"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","건물지상층수","건물지하층수","사용시작지상층","사용끝지상층","사용시작지하층","사용끝지하층","조건부허가신고사유","조건부허가시작일자","조건부허가종료일자","건물소유구분명","여성종사자수","남성종사자수","다중이용업소여부",
"165","건물위생관리업","09_30_04_P","4040000","4040000-206-2019-00002","2019-01-29","","03","폐업","02","폐업","2026-01-07","","","","02  429 8855","60.00","465-220","경기도 하남시 초이동 151","경기도 하남시 초이로92번길 89, 1층 (초이동)","12986","에버샤인","2026-01-07 16:09:14","U","2026-01-09 02:40:00","건물위생관리업","215283.931554576","448774.692692994","건물위생관리업","0","0","1","1","0","0","","","","","0","0","N",
"166","건물위생관리업","09_30_04_P","3390000","3390000-206-2019-00001","2019-01-30","","01","영업/정상","01","영업","","","","","051 301 8681","143.40","617-824","부산광역시 사상구 모라동 422-3","부산광역시 사상구 모라로110번길 47, 2층 (모라동)","46932","사상지역자활센터","2026-01-06 16:36:13","U","2026-01-09 02:40:00","건물위생관리업","381523.992564514","189106.640514678","건물위생관리업","0","0","2","2","0","0","","","","","0","0","N",
"167","건물위생관리업","09_30_04_P","4490000","5660000-206-2022-00008","2022-04-20","","03","폐업","02","폐업","2026-01-06","","","","","55.10","331-958","충청남도 천안시 서북구 두정동 760 성광빌딩","충청남도 천안시 서북구 오성6길 40, 청담빌딩 1층 (두정동)","31090","주식회사착한부동산관리연구소","2026-01-06 13:12:49","U","2026-01-09 02:40:00","건물위생관리업","211691.639116647","370035.685298777","건물위생관리업","4","1","1","0","0","0","","","","","0","0","N",
"168","건물위생관리업","09_30_04_P","3290000","3290000-206-2018-00010","2018-02-08","","01","영업/정상","01","영업","","","","","051 7158669","83.89","614-846","부산광역시 부산진구 부전동 537-9 더샵 센트럴스타","부산광역시 부산진구 중앙대로666번길 50, 상가동 지하2층 B203호 (부전동, 더샵 센트럴스타)","47300","(주)에이비씨서비스","2026-01-07 15:00:07","U","2026-01-09 02:40:00","건물위생관리업","387748.383011444","185533.437357236","건물위생관리업","3","5","0","0","2","2","","","","","0","0","N",
"169","건물위생관리업","09_30_04_P","5080000","5080000-206-2014-00005","2014-02-19","","01","영업/정상","01","영업","","","","","","190.20","730-300","경상북도 구미시 구평동 448-7 5층","경상북도 구미시 인동38길 5-10, 5층 (구평동)","39449","주식회사에스지주택","2026-01-07 14:59:16","U","2026-01-09 02:40:00","건물위생관리업","329057.385198305","289038.455398274","건물위생관리업","0","0","5","5","0","0","","","","","","","N",
"170","건물위생관리업","09_30_04_P","5310000","5310000-206-2009-00008","2009-06-18","","01","영업/정상","01","영업","","","","","","100.80","660-809","경상남도 진주시 상봉동 1055-3","경상남도 진주시 북장대로64번길 17, 1층 일부 (상봉동)","52662","서부용역방역공사","2026-01-07 15:47:40","U","2026-01-09 02:40:00","건물위생관리업","297826.959168455","189098.349757159","건물위생관리업","3","1","2","0","0","0","","","","자가","0","0","N",
"171","건물위생관리업","09_30_04_P","3620000","3620000-206-2019-00004","2019-04-05","","03","폐업","02","폐업","2026-01-07","","","","062 264 6320","107.10","500-860","광주광역시 북구 운암동 1039-1 4층","광주광역시 북구 북문대로159번길 15, 4층 (운암동)","61267","에스앤이(주)","2026-01-07 09:41:04","U","2026-01-09 02:40:00","건물위생관리업","188209.052583256","187026.876661555","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
"172","건물위생관리업","09_30_04_P","4301000","4301000-206-2005-00001","2005-01-12","","01","영업/정상","01","영업","","","","","","60.00","","강원특별자치도 철원군 동송읍 이평리 268-13","강원특별자치도 철원군 동송읍 금학로 42, 1층","24021","우리환경","2026-01-07 16:57:31","U","2026-01-09 02:40:00","건물위생관리업","219833.755058602","521262.97994829","건물위생관리업","0","0","0","0","0","0","","20050112","20051231","","0","0","N",
"173","건물위생관리업","09_30_04_P","4191000","4191000-206-2016-00015","2016-07-18","","01","영업/정상","01","영업","","","","","0337312828","0.00","","강원특별자치도 원주시 반곡동 1900-1","강원특별자치도 원주시 건강로 6, 203호 (반곡동)","26462","주식회사 클린마스터","2026-01-06 16:00:16","U","2026-01-09 02:40:00","건물위생관리업","287332.000605837","425387.327591363","건물위생관리업","9","3","3","3","0","0","","","","임대","0","0","N",
"174","건물위생관리업","09_30_04_P","4331000","4331000-206-2021-00002","2021-05-21","","01","영업/정상","01","영업","","","","","","37.16","","강원특별자치도 인제군 인제읍 남북리 219 102호","강원특별자치도 인제군 인제읍 비봉로30번길 44","24625","주식회사 곰배령환경","2026-01-07 14:53:04","U","2026-01-09 02:40:00","건물위생관리업","302561.741023223","507540.305273672","건물위생관리업","1","0","1","1","0","0","","","","","0","0","N",
"175","건물위생관리업","09_30_04_P","3020000","3020000-206-2024-00007","2024-09-27","","01","영업/정상","01","영업","","","","","","15.00","140-805","서울특별시 용산구 갈월동 58-3","서울특별시 용산구 두텁바위로1길 19, 1층 좌측호 (갈월동)","04334","딥클린","2026-01-06 09:48:08","U","2026-01-09 02:40:00","건물위생관리업","197585.531710453","449273.967965573","건물위생관리업","0","0","1","0","0","0","","","","임대","0","0","N",
"176","건물위생관리업","09_30_04_P","3600000","3600000-206-2004-00006","2004-09-20","","01","영업/정상","01","영업","","","","","062 3831482","120.00","502-290","광주광역시 서구 덕흥동 29-8","광주광역시 서구 무진대로 567, 3층 (덕흥동)","61900","목송산업개발(주)","2026-01-07 15:18:36","U","2026-01-09 02:40:00","건물위생관리업","185567.679118206","184910.952834682","건물위생관리업","5","1","4","","","","","","","임대","","","N",
"177","건물위생관리업","09_30_04_P","3180000","3180000-206-1998-02572","1998-06-29","","01","영업/정상","01","영업","","","","","0227017223","477.57","150-803","서울특별시 영등포구 당산동3가 260","서울특별시 영등포구 당산로 118, 102호, 702호 (당산동3가)","07259","미성엠프로주식회사","2026-01-07 16:41:17","U","2026-01-09 02:40:00","건물위생관리업","190836.785044038","446982.976362216","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
"178","건물위생관리업","09_30_04_P","3940000","3960100-206-2024-00008","2024-06-11","","03","폐업","02","폐업","2026-01-07","","","","","51.79","410-835","경기도 고양시 일산동구 백석동 1330 브라운스톤, 103동 346(전체)호","경기도 고양시 일산동구 호수로 336, 브라운스톤 103동 346(전체)호 (백석동)","10449","피제이앤티 유한회사","2026-01-07 15:48:11","U","2026-01-09 02:40:00","건물위생관리업","181199.730502486","459483.063667204","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
"179","건물위생관리업","09_30_04_P","5250000","5250000-206-2007-00006","2007-04-24","","01","영업/정상","01","영업","","","","","","483.57","767-801","경상북도 울진군 울진읍 읍내리 363-3","경상북도 울진군 울진읍 울진북로 496-11","36326","울진지역자활센터","2026-01-06 17:17:05","U","2026-01-09 02:40:00","건물위생관리업","413137.669271221","390602.285591803","건물위생관리업","","","","","","","","","","","","","N",
"180","건물위생관리업","09_30_04_P","4800000","4800000-206-2022-00010","2022-01-12","","01","영업/정상","01","영업","","","","","0612425164","3.30","530-270","전라남도 목포시 명륜동 6-2","전라남도 목포시 영산로 93-1, 5층 538호 (명륜동)","58728","해선주주식회사","2026-01-07 17:19:10","U","2026-01-09 02:40:00","건물위생관리업","143686.051176379","143776.294886124","건물위생관리업","5","0","4","4","0","0","","","","임대","0","0","N",
"181","건물위생관리업","09_30_04_P","3010000","3010000-206-2018-00001","2018-01-19","","01","영업/정상","01","영업","","","","","0222528355","47.46","100-819","서울특별시 중구 신당동 111-7","서울특별시 중구 다산로44길 14, 3층 (신당동)","04577","한울월드 주식회사","2026-01-07 14:51:50","U","2026-01-09 02:40:00","건물위생관리업","201489.153333333","451401.206666666","건물위생관리업","0","0","4","4","","","","","","","0","0","N",
"182","건물위생관리업","09_30_04_P","4050000","5640000-206-2018-00004","2018-07-31","","03","폐업","02","폐업","2026-01-06","","","","","37.92","448-110","경기도 용인시 수지구 고기동 196-2","경기도 용인시 수지구 고기로 437, 4층 일부호 (고기동)","16801","주식회사 태하","2026-01-06 13:58:49","U","2026-01-09 02:40:00","건물위생관리업","205358.332752174","428660.934194911","건물위생관리업","0","0","2","2","0","0","","","","","0","0","N",
"183","건물위생관리업","09_30_04_P","3940000","3950000-206-2024-00006","2024-05-23","","01","영업/정상","01","영업","","","","","","22.30","412-825","경기도 고양시 덕양구 행신동 713-1 503-1호","경기도 고양시 덕양구 무원로6번길 61, GL리치빌2차 503호 일부호 (행신동)","10523","주식회사 다올엠에스","2026-01-06 17:09:38","U","2026-01-09 02:40:00","건물위생관리업","185203.135","456941.815","건물위생관리업","0","0","0","0","0","0","","","","임대","0","0","N",
"184","건물위생관리업","09_30_04_P","4490000","5650000-206-2024-00003","2024-05-20","","01","영업/정상","01","영업","","","","","","41.65","330-930","충청남도 천안시 동남구 봉명동 422-1 1층","충청남도 천안시 동남구 봉서10길 21, 1층 (봉명동)","31148","(주)지유노","2026-01-07 14:57:34","U","2026-01-09 02:40:00","건물위생관리업","211724.389211624","368000.888224478","건물위생관리업","1","0","1","1","0","0","","","","","0","0","N",
"185","건물위생관리업","09_30_04_P","3510500","3510500-206-2020-00007","2020-06-01","","01","영업/정상","01","영업","","","","","","64.00","","인천광역시 미추홀구 도화동 624-249 1층","인천광역시 미추홀구 수봉북로12번길 18, 1층 (도화동)","22164","(주)삼창기업","2026-01-06 17:01:56","U","2026-01-09 02:40:00","건물위생관리업","170085.381834363","440342.431265491","건물위생관리업","0","0","","","1","","","","","","0","0","N",
"186","건물위생관리업","09_30_04_P","3480000","3480000-206-2025-00009","2025-12-17","","01","영업/정상","01","영업","","","","","","43.00","711-833","대구광역시 달성군 화원읍 설화리 553-46","대구광역시 달성군 화원읍 비슬로 2453, 주1 1층","42945","태연씨앤에스테크","2026-01-06 17:00:50","U","2026-01-09 02:40:00","건물위생관리업","334334.476139743","256322.510680493","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
"187","건물위생관리업","09_30_04_P","3180000","3180000-206-2025-00024","2025-11-27","","01","영업/정상","01","영업","","","","","","9.91","150-812","서울특별시 영등포구 대림동 664-16","서울특별시 영등포구 대림로40길 5, 2층 (대림동)","07381","입주청소 청락크린","2026-01-06 10:27:54","U","2026-01-09 02:40:00","건물위생관리업","190888.221872558","444335.845154439","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
"188","건물위생관리업","09_30_04_P","3680000","3680000-206-2025-00009","2025-12-09","","01","영업/정상","01","영업","","","","","","3.00","306-813","대전광역시 대덕구 송촌동 476-3","대전광역시 대덕구 동춘당로 83, 송촌근린상가 2층 203호 (송촌동)","34409","원더풀종합청소 대전","2026-01-06 16:18:36","U","2026-01-09 02:40:00","건물위생관리업","239438.219012898","318260.373724031","건물위생관리업","3","0","2","2","0","0","","","","임대","0","0","N",
"189","건물위생관리업","09_30_04_P","3400000","3400000-206-2025-00005","2025-10-27","","01","영업/정상","01","영업","","","","","","85.00","619-903","부산광역시 기장군 기장읍 대라리 189-5","부산광역시 기장군 기장읍 차성로190번길 23, 1층 103호","46073","주식회사 백음","2026-01-06 20:21:41","U","2026-01-09 02:40:00","건물위생관리업","401478.622682118","194987.351666413","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
"190","건물위생관리업","09_30_04_P","5460000","5460000-206-2024-00002","2024-03-06","","03","폐업","02","폐업","2026-01-06","","","","","85.95","676-801","경상남도 함양군 함양읍 교산리 177-28","경상남도 함양군 함양읍 교산2길 19, 1층 101호","50037","해피클린청소","2026-01-06 16:08:07","U","2026-01-09 02:40:00","건물위생관리업","266071.774882632","224941.764880634","건물위생관리업","0","0","0","0","0","0","","","","임대","0","0","N",
"191","건물위생관리업","09_30_04_P","3300000","3300000-206-2014-00011","2014-04-21","","03","폐업","02","폐업","2026-01-07","","","","07078267795","206.85","607-831","부산광역시 동래구 온천동 153-8 SKHUBSKY 7층 3호","부산광역시 동래구 중앙대로 1523, 7층 (온천동, SKHUBSKY)","47710","주식회사 리원","2026-01-07 18:01:22","U","2026-01-09 02:40:00","건물위생관리업","389816.233000769","193329.605871168","건물위생관리업","49","5","7","7","0","0","","","","임대","0","0","N",
