"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총직원수","주사육업종",
"202","가축사육업","02_04_01_P","4331000","433100003320240001","2024-01-17","","03","폐업","0002","폐업","2025-12-31","","","","","","","강원특별자치도 인제군 남면 어론리 ***-*","강원특별자치도 인제군 남면 어론길 **","24652","절골농장","2025-12-31 16:21:48","U","2026-01-03 02:40:00","","293078.9873885","493167.502225509","가축사육업","","519","000","0","한우",
"203","가축사육업","02_04_01_P","3630000","363000003320130008","2013-08-27","","03","폐업","0002","폐업","2025-12-30","","","","","","506-351","광주광역시 광산구 사호동 ***-*","광주광역시 광산구 봉흥길 ***-* (사호동)","62202","선정규","2025-12-30 17:34:27","U","2026-01-03 02:40:00","","175303.6572979","191091.467531109","가축사육업","","191","000","0","한우",
"204","가축사육업","02_04_01_P","5430000","543000003320150197","2015-12-21","","03","폐업","0002","폐업","2025-12-30","","","","","","668-882","경상남도 남해군 고현면 오곡리 ***-*","경상남도 남해군 고현면 고설로 ***-**","52403","장현표농장","2025-12-30 18:11:56","U","2026-01-03 02:40:00","","280909.549889577","155206.632690841","가축사육업","","823","000","0","한우",
"205","가축사육업","02_04_01_P","5360000","536000003320050144","2005-07-01","","01","영업/정상","0000","정상","","","","","","0","627-906","경상남도 밀양시 삼랑진읍 용성리 ***-*","","","용천축산1","2025-12-31 13:50:21","U","2026-01-03 02:40:00","","364044.049611085","217237.304177831","가축사육업","","175","000","0","한우",
"206","가축사육업","02_04_01_P","5360000","536000003320120006","2012-05-07","","02","휴업","0001","휴업","","2025-12-31","2026-12-31","","","","627-834","경상남도 밀양시 산내면 송백리 ****","경상남도 밀양시 산내면 산내대사길 **-**","","산내농장","2025-12-31 08:46:55","U","2026-01-03 02:40:00","","371120.525994048","234542.390868186","가축사육업","","644","000","0","한우",
"207","가축사육업","02_04_01_P","5430000","543000003320150219","2015-12-21","","03","폐업","0002","폐업","2025-12-30","","","","","","668-883","경상남도 남해군 고현면 도마리 ****","경상남도 남해군 고현면 질개로***번길 **","52403","이연지농장","2025-12-30 17:58:55","U","2026-01-03 02:40:00","","280581.075288685","153822.740780469","가축사육업","","845","000","0","한우",
"208","가축사육업","02_04_01_P","4771000","477100003320140099","2014-01-29","","03","폐업","0002","폐업","2025-12-31","","","","","","595-881","전북특별자치도 순창군 복흥면 ***","전북특별자치도 순창군 복흥면 어은길  ***-*","56004","산골농장","2025-12-31 09:34:30","U","2026-01-03 02:40:00","","192698.639274857","211993.72217972","가축사육업","","1104","000","0","한우",
"209","가축사육업","02_04_01_P","4830000","483000003320210041","2021-07-26","","01","영업/정상","0000","정상","","","","","","","","전라남도 나주시 세지면 죽동리 ***-**","","","나주축산농협 죽동2생축사업장","2025-12-31 15:03:26","U","2026-01-03 02:40:00","","173820.152077011","160875.729660533","가축사육업","","3650","L00","0","한우",
"210","가축사육업","02_04_01_P","4771000","477100003320110044","2011-09-23","","03","폐업","0002","폐업","2025-12-31","","","","","","595-881","전북특별자치도 순창군 복흥면 어은리 ***","","","수민농장","2025-12-31 09:42:00","U","2026-01-03 02:40:00","","192882.976600469","212786.996932941","가축사육업","","906","000","0","한우",
"211","가축사육업","02_04_01_P","5350000","535000003320070042","2007-10-22","","03","폐업","0002","폐업","2025-12-31","","","","","0","621-821","경상남도 김해시 생림면 나전리 ***","경상남도 김해시 생림면 나전로 ***-**","","허세열농장","2025-12-31 09:02:51","U","2026-01-03 02:40:00","","370741.194120174","201723.54475454","가축사육업","","611","000","0","한우",
"212","가축사육업","02_04_01_P","5380000","538000003320130025","2013-09-09","","01","영업/정상","0000","정상","","","","","","","626-834","경상남도 양산시 원동면 화제리 **-*","경상남도 양산시 원동면 명언고개밑길 **-**","50589","승원축산","2025-12-31 11:40:32","U","2026-01-03 02:40:00","","380353.451078194","207197.760049176","가축사육업","","475","000","0","돼지",
"213","가축사육업","02_04_01_P","5350000","535000003320080099","2008-07-09","","03","폐업","0002","폐업","2025-12-31","","","","","0","621-873","경상남도 김해시 한림면 용덕리 ***-*","경상남도 김해시 한림면 용덕로***번길 **-**","","최석진농장","2025-12-31 09:10:25","U","2026-01-03 02:40:00","","366401.13282395","200178.600505752","가축사육업","","723","000","0","한우",
"214","가축사육업","02_04_01_P","5350000","535000003320080100","2008-07-09","","03","폐업","0002","폐업","2025-12-31","","","","","0","621-873","경상남도 김해시 한림면 퇴래리 ***","경상남도 김해시 한림면 김해대로***번길 ***-**","","최석진퇴래농장","2025-12-31 09:09:40","U","2026-01-03 02:40:00","","362266.155561868","201504.798231153","가축사육업","","724","000","0","한우",
"215","가축사육업","02_04_01_P","5430000","543000003320150017","2015-06-19","","03","폐업","0002","폐업","2025-12-31","","","","","","668-893","경상남도 남해군 설천면 비란리 ***","경상남도 남해군 설천면 고설로***번길 *-*","52402","김종규농장","2025-12-31 14:46:39","U","2026-01-03 02:40:00","","281587.769271892","154880.128613531","가축사육업","","643","000","0","한우",
"216","가축사육업","02_04_01_P","5430000","543000003320050120","2005-07-30","","01","영업/정상","0000","정상","","","","","","0","668-861","경상남도 남해군 남면 당항리 ***","경상남도 남해군 남면 두양로 ***-**","","김행열농장","2025-12-30 13:14:14","U","2026-01-03 02:40:00","","282495.554616734","142358.633424989","가축사육업","","153","000","0","한우",
"217","가축사육업","02_04_01_P","5430000","543000003320080101","2008-07-07","","03","폐업","0002","폐업","2025-12-31","","","","","0","668-893","경상남도 남해군 설천면 진목리 ***-*","경상남도 남해군 설천면 설천로 ***-*","","주원축산","2025-12-31 11:45:04","U","2026-01-03 02:40:00","","283089.359756958","155115.235236663","가축사육업","","367","000","0","한우",
"218","가축사육업","02_04_01_P","5430000","543000003320150055","2015-09-01","","03","폐업","0002","폐업","2025-12-31","","","","","","668-892","경상남도 남해군 설천면 덕신리 ****","경상남도 남해군 설천면 창남로**번길 **","52400","지진오농장","2025-12-31 11:43:48","U","2026-01-03 02:40:00","","279898.459117351","159196.715639473","가축사육업","","681","000","0","한우",
"219","가축사육업","02_04_01_P","5430000","543000003320150113","2015-09-15","","03","폐업","0002","폐업","2025-12-31","","","","","","668-843","경상남도 남해군 삼동면 영지리 ****-*","경상남도 남해군 삼동면 삼이로***번길 **-*","52443","최성욱농장","2025-12-31 16:33:31","U","2026-01-03 02:40:00","","288442.675387028","146379.384003738","가축사육업","","739","000","0","한우",
"220","가축사육업","02_04_01_P","5430000","543000003320150160","2015-10-14","","03","폐업","0002","폐업","2025-12-30","","","","","","","경상남도 남해군 남면 덕월리 ***","경상남도 남해군 남면 남서대로****번길 **-*","52433","송성웅농장","2025-12-30 10:03:20","U","2026-01-03 02:40:00","","277751.104931461","143410.085948945","가축사육업","","786","000","0","한우",
"221","가축사육업","02_04_01_P","4880000","488000003320110012","2011-03-22","","03","폐업","0002","폐업","2025-12-31","","","","","0","548-832","전라남도 고흥군 과역면 도천리 ***","전라남도 고흥군 과역면 상송중앙길 **-*","","명근종","2025-12-31 09:10:46","U","2026-01-03 02:40:00","","232018.490155373","133072.62589157","가축사육업","","2432","000","0","한우",
"222","가축사육업","02_04_01_P","4080000","408000003320170007","2017-02-27","","03","폐업","0002","폐업","2025-12-31","","","","","","","경기도 안성시 금광면 오흥리 **-* 외*필지(**-*,**,**-*)","경기도 안성시 금광면 금광모산길 **-***","17534","하나둘셋영농조합법인","2026-01-01 10:30:40","U","2026-01-03 02:40:00","","231462.238093674","390641.562822411","가축사육업","","2592","L00","0","종계/산란계",
"223","가축사육업","02_04_01_P","4090000","409000003320130018","2013-11-25","","03","폐업","0002","폐업","2025-12-29","","","","","","415-883","경기도 김포시 하성면 시암리 ***-*","경기도 김포시 하성면 하성로 ****-**","10006","담안에 농원","2025-12-31 13:42:58","U","2026-01-03 02:40:00","","168679.819519396","473858.888479962","가축사육업","","630","000","0","육계",
"224","가축사육업","02_04_01_P","4080000","408000003320050979","2005-07-14","","01","영업/정상","0000","정상","","","","","","0","456-350","경기도 안성시 사곡동 ***-*","경기도 안성시 안성맞춤대로 ****-** (사곡동)","17539","지석농장","2025-12-30 09:23:14","U","2026-01-03 02:40:00","","222748.358532552","393057.934963074","가축사육업","","1020","000","0","한우",
"225","가축사육업","02_04_01_P","4080000","408000003320180008","2018-04-04","","03","폐업","0002","폐업","2025-12-31","","","","","","","경기도 안성시 미양면 개정리 ***-*","경기도 안성시 미양면 미양로 ***","17602","두아름농장","2026-01-01 10:30:07","U","2026-01-03 02:40:00","","217624.868019553","385280.629147308","가축사육업","","2647","000","0","한우",
"226","가축사육업","02_04_01_P","4160000","416000003320110018","2011-05-13","","02","휴업","0001","휴업","","2025-12-31","2027-12-31","","031-585-2310","","477-823","경기도 가평군 상면 태봉리","경기도 가평군 상면 태봉골길 **-**","12442","태봉목장","2025-12-31 16:58:33","U","2026-01-03 02:40:00","","229037.614098193","477571.542488953","가축사육업","","504","000","0","한우",
"227","가축사육업","02_04_01_P","4160000","416000003320080056","2008-05-27","","02","휴업","0001","휴업","","2025-12-31","2027-12-31","","","0","477-854","경기도 가평군 설악면 선촌리 ***-*","경기도 가평군 설악면 유명로 ****-**","","탐선제1목장","2025-12-31 17:00:09","U","2026-01-03 02:40:00","","242240.582744854","463987.087125871","가축사육업","","353","000","0","한우",
"228","가축사육업","02_04_01_P","5230000","523000003320200101","2020-09-15","","02","휴업","0001","휴업","","2025-12-31","2028-12-30","","","","","경상북도 예천군 은풍면 우곡리 **-*","","","거록농장","2025-12-31 13:14:25","U","2026-01-03 02:40:00","","329259.773444478","361537.365347914","가축사육업","","2577","000","0","한우",
"229","가축사육업","02_04_01_P","4980000","498000003320200025","2020-10-06","","03","폐업","0002","폐업","2025-12-31","","","","","","","전라남도 장성군 장성읍 유탕리 ****-*","","","둥이농장","2025-12-31 18:08:17","U","2026-01-03 02:40:00","","181059.511578472","201770.730885402","가축사육업","","861","000","0","염소",
"230","가축사육업","02_04_01_P","3910000","391000003320220011","2022-10-26","","01","영업/정상","0000","정상","","","","","","","","경기도 평택시 오성면 숙성리 ***-**","경기도 평택시 오성면 숙성*길 **-**","17926","유유목장","2025-12-31 13:03:57","U","2026-01-03 02:40:00","","197300.019204906","387883.810331523","가축사육업","","1309","000","0","한우",
"231","가축사육업","02_04_01_P","5410000","541000003320050250","2005-08-08","","01","영업/정상","0000","정상","","","","","","0","","경상남도 창녕군 창녕읍 여초리 *** 및 ***","경상남도 창녕군 창녕읍 여초길 **-**","50334","토곡산 농장","2025-12-31 15:24:15","U","2026-01-03 02:40:00","","336920.013396391","224086.093548694","가축사육업","","304","000","0","염소",
"232","가축사육업","02_04_01_P","5480000","548000003320130030","2013-08-14","","03","폐업","0002","폐업","2025-12-31","","","","","","678-833","경상남도 합천군 적중면 상부리 **","경상남도 합천군 적중면 적중로 ***","50247","상부한우농원","2025-12-31 16:29:57","U","2026-01-03 02:40:00","","316025.670614151","228209.513978665","가축사육업","","2005","000","0","한우",
"233","가축사육업","02_04_01_P","5480000","548000003320140095","2014-03-04","","02","휴업","0001","휴업","","2025-12-31","2026-12-30","","","","678-803","경상남도 합천군 합천읍 인곡리 ***","경상남도 합천군 합천읍 관자*길 **-*","50228","정문섭","2025-12-31 16:27:11","U","2026-01-03 02:40:00","","300460.083767951","234584.60489038","가축사육업","","2193","000","0","한우",
"234","가축사육업","02_04_01_P","5480000","548000003320050214","2005-07-27","","02","휴업","0001","휴업","","2025-12-30","2026-12-29","","","0","678-891","경상남도 합천군 가야면 대전리 ***","","","박동주","2025-12-31 16:28:25","U","2026-01-03 02:40:00","","298339.751978555","249671.434745394","가축사육업","","395","000","0","한우",
