"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","의료기관종별명","의료인수","입원실수","병상수","총면적","진료과목내용","진료과목내용명","지정취소일자","완화의료지정형태","완화의료담당부서명","구급차특수","구급차일반","총인원","구조사수","허가병상수","최초지정일자",
"1133","의원","01_01_02_P","4701000","PHMA120024700020041100003","2002-05-03","","01","영업/정상","13","영업중","","","","","0636335678","","","","전북특별자치도 남원시 의총로 63 (금동)","55768","친절한신경외과의원","2026-01-08 22:13:15","U","2026-01-10 02:40:00","의원","234074.580561184","211883.608455455","의원","4","13","29","594","116 106 105","정형외과, 신경외과, 영상의학과","","","","0","0","","","0","",
"1134","의원","01_01_02_P","3610000","PHMA120193610019041100016","2019-10-31","","01","영업/정상","13","영업중","","","","","062-681-6000","","","광주광역시 남구 방림동 346번지 1호","광주광역시 남구 용대로 208 (방림동)","61666","광주미래의원","2026-01-08 20:43:15","U","2026-01-10 02:40:00","의원","192396.276458223","181756.090757418","의원","14","3","4","790","116 107","심장혈관흉부외과, 영상의학과","","","","0","0","","","0","",
"1135","의원","01_01_02_P","3340000","PHMA120203340025041100002","2020-02-20","","01","영업/정상","13","영업중","","","","","051-987-0123","","","부산광역시 사하구 괴정동 966번지 1호","부산광역시 사하구 사하로 200, 6층 (괴정동)","49355","탑정형외과의원","2026-01-08 22:43:23","U","2026-01-10 02:40:00","의원","381721.386144221","179650.592845187","의원","1","1","1","457","122 120 109 106 105","정형외과, 신경외과, 마취통증의학과, 재활의학과, 가정의학과","","","","0","0","","","0","",
"1136","의원","01_01_02_P","3780000","PHMA120203780062041100001","2020-01-28","","01","영업/정상","13","영업중","","","","","031-758-7975","","","","경기도 성남시 수정구 수정로 174, 진영빌딩 2층 (신흥동)","13338","365서울바른신경외과의원","2026-01-08 22:44:02","U","2026-01-10 02:40:00","의원","212257.628156977","437863.528321573","의원","3","0","0","508.45","120 109 106 105 102","신경과, 정형외과, 신경외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"1137","의원","01_01_02_P","3020000","PHMA120223020033041100001","2022-01-11","","01","영업/정상","13","영업중","","","","","02-797-7272","","","","서울특별시 용산구 이태원로 186, 4~5층 (이태원동)","04406","이태원정형외과의원","2026-01-08 22:43:23","U","2026-01-10 02:40:00","의원","199453.471294286","448006.716542077","의원","3","0","0","596.28","120 109 106 105 104","외과, 정형외과, 신경외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"1138","의원","01_01_02_P","3150000","PHMA120223150037041100002","2022-01-17","","01","영업/정상","13","영업중","","","","","02-2691-1119","","","서울특별시 강서구 화곡동 998-9 원풍빌딩","서울특별시 강서구 화곡로 301, 원풍빌딩 2층 (화곡동)","07686","강서척정형외과의원","2026-01-08 21:13:16","U","2026-01-10 02:40:00","의원","186565.053386645","449902.930236928","의원","1","0","0","368.8","122 120 119 116 109 107 106 105 104 101","내과, 외과, 정형외과, 신경외과, 심장혈관흉부외과, 마취통증의학과, 영상의학과, 진단검사의학과, 재활의학과, 가정의학과","","","","0","0","","","0","",
"1139","의원","01_01_02_P","3540000","PHMA120253540021041100025","2025-12-26","","01","영업/정상","13","영업중","","","","","032-330-1210","","","인천광역시 부평구 삼산동 464-4","인천광역시 부평구 길주로 641, 3층 일부호 (삼산동)","21344","연우정신건강의학과의원","2026-01-08 21:13:23","U","2026-01-10 02:40:00","의원","176399.092775327","445035.45307929","의원","1","0","0","75.4","103","정신건강의학과","","","","0","0","","","0","",
"1140","의원","01_01_02_P","3220000","PHMA120253220033041100252","2025-12-30","","01","영업/정상","13","영업중","","","","","02-6952-3663","","","서울특별시 강남구 논현동 200-6 동양빌딩 502호","서울특별시 강남구 봉은사로 105, 동양빌딩 5층 502호 (논현동)","06120","루센느의원","2026-01-08 21:13:53","U","2026-01-10 02:40:00","의원","202142.900193042","444753.67593473","의원","1","0","0","152.87","114","피부과","","","","0","0","","","0","",
"1141","의원","01_01_02_P","3290000","PHMA120263290024041100001","2025-12-18","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 부전동 486-6","부산광역시 부산진구 가야대로 783, 2,4층 (부전동)","47257","봄드림의원","2026-01-08 23:13:22","U","2026-01-10 02:40:00","의원","387380.288248747","186251.873494054","의원","1","0","0","714.11","110","산부인과","","","","0","0","","","0","",
"1142","의원","01_01_02_P","3110000","PHMA120263110032041100001","2026-01-05","","01","영업/정상","13","영업중","","","","","02-358-7588","","","서울특별시 은평구 역촌동 85-1 더-위일 이노 펠리체 201-2호","서울특별시 은평구 연서로 17, 201, 202호 (역촌동, 더-위일 이노 펠리체)","03421","베스트장내과의원","2026-01-08 23:13:15","U","2026-01-10 02:40:00","의원","192493.098532428","455371.370186958","의원","2","0","0","323.4","111 101","내과, 소아청소년과","","","","0","0","","","0","",
"1143","의원","01_01_02_P","3540000","PHMA120253540021041100026","2025-12-23","","01","영업/정상","13","영업중","","","","","032-713-4207","","","인천광역시 부평구 부평동 549-3","인천광역시 부평구 부평대로 23, 7층 (부평동)","21389","오라클피부과의원","2026-01-08 23:13:28","U","2026-01-10 02:40:00","의원","175396.803778938","443523.443994674","의원","1","0","0","456.76","114","피부과","","","","0","0","","","0","",
"1144","의원","01_01_02_P","5670000","PHMA120255670066041100012","2025-12-24","","01","영업/정상","13","영업중","","","","","055-606-3300","","","","경상남도 창원시 마산회원구 내서읍 호계본동로 33, 2층","51215","내서한의원","2026-01-08 21:13:40","U","2026-01-10 02:40:00","한의원","338341.829040396","197026.772069188","한의원","1","0","0","280.77","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"1145","의원","01_01_02_P","3130000","PHMA120253130033041100035","2021-05-07","","01","영업/정상","13","영업중","","","","","02-6080-6303","","","서울특별시 마포구 상수동 329-7 상수동 안생빌딩","서울특별시 마포구 와우산로 30, 상수동 안생빌딩 2층 (상수동)","04075","은성의원","2026-01-08 09:40:51","U","2026-01-10 02:40:00","의원","193141.324374865","449436.695607413","의원","1","0","0","110.02","122 115 114 113 111 105 104 101","내과, 외과, 정형외과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과, 가정의학과","","","","0","0","","","0","",
"1146","의원","01_01_02_P","3000000","PHMA120253000034041100009","2025-12-30","","01","영업/정상","13","영업중","","","","","027662804","","","서울특별시 종로구 종로4가 7","서울특별시 종로구 종로 195-1, 2층 (종로4가)","03130","종로실버치과의원","2026-01-08 23:13:26","U","2026-01-10 02:40:00","치과의원","199882.647991577","452093.10315864","치과의원","1","0","0","115.1","409 408 407 406 403 402","구강악안면외과, 치과보철과, 치주과, 치과보존과, 구강내과, 영상치의학과","","","","0","0","","","0","",
"1147","의원","01_01_02_P","3210000","PHMA120233210034041100025","2017-07-04","","01","영업/정상","13","영업중","","","","","02-597-9996","","","서울특별시 서초구 방배동 443-3","서울특별시 서초구 동작대로 24, 2층 (방배동)","06692","메이퓨어의원","2026-01-08 21:13:19","U","2026-01-10 02:40:00","의원","198353.824006002","441830.318284408","의원","1","0","0","226.33","122 114","피부과, 가정의학과","","","","0","0","","","0","",
"1148","의원","01_01_02_P","3940000","PHMA120233940140041100004","2023-04-24","","01","영업/정상","13","영업중","","","","","031-976-666","","","경기도 고양시 일산서구 일산동 2148 e편한세상 일산 어반스카이","경기도 고양시 일산서구 고양대로 666, 상가동 D201, 202, 203, 204, 205호 (일산동, e편한세상 일산 어반스카이)","10353","일산척정형외과의원","2026-01-08 21:13:35","U","2026-01-10 02:40:00","의원","","","의원","5","0","0","500.59","120 109 106 105 102 101","내과, 신경과, 정형외과, 신경외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"1149","의원","01_01_02_P","5590000","PHMA120235590021041100017","2023-05-18","","01","영업/정상","13","영업중","","","","","031-863-1500","","","경기도 양주시 덕계동 925-3 진산메디프라자","경기도 양주시 덕계로 140, 진산메디프라자 601~605호 (덕계동)","11444","회천베스트내과의원","2026-01-08 21:13:24","U","2026-01-10 02:40:00","의원","204713.126734965","479571.286492224","의원","1","0","0","347.48","122 113 111 101","내과, 소아청소년과, 이비인후과, 가정의학과","","","","0","0","","","0","",
"1150","의원","01_01_02_P","4040000","PHMA120234040023041100012","2023-05-29","","01","영업/정상","13","영업중","","","","","031-795-8808","","","경기도 하남시 망월동 1106 힐스테이트 에코 미사","경기도 하남시 미사강변동로 85, 힐스테이트 에코 미사 3층 309~310, 327~328호 (망월동)","12913","365굿닥터의원","2026-01-08 23:13:26","U","2026-01-10 02:40:00","의원","216887.982339673","451150.494557284","의원","3","0","0","259.7","125 122 114 113 111 105 101","내과, 정형외과, 소아청소년과, 이비인후과, 피부과, 가정의학과, 응급의학과","","","","0","0","","","0","",
"1151","의원","01_01_02_P","3510500","PHMA120233510513041100005","2023-03-23","","01","영업/정상","13","영업중","","","","","032-441-1937","","","인천광역시 미추홀구 주안동 1005-7","인천광역시 미추홀구 경인로 441, 1층 (주안동)","22141","서울그랜드치과의원","2026-01-08 21:13:22","U","2026-01-10 02:40:00","치과의원","172420.167168655","439598.102983676","치과의원","4","0","0","272.79","412 411 410 409 408 407 406 405 404 403 402","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과","","","","0","0","","","0","",
"1152","의원","01_01_02_P","3210000","PHMA120243210034041100063","2024-05-13","","01","영업/정상","13","영업중","","","","","02-595-7595","","","서울특별시 서초구 서초동 1715-9 석정빌딩","서울특별시 서초구 서초대로 287, 석정빌딩 2층 (서초동)","06596","교대연세마취통증의학과의원","2026-01-08 22:43:22","U","2026-01-10 02:40:00","의원","201080.794884292","443508.521611982","의원","2","0","0","251.27","120 109 106 105","정형외과, 신경외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"1153","의원","01_01_02_P","3740000","PHMA120243740031041100006","2024-04-15","","01","영업/정상","13","영업중","","","","","031-269-8899","","","","경기도 수원시 장안구 대평로 72, 선일프라자 3층 (정자동)","16334","수원정자동본튼튼의원","2026-01-08 23:13:40","U","2026-01-10 02:40:00","의원","199394.267871741","421424.764353387","의원","2","0","0","333.85","101 102 105 106 109 120","내과, 신경과, 정형외과, 신경외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"1154","의원","01_01_02_P","5670000","PHMA120245670554041100014","2024-05-27","","01","영업/정상","13","영업중","","","","","055-606-0100","","","경상남도 창원시 의창구 북면 감계리 234-5","경상남도 창원시 의창구 북면 감계로 312, 5-403호","51112","해창튼튼마취통증의학과의원","2026-01-08 23:13:38","U","2026-01-10 02:40:00","의원","344990.225233429","201459.133518984","의원","1","0","0","377.23","120 109 106 105","정형외과, 신경외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"1155","의원","01_01_02_P","3510500","PHMA120243510513041100010","2024-04-22","","01","영업/정상","13","영업중","","","","","032-424-1212","","","인천광역시 미추홀구 주안동 130-15","인천광역시 미추홀구 주안로 107, 1001~1006호 (주안동)","22133","미리봄내과의원","2026-01-07 14:16:44","U","2026-01-10 02:40:00","의원","171767.705055654","440281.282885713","의원","2","0","0","662.12","122 113 111 104 101","내과, 외과, 소아청소년과, 이비인후과, 가정의학과","","","","0","0","","","0","",
"1156","의원","01_01_02_P","3410000","PHMA120243410023041100008","2024-03-26","","01","영업/정상","13","영업중","","","","","053-557-0123","","","대구광역시 중구 달성동 352 달성파크푸르지오힐스테이트","대구광역시 중구 달성로 123, 단지내상가 504동 1층/2층203/3층 (달성동, 달성파크푸르지오힐스테이트)","41922","위드정내과의원","2026-01-07 13:19:08","U","2026-01-10 02:40:00","의원","","","의원","2","0","0","1167.8","101","내과","","","","0","0","","","0","",
"1157","의원","01_01_02_P","3600000","PHMA120243600020041100004","2024-05-07","","01","영업/정상","13","영업중","","","","","062-710-7705","","","","광주광역시 서구 상무중앙로 22, 4층 (치평동)","61963","데이뷰의원광주상무점","2026-01-08 21:13:21","U","2026-01-10 02:40:00","의원","186158.952797145","183295.4955479","의원","4","0","0","540.85","108 114 122","성형외과, 피부과, 가정의학과","","","","0","0","","","0","",
