"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모","사업자등록번호",
"132","국내외여행업","03_12_02_P","3000000","CDFI2260022010000010","2010-02-16","","01","영업/정상","13","영업중","","","","","02-722-0222","","","서울특별시 종로구 적선동 156 광화문 플래티넘 1403호","서울특별시 종로구 새문안로5가길 28, 광화문 플래티넘 1403호 (적선동)","03170","(주)엘리트투어","2026-01-08 17:22:17","U","2026-01-10 02:40:00","","197595.161312175","452460.054621887","국내외여행업","","","0","","","한국관광협회(30,000,000)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","60000000","20260107","20270107","","0","",
"133","국내외여행업","03_12_02_P","4440000","CDFI2260022023000001","2023-08-23","","01","영업/정상","13","영업중","","","","","","","","충청북도 영동군 영동읍 계산리 653-5","충청북도 영동군 영동읍 계산로 86","29144","드림관광여행사","2026-01-08 16:27:52","U","2026-01-10 02:40:00","","270618.437889515","297068.117846616","국내외여행업","","일반상업지역","0","기타","","","","0","0","0","0","","","0","0","","0","0","","0","191.5","","0","","","","","","","35000000","20250823","20260822","","192","",
"134","국내외여행업","03_12_02_P","4580000","CDFI2260021983000001","1983-02-24","","01","영업/정상","13","영업중","","","","","","","","충청남도 서천군 서천읍 군사리 503-11","충청남도 서천군 서천읍 서천로 82-2, 2층","33643","호서해외관광","2026-01-08 13:55:56","U","2026-01-10 02:40:00","","172072.711860549","286361.659939914","국내외여행업","관광사업","일반상업지역","3","기타","","한국관광협회중앙회 여행공제회","사무실","2","0","0","0","","","0","0","","0","0","","0","50","","0","","","","","","","160000000","20251224","20261224","","50","",
"135","국내외여행업","03_12_02_P","4580000","CDFI2260021996000001","1996-09-20","","01","영업/정상","13","영업중","","","","","","","","충청남도 서천군 한산면 지현리 167-2","충청남도 서천군 한산면 한산향교길 1","33624","한산관광","2026-01-08 13:58:28","U","2026-01-10 02:40:00","","182180.119921726","287225.517829596","국내외여행업","관광사업","일반주거지역","2","주택가주변","","한국관광협회중앙회 여행공제회","사무실","1","0","0","0","","","0","0","","0","0","","0","72.22","","0","","","","","","","150000000","20250801","20260801","","72","",
"136","국내외여행업","03_12_02_P","4580000","CDFI2260022003000001","2003-02-10","","01","영업/정상","13","영업중","","","","","041-953-4407","","325-802","충청남도 서천군 서천읍 군사리 228-5","충청남도 서천군 서천읍 화금서길 1","33637","좋은여행사","2026-01-08 13:37:14","U","2026-01-10 02:40:00","","172995.814603093","286565.983717373","국내외여행업","관광사업","일반주거지역","1","기타","","한국관광협회중앙회 여행공제회","다가구용 주택(공동주택적용)","3","0","0","0","JOH-EUN TRAVEL AGENT","FOREIGN TRAVEL AGENTS","0","0","","0","0","","0","115.08","","0","","","","","","","106000000","20251013","20261013","","115","",
"137","국내외여행업","03_12_02_P","4580000","CDFI2260022010000001","2010-11-11","","01","영업/정상","13","영업중","","","","","041-953-6280","","325-802","충청남도 서천군 서천읍 군사리 566-5","충청남도 서천군 서천읍 서천로 37","33646","드림관광 여행사","2026-01-08 13:41:23","U","2026-01-10 02:40:00","","172479.038240099","286180.647200377","국내외여행업","","","2","","","서울보증보험주식회사","근린생활시설","2","0","0","0","DREAM TOUR","FOREIGN PARTS TRAVEL AGENTS","0","0","","0","0","","0","99.17","","0","","","","","","","60000000","20250401","20260331","","99","",
"138","국내외여행업","03_12_02_P","4580000","CDFI2260022014000001","2014-02-07","","01","영업/정상","13","영업중","","","","","","","","충청남도 서천군 장항읍 성주리 501-2","충청남도 서천군 장항읍 장서로 218","33659","동백관광","2026-01-08 13:39:49","U","2026-01-10 02:40:00","","173214.698236478","280642.288525544","국내외여행업","","자연녹지지역","1","기타","","한국관광협회중앙회 여행공제회","사무실","1","0","0","0","","","0","0","","0","0","","0","99.36","","0","","","","","","","150000000","20250410","20260410","","99","3138120819",
"139","국내외여행업","03_12_02_P","4580000","CDFI2260022014000002","2014-08-05","","01","영업/정상","13","영업중","","","","","041-956-7111","","","충청남도 서천군 장항읍 창선2리 604-6 수협","충청남도 서천군 장항읍 장항로 171, 수협 2층","33672","서천고속관광(주)","2026-01-08 13:45:47","U","2026-01-10 02:40:00","","172580.99161834","279034.408233129","국내외여행업","","일반상업지역","4","기타","","한국관광협회중앙회 여행공제회","근린생활시설","4","0","0","0","Seocheon Gosok Travel Co.Ltd.","Overseas travel business","0","0","","0","0","","0","99.71","","0","","","","","","","170000000","20250925","20260925","","100","",
"140","국내외여행업","03_12_02_P","3360000","CDFI2260022024000005","2024-10-31","","01","영업/정상","13","영업중","","","","","","","","부산광역시 강서구 명지동 3229-26","부산광역시 강서구 명지오션시티9로 50, 상가동 201(A08)호 (명지동)","46762","세계의 부산투어","2026-01-08 14:41:51","U","2026-01-10 02:40:00","","373408.142786646","178196.072137215","국내외여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","39010000","20251105","20261104","","0","",
"141","국내외여행업","03_12_02_P","3310000","CDFI2260022013000009","1984-07-23","","03","폐업","03","폐업","2025-12-31","","","","051-462-2577","","608-811","부산광역시 남구 대연동 1740-1","부산광역시 남구 수영로 240-1, 6층 602호 (대연동, 이지스퀘어빌딩)","48496","(주)VIP국제여행","2026-01-08 18:15:32","U","2026-01-10 02:40:00","","390697.170764227","183760.395264228","국내외여행업","관광사업","","0","","","한국관광협회","","0","0","0","0","VIP INTERNATIONAL TRAVEL CO., LTD.","Overseas travel business","0","0","","0","0","","0","0","","0","","","","","","","100000000","20251031","20261031","","0","",
"142","국내외여행업","03_12_02_P","3290000","CDFI2260022016000025","2016-12-23","","01","영업/정상","13","영업중","","","","","051-995-1170","","","부산광역시 부산진구 전포동 666-6 세화빌딩 705호","부산광역시 부산진구 동천로108번길 36, 705호 (전포동, 세화빌딩)","47247","타임투트래블","2026-01-08 09:51:31","U","2026-01-10 02:40:00","","388023.776996748","186283.00640944","국내외여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","60000000","20260201","20270131","","0","",
"143","국내외여행업","03_12_02_P","3000000","CDFI2260022022000010","2017-09-08","","01","영업/정상","13","영업중","","","","","02-308-6782","","","서울특별시 종로구 종로4가 182","서울특별시 종로구 종로 202, 301호 (종로4가)","03195","에스제이투어","2026-01-08 16:37:17","U","2026-01-10 02:40:00","","199936.446035826","452044.181328925","국내외여행업","","","0","","","서울보증보험(3천만원)","","0","0","0","0","SJTOUR","OVERSEAS TRAVEL BUSINESS","0","0","","0","0","","0","0","","0","","","","","","","82000000","20250604","20260603","","0","",
"144","국내외여행업","03_12_02_P","4580000","CDFI2260022024000001","2024-07-30","","01","영업/정상","13","영업중","","","","","","","","충청남도 서천군 장항읍 창선2리 333-15","충청남도 서천군 장항읍 장서로 70","33674","VIP 리무진투어","2026-01-08 13:53:25","U","2026-01-10 02:40:00","","172814.604386862","279344.44813828","국내외여행업","","일반상업지역","1","기타","","서울보증보험주식회사","근린생활시설","1","0","0","0","","","0","0","","0","0","","0","121","","0","","","","","","","31600000","20250806","20260806","","121","",
"145","국내외여행업","03_12_02_P","3180000","CDFI2260022022000003","2022-01-21","","01","영업/정상","13","영업중","","","","","","","","서울특별시 영등포구 양평동2가 19-4 양평동 오피스텔","서울특별시 영등포구 선유서로21길 14, 양평동 오피스텔 1동 2층 201-B208호 (양평동2가)","07278","그레이스 투어","2026-01-08 13:05:24","U","2026-01-10 02:40:00","","189664.262881986","446728.42373327","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","GRACE TOUR","OVERSEAS and DOMESTIC TRAVEL BUSINESS","0","0","","0","0","","0","0","","0","","","","","","","0","20260131","20270130","","0","",
"146","국내외여행업","03_12_02_P","5340000","CDFI2260022015000002","2015-12-29","","01","영업/정상","13","영업중","","","","","055-835-5535","","","경상남도 사천시 동금동 65-20","경상남도 사천시 삼상로 46 (동금동)","52561","일지매여행사(주)","2026-01-08 14:25:47","U","2026-01-10 02:40:00","","298709.252544818","160123.780413022","국내외여행업","","","0","","","한국관광협회중앙회 여행공제회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","70000000","20260107","20270107","","0","",
"147","국내외여행업","03_12_02_P","3740000","CDFI2260022003000004","2003-01-03","","01","영업/정상","13","영업중","","","","","031-206-0765","","443-814","경기도 수원시 영통구 영통동 1024-15","경기도 수원시 영통구 영일로6번길 50 (영통동)","","주식회사 조은투어","2026-01-08 09:52:37","U","2026-01-10 02:40:00","","206908.772199874","416231.786330431","국내외여행업","관광사업","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20260113","20270112","","0","",
"148","국내외여행업","03_12_02_P","3740000","CDFI2260022018000001","2018-01-02","","01","영업/정상","13","영업중","","","","","031-222-5757","","","경기도 수원시 팔달구 인계동 1025-13","경기도 수원시 팔달구 경수대로446번길 26, 501호 (인계동)","16490","(주)뉴리여행사","2026-01-08 14:41:50","U","2026-01-10 02:40:00","","202401.602406818","418169.20534422","국내외여행업","","","0","","","한국관광협회중앙회 관광공제회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","45000000","20260111","20270111","","0","",
"149","국내외여행업","03_12_02_P","4440000","CDFI2260022025000001","2025-11-28","","01","영업/정상","13","영업중","","","","","","","","충청북도 영동군 영동읍 계산리 661-9 사무소","충청북도 영동군 영동읍 계산로5길 14, 사무소","29144","감고을여행사","2026-01-08 16:28:09","U","2026-01-10 02:40:00","","270280.477854277","297074.406415295","국내외여행업","","","1","","","","사무실","1","0","0","0","","","0","0","","0","0","","0","48.99","","0","","","","","","","30000000","20251128","20261127","","49","",
"150","국내외여행업","03_12_02_P","3460000","CDFI2260022025000007","2025-10-23","","01","영업/정상","13","영업중","","","","","","","","대구광역시 수성구 만촌동 1039-4 수성 아크로타워","대구광역시 수성구 달구벌대로 2570, 111호 (만촌동, 수성 아크로타워)","42090","하나황금투어","2026-01-08 16:15:02","U","2026-01-10 02:40:00","","348438.918888907","263282.892747563","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","Hana Hwanggeum Tour","Domestic and Overseas travel business","0","0","","0","0","","0","0","","0","","","","","","","30000000","20251115","20270331","","0","",
"151","국내외여행업","03_12_02_P","3240000","CDFI2260022025000005","2025-12-23","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강동구 성내동 43-11 G라이트빌딩","서울특별시 강동구 천호옛길 88, G라이트빌딩 5층 C506호 (성내동)","05379","자이투어","2026-01-08 19:43:06","U","2026-01-10 02:40:00","","211055.949170471","448255.193715985","국내외여행업","","","0","","","서울보증보험(2026-0009-0155)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20260106","20270105","","0","",
"152","국내외여행업","03_12_02_P","3410000","CDFI2260022025000009","2025-02-11","","01","영업/정상","13","영업중","","","","","070-8983-8669","","","대구광역시 중구 종로1가 41-33","대구광역시 중구 국채보상로 558-1, 2층 (종로1가)","41935","주식회사 서아여행사","2026-01-08 17:02:45","U","2026-01-10 02:40:00","","343688.735897065","264538.847493252","국내외여행업","","","3","","","SGI서울보증","사무실","2","1","0","0","","","0","0","","0","0","","0","3.3","","0","","","","","","","30000000","20251209","20261208","","3","",
"153","국내외여행업","03_12_02_P","3040000","CDFI2260022017000004","2005-04-08","","01","영업/정상","13","영업중","","","","","","","","서울특별시 광진구 광장동 127 리버힐오피스텔 508호","서울특별시 광진구 아차산로78길 110, 508호 (광장동, 리버힐오피스텔)","04969","(주)지에스투어","2026-01-08 17:24:59","U","2026-01-10 02:40:00","","209668.90120464","449767.964721034","국내외여행업","관광사업","","0","","","관광공제회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20260221","20270221","","0","",
