"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","건물지상층수","건물지하층수","사용시작지상층","사용끝지상층","사용시작지하층","사용끝지하층","한실수","양실수","조건부허가신고사유","조건부허가시작일자","조건부허가종료일자","건물소유구분명","여성종사자수","남성종사자수","다중이용업소여부",
"174","숙박업","03_11_03_P","3710000","3710000-214-2013-00001","2013-02-07","","01","영업/정상","01","영업","","","","","050713044446","1213.39","682-810","울산광역시 동구 일산동 977-1","울산광역시 동구 해수욕장8길 12, 2~4층 (일산동)","44057","호텔701풀빌라","2026-01-05 16:57:27","U","2026-01-07 02:40:00","숙박업(생활)","420635.38165746","224012.160297719","숙박업(생활)","4","1","2","4","0","0","5","16","","","","자가","0","0","N",
"175","숙박업","03_11_03_P","3860000","3891000-201-2002-00428","2002-12-18","","01","영업/정상","01","영업","","","","","032  6753464","873.90","","경기도 부천시 오정구 원종동 313-3","경기도 부천시 오정구 원종로66번길 9 (원종동)","14424","쵸이스","2026-01-05 11:04:51","U","2026-01-07 02:40:00","여관업","182912.544111017","446840.450642015","여관업","0","0","0","0","0","0","1","27","","","","","0","0","N",
"176","숙박업","03_11_03_P","3930000","3930000-201-2014-02003","2014-12-08","","01","영업/정상","01","영업","","","","","031 490 2000","11499.38","425-852","경기도 안산시 단원구 원시동 774-3","경기도 안산시 단원구 동산로 81 (원시동)","15433","호텔스퀘어","2026-01-05 10:22:42","U","2026-01-07 02:40:00","관광호텔","182106.894719796","423630.382149516","관광호텔","15","1","0","0","0","0","6","197","","","","임대","0","0","N",
"177","숙박업","03_11_03_P","5710000","5720000-201-2021-00001","2021-12-22","","03","폐업","02","폐업","2026-01-05","","","","043 233 8019","2130.09","360-100","충청북도 청주시 상당구 용암동 3085","충청북도 청주시 상당구 중고개로141번길 11-6, 8,9,10층 (용암동)","28808","호텔 누리다","2026-01-05 09:44:08","U","2026-01-07 02:40:00","숙박업 기타","246203.067027297","346280.038455207","숙박업 기타","10","2","8","10","0","0","39","7","","","","","0","0","N",
"178","숙박업","03_11_03_P","4160000","4160000-214-2026-00001","2026-01-02","","01","영업/정상","01","영업","","","","","","98.73","","경기도 가평군 조종면 운악리 417-17 1~2층","경기도 가평군 조종면 현등사길 55-253, 1~2층","12432","팡팡키즈풀빌라","2026-01-05 14:39:19","U","2026-01-07 02:40:00","숙박업(생활)","230397.113970898","484227.901932842","숙박업(생활)","1","0","1","2","0","0","1","0","","","","","0","0","N",
"179","숙박업","03_11_03_P","3200000","3200000-201-2026-00001","2026-01-02","","01","영업/정상","01","영업","","","","","","495.63","151-892","서울특별시 관악구 신림동 1431-22","서울특별시 관악구 신림동1길 23 (신림동)","08760","스테이 아눅","2026-01-05 09:33:07","U","2026-01-07 02:40:00","숙박업 기타","193616.309344002","442697.171986015","숙박업 기타","0","0","0","0","0","0","0","25","","","","","0","0","N",
"180","숙박업","03_11_03_P","3130000","3130000-201-1978-00063","1978-04-26","","03","폐업","02","폐업","2025-04-21","","","","02 7158886","100.05","121-807","서울특별시 마포구 노고산동 109-91","서울특별시 마포구 백범로2길 35 (노고산동)","04109","초콜렛트리","2026-01-05 15:07:18","U","2026-01-07 02:40:00","여관업","194204.808648691","450125.79329858","여관업","0","0","0","0","0","0","13","0","","","","","0","0","N",
"181","숙박업","03_11_03_P","4231000","4231000-214-2025-00018","2025-11-05","","01","영업/정상","01","영업","","","","","","1798.07","","강원특별자치도 속초시 청학동 482-524 삼성홈프레스티지1차","강원특별자치도 속초시 청초호반로 267, 삼성홈프레스티지1차 일부층 38객실호 (청학동)","24837","레이크앤씨","2026-01-05 16:27:59","U","2026-01-07 02:40:00","숙박업(생활)","338894.73289053","523207.972376778","숙박업(생활)","0","0","0","0","0","0","0","38","","","","","0","0","N",
"182","숙박업","03_11_03_P","3250000","3250000-214-2025-00007","2025-11-21","","01","영업/정상","01","영업","","","","","","686.16","600-046","부산광역시 중구 남포동6가 99","부산광역시 중구 중구로5번길 14 (남포동6가)","48981","(주)더베이먼트스테이","2026-01-05 16:01:46","U","2026-01-07 02:40:00","숙박업(생활)","384717.473281883","179565.899233717","숙박업(생활)","0","0","0","0","0","0","0","21","","","","","0","0","N",
"183","숙박업","03_11_03_P","5310000","5310000-201-1996-00013","1996-10-15","","01","영업/정상","01","영업","","","","","055 7416723","462.78","660-980","경상남도 진주시 옥봉동 808-17 2,3,4,5층","경상남도 진주시 논개길 77-1 (옥봉동, 2,3,4,5층)","52759","뷰티크호텔슈퍼로켓","2026-01-05 13:05:04","U","2026-01-07 02:40:00","여관업","299215.139044186","188496.268770927","여관업","0","0","0","0","0","0","2","14","","","","","0","0","N",
"184","숙박업","03_11_03_P","4351000","4351000-214-2025-00010","2025-09-16","","01","영업/정상","01","영업","","","","","","5434.77","","강원특별자치도 양양군 현남면 동산리 211 오션스테이 양양","강원특별자치도 양양군 현남면 동산큰길 21, 오션스테이 양양","25053","오션스테이 양양","2026-01-05 10:45:53","U","2026-01-07 02:40:00","숙박업(생활)","","","숙박업(생활)","0","0","0","0","0","0","0","132","","","","","0","0","N",
"185","숙박업","03_11_03_P","5460000","5460000-201-1996-00003","1996-02-23","","01","영업/정상","01","영업","","","","","055 9637980","469.02","676-806","경상남도 함양군 함양읍 운림리 314","경상남도 함양군 함양읍 동위천1길 5","50035","별궁모텔","2026-01-05 15:15:58","U","2026-01-07 02:40:00","여관업","265264.500097103","224981.881883515","여관업","3","1","0","2","0","0","10","15","","","","임대","","","N",
"186","숙박업","03_11_03_P","5370000","5370000-201-2006-00007","2006-09-29","","01","영업/정상","01","영업","","","","","055  6359933","643.17","656-882","경상남도 거제시 사등면 사곡리 909-2","경상남도 거제시 사등면 사곡2길 27","53278","신무인텔쥬뗌므","2026-01-05 14:39:45","U","2026-01-07 02:40:00","여관업","342696.405785603","156623.40704257","여관업","4","0","1","3","0","0","0","14","","","","자가","0","0","N",
"187","숙박업","03_11_03_P","4160000","4160000-214-2013-00005","2013-08-19","","01","영업/정상","01","영업","","","","","031 585 2881","226.80","","경기도 가평군 조종면 신상리 512-13","경기도 가평군 조종면 운악청계로491번길 154-24, 주1동~7동(각1층~2층)","12434","모블리키즈애견커플가족풀빌라","2026-01-05 11:13:26","U","2026-01-07 02:40:00","숙박업(생활)","230455.255584528","483121.466745476","숙박업(생활)","2","0","1","2","0","0","0","7","","","","자가","0","0","N",
"188","숙박업","03_11_03_P","3080000","3080000-201-1966-00259","1966-12-29","","01","영업/정상","01","영업","","","","","02 9936181","4004.02","142-070","서울특별시 강북구 수유동 산 76 아카데미하우스","서울특별시 강북구 4.19로 135, 아카데미하우스 (수유동)","01018","더숲아카데미하우스","2026-01-05 17:27:18","U","2026-01-07 02:40:00","관광호텔","200020.571943402","459790.386206253","관광호텔","0","0","0","0","0","0","9","43","","","","","0","0","N",
"189","숙박업","03_11_03_P","4671000","4671000-201-1994-00009","1994-12-19","","01","영업/정상","01","영업","","","","","050713900459","720.24","","전북특별자치도 군산시 소룡동 1551-5","전북특별자치도 군산시 칠성5길 192 (소룡동)","54012","화산모텔","2026-01-05 15:54:17","U","2026-01-07 02:40:00","여관업","170957.386241471","274732.873465401","여관업","3","0","0","0","0","0","0","26","","","","","0","0","N",
"190","숙박업","03_11_03_P","4641000","4651000-201-2016-00002","2016-03-23","","01","영업/정상","01","영업","","","","","","467.69","","전북특별자치도 전주시 완산구 전동 107-3","전북특별자치도 전주시 완산구 풍남문3길 28-4 (전동)","55043","풍경게스트호텔","2026-01-05 14:31:26","U","2026-01-07 02:40:00","여관업","","","여관업","0","0","1","4","0","0","13","0","","","","","0","0","N",
"191","숙박업","03_11_03_P","4641000","4661000-201-2003-00023","2003-05-20","","01","영업/정상","01","영업","","","","","063 2454848","1085.68","","전북특별자치도 전주시 덕진구 산정동 860-4","전북특별자치도 전주시 덕진구 산정2길 23 (산정동)","55015","호텔어드밴스","2026-01-05 14:02:42","U","2026-01-07 02:40:00","일반호텔","215130.363652677","259801.533380048","일반호텔","6","1","3","6","0","0","0","30","","","","자가","0","0","N",
"192","숙박업","03_11_03_P","4641000","4651000-201-2023-00011","2023-11-28","","01","영업/정상","01","영업","","","","","","105.34","","전북특별자치도 전주시 완산구 서노송동 659-6","전북특별자치도 전주시 완산구 팔달로 292-4, 1층,2층~3층 (서노송동)","54993","영하우스","2026-01-05 09:33:43","U","2026-01-07 02:40:00","일반호텔","212839.22307601","258655.915228193","일반호텔","4","0","1","3","0","0","0","3","","","","","0","0","N",
"193","숙박업","03_11_03_P","3620000","3620000-201-2010-00001","2010-01-20","","01","영업/정상","01","영업","","","","","062 523 7789","805.33","500-862","광주광역시 북구 유동 105-1 외3필지","광주광역시 북구 경열로233번길 19 (유동,외3필지)","61245","20헤르츠(20HZ)","2026-01-05 14:31:15","U","2026-01-07 02:40:00","여관업","191352.544660573","184566.250745633","여관업","0","0","0","0","0","0","0","20","","","","","0","0","N",
"194","숙박업","03_11_03_P","3570000","3570000-214-2018-00004","2018-03-02","","01","영업/정상","01","영업","","","","","032 937 2900","143.97","417-911","인천광역시 강화군 삼산면 매음리 897-1","인천광역시 강화군 삼산면 어류정길198번길 6, 1층","23007","민머루잼머펜션","2026-01-05 12:00:01","U","2026-01-07 02:40:00","숙박업(생활)","141391.93810568","461466.215065207","숙박업(생활)","1","0","1","1","0","0","1","0","","","","자가","0","0","N",
"195","숙박업","03_11_03_P","4460000","4460000-214-2016-00001","2016-02-03","","01","영업/정상","01","영업","","","","","043 832 6500","1239.10","367-842","충청북도 괴산군 청천면 후영리 108","충청북도 괴산군 청천면 도경로 321-4","28059","힐링펜션","2026-01-05 13:18:51","U","2026-01-07 02:40:00","숙박업(생활)","271993.925335741","355815.426634955","숙박업(생활)","3","0","1","3","0","0","0","16","","","","","0","1","N",
"196","숙박업","03_11_03_P","4990000","4990000-214-2020-00003","2020-12-21","","01","영업/정상","01","영업","","","","","","144.49","537-922","전라남도 완도군 생일면 금곡리 256-1","전라남도 완도군 생일면 생일로 1230","59144","골드밸리리조트(10평)","2026-01-05 17:19:21","U","2026-01-07 02:40:00","숙박업(생활)","196537.370730917","90523.6750482934","숙박업(생활)","1","0","1","0","0","0","0","5","","","","","0","0","N",
"197","숙박업","03_11_03_P","4390000","4390000-214-2024-00001","2024-12-24","","01","영업/정상","01","영업","","","","","043852 1622","1983.75","380-963","충청북도 충주시 연수동 826","충청북도 충주시 연수상가길 8, 1~8층 (연수동)","27347","더베스트","2026-01-05 10:53:31","U","2026-01-07 02:40:00","숙박업(생활)","282626.767505128","387896.490746979","숙박업(생활)","8","0","1","8","0","0","0","44","","","","자가","0","0","N",
"198","숙박업","03_11_03_P","3380000","3380000-214-2026-00001","2026-01-05","","01","영업/정상","01","영업","","","","","","150.12","613-805","부산광역시 수영구 광안동 183-16","부산광역시 수영구 광남로 103-3, 7층 (광안동)","48302","로프트 부산","2026-01-06 13:47:42","I","2026-01-09 00:20:01","숙박업(생활)","392639.545533527","185609.907098712","숙박업(생활)","7","0","7","0","0","0","0","2","","","","","0","0","N",
"199","숙박업","03_11_03_P","3010000","3010000-201-2026-00001","2026-01-06","","01","영업/정상","01","영업","","","","","","178.56","100-867","서울특별시 중구 필동1가 46-3 制勝堂","서울특별시 중구 충무로 8, 制勝堂 1층~2층 (필동1가)","04557","엘양호텔(L·YOUNG INN)","2026-01-06 10:05:34","I","2026-01-09 00:20:01","일반호텔","199343.8350731","451086.194574544","일반호텔","0","0","0","0","0","0","0","3","","","","","0","0","N",
"200","숙박업","03_11_03_P","3010000","3010000-214-2026-00001","2026-01-06","","01","영업/정상","01","영업","","","","","","210.68","100-042","서울특별시 중구 남산동2가 18-9","서울특별시 중구 퇴계로20길 31, 2층 (남산동2가)","04629","더큐브호텔","2026-01-06 15:29:18","I","2026-01-09 00:20:01","숙박업(생활)","198711.004408276","450729.70372038","숙박업(생활)","2","0","0","0","0","0","0","5","","","","","0","0","N",
"201","숙박업","03_11_03_P","3010000","3010000-214-2026-00002","2026-01-07","","01","영업/정상","01","영업","","","","","","100.00","100-869","서울특별시 중구 황학동 731-1","서울특별시 중구 퇴계로83길 10-22, 2층 (황학동)","04576","신당 그랜드 조이","2026-01-07 14:17:14","I","2026-01-09 00:20:01","숙박업(생활)","201643.411062205","451532.973367955","숙박업(생활)","2","0","0","0","0","0","0","3","","","","","0","0","N",
"202","숙박업","03_11_03_P","3000000","3000000-214-2026-00002","2026-01-06","","01","영업/정상","01","영업","","","","","","90.55","110-836","서울특별시 종로구 종로5가 257-1","서울특별시 종로구 종로 248-1, 5층 (종로5가)","03197","편안정 종로5가점","2026-01-07 09:23:08","I","2026-01-09 00:20:01","숙박업(생활)","200401.722939568","452062.956830205","숙박업(생활)","0","0","5","0","0","0","0","0","","","","","0","0","N",
"203","숙박업","03_11_03_P","3000000","3000000-214-2026-00003","2026-01-06","","01","영업/정상","01","영업","","","","","","90.55","110-836","서울특별시 종로구 종로5가 257-1","서울특별시 종로구 종로 248-1, 2층 (종로5가)","03197","스테이 도손 동대문점","2026-01-07 16:32:59","I","2026-01-09 00:20:01","숙박업(생활)","200401.722939568","452062.956830205","숙박업(생활)","0","0","2","0","0","0","0","2","","","","","0","0","N",
"204","숙박업","03_11_03_P","4181000","4181000-214-2026-00001","2026-01-06","","01","영업/정상","01","영업","","","","","","138.65","","강원특별자치도 춘천시 소양로3가 49-2","강원특별자치도 춘천시 금강로23번길 7, 3층 (소양로3가)","24272","운산","2026-01-06 15:29:20","I","2026-01-09 00:20:01","숙박업(생활)","263726.879969308","486870.586208592","숙박업(생활)","5","0","3","3","0","0","1","2","","","","자가","0","0","N",
