"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명","기타내역2",
"216","인터넷컴퓨터게임시설제공업","03_05_05_P","3700000","CDFF2241022024000049","2024-11-08","","01","영업/정상","13","영업중","","","","","","","","울산광역시 남구 달동 1248-7","울산광역시 남구 왕생로45번길 12, 2층 (달동)","44718","페라리PC","2026-01-07 17:57:52","U","2026-01-09 02:40:00","","411261.904135631","228906.909606888","인터넷컴퓨터게임시설제공업","유통관련업","0","","","159.66","0","0","","0","0","0","0","","","","","","","","","","","","9","","","","","","","성인PC방",
"217","인터넷컴퓨터게임시설제공업","03_05_05_P","3610000","CDFF2241022017000024","2017-11-07","","01","영업/정상","13","영업중","","","","","","","","광주광역시 남구 봉선동 1110-1 25시할인편의점","광주광역시 남구 봉선로9번길 28, 25시할인편의점 1층 (봉선동)","61687","신세계PC","2026-01-06 16:39:25","U","2026-01-09 02:40:00","","191302.286402077","181492.221137827","인터넷컴퓨터게임시설제공업","유통관련업","0","","","34.85","0","0","","0","0","0","0","","","","","","","","","","","","5","","","","","","일반상업지역","성인PC방",
"218","인터넷컴퓨터게임시설제공업","03_05_05_P","3290000","CDFF2241022007000025","2007-10-09","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 개금동 424-9 지하1층","부산광역시 부산진구 개금본동로9번길 77, 지하1층 (개금동)","47173","OX PC방 개금역점","2026-01-07 15:30:45","U","2026-01-09 02:40:00","","384204.927285541","185959.276422086","인터넷컴퓨터게임시설제공업","유통관련업","","","","276.1","","1","","","100","","","","","","","","","","","","","","93","","","","","","","",
"219","인터넷컴퓨터게임시설제공업","03_05_05_P","3160000","CDFF2241022019000015","2019-11-15","","03","폐업","03","폐업","2026-01-02","","","","","","","서울특별시 구로구 가리봉동 121-38","서울특별시 구로구 구로동로 9, 1층 (가리봉동)","08322","황금PC","2026-01-06 09:37:28","U","2026-01-09 02:40:00","","189921.701738102","442286.627799245","인터넷컴퓨터게임시설제공업","유통관련업","","","","36","","","","","","","","","","","","","","","","","","","7","","","","","","","",
"220","인터넷컴퓨터게임시설제공업","03_05_05_P","4010000","CDFF2241022019000043","2019-12-06","","01","영업/정상","13","영업중","","","","","","","","경기도 시흥시 정왕동 2007-12","경기도 시흥시 오이도로135번길 43, 1층 102호 (정왕동)","15015","다온PC","2026-01-07 13:10:44","U","2026-01-09 02:40:00","","172296.186721472","426988.490435808","인터넷컴퓨터게임시설제공업","유통관련업","0","","","60","0","0","","0","0","0","0","","","","","","","","","","","","6","","","","","","","성인PC방",
"221","인터넷컴퓨터게임시설제공업","03_05_05_P","4490000","CDFF2241022022000003","2022-01-27","","03","폐업","03","폐업","2026-01-06","","","","","","","충청남도 천안시 서북구 성정동 1382","충청남도 천안시 서북구 성정공원6길 51, 2층 (성정동)","31110","에이스PC랜드","2026-01-06 14:14:53","U","2026-01-09 02:40:00","","212752.221216644","369709.408445901","인터넷컴퓨터게임시설제공업","유통관련업","0","","","154.5","0","0","근린생활시설","0","0","0","0","","","","","","","","","","","","60","","","","","","일반상업지역","성인PC방",
"222","인터넷컴퓨터게임시설제공업","03_05_05_P","4211000","CDFF2241022022000002","2022-07-09","","04","취소/말소/만료/정지/중지","35","직권말소","2026-01-06","","","","","","","강원특별자치도 동해시 발한동 34-5 국제모텔","강원특별자치도 동해시 발한로 205, 국제모텔 1층 (발한동)","25720","황제 PC","2026-01-06 19:11:29","U","2026-01-09 02:40:00","","386273.264725768","451611.416761546","인터넷컴퓨터게임시설제공업","유통관련업","0","","","91.5","0","0","","0","0","0","0","","","","","","","","","","","","4","","전체이용가","","","","","성인PC방",
"223","인터넷컴퓨터게임시설제공업","03_05_05_P","3700000","CDFF2241022018000005","2018-02-05","","01","영업/정상","13","영업중","","","","","","","","울산광역시 남구 달동 882-6","울산광역시 남구 돋질로76번길 28, 1층 (달동)","44691","매니아PC","2026-01-07 17:58:59","U","2026-01-09 02:40:00","","409898.381222435","228671.464230428","인터넷컴퓨터게임시설제공업","유통관련업","0","","","43.14","0","0","","0","0","0","0","","","","","","","","","","","","6","","","","","","","성인PC방",
"224","인터넷컴퓨터게임시설제공업","03_05_05_P","4820000","CDFF2241022024000001","2024-01-05","","01","영업/정상","13","영업중","","","","","","","","전라남도 순천시 동외동 191-9 1층","전라남도 순천시 북부시장길 32, 1층 (동외동)","57939","대박PC","2026-01-06 13:07:53","U","2026-01-09 02:40:00","","244366.490612181","162343.052416831","인터넷컴퓨터게임시설제공업","유통관련업","0","","","46.08","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","","",
"225","인터넷컴퓨터게임시설제공업","03_05_05_P","3780000","CDFF2241022020000007","2020-02-07","","04","취소/말소/만료/정지/중지","35","직권말소","2025-12-30","","","","","","","경기도 성남시 수정구 신흥동 4516 2층","경기도 성남시 수정구 시민로 153, 2층 (신흥동)","13341","퍼펙트PC","2026-01-06 10:28:47","U","2026-01-09 02:40:00","","212615.240983329","437739.045939178","인터넷컴퓨터게임시설제공업","유통관련업","0","","","106.74","0","0","","0","0","0","0","","","","","","","","","","","","12","","","","","","","성인PC방",
"226","인터넷컴퓨터게임시설제공업","03_05_05_P","3150000","CDFF2241022022000001","2022-01-17","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강서구 화곡동 1119 한양빌딩","서울특별시 강서구 화곡로58길 18, 한양빌딩 2층 (화곡동)","07657","제로백PC강서구청점","2026-01-07 10:57:20","U","2026-01-09 02:40:00","","186837.577524588","450066.439978918","인터넷컴퓨터게임시설제공업","유통관련업","0","","","237","0","0","","0","0","0","0","","","","","","","","","","","","90","","전체이용가","","","","","",
"227","인터넷컴퓨터게임시설제공업","03_05_05_P","3700000","CDFF2241022023000040","2023-04-21","","01","영업/정상","13","영업중","","","","","","","","울산광역시 남구 달동 1276-13","울산광역시 남구 달삼로 20, 2층 (달동)","44721","냥냥PC","2026-01-07 17:58:27","U","2026-01-09 02:40:00","","411378.436011276","228681.262582936","인터넷컴퓨터게임시설제공업","유통관련업","0","","","154.27","0","0","","0","0","0","0","","","","","","","","","","","","8","","","","","","","성인PC방",
"228","인터넷컴퓨터게임시설제공업","03_05_05_P","5530000","CDFF2241022024000028","2024-04-23","","01","영업/정상","13","영업중","","","","","","","","경기도 화성시 영천동 652-5","경기도 화성시 동탄대로21길 10, 더퍼스트타워 132호 (영천동)","18471","Winner PC","2026-01-07 16:03:17","U","2026-01-09 02:40:00","","208609.77242468","411784.124303502","인터넷컴퓨터게임시설제공업","유통관련업","0","","맞고, 포커","39.6","0","0","","0","0","0","0","","","","","","","","","","","","6","","청소년이용불가","","","","","성인PC방",
"229","인터넷컴퓨터게임시설제공업","03_05_05_P","4520000","CDFF2241022024000020","2024-04-29","","01","영업/정상","13","영업중","","","","","","","","충청남도 아산시 온천동 524","충청남도 아산시 어의정로17번길 22, 1층 (온천동)","31570","팡팡PC","2026-01-06 15:40:51","U","2026-01-09 02:40:00","","199817.450011015","364050.861188121","인터넷컴퓨터게임시설제공업","유통관련업","0","","","26.44","0","0","","0","0","0","0","","","","","","","","","","","","7","","","","","","","성인PC방",
"230","인터넷컴퓨터게임시설제공업","03_05_05_P","3650000","CDFF2241022018000003","2018-05-08","","01","영업/정상","13","영업중","","","","","","","","대전광역시 중구 문창동 66-20","대전광역시 중구 충무로 168-2, 1층 (문창동)","35024","신대박PC","2026-01-06 14:40:08","U","2026-01-09 02:40:00","","239006.64056162","313396.317907817","인터넷컴퓨터게임시설제공업","유통관련업","0","기타","","39.14","1","0","근린생활시설","0","0","0","0","","","","","","","","","","","","5","","","","","","일반주거지역","성인pc방",
"231","인터넷컴퓨터게임시설제공업","03_05_05_P","3740000","CDFF2241022015000031","2015-05-22","","01","영업/정상","13","영업중","","","","","","","","경기도 수원시 영통구 매탄동 383-11","경기도 수원시 영통구 삼성로168번길 100, 3층 (매탄동)","16676","NICE PC LOUNGE","2026-01-06 17:49:48","U","2026-01-09 02:40:00","","205249.164269361","417717.779233411","인터넷컴퓨터게임시설제공업","유통관련업","","","","168.23","","","","","","","","","","","","","","","","","","","94","","","","","","","",
"232","인터넷컴퓨터게임시설제공업","03_05_05_P","4840000","CDFF2241022020000015","2020-06-18","","01","영업/정상","13","영업중","","","","","","","","전라남도 광양시 광양읍 덕례리 1784-5","전라남도 광양시 광양읍 갈티로 21-1","57760","명품PC","2026-01-06 14:43:13","U","2026-01-09 02:40:00","","251605.486797827","163197.103375409","인터넷컴퓨터게임시설제공업","유통관련업","0","","","33","0","0","","0","0","0","0","","","","","","","","","","","","6","","청소년이용불가","","","","","성인PC방",
"233","인터넷컴퓨터게임시설제공업","03_05_05_P","3700000","CDFF2241022021000046","2021-12-08","","01","영업/정상","13","영업중","","","","","","","","울산광역시 남구 신정동 131-11","울산광역시 남구 월평로 168, 1층 (신정동)","44687","쏭쏭PC","2026-01-07 17:59:46","U","2026-01-09 02:40:00","","410644.231047892","229722.784713579","인터넷컴퓨터게임시설제공업","유통관련업","0","","","11.88","1","0","근린생활시설","0","0","0","0","","","","","","","","","","","","7","","","","","","","성인PC방",
"234","인터넷컴퓨터게임시설제공업","03_05_05_P","6510000","CDFF2241022025000020","2025-10-15","","01","영업/정상","13","영업중","","","","","","","","제주특별자치도 제주시 연동 273-34 신제주종합시장","제주특별자치도 제주시 신대로16길 44, 신제주종합시장 1층 (연동)","63123","헤이 PC","2026-01-06 09:46:46","U","2026-01-09 02:40:00","","152675.710114148","-913.935584082179","인터넷컴퓨터게임시설제공업","유통관련업","3","","","75.6","2","1","","0","0","0","0","","","","","","","","","","","","5","","","","","","","성인PC방",
"235","인터넷컴퓨터게임시설제공업","03_05_05_P","6510000","CDFF2241022025000021","2025-10-17","","01","영업/정상","13","영업중","","","","","","","","제주특별자치도 제주시 삼도일동 552-9","제주특별자치도 제주시 서광로 229-1, 1층 (삼도일동)","63182","꽃돼지 PC","2026-01-06 09:47:30","U","2026-01-09 02:40:00","","155424.148251852","505.323489929923","인터넷컴퓨터게임시설제공업","유통관련업","5","","","64.46","4","1","","0","0","0","0","","","","","","","","","","","","8","","","","","","","성인PC방",
"236","인터넷컴퓨터게임시설제공업","03_05_05_P","6510000","CDFF2241022025000024","2025-11-28","","01","영업/정상","13","영업중","","","","","","","","제주특별자치도 제주시 연동 291-71","제주특별자치도 제주시 신대로10길 24, 1층 (연동)","63125","원 PC","2026-01-06 09:50:17","U","2026-01-09 02:40:00","","152923.029471764","-487.350342928675","인터넷컴퓨터게임시설제공업","유통관련업","4","","","57.5","4","0","","0","0","0","0","","","","","","","","","","","","6","","","","","","","",
"237","인터넷컴퓨터게임시설제공업","03_05_05_P","6510000","CDFF2241022025000029","2025-12-26","","01","영업/정상","13","영업중","","","","","","","","제주특별자치도 제주시 삼도일동 552-22","제주특별자치도 제주시 서광로 235-1, 1층 (삼도일동)","63182","띵동 PC","2026-01-06 10:01:40","U","2026-01-09 02:40:00","","155475.678539782","504.525805699034","인터넷컴퓨터게임시설제공업","유통관련업","4","","","33.48","3","1","","0","0","0","0","","","","","","","","","","","","0","","","","","","","성인PC방",
"238","인터넷컴퓨터게임시설제공업","03_05_05_P","6510000","CDFF2241022025000030","2025-12-26","","01","영업/정상","13","영업중","","","","","","","","제주특별자치도 제주시 연동 258 연동 뜨레모아","제주특별자치도 제주시 연동4길 36, 105호 (연동, 연동 뜨레모아)","63137","명품  PC","2026-01-06 10:01:26","U","2026-01-09 02:40:00","","152252.721710724","-1402.30086045514","인터넷컴퓨터게임시설제공업","유통관련업","16","","","55.19","15","1","","0","0","0","0","","","","","","","","","","","","0","","","","","","","성인PC방",
"239","인터넷컴퓨터게임시설제공업","03_05_05_P","3910000","CDFF2241022025000109","2025-12-26","","01","영업/정상","13","영업중","","","","","","","","경기도 평택시 고덕면 궁리 82-1","경기도 평택시 고덕면 서동대로 2629, 1층","17821","행운PC","2026-01-07 17:53:40","U","2026-01-09 02:40:00","","202763.889437659","390494.548297643","인터넷컴퓨터게임시설제공업","유통관련업","0","","","109","0","0","","0","0","0","0","","","","","","","","","","","","10","","","","","","","성인PC방",
