"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","수리대상 의료기기의 유형","다른 겸업 여부","총규모","영업규모",
"516","의료기기판매(임대)업","01_02_03_P","3210000","PHMG120263210034047000003","2026-01-05","","01","영업/정상","13","영업중","","","","","","","","서울특별시 서초구 서초동 ****-** 스타크 강남빌딩","서울특별시 서초구 강남대로**길 *, 스타크 강남빌딩 *층 *-**호 (서초동)","06621","주식회사 에이치엠앤티","2026-01-05 17:03:08","I","2026-01-07 00:20:36","","202407.97558606","443592.823707003","","","1.44","",
"517","의료기기판매(임대)업","01_02_03_P","3780000","PHMG120263780062047000001","2026-01-02","","01","영업/정상","13","영업중","","","","","","","","","경기도 성남시 수정구 수정로***번길 **, 상가동 *층 *호 (신흥동)","13340","알프월드","2026-01-05 09:31:38","I","2026-01-07 00:20:36","","212416.507593801","437845.43435146","","","21.75","",
"518","의료기기판매(임대)업","01_02_03_P","3780000","PHMG120263780063047000001","2026-01-05","","01","영업/정상","13","영업중","","","","","","","","경기도 성남시 중원구 상대원동 ****","경기도 성남시 중원구 박석로**번길 **, *층 (상대원동)","13222","따르릉케어센터","2026-01-05 19:02:36","I","2026-01-07 00:20:36","","214412.550434444","437026.202020426","","","137.07","",
"519","의료기기판매(임대)업","01_02_03_P","3220000","PHMG120263220033047000001","2026-01-05","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 논현동 ** SB타워","서울특별시 강남구 도산대로 ***, SB타워 *층 일부호 (논현동)","06054","(주)에스테틱솔루션","2026-01-05 16:57:44","I","2026-01-07 00:20:36","","203143.583584843","446642.96217824","","","","",
"520","의료기기판매(임대)업","01_02_03_P","3240000","PHMG120263240033047000004","2026-01-05","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강동구 암사동 ***-** 정산아파트","서울특별시 강동구 고덕로 **, ***층 ***호 (암사동, 정산아파트)","05238","이음메디칼","2026-01-05 11:34:49","I","2026-01-07 00:20:36","","211458.648093395","450316.255472825","","","","",
"521","의료기기판매(임대)업","01_02_03_P","3190000","PHMG120253190033047000060","2025-12-31","","01","영업/정상","13","영업중","","","","","","","","서울특별시 동작구 상도동 ***-*","서울특별시 동작구 상도로 ***, *층 (상도동)","06959","김정문알로에 성대시장점","2026-01-05 13:48:30","I","2026-01-07 00:20:36","","193972.121419392","444283.903816913","","","","",
"522","의료기기판매(임대)업","01_02_03_P","3170000","PHMG120263170035047000002","2026-01-05","","01","영업/정상","13","영업중","","","","","","","","서울특별시 금천구 가산동 ***-* IT캐슬","서울특별시 금천구 가산디지털*로 **, IT캐슬 *동 ***호 (가산동)","08506","닥터스초이스","2026-01-05 13:45:00","I","2026-01-07 00:20:36","","189369.53962474","441629.361414684","","","","",
"523","의료기기판매(임대)업","01_02_03_P","3910000","PHMG120263910165047000001","2026-01-05","","01","영업/정상","13","영업중","","","","","","","","경기도 평택시 고덕동 ****-*","경기도 평택시 함박산*길 **-*, *층 (고덕동)","18017","힐스템건강","2026-01-05 17:27:50","I","2026-01-07 00:20:36","","203279.993235326","393615.148804062","","","99.82","",
"524","의료기기판매(임대)업","01_02_03_P","5710000","PHMG120265710108047000001","2026-01-05","","01","영업/정상","13","영업중","","","","","","","","충청북도 청주시 흥덕구 가경동 ****-*","충청북도 청주시 흥덕구 풍년로**번길 **, *층 *호 (가경동)","28405","오니브","2026-01-05 17:46:30","I","2026-01-07 00:20:36","","238913.029924559","346661.682451973","","","56.26","",
"525","의료기기판매(임대)업","01_02_03_P","3070000","PHMG120263070034047000001","2026-01-02","","01","영업/정상","13","영업중","","","","","","","","서울특별시 성북구 장위동 **-***","서울특별시 성북구 돌곶이로**길 **-*, *층 (장위동)","02771","지에스25장위화랑점","2026-01-05 13:56:40","I","2026-01-07 00:20:36","","204618.5617195","456466.374666574","","","","",
"526","의료기기판매(임대)업","01_02_03_P","3070000","PHMG120263070034047000002","2024-01-02","","01","영업/정상","13","영업중","","","","","","","","서울특별시 성북구 안암동*가 ***-**","서울특별시 성북구 안암로 **, ***호 (안암동*가)","02857","뉴슬립","2026-01-05 17:18:00","I","2026-01-07 00:20:36","","202254.162888917","453163.372035412","","","","",
"527","의료기기판매(임대)업","01_02_03_P","3420000","PHMG120263420023047000001","2026-01-05","","01","영업/정상","13","영업중","","","","","","","","대구광역시 동구 신천동 ***-* ****, ****호","대구광역시 동구 동부로**길 ***-*, ****, ****호 (신천동)","41253","라이프퀸텀 주식회사","2026-01-05 15:49:53","I","2026-01-07 00:20:36","","347111.494952769","264298.801134335","","","6.6","",
"528","의료기기판매(임대)업","01_02_03_P","3780000","PHMG120263780064047000001","2026-01-05","","01","영업/정상","13","영업중","","","","","","","","경기도 성남시 분당구 서현동 *** AK플라자","경기도 성남시 분당구 황새울로***번길 **, AK플라자 *층 일부호 (서현동)","13591","세라젬 AK플라자 분당점","2026-01-05 17:51:21","I","2026-01-07 00:20:36","","210853.833466798","431447.85813153","","","","",
"529","의료기기판매(임대)업","01_02_03_P","3280000","PHMG120263280023047000001","2026-01-05","","01","영업/정상","13","영업중","","","","","","","","부산광역시 영도구 봉래동*가 **-* 성우 펠리체 리움","부산광역시 영도구 대교로*번길 **, *층 ***호 (봉래동*가, 성우 펠리체 리움)","49005","BS Medical","2026-01-05 13:28:48","I","2026-01-07 00:20:36","","386399.125050952","179103.248069586","","","26.17","",
"530","의료기기판매(임대)업","01_02_03_P","3280000","PHMG120263280023047000002","2026-01-05","","01","영업/정상","13","영업중","","","","","","","","부산광역시 영도구 영선동*가 **","부산광역시 영도구 절영로***번길 *, *층 (영선동*가)","49056","효진복지용구","2026-01-05 17:18:07","I","2026-01-07 00:20:36","","386037.329547643","178267.244566551","","","54.9","",
"531","의료기기판매(임대)업","01_02_03_P","3370000","PHMG120263370022047000001","2026-01-05","","01","영업/정상","13","영업중","","","","","051-000-0000","","","부산광역시 연제구 연산동 **** 주공아파트","부산광역시 연제구 토현로 **, ***동 ***호 (연산동, 주공아파트)","47573","바나몰","2026-01-05 15:56:50","I","2026-01-07 00:20:36","","392213.196659025","188726.670895527","","","","",
"532","의료기기판매(임대)업","01_02_03_P","5350000","PHMG120265350351047000001","2018-02-19","","01","영업/정상","13","영업중","","","","","055-311-7785","","","경상남도 김해시 외동 ****-*","경상남도 김해시 함박로***번길 **, ***, ***호 (외동)","50948","쓰리에이치 김해외동센터","2026-01-05 11:14:48","I","2026-01-07 00:20:36","","369759.474022504","194230.904289565","","","","",
"533","의료기기판매(임대)업","01_02_03_P","3060000","PHMG120263060034047000001","2026-01-02","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중랑구 중화동 ***-*","서울특별시 중랑구 동일로***길 **-**, ***호 (중화동)","02094","러브엔(LOV:N)","2026-01-05 13:33:03","I","2026-01-07 00:20:36","","207283.777996987","455261.531540013","","","","",
"534","의료기기판매(임대)업","01_02_03_P","3050000","PHMG120263050034047000001","2026-01-05","","01","영업/정상","13","영업중","","","","","","","","서울특별시 동대문구 이문동 ***-*","서울특별시 동대문구 이문로 ***, 근린생활시설*동 *층 ***,***호 (이문동)","02414","지에스(GS)25 이문파크자이점","2026-01-05 13:18:14","I","2026-01-07 00:20:36","","205541.211931615","455132.605075423","","","81","",
"535","의료기기판매(임대)업","01_02_03_P","3160000","PHMG120263160034047000001","2026-01-05","","01","영업/정상","13","영업중","","","","","","","","서울특별시 구로구 구로동 **** 중앙유통단지","서울특별시 구로구 경인로**길 **, 중앙유통단지 바동 ****호 (구로동)","08217","FA 스토어","2026-01-05 09:51:40","I","2026-01-07 00:20:36","","188840.515865617","444306.771104527","","","","",
"536","의료기기판매(임대)업","01_02_03_P","3160000","PHMG120263160034047000002","2026-01-05","","01","영업/정상","13","영업중","","","","","","","","서울특별시 구로구 구로동 ***-* 제이앤케이디지털타워","서울특별시 구로구 디지털로**길 ***, 제이앤케이디지털타워 ****호 (구로동)","08390","EY Medisys","2026-01-05 09:53:32","I","2026-01-07 00:20:36","","190822.851419439","442253.132895893","","","","",
"537","의료기기판매(임대)업","01_02_03_P","4641000","PHMG120264641050047000001","2026-01-02","","01","영업/정상","13","영업중","","","","","","","","전북특별자치도 전주시 완산구 중화산동*가 ***-**","전북특별자치도 전주시 완산구 중산중앙로 **, *층 ***-***호 (중화산동*가)","54976","제이비(JB)헬스케어","2026-01-05 15:52:46","I","2026-01-07 00:20:36","","210824.920100726","257399.726513659","","","10","",
"538","의료기기판매(임대)업","01_02_03_P","3140000","PHMG120263140033047000001","2026-01-05","","01","영업/정상","13","영업중","","","","","","","","서울특별시 양천구 신정동 ***-*","서울특별시 양천구 목동로**길 **, *층 ***호 (신정동)","08022","양천보청기","2026-01-05 15:30:34","I","2026-01-07 00:20:36","","187838.825895538","446966.45927906","","","","",
"539","의료기기판매(임대)업","01_02_03_P","3090000","PHMG120263090033047000001","2026-01-02","","01","영업/정상","13","영업중","","","","","","","","서울특별시 도봉구 쌍문동 ***-* 제일빌라","서울특별시 도봉구 방학로*길 **, *층 ***, ***호 (쌍문동, 제일빌라)","01391","주식회사 투에이치메디칼","2026-01-05 10:04:15","I","2026-01-07 00:20:36","","203528.015197356","462114.751186664","","","53.57","",
"540","의료기기판매(임대)업","01_02_03_P","4600000","PHMG120264600019047000001","2026-01-05","","01","영업/정상","13","영업중","","","","","","","","충청남도 홍성군 홍성읍 월산리 **-*","충청남도 홍성군 홍성읍 조양로**번길 **","32224","홍주메디케어","2026-01-05 17:21:58","I","2026-01-07 00:20:36","","169028.891314418","344700.929628214","","","66.86","",
"541","의료기기판매(임대)업","01_02_03_P","3160000","PHMG120263160034047000003","2026-01-05","","01","영업/정상","13","영업중","","","","","","","","서울특별시 구로구 구로동 ***-* 제이앤케이디지털타워","서울특별시 구로구 디지털로**길 ***, 제이앤케이디지털타워 ****호 (구로동)","08390","금성메디칼","2026-01-05 10:22:33","I","2026-01-07 00:20:36","","190822.851419439","442253.132895893","","","","",
"542","의료기기판매(임대)업","01_02_03_P","3300000","PHMG120263300024047000002","2026-01-05","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 안락동 ***-** 안락 SK아파트","부산광역시 동래구 충렬대로 ***, 상가동 ***호 (안락동, 안락 SK아파트)","47798","닥터케어","2026-01-05 14:20:44","I","2026-01-07 00:20:36","","392235.198208233","190531.622508818","","","","",
"543","의료기기판매(임대)업","01_02_03_P","3300000","PHMG120263300024047000003","2026-01-05","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 온천동 ***-** 참조은빌딩","부산광역시 동래구 금강로 **, 참조은빌딩 *층 (온천동)","47713","참조은재가복지센터","2026-01-05 14:27:38","I","2026-01-07 00:20:36","","389111.863918903","192648.723039211","","","","",
"544","의료기기판매(임대)업","01_02_03_P","4140000","PHMG120254140020047000007","2015-12-23","","01","영업/정상","13","영업중","","","","","","","","경기도 연천군 전곡읍 양원리 ***-*","경기도 연천군 전곡읍 양연로***번길 *","11040","(주)제이케이엠","2026-01-05 10:13:22","I","2026-01-07 00:20:36","","201123.644711285","497907.777543212","","","","",
"545","의료기기판매(임대)업","01_02_03_P","3620000","PHMG120263620020047000001","2026-01-05","","01","영업/정상","13","영업중","","","","","","","","광주광역시 북구 용봉동 ****-* 용봉동 호반아파트","광주광역시 북구 반룡로 **, ***동 ****호 (용봉동, 용봉동 호반아파트)","61183","인셀덤VIVA","2026-01-05 11:19:42","I","2026-01-07 00:20:36","","190975.937841553","186610.633213733","","","","",
"546","의료기기판매(임대)업","01_02_03_P","3930000","PHMG120263930154047000001","2026-01-05","","01","영업/정상","13","영업중","","","","","","","","경기도 안산시 단원구 고잔동 ***-* 중앙오피스텔","경기도 안산시 단원구 고잔로 **, 중앙오피스텔 ***동 지하 *층 아**호 (고잔동)","15352","에스제이메디칼","2026-01-05 17:40:38","I","2026-01-07 00:20:36","","185068.767406562","424185.02731601","","","","",
"547","의료기기판매(임대)업","01_02_03_P","3930000","PHMG120263930154047000002","2026-01-05","","01","영업/정상","13","영업중","","","","","","","","경기도 안산시 단원구 고잔동 ***-* 코스모프라자","경기도 안산시 단원구 고잔*길 **, 코스모프라자 ***동 *층 ***호 (고잔동)","15360","논현올케어몰","2026-01-05 17:42:59","I","2026-01-07 00:20:36","","185403.460476815","424004.760892409","","","","",
"548","의료기기판매(임대)업","01_02_03_P","3930000","PHMG120263930154047000003","2026-01-05","","01","영업/정상","13","영업중","","","","","","","","경기도 안산시 단원구 고잔동 ***-* 밀레니엄 *","경기도 안산시 단원구 광덕대로 ***, 밀레니엄 * B동 ***호 (고잔동)","15476","메리트브로우눈썹&두피","2026-01-05 17:45:11","I","2026-01-07 00:20:36","","184766.38773268","423026.639562745","","","","",
