"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","비상시설위치","시설구분명","시설명건물명","해제일자",
"303","민방위급수시설","11_46_01_P","3170000","3170000-E199900002","1999-01-01","","01","영업/정상","18","사용중","","","","","","150","","서울특별시 금천구 독산동 182번지 44호","서울특별시 금천구 독산로78다길 89 (독산동, 정심초등학교)","08556","정심초등정문","2026-01-08 14:17:44","U","2026-01-10 02:40:00","","191817.096170507","441043.348719614","서울특별시 금천구 독산동 182번지 44호","정부지원시설","정심초등정문","",
"304","민방위급수시설","11_46_01_P","3170000","3170000-E198800002","1998-12-28","","01","영업/정상","18","사용중","","","","","","105","","서울특별시 금천구 독산동 1011번지 26호","서울특별시 금천구 시흥대로101길 3-22 (독산동, 도하,군인아파트)","08605","군인아파트","2026-01-08 13:48:47","U","2026-01-10 02:40:00","","190825.169144548","440070.157691501","서울특별시 금천구 독산동 1011번지 26호","지자체시설","군인아파트","",
"305","민방위급수시설","11_46_01_P","3170000","3170000-E200100003","2001-01-01","","01","영업/정상","18","사용중","","","","","","100","","서울특별시 금천구 독산동 1063번지 14호","서울특별시 금천구 시흥대로90길 60-3 (독산동, 만수노인정)","08618","무지개공원","2026-01-08 14:25:16","U","2026-01-10 02:40:00","","191173.963181254","440090.776680749","서울특별시 금천구 독산동 1063번지 14호","정부지원시설","무지개공원","",
"306","민방위급수시설","11_46_01_P","3170000","3170000-E200200001","2002-06-21","","01","영업/정상","18","사용중","","","","","","36","","서울특별시 금천구 시흥동 802번지 31호","서울특별시 금천구 독산로40길 9 (시흥동)","08568","한양사우나 측면 벽","2026-01-08 14:26:36","U","2026-01-10 02:40:00","","191559.579849816","439760.623293696","서울특별시 금천구 시흥동 802번지 31호","공공용시설","한양사우나 측면 벽","",
"307","민방위급수시설","11_46_01_P","3170000","3170000-E200500006","2005-06-22","","01","영업/정상","18","사용중","","","","","","70","","서울특별시 금천구 시흥동 100번지 1호","서울특별시 금천구 호암로 298 (시흥동)","08655","호천약수터","2026-01-08 14:40:19","U","2026-01-10 02:40:00","","193040.775010727","439153.800296692","서울특별시 금천구 시흥동 100번지 1호","지자체시설","호천약수터","",
"308","민방위급수시설","11_46_01_P","3170000","3170000-E200000006","2000-01-03","","01","영업/정상","18","사용중","","","","","","60","","서울특별시 금천구 시흥동 939번지 23호","서울특별시 금천구 시흥대로 110 (시흥동, 대순진리회연수원)","08650","대순진리회","2026-01-08 14:24:02","U","2026-01-10 02:40:00","","191464.224864852","437976.473247469","서울특별시 금천구 시흥동 939번지 23호","공공용시설","대순진리회","",
"309","민방위급수시설","11_46_01_P","3170000","3170000-E200000002","2000-01-01","","01","영업/정상","18","사용중","","","","","","100","","서울특별시 금천구 독산동 889번지 14호","서울특별시 금천구 문성로3길 52 (독산동, 신건)","08550","목화공원","2026-01-08 14:18:56","U","2026-01-10 02:40:00","","191724.857020902","441664.032623001","서울특별시 금천구 독산동 889번지 14호","지자체시설","목화공원","",
"310","민방위급수시설","11_46_01_P","3170000","3170000-E199500003","1995-12-11","","01","영업/정상","18","사용중","","","","","","50","","서울특별시 금천구 시흥동 4번지 25호","서울특별시 금천구 독산로50다길 32 (시흥동, 동광빌라2차)","08565","효봉공원 옆","2026-01-08 14:11:53","U","2026-01-10 02:40:00","","192018.87359797","439860.323127541","서울특별시 금천구 시흥동 4번지 25호","정부지원시설","효봉공원 옆","",
"311","민방위급수시설","11_46_01_P","3170000","3170000-E199100001","1991-06-03","","01","영업/정상","18","사용중","","","","","","50","","서울특별시 금천구 시흥동 984번지","서울특별시 금천구 시흥대로 97 (시흥동, 시흥유통상가)","08639","유통사우나","2026-01-08 14:05:00","U","2026-01-10 02:40:00","","191226.287379467","437914.06299827","서울특별시 금천구 시흥동 984번지","공공용시설","유통사우나","",
"312","민방위급수시설","11_46_01_P","3170000","3170000-E200400001","2004-06-01","","01","영업/정상","18","사용중","","","","","","100","","서울특별시 금천구 독산동 287번지 13호","서울특별시 금천구 가산로 35 (독산동, 은하장여관)","08576","은하장 (호텔인카페)","2026-01-08 14:37:29","U","2026-01-10 02:40:00","","190987.989272406","441003.238250663","서울특별시 금천구 독산동 287번지 13호","공공용시설","은하장 (호텔인카페)","",
"313","민방위급수시설","11_46_01_P","3170000","3170000-E199400017","1994-01-01","","01","영업/정상","18","사용중","","","","","","50","","서울특별시 금천구 독산동 708","서울특별시 금천구 서부샛길 156 (독산동)","08596","경성운수","2026-01-08 14:08:18","U","2026-01-10 02:40:00","","190168.325219443","440001.745482356","서울특별시 금천구 독산동 708","공공용시설","경성운수","",
"314","민방위급수시설","11_46_01_P","3170000","3170000-E200500016","2005-01-01","","01","영업/정상","18","사용중","","","","","","80","","서울특별시 금천구 독산동 1089번지","서울특별시 금천구 한내로 69-44 (독산동, 안천중학교)","08597","안천중학교","2026-01-08 14:46:00","U","2026-01-10 02:40:00","","189997.029888156","439677.206241751","서울특별시 금천구 독산동 1089번지","공공용시설","안천중학교","",
"315","민방위급수시설","11_46_01_P","3290000","3290000-E201900005","2019-04-16","","01","영업/정상","18","사용중","","","","","","72","","부산광역시 부산진구 가야동 657번지 50호","부산광역시 부산진구 엄광로 70 (가야동, 가야동원아파트)","47389","가야동원아파트","2026-01-08 10:49:15","U","2026-01-10 02:40:00","","384455.167391251","185088.230301877","부산광역시 부산진구 가야동 657번지 50호","공공용시설","가야동원아파트","",
"316","민방위급수시설","11_46_01_P","3170000","3170000-E201900002","2019-08-09","","01","영업/정상","18","사용중","","","","","","57","","서울특별시 금천구 가산동 29번지 22호","서울특별시 금천구 벚꽃로56길 72 (가산동)","08509","현대빌딩","2026-01-08 13:58:28","U","2026-01-10 02:40:00","","189691.858978981","442354.304734197","서울특별시 금천구 가산동 29번지 22호","공공용시설","현대빌딩","",
"317","민방위급수시설","11_46_01_P","3930000","5560000-E201700001","2017-03-16","","01","영업/정상","18","사용중","","","","","","450","","경기도 안산시 단원구 대부동동 2047번지","","","대부동 비상급수시설 *23.7.17.(용도변경→생활)","2026-01-08 10:49:50","U","2026-01-10 02:40:00","","164790.389437515","417121.524687466","경기도 안산시 단원구 대부동동 2047번지","지자체시설","대부동 비상급수시설 *23.7.17.(용도변경→생활)","",
"318","민방위급수시설","11_46_01_P","3320000","3320000-E202200001","2022-02-08","","01","영업/정상","18","사용중","","","","","","50","","부산광역시 북구 만덕동 50-1","부산광역시 북구 만덕고개길 21(만덕동)","46556","소회당","2026-01-08 10:04:24","U","2026-01-10 02:40:00","","386263.170917607","192549.707793801","부산광역시 북구 만덕동 50-1","공공용시설","소회당","",
"319","민방위급수시설","11_46_01_P","3320000","3320000-E199200002","1992-01-01","","01","영업/정상","18","사용중","","","","","","80","","부산광역시 북구 구포동 1251번지 2호","부산광역시 북구 시랑로138번길 8 (태경아파트)","46644","태경아파트","2026-01-08 17:26:46","U","2026-01-10 02:40:00","","382974.187814963","190211.946780409","부산광역시 북구 구포동 1251번지 2호","공공용시설","태경아파트","",
"320","민방위급수시설","11_46_01_P","3340000","3340000-E199600003","1996-01-10","","01","영업/정상","18","사용중","","","","","","50","","부산광역시 사하구 장림동 60번지 42호","부산광역시 사하구 두송로 47 (장림동, 장림현대아파트)","49458","현대그린아파트(101동7라인 옆)","2026-01-08 10:17:28","U","2026-01-10 02:40:00","","380612.180152471","177348.772760502","부산광역시 사하구 장림동 60번지 42호","지자체시설","현대그린아파트(101동7라인 옆)","",
"321","민방위급수시설","11_46_01_P","3340000","3340000-E200100010","2001-10-31","","01","영업/정상","18","사용중","","","","","","80","","부산광역시 사하구 장림동 532번지","부산광역시 사하구 장평로41번길 19 (장림동, 벽산마마빌라)","49491","벽산마마아파트(101동 앞)","2026-01-08 10:21:49","U","2026-01-10 02:40:00","","379838.148066938","176203.003034788","부산광역시 사하구 장림동 532번지","공공용시설","벽산마마아파트(101동 앞)","",
"322","민방위급수시설","11_46_01_P","3340000","3340000-E198300002","1983-01-01","","01","영업/정상","18","사용중","","","","","","75","","부산광역시 사하구 감천동 633번지","부산광역시 사하구 감천로73번길 54 (감천동, 동산아파트연립주택)","49371","동산연립(가동)","2026-01-08 11:24:22","U","2026-01-10 02:40:00","","382315.968964707","178816.449189333","부산광역시 사하구 감천동 633번지","공공용시설","동산연립(가동)","",
"323","민방위급수시설","11_46_01_P","3340000","3340000-E199500002","1995-05-22","","01","영업/정상","18","사용중","","","","","","43","","부산광역시 사하구 감천동 552번지","부산광역시 사하구 감천로105번길 55 (감천동, 감천자유아파트)","49373","자유아파트(감천1동,경비실옆)","2026-01-08 11:24:38","U","2026-01-10 02:40:00","","382698.273665253","178754.029808034","부산광역시 사하구 감천동 552번지","지자체시설","자유아파트(감천1동,경비실옆)","",
"324","민방위급수시설","11_46_01_P","3340000","3340000-E199300006","1992-12-31","","01","영업/정상","18","사용중","","","","","","42","","부산광역시 사하구 장림동 566번지 7호","부산광역시 사하구 장평로41번길 61 (장림동, 강남아파트)","49483","강남아파트(5동 앞)","2026-01-08 10:22:20","U","2026-01-10 02:40:00","","379686.092044474","176540.573160968","부산광역시 사하구 장림동 566번지 7호","공공용시설","강남아파트(5동 앞)","",
"325","민방위급수시설","11_46_01_P","3340000","3340000-E199400007","1994-10-24","","01","영업/정상","18","사용중","","","","","","50","","부산광역시 사하구 하단동 526번지 11호","부산광역시 사하구 낙동남로 1421 (하단동, 프린스빌딩)","49311","프린스빌딩(지하주차장)","2026-01-08 14:37:31","U","2026-01-10 02:40:00","","379273.466099956","180379.925520189","부산광역시 사하구 하단동 526번지 11호","공공용시설","프린스빌딩(지하주차장)","",
"326","민방위급수시설","11_46_01_P","3340000","3340000-E199900002","1999-01-15","","01","영업/정상","18","사용중","","","","","","80","","부산광역시 사하구 하단동 717번지 1호","부산광역시 사하구 낙동대로520번길 14 (하단동, 하단청구아파트)","49324","청구아파트(101동)","2026-01-08 14:38:45","U","2026-01-10 02:40:00","","379318.830782844","180811.705928283","부산광역시 사하구 하단동 717번지 1호","공공용시설","청구아파트(101동)","",
"327","민방위급수시설","11_46_01_P","3340000","3340000-E199500007","2001-10-31","","01","영업/정상","18","사용중","","","","","","98","","부산광역시 사하구 하단동 494번지 3호","부산광역시 사하구 낙동대로516번길 48 (하단동, 하단에덴아파트)","49324","에덴아파트(1동)","2026-01-08 14:38:02","U","2026-01-10 02:40:00","","379182.553020163","181081.44391017","부산광역시 사하구 하단동 494번지 3호","공공용시설","에덴아파트(1동)","",
"328","민방위급수시설","11_46_01_P","3340000","3340000-E198400004","1984-11-30","","01","영업/정상","18","사용중","","","","","","284","","부산광역시 사하구 하단동 495번지 1호","부산광역시 사하구 낙동대로520번길 36 (하단동, 부산여자고등학교)","49315","부산여자고등학교(정문앞)","2026-01-08 14:36:36","U","2026-01-10 02:40:00","","379264.131898749","181022.436900499","부산광역시 사하구 하단동 495번지 1호","정부지원시설","부산여자고등학교(정문앞)","",
