"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","지정일자","민원종류명",
"486","담배소매업","11_43_02_P","3160000","2002316007105600617","2002-04-26","","04","취소/말소/만료/정지/중지","5","지정취소","","","","","","","","서울특별시 구로구 고척동 145번지 99호","서울특별시 구로구 고척로52길 81 (고척동)","","고정임","2026-01-05 09:47:08","U","2026-01-07 02:40:00","","187196.604693089","444371.633591616","20020426","2009년11월법개정전자료",
"487","담배소매업","11_43_02_P","3160000","2002316007105600727","2002-04-29","","04","취소/말소/만료/정지/중지","5","지정취소","","","","","","","","서울특별시 구로구 개봉동 5번지 2호","서울특별시 구로구 고척로21길 49 (개봉동)","","문득룡","2026-01-05 09:43:52","U","2026-01-07 02:40:00","","186246.802440001","444614.779647643","20020429","2009년11월법개정전자료",
"488","담배소매업","11_43_02_P","3160000","2004316009305600032","2004-04-06","","04","취소/말소/만료/정지/중지","5","지정취소","","","","","0226821795","","","서울특별시 구로구 고척동 76번지 5   호","서울특별시 구로구 중앙로6길 32 (고척동)","","SK할인마트","2026-01-05 10:00:25","U","2026-01-07 02:40:00","","","","20040406","2009년11월법개정전자료",
"489","담배소매업","11_43_02_P","3160000","2002316007105600680","2002-04-29","","04","취소/말소/만료/정지/중지","5","지정취소","","","","","","","","서울특별시 구로구 고척동 253번지 130호","서울특별시 구로구 고척로32길 11-4 (고척동)","","이영순","2026-01-05 09:46:02","U","2026-01-07 02:40:00","","186653.491294106","444430.272974272","20020429","2009년11월법개정전자료",
"490","담배소매업","11_43_02_P","3160000","2002316007105600652","2002-04-29","","04","취소/말소/만료/정지/중지","5","지정취소","","","","","","","","서울특별시 구로구 고척동 8번지 3호","","","김옥남","2026-01-05 09:49:02","U","2026-01-07 02:40:00","","","","20020429","2009년11월법개정전자료",
"491","담배소매업","11_43_02_P","3160000","2002316007105600899","2002-04-30","","04","취소/말소/만료/정지/중지","5","지정취소","","","","","","","","서울특별시 구로구 오류동 77번지 1호","서울특별시 구로구 경인로 164 (오류동)","","유현숙","2026-01-05 09:35:22","U","2026-01-07 02:40:00","","185783.246162965","443536.458114157","20020430","2009년11월법개정전자료",
"492","담배소매업","11_43_02_P","3160000","2002316007105600903","2002-04-30","","04","취소/말소/만료/정지/중지","5","지정취소","","","","","","","","서울특별시 구로구 오류동 54번지 4호","서울특별시 구로구 경인로20길 1 (오류동)","","오지례","2026-01-05 09:34:53","U","2026-01-07 02:40:00","","186112.599008354","443739.583663212","20020430","2009년11월법개정전자료",
"493","담배소매업","11_43_02_P","3160000","2002316007105600887","2002-04-30","","04","취소/말소/만료/정지/중지","5","지정취소","","","","","","","","서울특별시 구로구 오류동 4번지 49호","서울특별시 구로구 경인로15길 80-14 (오류동)","","윤영목","2026-01-05 09:35:47","U","2026-01-07 02:40:00","","185474.051431343","443945.4884988","20020430","2009년11월법개정전자료",
"494","담배소매업","11_43_02_P","3050000","2016305014005600084","2016-10-13","2025-12-31","04","취소/말소/만료/정지/중지","5","지정취소","","2016-11-28","2016-12-27","","","","","서울특별시 동대문구 제기동 289번지 13호","서울특별시 동대문구 제기로20길 6, 1층 (제기동)","02480","SUN모아 25 편의점","2026-01-05 09:28:10","U","2026-01-07 02:40:00","","203587.979837091","453785.234015304","20161013","제7조의3제2항에따른경우",
"495","담배소매업","11_43_02_P","3160000","2002316007105600879","2002-04-30","","04","취소/말소/만료/정지/중지","5","지정취소","","","","","","","","서울특별시 구로구 오류동 27번지 11호","서울특별시 구로구 경인로25길 52 (오류동)","","송옥순","2026-01-05 09:37:12","U","2026-01-07 02:40:00","","186072.492343524","444019.846427274","20020430","2009년11월법개정전자료",
"496","담배소매업","11_43_02_P","3450000","2022345016005600030","2022-05-13","","03","폐업","2","폐업처리","2026-01-05","","","","","","","대구광역시 북구 구암동 695-2 칠곡건영아파트","대구광역시 북구 구암로32길 15, 상가동 103,104호 (구암동, 칠곡건영아파트)","41464","세븐일레븐 대구구암4호점","2026-01-05 18:08:55","U","2026-01-07 02:40:00","","340552.128511451","271040.321616323","20220513","제7조의3제2항에따른경우",
"497","담배소매업","11_43_02_P","5530000","2023553004705600013","2023-11-27","","01","영업/정상","0","정상영업","","2025-10-20","2025-11-18","","","","","경기도 화성시 팔탄면 가재리 278-2","경기도 화성시 팔탄면 삼천병마로 547, 1층 105, 106호","18533","세븐일레븐 화성가재점","2026-01-05 11:27:46","U","2026-01-07 02:40:00","","","","20231127","제7조의3제2항에따른경우",
"498","담배소매업","11_43_02_P","3940000","2023410012505600026","2023-09-21","","01","영업/정상","0","정상영업","","","","","","","","경기도 고양시 일산서구 구산동 464","경기도 고양시 일산서구 구산로69번길 1-10, 1동 (구산동)","10201","지라유마트","2026-01-05 14:04:23","U","2026-01-07 02:40:00","","173532.471502317","465379.420580683","20230921","제7조의3제2항에따른경우",
"499","담배소매업","11_43_02_P","3940000","2024410012505600034","2024-12-23","","01","영업/정상","0","정상영업","","","","","","","","경기도 고양시 일산서구 가좌동 193","경기도 고양시 일산서구 송포로 249, 1층 (가좌동)","10210","홈마트 가좌점","2026-01-05 13:59:40","U","2026-01-07 02:40:00","","175562.190538942","464986.659881143","20241223","제7조의3제2항에따른경우",
"500","담배소매업","11_43_02_P","5330000","2024533026605600029","2024-12-13","","03","폐업","2","폐업처리","2026-01-05","","","","","","","경상남도 통영시 북신동 666-28 남경아파트","경상남도 통영시 북신로 25-1, 제1층 제점포1호 (북신동, 남경아파트)","53042","세븐일레븐 통영해모로점","2026-01-05 17:01:21","U","2026-01-07 02:40:00","","330537.855042099","151480.426498542","20241213","제7조의3제2항에따른경우",
"501","담배소매업","11_43_02_P","3780000","2024379003405600037","2024-12-09","","03","폐업","2","폐업처리","2026-01-02","","","","","","","경기도 성남시 수정구 창곡동 539-3","경기도 성남시 수정구 위례서일로1길 32-6, 101호 (창곡동)","13647","누와콜라보마트","2026-01-05 11:27:12","U","2026-01-07 02:40:00","","212190.940616764","440691.628832597","20241209","제7조의3제2항에따른경우",
"502","담배소매업","11_43_02_P","4691000","2024469101605600043","2024-12-24","","03","폐업","2","폐업처리","2026-01-05","","","","","","","전북특별자치도 정읍시 상동 310-8","전북특별자치도 정읍시 중앙로 286 (상동)","56190","세븐일레븐 정읍미소중앙점","2026-01-05 17:13:09","U","2026-01-07 02:40:00","","187922.33485316","228876.178842675","20241224","제7조의3제2항에따른경우",
"503","담배소매업","11_43_02_P","4010000","2026401031705600001","2026-01-06","","01","영업/정상","0","정상영업","","","","","","","","경기도 시흥시 방산동 190-1 선우빌딩","경기도 시흥시 서해안로 1332, 선우빌딩 1층 일부호 (방산동)","14954","카페엔 편의점","2026-01-06 11:39:54","I","2026-01-09 00:20:01","","179936.874714054","436256.267837109","20260106","제7조의3제2항에따른경우",
"504","담배소매업","11_43_02_P","4010000","2026401031705600002","2026-01-06","","01","영업/정상","0","정상영업","","","","","","","","경기도 시흥시 정왕동 2684 아쿠아펫랜드","경기도 시흥시 거북섬북로 54, 아쿠아펫랜드 C동 115호 (정왕동)","15119","씨유(CU) 아쿠아펫랜드점","2026-01-06 11:49:02","I","2026-01-09 00:20:01","","171450.600413716","425422.79435828","20260106","제7조의3제2항에따른경우",
"505","담배소매업","11_43_02_P","3830000","2026384003305600002","2026-01-06","","01","영업/정상","0","정상영업","","","","","","","","경기도 안양시 만안구 석수동 324-3 1층 101호","경기도 안양시 만안구 안양로468번길 26, 1층 101호 (석수동)","13967","지에스(GS)25 석수다성점","2026-01-06 14:25:29","I","2026-01-09 00:20:01","","","","20260106","제7조의3제2항에따른경우",
"506","담배소매업","11_43_02_P","5450000","2026545016205600001","2026-01-08","","01","영업/정상","0","정상영업","","","","","","","","경상남도 산청군 산청읍 산청리 209-2 현대공업사자동차번호판제작소","경상남도 산청군 산청읍 덕계로 43, 현대공업사자동차번호판제작소","52218","아우유통(생각대로 산청점)","2026-01-06 17:21:27","I","2026-01-09 00:20:01","","279830.337976692","213518.036412165","20260108","제7조의3제2항에따른경우",
"507","담배소매업","11_43_02_P","4470000","2026447014505600002","2026-01-06","","01","영업/정상","0","정상영업","","","","","","","","충청북도 음성군 대소면 성본리 807 음성우미린 풀하우스","충청북도 음성군 대소면 성본산단4로 40, 2동 103호 (음성우미린 풀하우스)","27741","꿀꿀마트","2026-01-06 13:06:23","I","2026-01-09 00:20:01","","","","20260106","제7조의3제2항에따른경우",
"508","담배소매업","11_43_02_P","4600000","2026460021005600001","2026-01-05","","01","영업/정상","0","정상영업","","","","","","","","충청남도 홍성군 홍북읍 신경리 1361 대방 디에트르","충청남도 홍성군 홍북읍 용봉로 17, B314호 (대방 디에트르)","32272","씨유 내포디에트르","2026-01-07 13:34:13","I","2026-01-09 00:20:01","","170293.576333211","349911.218864917","20260105","제7조의3제2항에따른경우",
"509","담배소매업","11_43_02_P","6510000","2026651005705600001","2026-01-05","","01","영업/정상","0","정상영업","","","","","","","","제주특별자치도 제주시 오라삼동 2272-8","제주특별자치도 제주시 동성길 58, 1층 (오라삼동)","63148","씨유제주오라로점","2026-01-06 09:27:54","I","2026-01-09 00:20:01","","154258.302624653","14.8283302839229","20260105","제7조의3제2항에따른경우",
"510","담배소매업","11_43_02_P","6510000","2026651006205600001","2026-01-07","","01","영업/정상","0","정상영업","","","","","","","","제주특별자치도 제주시 도두일동 1727","제주특별자치도 제주시 서해안로 228 (도두일동)","63112","세븐일레븐 제주해안도로점","2026-01-07 16:26:51","I","2026-01-09 00:20:01","","150725.790736035","1454.39599583288","20260107","제7조의3제2항에따른경우",
"511","담배소매업","11_43_02_P","5380000","2026538032005600001","2026-01-07","","01","영업/정상","0","정상영업","","","","","","","","경상남도 양산시 물금읍 가촌리 1315-5 에스빌","경상남도 양산시 물금읍 황산로 459-1, 에스빌 1층 103호","50603","행운로또365","2026-01-07 19:31:44","I","2026-01-09 00:20:01","","381046.143192601","203682.450538283","20260107","제7조의3제2항에따른경우",
"512","담배소매업","11_43_02_P","5380000","2026538032005600002","2026-01-07","","01","영업/정상","0","정상영업","","","","","","","","경상남도 양산시 중부동 691-4 광장프라자","경상남도 양산시 양산역3길 12, 광장프라자 1층 101호 (중부동)","50629","영집기 할인마트","2026-01-07 20:18:45","I","2026-01-09 00:20:01","","384315.517657538","205995.0463292","20260107","제7조의3제2항에따른경우",
"513","담배소매업","11_43_02_P","3370000","2026337015005600001","2026-01-07","","01","영업/정상","0","정상영업","","","","","","","","부산광역시 연제구 연산동 1345-6","부산광역시 연제구 월드컵대로145번길 85, 1층 (연산동)","47541","행복한식당","2026-01-07 10:17:39","I","2026-01-09 00:20:01","","389252.866153561","189062.130739144","20260107","제7조의3제2항에따른경우",
"514","담배소매업","11_43_02_P","5680000","2026568037005600001","2026-01-05","","01","영업/정상","0","정상영업","","","","","","","","충청남도 당진시 신평면 금천리 361-1","충청남도 당진시 신평면 신평로 812-42","31741","나비","2026-01-06 09:04:12","I","2026-01-09 00:20:01","","179823.712188182","375910.169340699","20260105","제7조의3제2항에따른경우",
"515","담배소매업","11_43_02_P","3530000","2026353017905600002","2026-01-06","","01","영업/정상","0","정상영업","","","","","","","","인천광역시 남동구 구월동 1264-35 1층","인천광역시 남동구 호구포로800번길 17, 1층 (구월동)","21534","대명","2026-01-06 16:11:06","I","2026-01-09 00:20:01","","175178.630375457","439110.192434787","20260106","제7조의3제2항에따른경우",
