번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),목재생산업구분코드명,목재생산업종류명,취급목재제품,인력보유현황,년간생산량,자본금,상태구분명,Unnamed: 35,record_key
531,원목생산업,09_27_02_P,5070000,507000090201300005,2013-09-24,,1,영업/정상,1,정상,,,,,,,,경상북도 안동시 길안면 송사리 99-4,경상북도 안동시 길안면 송사시장길 82-17,36735,유림목재,2026-02-26 17:55:19,I,2026-02-28 00:20:02,,373097.150921549,320307.838740384,원목생산업,2종,,,0,11,영업,,유림목재_경상북도안동시길안면송사리99-4
68,원목생산업,09_27_02_P,4281000,428100090201300001,2013-09-17,,1,영업/정상,1,정상,,,,,033-336-9808,,,,"강원특별자치도 평창군 대화면 대화중앙로 150, 3층",232-917,대화임산,2026-02-03 10:06:07,U,2026-02-06 02:40:00,,328487.529115998,444154.469406833,원목생산업,2종,원목,1명,0,14,영업,,대화임산_
399,원목생산업,09_27_02_P,4191000,419100090201300015,2013-09-16,,2,휴업,2,휴업,,,,,,,,강원특별자치도 원주시 봉산동 1203-1 아포리배말타운아파트 104동 903호,"강원특별자치도 원주시 치악로 1883, 104동 903호 (봉산동, 아포리배말타운아파트)",220-080,중앙임업,2026-02-17 19:04:31,U,2026-02-20 02:40:00,,284638.080084206,427911.134905535,원목생산업,2종,원목,,0,0,휴업,,중앙임업_강원특별자치도원주시봉산동1203-1아포리배말타운아파트104동903호
261,원목생산업,09_27_02_P,5470000,547000090201300003,2013-09-09,,1,영업/정상,1,정상,,,,,,,,,경상남도 거창군 거창읍 주곡로 27,670-803,중앙제재소,2026-02-11 17:12:07,U,2026-02-13 02:40:00,,283095.969943986,244560.121000162,원목생산업,2종,원목,1,5000,16,영업,,중앙제재소_
66,원목생산업,09_27_02_P,4850000,485000090201300003,2013-09-09,,1,영업/정상,1,정상,,,,,,,,전라남도 담양군 무정면 봉안리 943-2,전라남도 담양군 무정면 무정공단길 3-45,57360,금성임업,2026-02-03 14:00:03,U,2026-02-06 02:40:00,,202358.583958351,199913.413791511,원목생산업,2종,일반제재용,원목생산교육 35시간이수,0,10,영업,,금성임업_전라남도담양군무정면봉안리943-2
333,원목생산업,09_27_02_P,4211000,421100090201300002,2013-09-06,,3,폐업,3,폐업,,,,,,,,,강원특별자치도 동해시 도새뚝1길 20-2 (효가동),240-160,양지임업,2026-02-12 18:16:46,U,2026-02-14 02:40:00,,386744.863471934,445964.962920658,원목생산업,2종,원목,,0,0,폐업,,양지임업_
234,원목생산업,09_27_02_P,5090000,509000090201300015,2013-09-04,,1,영업/정상,1,정상,,,,,,,,경상북도 영주시 휴천동 693-3,경상북도 영주시 구성로 258 (휴천동),36161,신태,2026-02-10 14:37:33,U,2026-02-12 02:40:00,,345182.219617813,369549.849099024,원목생산업,2종,국산 목재,1명,5000,10,영업,,신태_경상북도영주시휴천동693-3
398,원목생산업,09_27_02_P,4191000,419100090201300014,2013-09-02,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 원주시 관설동 413-3,강원특별자치도 원주시 섭재길 112 (관설동),220-933,풍림임업,2026-02-17 19:01:34,U,2026-02-20 02:40:00,,287289.186304142,423106.742412413,원목생산업,2종,원목,,0,0,영업,,풍림임업_강원특별자치도원주시관설동413-3
212,원목생산업,09_27_02_P,5120000,512000090201300008,2013-08-19,,3,폐업,3,폐업,,,,,,,,경상북도 문경시 산북면 우곡리 297,,,***,2026-02-10 16:20:48,U,2026-02-12 02:40:00,,310831.2793663,356708.361189793,원목생산업,2종,원목,,0,0,폐업,,***_경상북도문경시산북면우곡리297
394,원목생산업,09_27_02_P,4191000,419100090201300012,2013-08-14,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 원주시 명륜동 847-1 청구1차아파트 103동 901호,"강원특별자치도 원주시 남원로469번길 81, 103동 901호 (명륜동, 청구1차아파트)",220-756,채움임산,2026-02-17 18:56:19,U,2026-02-20 02:40:00,,283033.242171169,425260.026214641,원목생산업,2종,원목,,0,0,영업,,채움임산_강원특별자치도원주시명륜동847-1청구1차아파트103동901호
369,원목생산업,09_27_02_P,4191000,419100090201300013,2013-08-14,,2,휴업,2,휴업,,,,,,,,강원특별자치도 원주시 지정면 가곡리 1461 원주 호반베르디움 2차,"강원특별자치도 원주시 지정면 신지정로 295, 322동 6층 1호 (원주 호반베르디움 2차)",26346,태성임업,2026-02-17 19:00:17,U,2026-02-20 02:40:00,,276867.098912859,431303.018978567,원목생산업,2종,원목,,0,0,휴업,,태성임업_강원특별자치도원주시지정면가곡리1461원주호반베르디움2차
357,원목생산업,09_27_02_P,4191000,419100090201300010,2013-08-08,,1,영업/정상,1,정상,,,,,,,,,강원특별자치도 원주시 소초면 하초구길 103-2,26310,대승임업,2026-02-17 18:54:18,U,2026-02-20 02:40:00,,288917.605528291,430954.535176437,원목생산업,2종,원목,,0,0,영업,,대승임업_
393,원목생산업,09_27_02_P,4191000,419100090201300011,2013-08-08,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 원주시 문막읍 비두리 1024 1통3반,강원특별자치도 원주시 문막읍 비두네미2길 30,220-804,에덴임업,2026-02-17 18:55:12,U,2026-02-20 02:40:00,,274291.588460025,416997.947516187,원목생산업,2종,원목,,0,0,영업,,에덴임업_강원특별자치도원주시문막읍비두리10241통3반
211,원목생산업,09_27_02_P,5120000,512000090201300006,2013-08-07,,1,영업/정상,1,정상,,,,,054-555-2504,,,경상북도 문경시 점촌동 263-8,경상북도 문경시 중앙7길 3-2 (점촌동),36970,***,2026-02-10 16:12:12,U,2026-02-12 02:40:00,,307384.278281022,344413.290085419,원목생산업,2종,원목,,0,0,영업,,***_경상북도문경시점촌동263-8
319,원목생산업,09_27_02_P,5690000,569000090201300001,2013-08-06,,1,영업/정상,1,정상,,,,,,,,세종특별자치시 전의면 신정리 254,세종특별자치시 전의면 양달말길 36-10,30003,천복임업,2026-02-12 13:19:20,U,2026-02-14 02:40:00,,219923.820187236,354646.650222148,원목생산업,2종,,,5000,10,영업,,천복임업_세종특별자치시전의면신정리254
41,원목생산업,09_27_02_P,4820000,482000090201300003,2013-08-06,,1,영업/정상,1,정상,,,,,,,,전라남도 순천시 덕월동 331 청미래2차아파트,"전라남도 순천시 덕월길 30, 101동 506호 (덕월동, 청미래2차아파트)",57997,제八WOOD,2026-02-04 15:18:10,U,2026-02-06 02:40:00,,244549.446055228,159078.149692081,원목생산업,2종,"리기다,참나무,편백 등 원목",1,5000,12,영업,,제八WOOD_전라남도순천시덕월동331청미래2차아파트
209,원목생산업,09_27_02_P,5120000,512000090201300004,2013-08-02,,3,폐업,3,폐업,,,,,,,,경상북도 문경시 공평동 429-9,,,***,2026-02-10 16:17:58,U,2026-02-12 02:40:00,,305933.78545792,345280.683962171,원목생산업,2종,원목,,0,0,폐업,,***_경상북도문경시공평동429-9
443,원목생산업,09_27_02_P,4251000,425100090201300002,2013-07-26,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 홍천군 홍천읍 결운리 242,강원특별자치도 홍천군 홍천읍 홍천로 757-22,25126,한서임업,2026-02-19 15:22:28,U,2026-02-21 02:40:00,,280672.913788117,468358.465019463,원목생산업,2종,,,0,0,영업,,한서임업_강원특별자치도홍천군홍천읍결운리242
445,원목생산업,09_27_02_P,4251000,425100090201300004,2013-07-26,,1,영업/정상,1,정상,,,,,033-432-2229,,,강원특별자치도 홍천군 홍천읍 연봉리 468-1 8통3반 청솔아파트 101동 904호,"강원특별자치도 홍천군 홍천읍 연봉서로 46,101동 904호 (청솔아파트)",250-704,***,2026-02-19 15:23:01,U,2026-02-21 02:40:00,,277080.076625499,464539.609705815,원목생산업,2종,,,0,0,영업,,***_강원특별자치도홍천군홍천읍연봉리468-18통3반청솔아파트101동904호
447,원목생산업,09_27_02_P,4251000,425100090201300005,2013-07-26,,1,영업/정상,1,정상,,,,,033-435-7507,,,강원특별자치도 홍천군 홍천읍 갈마곡리 73,"강원특별자치도 홍천군 홍천읍 갈마로8길 15, 103동 902호 (신성미소지움아파트)",250-921,***,2026-02-19 15:32:57,U,2026-02-21 02:40:00,,279704.496057144,466150.971999351,원목생산업,2종,,,0,0,영업,,***_강원특별자치도홍천군홍천읍갈마곡리73
444,원목생산업,09_27_02_P,4251000,425100090201300003,2013-07-26,,1,영업/정상,1,정상,,,,,033-435-6759,,,강원특별자치도 홍천군 남면 용수리 3반,강원특별자치도 홍천군 남면 용수길 116-9,250-871,***,2026-02-19 15:19:28,U,2026-02-21 02:40:00,,266294.416088843,462433.010167722,원목생산업,2종,,,0,0,영업,,***_강원특별자치도홍천군남면용수리3반
356,원목생산업,09_27_02_P,4191000,419100090201300005,2013-07-09,,1,영업/정상,1,정상,,,,,,,,,강원특별자치도 원주시 남원로 625-10 (명륜동),26441,동성임업,2026-02-17 18:41:11,U,2026-02-20 02:40:00,,284215.556204579,426738.558247729,원목생산업,2종,원목,,0,0,영업,,동성임업_
389,원목생산업,09_27_02_P,4191000,419100090201300004,2013-07-09,,2,휴업,2,휴업,,,,,,,,강원특별자치도 원주시 일산동 184-19,강원특별자치도 원주시 갈머리2길 18-12 (일산동),220-957,대풍임업,2026-02-17 18:38:06,U,2026-02-20 02:40:00,,283722.958874272,428205.427226269,원목생산업,2종,,,0,0,휴업,,대풍임업_강원특별자치도원주시일산동184-19
390,원목생산업,09_27_02_P,4191000,419100090201300006,2013-07-09,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 원주시 관설동 410,강원특별자치도 원주시 섭재길 120 (관설동),220-933,(주)오행임업,2026-02-17 18:45:28,U,2026-02-20 02:40:00,,287301.097984019,423186.802983663,원목생산업,2종,원목,,0,0,영업,,(주)오행임업_강원특별자치도원주시관설동410
391,원목생산업,09_27_02_P,4191000,419100090201300008,2013-07-09,,2,휴업,2,휴업,,,,,,,,강원특별자치도 원주시 단구동 113,"강원특별자치도 원주시 치악로1568번길 1, 102동 202호 (단구동, 성원연립)",220-940,경원물산,2026-02-17 18:47:48,U,2026-02-20 02:40:00,,285290.65592066,425041.848446904,원목생산업,2종,원목,,0,0,휴업,,경원물산_강원특별자치도원주시단구동113
386,원목생산업,09_27_02_P,4191000,419100090201300001,2013-07-05,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 원주시 소초면 장양리 733-2,강원특별자치도 원주시 소초면 장수1로 30,220-833,백두산임업,2026-02-17 18:16:05,U,2026-02-20 02:40:00,,284844.611913918,434104.69087352,원목생산업,2종,원목,,0,0,영업,,백두산임업_강원특별자치도원주시소초면장양리733-2
387,원목생산업,09_27_02_P,4191000,419100090201300003,2013-07-05,,1,영업/정상,1,정상,,,,,0337455693,,,강원특별자치도 원주시 흥업면 사제리 산 82,,220-843,그린참숯,2026-02-17 18:21:19,U,2026-02-20 02:40:00,,277717.234745921,425060.005374016,원목생산업,2종,원목,,0,0,영업,,그린참숯_강원특별자치도원주시흥업면사제리산82
40,원목생산업,09_27_02_P,4820000,482000090201300002,2013-07-04,,1,영업/정상,1,정상,,,,,,,,"전라남도 순천시 해룡면 월전리 40 해룡석물공업사, 해룡만물공업사","전라남도 순천시 해룡면 월전길 7, 해룡석물공업사, 해룡만물공업사",58019,해룡산림조경,2026-02-04 14:58:25,U,2026-02-06 02:40:00,,249292.748642688,157310.620947523,원목생산업,2종,"편백,참나무,소나무,리기다 등",1명,5000,100,영업,,"해룡산림조경_전라남도순천시해룡면월전리40해룡석물공업사,해룡만물공업사"
33,원목생산업,09_27_02_P,4820000,482000090201300001,2013-06-18,,1,영업/정상,1,정상,,,,,722-3378,,,전라남도 순천시 왕지동 766-23,전라남도 순천시 왕지5길 9-9 (왕지동),57930,안성원목주식회사,2026-02-04 14:56:08,U,2026-02-06 02:40:00,,247704.245018973,163834.282477098,원목생산업,2종,"리기다,육송,편백 등",,5000,10,영업,,안성원목주식회사_전라남도순천시왕지동766-23
