"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","의료기관종별명","의료인수","입원실수","병상수","총면적","진료과목내용","진료과목내용명","지정취소일자","완화의료지정형태","완화의료담당부서명","구급차특수","구급차일반","총인원","구조사수","허가병상수","최초지정일자",
"378","의원","01_01_02_P","3550000","PHMA120253550020041100010","2025-07-24","","01","영업/정상","13","영업중","","","","","032-721-6212","","","인천광역시 계양구 작전동 899-3","인천광역시 계양구 장제로 736, 201호 (작전동)","21079","인천계양 뷰티온의원","2026-04-02 22:13:18","U","2026-04-04 02:40:00","의원","176461.721651976","447937.09396016","의원","2","0","0","418.78","114","피부과","","","","0","0","","","0","",
"379","의원","01_01_02_P","3220000","PHMA120253220033041100144","2025-08-26","","01","영업/정상","13","영업중","","","","","02-6204-8180","","","","서울특별시 강남구 논현로134길 15, 3~4층 (논현동)","06052","므두셀라의원","2026-04-02 23:43:49","U","2026-04-04 02:40:00","의원","202706.422108287","445954.844961642","의원","3","0","0","334.18","101 102 104 114","내과, 신경과, 외과, 피부과","","","","0","0","","","0","",
"380","의원","01_01_02_P","3220000","PHMA120233220033041100009","2023-01-25","","01","영업/정상","13","영업중","","","","","02-6952-0833","","","","서울특별시 강남구 삼성로 767, 3층 (청담동)","06063","본큐어한의원","2026-04-02 20:43:41","U","2026-04-04 02:40:00","한의원","204140.529346784","446764.766898237","한의원","2","0","0","92.5","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"381","의원","01_01_02_P","3210000","PHMA120223210034041100125","2022-12-15","","01","영업/정상","13","영업중","","","","","02-6082-5002","","","","서울특별시 서초구 논현로 75, 유로빌딩 2층 (양재동)","06775","양재온한의원","2026-04-02 09:01:20","U","2026-04-04 02:40:00","한의원","203930.778343566","441611.769631309","한의원","1","0","0","132","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"382","의원","01_01_02_P","3740000","PHMA120233740031041100001","2023-01-20","","01","영업/정상","13","영업중","","","","","031-308-2888","","","경기도 수원시 장안구 정자동 877-4","경기도 수원시 장안구 대평로 80, 3층 301,302,310호 (정자동)","16334","서울진심플란트치과의원","2026-04-02 23:43:41","U","2026-04-04 02:40:00","치과의원","199363.753036764","421508.111841259","치과의원","2","0","0","259.07","412 411 410 409 408 407 406 405 404 403 402","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과","","","","0","0","","","0","",
"383","의원","01_01_02_P","3740000","PHMA120223740106041100025","2022-12-19","","01","영업/정상","13","영업중","","","","","031-211-7711","","","","경기도 수원시 영통구 센트럴타운로 85, B130~132호 (이의동, 광교C1 호반베르디움, Summit Place광교)","16507","광교위드유외과의원","2026-04-02 22:13:52","U","2026-04-04 02:40:00","의원","204409.226022404","420967.617798492","의원","2","0","0","197.5","104","외과","","","","0","0","","","0","",
"384","의원","01_01_02_P","3970000","PHMA120233970017041100001","2023-01-25","","01","영업/정상","13","영업중","","","","","02-2135-3020","","","","경기도 과천시 별양상가3로 14, e편한세상 시티 과천 2층 1호 (별양동)","13837","교선한의원","2026-04-02 23:43:17","U","2026-04-04 02:40:00","한의원","199159.234715503","435964.704390001","한의원","2","0","0","106.78","301 302 303 304 305 306 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 침구과","","","","0","0","","","0","",
"385","의원","01_01_02_P","3280000","PHMA120223280023041100004","2022-12-21","","01","영업/정상","13","영업중","","","","","051-907-0100","","","","부산광역시 영도구 동삼로 56, 한나타워 401호 (동삼동)","49101","영도서울튼튼정형외과의원","2026-04-02 23:43:17","U","2026-04-04 02:40:00","의원","388801.534170575","177450.776987721","의원","2","0","0","587.7","120 109 106 105 101","내과, 정형외과, 신경외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"386","의원","01_01_02_P","4090000","PHMA120214090023041100021","2021-06-14","","01","영업/정상","13","영업중","","","","","031-8049-0205","","","","경기도 김포시 풍무로68번길 44, 303호 (풍무동)","10120","본바디한의원","2026-04-02 20:43:27","U","2026-04-04 02:40:00","한의원","175772.869454506","455381.397110303","한의원","2","0","0","145.1","301 302 303 304 305 306 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 침구과","","","","0","0","","","0","",
"387","의원","01_01_02_P","3060000","PHMA120213060034041100008","2021-05-11","","01","영업/정상","13","영업중","","","","","024338875","","","서울특별시 중랑구 신내동 559-2","서울특별시 중랑구 신내로 71, 3층 (신내동)","02076","신내푸른정형외과의원","2026-04-02 22:13:29","U","2026-04-04 02:40:00","의원","208329.316273878","455923.228873371","의원","1","0","0","331.81","122 120 114 113 112 111 109 107 106 105 104 101","내과, 외과, 정형외과, 신경외과, 심장혈관흉부외과, 마취통증의학과, 소아청소년과, 안과, 이비인후과, 피부과, 재활의학과, 가정의학과","","","","0","0","","","0","",
"388","의원","01_01_02_P","3050000","PHMA120213050034041100011","2021-04-26","","01","영업/정상","13","영업중","","","","","02-6457-2875","","","서울특별시 동대문구 장안동 307-4","서울특별시 동대문구 장한로 137, 4층 (장안동)","02530","더끌림소아치과의원","2026-04-02 20:43:16","U","2026-04-04 02:40:00","치과의원","206218.682577242","452277.136704074","치과의원","3","0","0","220","412 411 410 409 408 407 406 405 404 403 402","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과","","","","0","0","","","0","",
"389","의원","01_01_02_P","3550000","PHMA120213550020041100006","2021-05-26","","01","영업/정상","13","영업중","","","","","032-555-9401","","","인천광역시 계양구 효성동 51-10","인천광역시 계양구 안남로 571, 2층 (효성동)","21093","삼성오케이의원","2026-04-02 23:43:26","U","2026-04-04 02:40:00","의원","174280.383288184","448027.791709355","의원","1","0","0","198","122 114 113 111 109 105 101","내과, 정형외과, 마취통증의학과, 소아청소년과, 이비인후과, 피부과, 가정의학과","","","","0","0","","","0","",
"390","의원","01_01_02_P","3470000","PHMA120213470022041100019","2021-05-31","","01","영업/정상","13","영업중","","","","","053-951-9115","","","대구광역시 달서구 진천동 635-1","대구광역시 달서구 월배로 58, 1,2층 (진천동)","42771","진천삼성정형외과의원","2026-04-02 23:43:31","U","2026-04-04 02:40:00","의원","337402.627118507","258059.908198172","의원","2","0","0","343.58","120 109 106 105 104","외과, 정형외과, 신경외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"391","의원","01_01_02_P","3990000","PHMA120213990309041100009","2021-04-29","","01","영업/정상","13","영업중","","","","","031-551-2275","","","경기도 남양주시 다산동 6062","경기도 남양주시 다산중앙로123번길 22-80, 5층 504~508호 (다산동)","12248","가디언즈치과의원","2026-04-02 20:43:36","U","2026-04-04 02:40:00","치과의원","213231.029888708","458074.995730147","치과의원","3","0","0","318.37","412 411 409 408 407 406 405 404 403 402","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 예방치과, 통합치의학과","","","","0","0","","","0","",
"392","의원","01_01_02_P","3230000","PHMA120213230034041100029","2021-06-01","","01","영업/정상","13","영업중","","","","","02-404-0321","","","서울특별시 송파구 가락동 99-5","서울특별시 송파구 중대로 97, 2층 (가락동)","05719","타임정신건강의학과의원","2026-04-02 23:43:22","U","2026-04-04 02:40:00","의원","210481.077142289","443448.892122874","의원","1","0","0","143.36","103","정신건강의학과","","","","0","0","","","0","",
"393","의원","01_01_02_P","3210000","PHMA120213210034041100053","2018-10-11","","01","영업/정상","13","영업중","","","","","02-596-9006","","","서울특별시 서초구 서초동 1307-21 BLOCK77","서울특별시 서초구 서초대로77길 17, BLOCK77 9층 (서초동)","06614","베리굿성형외과의원","2026-04-02 20:43:18","U","2026-04-04 02:40:00","의원","202192.63632072","444169.462715095","의원","4","4","4","401.51","113 109 108","성형외과, 마취통증의학과, 이비인후과","","","","0","0","","","0","",
"394","의원","01_01_02_P","3210000","PHMA120213210034041100057","2015-11-18","","01","영업/정상","13","영업중","","","","","02-585-6601","","","서울특별시 서초구 서초동 1672-9","서울특별시 서초구 서초중앙로 130, 8층 (서초동)","06634","헤셀의원","2026-04-02 23:43:30","U","2026-04-04 02:40:00","의원","201175.934576163","443456.651776438","의원","10","0","0","246.04","122 116 101","내과, 영상의학과, 가정의학과","","","","0","0","","","0","",
"395","의원","01_01_02_P","5540000","PHMA120215540016041100008","2021-05-31","","01","영업/정상","13","영업중","","","","","031-716-2879","","","","경기도 광주시 태재로 107, 3층","12772","이턱사랑치과의원","2026-04-02 22:13:40","U","2026-04-04 02:40:00","치과의원","","","치과의원","4","0","0","261.42","412 411 410 409 408 407 406 405 404 403 402","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과","","","","0","0","","","0","",
"396","의원","01_01_02_P","3630000","PHMA120093630020041100025","2009-11-06","","01","영업/정상","13","영업중","","","","","062-953-2123","","","광주광역시 광산구 수완동 1475","광주광역시 광산구 임방울대로 330, 402,403호 (수완동)","62306","느티나무한의원","2026-04-02 23:13:25","U","2026-04-04 02:40:00","한의원","183901.460617606","187807.413655339","한의원","1","0","0","273.5","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"397","의원","01_01_02_P","3660000","PHMA120013660023041100039","2001-11-17","","01","영업/정상","13","영업중","","","","","042-471-2824","","","","대전광역시 서구 둔산로 26, 8층 (둔산동)","35230","일리노이치과의원","2026-04-02 21:43:24","U","2026-04-04 02:40:00","치과의원","233747.235427402","316827.760164975","치과의원","2","0","0","412.68","403 404 405 406 407 408 409 410 411","치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과","","","","0","0","","","0","",
"398","의원","01_01_02_P","3660000","PHMA120073660023041100029","2007-06-13","","01","영업/정상","13","영업중","","","","","042-487-7599","","302-829","대전광역시 서구 둔산2동 1072번지 6층","대전광역시 서구 둔산로 20, 6층 (둔산동)","35230","디에르치과의원","2026-04-02 20:13:23","U","2026-04-04 02:40:00","치과의원","233698.802757519","316847.805307668","치과의원","2","0","0","284.02","411 410 409 408 407 406 405 404 403","치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과","","","","0","0","","","0","",
"399","의원","01_01_02_P","3660000","PHMA120063660023041100002","2006-02-02","","01","영업/정상","13","영업중","","","","","042-484-2275","","","","대전광역시 서구 둔산남로 85, 205호 (둔산동, 크레온빌딩)","35241","램브란트치과의원","2026-04-02 21:43:24","U","2026-04-04 02:40:00","치과의원","234676.120726437","316567.884974744","치과의원","3","0","0","598.43","412 411 409 408 407 406 405 404 403 402","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 예방치과, 통합치의학과","","","","0","0","","","0","",
"400","의원","01_01_02_P","5670000","PHMA120135670066041100013","2013-09-23","","01","영업/정상","13","영업중","","","","","055-246-8275","","","경상남도 창원시 마산합포구 중앙동2가 3-6 희가로플러스","경상남도 창원시 마산합포구 3·15대로 185, 4층 (중앙동2가)","51266","합포중앙의원","2026-04-02 20:43:36","U","2026-04-04 02:40:00","의원","342599.219597849","189532.185020522","의원","1","0","0","305.26","109 105 106 101 111 114 115","내과, 정형외과, 신경외과, 마취통증의학과, 소아청소년과, 피부과, 비뇨의학과","","","","0","0","","","0","",
