번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),의료기관종별명,의료인수,입원실수,병상수,총면적,진료과목내용,진료과목내용명,지정취소일자,완화의료지정형태,완화의료담당부서명,구급차특수,구급차일반,총인원,구조사수,허가병상수,최초지정일자,Unnamed: 44,record_key
482,의원,01_01_02_P,3740000,PHMA120243740031041100003,2024-01-23,,1,영업/정상,13,영업중,,,,,031-690-1202,,,"경기도 수원시 장안구 정자동 111-14 B220,B230호","경기도 수원시 장안구 수성로 175, 스타필드 수원 지하2층 B220,B230호 (정자동)",16318,반듯한내과이비인후과의원,2026-03-05 23:13:36,U,2026-03-07 02:40:00,의원,199161.380909543,420620.351156652,의원,3,0,0,178.16,113 111 101,"내과, 소아청소년과, 이비인후과",,,,0,0,,,0,,,"반듯한내과이비인후과의원_경기도수원시장안구정자동111-14B220,B230호"
481,의원,01_01_02_P,3720000,PHMA120243720017041100001,2024-01-22,,1,영업/정상,13,영업중,,,,,052-700-1075,,,,"울산광역시 북구 화산로 109, 3층 (송정동)",44236,매일여는한의원,2026-03-05 21:13:17,U,2026-03-07 02:40:00,한의원,414276.335743554,236126.902714991,한의원,5,9,14,725.62,301 302 303 304 305 306 307 308,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,,매일여는한의원_
479,의원,01_01_02_P,3740000,PHMA120243740033041100001,2024-01-19,,1,영업/정상,13,영업중,,,,,1833-9866,,,경기도 수원시 팔달구 인계동 1113-11 씨네파크,"경기도 수원시 팔달구 권광로 181, 씨네파크 6층 606, 607호 (인계동)",16490,인계 블리비의원,2026-03-05 21:13:35,U,2026-03-07 02:40:00,의원,202791.447909095,418001.500229101,의원,2,0,0,470.6,114,피부과,,,,0,0,,,0,,,인계블리비의원_경기도수원시팔달구인계동1113-11씨네파크
327,의원,01_01_02_P,3780000,PHMA120243780062041100001,2024-01-12,,1,영업/정상,13,영업중,,,,,031-8039-6775,,,"경기도 성남시 수정구 창곡동 559-10 위례엘포트한라비발디 2층 208,209,210호","경기도 성남시 수정구 위례서일로 46, 위례엘포트한라비발디 2층 208,209,210호 (창곡동)",13646,연세웰드림내과의원,2026-03-05 23:14:34,U,2026-03-07 02:40:00,의원,212361.184210244,440198.570233572,의원,2,0,0,447.45,122 116 114 113 111 105 104 101,"내과, 외과, 정형외과, 소아청소년과, 이비인후과, 피부과, 영상의학과, 가정의학과",,,,0,0,,,0,,,"연세웰드림내과의원_경기도성남시수정구창곡동559-10위례엘포트한라비발디2층208,209,210호"
686,의원,01_01_02_P,5530000,PHMA120245530505041100002,2024-01-09,,1,영업/정상,13,영업중,,,,,031-296-2880,,,경기도 화성시 효행구 봉담읍 상리 688-2,"경기도 화성시 효행구 봉담읍 상리중심상가길 28-8, 3층 304,305,306호",18309,봉담탑치과의원,2026-03-05 23:18:18,U,2026-03-07 02:40:00,치과의원,195145.796663982,413818.098530311,치과의원,1,0,0,276.8,412 411 410 409 408 407 406 405 404 403 402,"구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과",,,,0,0,,,0,,,봉담탑치과의원_경기도화성시효행구봉담읍상리688-2
588,의원,01_01_02_P,3290000,PHMA120233290024041100037,2023-12-29,,1,영업/정상,13,영업중,,,,,,,,부산광역시 부산진구 부전동 266-2,"부산광역시 부산진구 중앙대로 749, 1층 (부전동)",47254,고르다치과의원,2026-03-05 23:13:17,U,2026-03-07 02:40:00,치과의원,387648.775141506,186437.263842461,치과의원,3,0,0,599.8,412 411 410 409 408 407 406 405 404 403 402,"구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과",,,,0,0,,,0,,,고르다치과의원_부산광역시부산진구부전동266-2
707,의원,01_01_02_P,3910000,PHMA120233910168041100018,2023-12-22,,1,영업/정상,13,영업중,,,,,031-647-6618,,,경기도 평택시 비전동 1090-2,"경기도 평택시 평남로 862, 2층 201호 (비전동)",17854,유앤아이의원,2026-03-05 21:13:30,U,2026-03-07 02:40:00,의원,209854.013171088,388765.085735233,의원,4,0,0,592.82,114,피부과,,,,0,0,,,0,,,유앤아이의원_경기도평택시비전동1090-2
708,의원,01_01_02_P,4020000,PHMA120234020028041100006,2023-12-12,,1,영업/정상,13,영업중,,,,,031-393-1000,,,경기도 군포시 산본동 1134-2 신명타워 5001호,"경기도 군포시 산본로323번길 16-6, 신명타워 5층 5001호 (산본동)",15865,서울탑재활의학과의원,2026-03-05 21:13:18,U,2026-03-07 02:40:00,의원,193939.05207289,428580.595660868,의원,2,0,0,458.5,120 109 106 105,"정형외과, 신경외과, 마취통증의학과, 재활의학과",,,,0,0,,,0,,,서울탑재활의학과의원_경기도군포시산본동1134-2신명타워5001호
688,의원,01_01_02_P,5530000,PHMA120235530507041100008,2023-11-27,,1,영업/정상,13,영업중,,,,,031-223-3004,,,경기도 화성시 병점구 병점동 887-7,"경기도 화성시 병점구 병점노을4로 29, 8,9,11층 (808~810),9층전체,(1105~11029)호 (병점동)",18371,병점역본튼튼365의원,2026-03-05 23:18:18,U,2026-03-07 02:40:00,의원,202757.862821755,411554.261625472,의원,25,8,14,1021.1,101 102 105 106 109 120 125,"내과, 신경과, 정형외과, 신경외과, 마취통증의학과, 재활의학과, 응급의학과",,,,0,0,,,0,,,병점역본튼튼365의원_경기도화성시병점구병점동887-7
152,의원,01_01_02_P,3400000,PHMA120233400013041100006,2023-11-23,,1,영업/정상,13,영업중,,,,,051-711-8274,,,,부산광역시 기장군 기장읍 차성로288번길 32,46066,이산한의원,2026-03-03 14:57:45,U,2026-03-05 02:40:00,한의원,401581.428417099,195990.040938167,한의원,1,0,0,134.18,301 302 303 304 305 306 307 308,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,,이산한의원_
787,의원,01_01_02_P,3600000,PHMA120233600020041100023,2023-11-22,,1,영업/정상,13,영업중,,,,,062-372-8800,,,광주광역시 서구 치평동 1243-1 신환빌딩 401호,"광주광역시 서구 운천로 207, 신환빌딩 4층 (치평동)",61964,톡스앤필의원,2026-03-05 21:13:19,U,2026-03-07 02:40:00,의원,186699.919045315,183517.413593828,의원,5,0,0,725.2,114,피부과,,,,0,0,,,0,,,톡스앤필의원_광주광역시서구치평동1243-1신환빌딩401호
789,의원,01_01_02_P,3240000,PHMA120233240033041100027,2023-11-09,,1,영업/정상,13,영업중,,,,,02-475-8288,,,서울특별시 강동구 성내동 539-3 (주)서경산업개발,"서울특별시 강동구 성내로 19, (주)서경산업개발 203, 504호 (성내동)",5392,강동탑정형외과의원,2026-03-05 21:13:19,U,2026-03-07 02:40:00,의원,210796.444013683,447563.523425485,의원,3,0,0,368.8,120 109 106 105,"정형외과, 신경외과, 마취통증의학과, 재활의학과",,,,0,0,,,0,,,강동탑정형외과의원_서울특별시강동구성내동539-3(주)서경산업개발
783,의원,01_01_02_P,3100000,PHMA120233100034041100021,2023-11-08,,1,영업/정상,13,영업중,,,,,02-2135-4773,,,,"서울특별시 노원구 동일로 1029, 동흥빌딩 2층 (공릉동)",1858,공릉경희한의원,2026-03-05 21:13:18,U,2026-03-07 02:40:00,한의원,206449.174568637,457737.954897119,한의원,2,0,0,218.84,301 302 303 304 305 306 308,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 침구과",,,,0,0,,,0,,,공릉경희한의원_
782,의원,01_01_02_P,3450000,PHMA120233450022041100022,2023-10-31,,1,영업/정상,13,영업중,,,,,053-358-1500,,,대구광역시 북구 침산동 217-3,"대구광역시 북구 침산남로 165, 3층 (침산동)",41561,바른손치과의원,2026-03-05 23:13:28,U,2026-03-07 02:40:00,치과의원,343852.238949806,266454.519684969,치과의원,2,0,0,307.32,412 411 410 409 408 407 406 405 403 402,"구강악안면외과, 치과보철과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과",,,,0,0,,,0,,,바른손치과의원_대구광역시북구침산동217-3
788,의원,01_01_02_P,3180000,PHMA120233180034041100023,2023-10-30,,1,영업/정상,13,영업중,,,,,02-2039-2840,,,,"서울특별시 영등포구 가마산로 480, S.J빌딩 301호 (신길동)",7395,신길정성치과의원,2026-03-05 23:13:20,U,2026-03-07 02:40:00,치과의원,191932.481793773,444833.529391739,치과의원,1,0,0,137.53,402 403 404 405 406 407 408 409 410 411 412,"구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과",,,,0,0,,,0,,,신길정성치과의원_
780,의원,01_01_02_P,3660000,PHMA120233660023041100018,2023-10-25,,1,영업/정상,13,영업중,,,,,042-710-6025,,,대전광역시 서구 둔산동 1046,"대전광역시 서구 대덕대로 189, 5,6층 (둔산동)",35230,유앤아이의원,2026-03-05 23:13:25,U,2026-03-07 02:40:00,의원,233792.927406403,316667.90899688,의원,6,0,0,639.2,122 114 108,"성형외과, 피부과, 가정의학과",,,,0,0,,,0,,,유앤아이의원_대전광역시서구둔산동1046
8,의원,01_01_02_P,3420000,PHMA120233420023041100013,2023-10-23,,1,영업/정상,13,영업중,,,,,053-964-8275,,,,"대구광역시 동구 안심로 358, 5층 (동호동)",41086,더원속내과의원,2026-02-27 02:43:18,U,2026-03-04 02:40:00,의원,,,의원,1,0,0,432.41,101 111 113 114 115 122,"내과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과, 가정의학과",,,,0,0,,,0,,,더원속내과의원_
790,의원,01_01_02_P,5710000,PHMA120235710108041100011,2023-10-10,,1,영업/정상,13,영업중,,,,,043-233-2080,,,충청북도 청주시 흥덕구 오송읍 봉산리 991,"충청북도 청주시 흥덕구 오송읍 오송생명7로 136, 401B,402호",28222,오송다온치과의원,2026-03-05 23:16:11,U,2026-03-07 02:40:00,치과의원,228142.078327503,346565.235241961,치과의원,1,0,0,283.63,412 411 409 408 407 406 405 403 402,"구강악안면외과, 치과보철과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 예방치과, 통합치의학과",,,,0,0,,,0,,,오송다온치과의원_충청북도청주시흥덕구오송읍봉산리991
786,의원,01_01_02_P,4490000,PHMA120234490261041100012,2023-09-27,,1,영업/정상,13,영업중,,,,,041-417-7551,,,충청남도 천안시 서북구 두정동 161-1,"충청남도 천안시 서북구 봉정로 356, 4층 401~405호 (두정동)",31103,두정바른정형외과의원,2026-03-05 21:13:27,U,2026-03-07 02:40:00,의원,212938.476982901,370246.535629,의원,1,0,0,544.52,120 109 106 105 104 102 101,"내과, 신경과, 외과, 정형외과, 신경외과, 마취통증의학과, 재활의학과",,,,0,0,,,0,,,두정바른정형외과의원_충청남도천안시서북구두정동161-1
785,의원,01_01_02_P,3520000,PHMA120233520019041100021,2023-09-26,,1,영업/정상,13,영업중,,,,,032-818-9988,,,,"인천광역시 연수구 먼우금로 190, 연수프라자 806,807호 (연수동)",21927,모두탑365정형외과의원,2026-03-05 21:13:17,U,2026-03-07 02:40:00,의원,171310.073077364,434709.663367139,의원,4,2,2,609.78,101 102 104 105 106 109 111 120 125,"내과, 신경과, 외과, 정형외과, 신경외과, 마취통증의학과, 소아청소년과, 재활의학과, 응급의학과",,,,0,0,,,0,,,모두탑365정형외과의원_
685,의원,01_01_02_P,5530000,PHMA120235530506041100027,2023-09-19,,1,영업/정상,13,영업중,,,,,031-8055-3651,,,경기도 화성시 동탄구 송동 725-4 더샵 동탄센텀폴리스 1단지,"경기도 화성시 동탄구 동탄대로5길 15, 더샵 동탄센텀폴리스 1단지 2001~2010호, 2096~2098호 (송동)",18497,유앤아이의원,2026-03-05 23:18:17,U,2026-03-07 02:40:00,의원,209358.316672081,407254.706735502,의원,5,0,0,539.3,114,피부과,,,,0,0,,,0,,,유앤아이의원_경기도화성시동탄구송동725-4더샵동탄센텀폴리스1단지
781,의원,01_01_02_P,4800000,PHMA120234800026041100006,2023-09-19,,1,영업/정상,13,영업중,,,,,061-262-7575,,,,"전라남도 목포시 옥암로 77-1, 1,3층 (상동)",58689,목포우리의원,2026-03-05 23:17:03,U,2026-03-07 02:40:00,의원,147484.472937825,145428.411028765,의원,5,0,0,431.28,124 122 120 119 118 116 114 113 111 109 108 106 105 104 102 101,"내과, 신경과, 외과, 정형외과, 신경외과, 성형외과, 마취통증의학과, 소아청소년과, 이비인후과, 피부과, 영상의학과, 병리과, 진단검사의학과, 재활의학과, 가정의학과, 직업환경의학과",,,,0,0,,,0,,,목포우리의원_
236,의원,01_01_02_P,5380000,PHMA120235380021041100017,2023-09-12,,1,영업/정상,13,영업중,,,,,055-362-2500,,,경상남도 양산시 물금읍 증산리 1734-2 나래클래스,"경상남도 양산시 물금읍 증산역로 136, 나래클래스 4,5,6층 101,105,106호",50614,양산힐링의원,2026-03-05 23:13:25,U,2026-03-07 02:40:00,의원,382253.204110225,203026.918091472,의원,3,21,29,181944.0,114 113 122 116 104 105 106 101 102 120,"내과, 신경과, 외과, 정형외과, 신경외과, 이비인후과, 피부과, 영상의학과, 재활의학과, 가정의학과",,,,0,0,,,0,,,양산힐링의원_경상남도양산시물금읍증산리1734-2나래클래스
242,의원,01_01_02_P,3220000,PHMA120233220033041100130,2023-09-06,,1,영업/정상,13,영업중,,,,,02-515-1114,,,"서울특별시 강남구 삼성동 9-21 B1, 2~9층","서울특별시 강남구 선릉로 646, B1, 2~9층 (삼성동)",6092,원셀의원,2026-03-05 21:13:42,U,2026-03-07 02:40:00,의원,203707.979702361,445775.446299828,의원,8,9,24,2209.95,122 114 108 106,"신경외과, 성형외과, 피부과, 가정의학과",,,,0,0,,,0,,,"원셀의원_서울특별시강남구삼성동9-21B1,2~9층"
235,의원,01_01_02_P,3290000,PHMA120233290024041100019,2023-08-28,,1,영업/정상,13,영업중,,,,,051-715-6025,,,,"부산광역시 부산진구 중앙대로 677, 4층, 5층 (부전동)",47289,유앤아이의원,2026-03-05 21:13:18,U,2026-03-07 02:40:00,의원,387536.815605236,185717.234649316,의원,9,0,0,549.95,101 108 114 122,"내과, 성형외과, 피부과, 가정의학과",,,,0,0,,,0,,,유앤아이의원_
240,의원,01_01_02_P,3930000,PHMA120233930154041100008,2023-08-18,,1,영업/정상,13,영업중,,,,,032-882-2228,,,경기도 안산시 단원구 대부북동 493-1 대명빌딩,"경기도 안산시 단원구 대부중앙로 103, 대명빌딩 2층, 3층 (대부북동)",15645,서울안심치과의원,2026-03-05 21:13:36,U,2026-03-07 02:40:00,치과의원,163129.803916163,415723.852588351,치과의원,2,0,0,208.57,412 411 410 409 408 407 406 405 404 403 402,"구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과",,,,0,0,,,0,,,서울안심치과의원_경기도안산시단원구대부북동493-1대명빌딩
237,의원,01_01_02_P,5000000,PHMA120235000025041100001,2023-08-02,,1,영업/정상,13,영업중,,,,,061-544-1011,,,전라남도 진도군 임회면 석교리 350,전라남도 진도군 임회면 십일시길 52,58942,더효사랑의원,2026-03-05 23:13:16,U,2026-03-07 02:40:00,의원,125760.957954654,101459.272349414,의원,2,0,0,196.0,115 114 113 112 111 105 104 103 102 101,"내과, 신경과, 정신건강의학과, 외과, 정형외과, 소아청소년과, 안과, 이비인후과, 피부과, 비뇨의학과",,,,0,0,,,0,,,더효사랑의원_전라남도진도군임회면석교리350
241,의원,01_01_02_P,3160000,PHMA120233160034041100009,2023-07-27,,1,영업/정상,13,영업중,,,,,02-6953-0119,,,서울특별시 구로구 고척동 253-15 제일빌딩,"서울특별시 구로구 고척로 140, 제일빌딩 6,7층 (고척동)",8235,구로바로본365의원,2026-03-05 21:13:18,U,2026-03-07 02:40:00,의원,186626.589866722,444481.835898389,의원,3,0,0,594.72,125 120 109 106 105 101,"내과, 정형외과, 신경외과, 마취통증의학과, 재활의학과, 응급의학과",,,,0,0,,,0,,,구로바로본365의원_서울특별시구로구고척동253-15제일빌딩
234,의원,01_01_02_P,3200000,PHMA120233200033041100009,2023-07-25,,1,영업/정상,13,영업중,,,,,02-524-1730,,,서울특별시 관악구 남현동 산 100-34,"서울특별시 관악구 과천대로 851, 1층 (남현동, 한울아파트)",8810,방패의원,2026-03-05 23:13:18,U,2026-03-07 02:40:00,의원,198675.092821991,440118.574000488,의원,15,0,0,228.0,126 125 124 123 122 121 120 119 118 117 116 115 114 113 112 111 110 109 108 107 106 105 104 103 102 101,"내과, 신경과, 정신건강의학과, 외과, 정형외과, 신경외과, 심장혈관흉부외과, 성형외과, 마취통증의학과, 산부인과, 소아청소년과, 안과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 방사선종양학과, 병리과, 진단검사의학과, 재활의학과, 결핵과, 가정의학과, 핵의학과, 직업환경의학과, 응급의학과, 예방의학과",,,,0,0,,,0,,,방패의원_서울특별시관악구남현동산100-34
238,의원,01_01_02_P,3740000,PHMA120233740031041100008,2023-06-29,,1,영업/정상,13,영업중,,,,,031-891-5008,,,,"경기도 수원시 장안구 창룡대로 175, 2층 (연무동)",16220,이지마디척척의원,2026-03-05 21:13:35,U,2026-03-07 02:40:00,의원,202525.325020473,421145.500270512,의원,1,2,4,436.28,105 106 109 120,"정형외과, 신경외과, 마취통증의학과, 재활의학과",,,,0,0,,,0,,,이지마디척척의원_
239,의원,01_01_02_P,4181000,PHMA120234181030041100001,2023-06-29,,1,영업/정상,13,영업중,,,,,033-255-6470,,,강원특별자치도 춘천시 중앙로2가 83 5~6층,"강원특별자치도 춘천시 중앙로 68, 5~6층 (중앙로2가)",24273,그랜드연합의원,2026-03-05 21:13:17,U,2026-03-07 02:40:00,의원,263824.874233124,486568.912759489,의원,2,0,0,658.96,112 114 105 101 109,"내과, 정형외과, 마취통증의학과, 안과, 피부과",,,,0,0,,,0,,,그랜드연합의원_강원특별자치도춘천시중앙로2가835~6층
