번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),문화체육업종명,문화사업자구분명,지역구분명,총층수,주변환경명,제작취급품목내용,보험기관명,건물용도명,지상층수,지하층수,객실수,건축연면적,영문상호명,영문상호주소,선박총톤수,선박척수,선박제원,무대면적,좌석수,기념품종류,회의실별동시수용인원,시설면적,놀이기구수내역,놀이시설수,방송시설유무,발전시설유무,의무실유무,안내소유무,기획여행보험시작일자,기획여행보험종료일자,자본금,보험시작일자,보험종료일자,부대시설내역,시설규모,Unnamed: 63,record_key
2048,외국인관광도시민박업,03_11_04_P,3130000,CDFI2262212026000062,2026-02-13,,1,영업/정상,13,영업중,,,,,,,,서울특별시 마포구 연남동 260-43,"서울특별시 마포구 동교로32길 9, 지층 101호 (연남동)",03985,홍대 스테이유,2026-02-13 09:04:21,I,2026-02-15 00:20:02,,193293.731488739,450949.974855267,외국인관광 도시민박업,,,0,,,2,다가구용 주택(공동주택적용),0,0,1,0,Hongdae Stay Yoo,URBAN HOMESTAY FOR FOREIGN TOURISTS,0,0,,0,0,,0,40.0,,0,,,,,,,0,,,,40,,홍대스테이유_서울특별시마포구연남동260-43
2047,외국인관광도시민박업,03_11_04_P,3130000,CDFI2262212026000061,2026-02-13,,1,영업/정상,13,영업중,,,,,,,,서울특별시 마포구 망원동 479-24,"서울특별시 마포구 망원로7길 44-7, 1층 (망원동)",03964,마루온,2026-02-13 09:00:50,I,2026-02-15 00:20:02,,191532.066662873,450824.936726554,외국인관광 도시민박업,,,0,,,7,단독주택,0,0,2,0,maroo on,URBAN HOMESTAY FOR FOREIGN TOURISTS,0,0,,0,0,,0,67.9,,0,,,,,,,0,,,,68,,마루온_서울특별시마포구망원동479-24
2046,외국인관광도시민박업,03_11_04_P,3160000,CDFI2262212026000011,2026-02-13,,1,영업/정상,13,영업중,,,,,,,,서울특별시 구로구 고척동 62-6,"서울특별시 구로구 안양천로537다길 32, 201호 (고척동)",08221,리 스테이,2026-02-13 08:53:44,I,2026-02-15 00:20:02,,188291.127262086,444435.486026983,외국인관광 도시민박업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0.0,,0,,,,,,,0,,,,0,,리스테이_서울특별시구로구고척동62-6
2045,외국인관광도시민박업,03_11_04_P,3200000,CDFI2262212026000043,2026-02-13,,1,영업/정상,13,영업중,,,,,,,,서울특별시 관악구 봉천동 63-57,"서울특별시 관악구 행운1나길 20, 2층 (봉천동)",08737,다올(Da-all),2026-02-13 10:29:03,I,2026-02-15 00:20:02,,195956.902758736,442215.336415908,외국인관광 도시민박업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0.0,,0,,,,,,,0,,,,0,,다올(Da-all)_서울특별시관악구봉천동63-57
2043,외국인관광도시민박업,03_11_04_P,3130000,CDFI2262212026000074,2026-02-13,,1,영업/정상,13,영업중,,,,,,,,서울특별시 마포구 망원동 471-4,"서울특별시 마포구 방울내로9길 34, 1층 101호 (망원동)",03961,힐링하우스2,2026-02-13 14:55:11,I,2026-02-15 00:20:02,,191365.990927206,451075.90208799,외국인관광 도시민박업,,,0,,,3,다가구용 주택(공동주택적용),0,0,1,0,healing house2,URBAN HOMESTAY FOR FOREIGN TOURISTS,0,0,,0,0,,0,44.46,,0,,,,,,,0,,,,44,,힐링하우스2_서울특별시마포구망원동471-4
2058,외국인관광도시민박업,03_11_04_P,3090000,CDFI2262212026000001,2026-02-13,,1,영업/정상,13,영업중,,,,,,,,서울특별시 도봉구 창동 667-92,서울특별시 도봉구 도봉로112길 71 (창동),01456,YUYU STAY,2026-02-13 16:22:12,I,2026-02-15 00:20:02,,203343.589954582,460536.425706942,외국인관광 도시민박업,,일반주거지역,0,,,,다가구용 주택(공동주택적용),3,1,0,0,,,0,0,,0,0,,0,36.36,,0,,,,,,,15000000,,,,36,,YUYUSTAY_서울특별시도봉구창동667-92
2028,외국인관광도시민박업,03_11_04_P,3410000,CDFI2262212026000006,2026-02-13,,1,영업/정상,13,영업중,,,,,,,,대구광역시 중구 남산동 352-2,"대구광역시 중구 명륜로6길 16-15, 201호 (남산동)",41965,스테이온나,2026-02-13 13:58:55,I,2026-02-15 00:20:02,,343355.499808379,263906.402546066,외국인관광 도시민박업,,일반주거지역,0,,,,다세대주택,2,0,0,0,,,0,0,,0,0,,0,63.27,,0,,,,,,,10000000,,,,63,,스테이온나_대구광역시중구남산동352-2
2042,외국인관광도시민박업,03_11_04_P,3130000,CDFI2262212026000073,2026-02-13,,1,영업/정상,13,영업중,,,,,,,,서울특별시 마포구 동교동 201-51,"서울특별시 마포구 동교로 183-6, 202호 (동교동)",03992,라니규방,2026-02-13 14:37:54,I,2026-02-15 00:20:02,,193004.750677408,450557.087509593,외국인관광 도시민박업,,,0,,,4,다가구용 주택(공동주택적용),0,0,2,0,Rani Gyubang,URBAN HOMESTAY FOR FOREIGN TOURISTS,0,0,,0,0,,0,50.9,,0,,,,,,,0,,,,51,,라니규방_서울특별시마포구동교동201-51
2029,외국인관광도시민박업,03_11_04_P,5330000,CDFI2262212026000007,2026-02-13,,1,영업/정상,13,영업중,,,,,,,,경상남도 통영시 태평동 371-1,경상남도 통영시 중앙로 175 (태평동),53060,호호하우스,2026-02-13 10:34:07,I,2026-02-15 00:20:02,,330181.66529164,150773.08850584,외국인관광 도시민박업,,,2,,,,,0,0,0,0,,,0,0,,0,0,,0,0.0,,0,,,,,,,0,,,,0,,호호하우스_경상남도통영시태평동371-1
2030,외국인관광도시민박업,03_11_04_P,5330000,CDFI2262212026000008,2026-02-13,,1,영업/정상,13,영업중,,,,,,,,경상남도 통영시 태평동 610-1,경상남도 통영시 동문로 27-8 (태평동),53049,제니하우스,2026-02-13 10:34:37,I,2026-02-15 00:20:02,,330412.489674349,150742.457576295,외국인관광 도시민박업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0.0,,0,,,,,,,0,,,,0,,제니하우스_경상남도통영시태평동610-1
2041,외국인관광도시민박업,03_11_04_P,3130000,CDFI2262212026000072,2026-02-13,,1,영업/정상,13,영업중,,,,,,,,서울특별시 마포구 동교동 150-8,"서울특별시 마포구 동교로30길 12, 1층 (동교동)",03985,스테이 조은,2026-02-13 14:32:29,I,2026-02-15 00:20:02,,193280.835887706,450895.84738622,외국인관광 도시민박업,,,0,,,2,다가구용 주택(공동주택적용),0,0,2,0,Stay Joeun,URBAN HOMESTAY FOR FOREIGN TOURISTS,0,0,,0,0,,0,65.0,,0,,,,,,,0,,,,65,,스테이조은_서울특별시마포구동교동150-8
2040,외국인관광도시민박업,03_11_04_P,3130000,CDFI2262212026000071,2026-02-13,,1,영업/정상,13,영업중,,,,,,,,서울특별시 마포구 서교동 396-14,"서울특별시 마포구 독막로3길 28-12, B01호 (서교동)",04047,타일러 하우스,2026-02-13 14:27:24,I,2026-02-15 00:20:02,,192661.196087497,449696.450997642,외국인관광 도시민박업,,,0,,,6,다세대주택,0,0,2,0,Tyler house,URBAN HOMESTAY FOR FOREIGN TOURISTS,0,0,,0,0,,0,63.48,,0,,,,,,,0,,,,63,,타일러하우스_서울특별시마포구서교동396-14
2108,외국인관광도시민박업,03_11_04_P,3020000,CDFI2262212026000030,2026-02-13,,1,영업/정상,13,영업중,,,,,,,,서울특별시 용산구 청파동2가 10-113,"서울특별시 용산구 청파로57가길 5, 302호 (청파동2가)",04309,솔린스테이,2026-02-19 12:23:15,U,2026-02-21 02:40:00,,197151.526212471,449397.101026701,외국인관광 도시민박업,,일반주거지역,0,,,,다가구용 주택(공동주택적용),4,1,1,0,,,0,0,,0,0,,0,42.53,,0,,,,,,,0,,,,43,,솔린스테이_서울특별시용산구청파동2가10-113
2109,외국인관광도시민박업,03_11_04_P,3230000,CDFI2262212026000018,2026-02-13,,1,영업/정상,13,영업중,,,,,,,,서울특별시 송파구 석촌동 229-11,"서울특별시 송파구 삼학사로8길 26, B01호 (석촌동)",05691,로렐스테이,2026-02-19 10:50:55,U,2026-02-21 02:40:00,,208747.222779389,444218.903079987,외국인관광 도시민박업,,주거지역,3,주택가주변,,,다가구용 주택(공동주택적용),3,1,1,0,,,0,0,,0,0,,0,40.0,,0,,,,,,,0,,,,40,,로렐스테이_서울특별시송파구석촌동229-11
2038,외국인관광도시민박업,03_11_04_P,3120000,CDFI2262212026000030,2026-02-13,,1,영업/정상,13,영업중,,,,,,,,서울특별시 서대문구 연희동 703-15 더클래식 하우스 202호,"서울특별시 서대문구 홍연2길 16, 202호 (연희동, 더클래식 하우스)",03695,더 클래식,2026-02-13 17:02:54,I,2026-02-15 00:20:02,,193576.565351184,452453.008093405,외국인관광 도시민박업,,주거지역,7,주택가주변,,,다세대주택,5,2,0,0,,,0,0,,0,0,,0,10.53,,0,,,,,,,0,,,,11,,더클래식_서울특별시서대문구연희동703-15더클래식하우스202호
2037,외국인관광도시민박업,03_11_04_P,3120000,CDFI2262212026000029,2026-02-13,,1,영업/정상,13,영업중,,,,,,,,서울특별시 서대문구 연희동 344-141,서울특별시 서대문구 성산로18길 23 (연희동),03727,루비브릭 스테이,2026-02-13 09:21:07,I,2026-02-15 00:20:02,,193826.189635416,451061.760326173,외국인관광 도시민박업,,주거지역,4,주택가주변,,,단독주택,3,1,0,0,,,0,0,,0,0,,0,37.0,,0,,,,,,,0,,,,37,,루비브릭스테이_서울특별시서대문구연희동344-141
2032,외국인관광도시민박업,03_11_04_P,3210000,CDFI2262212026000009,2026-02-13,,1,영업/정상,13,영업중,,,,,,,,서울특별시 서초구 양재동 9-30 현대아트빌라,"서울특별시 서초구 바우뫼로39길 80, 지층 02호 (양재동, 현대아트빌라)",06742,지원하우스,2026-02-13 15:44:03,I,2026-02-15 00:20:02,,203398.31737068,442326.962775497,외국인관광 도시민박업,,일반주거지역,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0.0,,0,,,,,,,0,,,,0,,지원하우스_서울특별시서초구양재동9-30현대아트빌라
2036,외국인관광도시민박업,03_11_04_P,3120000,CDFI2262212026000028,2026-02-13,,1,영업/정상,13,영업중,,,,,,,,서울특별시 서대문구 홍제동 312-47,서울특별시 서대문구 통일로39길 77 (홍제동),03639,민 스테이,2026-02-13 09:19:56,I,2026-02-15 00:20:02,,194715.576666297,453837.483693779,외국인관광 도시민박업,,주거지역,4,주택가주변,,,단독주택,3,1,0,0,,,0,0,,0,0,,0,45.79,,0,,,,,,,0,,,,46,,민스테이_서울특별시서대문구홍제동312-47
2034,외국인관광도시민박업,03_11_04_P,3030000,CDFI2262212026000015,2026-02-13,,1,영업/정상,13,영업중,,,,,,,,서울특별시 성동구 성수동2가 471-2,"서울특별시 성동구 성수이로3길 15, 401호 (성수동2가)",04775,르뚜와 성수,2026-02-13 09:57:51,I,2026-02-15 00:20:02,,204584.663119548,448307.187913505,외국인관광 도시민박업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0.0,,0,,,,,,,0,,,,0,,르뚜와성수_서울특별시성동구성수동2가471-2
2033,외국인관광도시민박업,03_11_04_P,3030000,CDFI2262212026000014,2026-02-13,,1,영업/정상,13,영업중,,,,,,,,서울특별시 성동구 송정동 73-667,서울특별시 성동구 송정12바길 5 (송정동),04801,퀘보 스페이스 성수,2026-02-13 09:41:05,I,2026-02-15 00:20:02,,205880.574383908,449683.644371222,외국인관광 도시민박업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0.0,,0,,,,,,,0,,,,0,,퀘보스페이스성수_서울특별시성동구송정동73-667
2062,외국인관광도시민박업,03_11_04_P,3150000,CDFI2262212026000013,2026-02-13,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강서구 화곡동 799-12 201호,"서울특별시 강서구 곰달래로53길 8, 201호 (화곡동)",07741,라곰스테이,2026-02-13 09:03:33,I,2026-02-15 00:20:02,,187572.982828582,447795.69330231,외국인관광 도시민박업,,,0,,,,단독주택,0,0,0,0,,,0,0,,0,0,,0,53.31,,0,,,,,,,0,,,,53,,라곰스테이_서울특별시강서구화곡동799-12201호
2060,외국인관광도시민박업,03_11_04_P,5700000,CDFI2262212026000001,2026-02-13,,1,영업/정상,13,영업중,,,,,,,,경기도 여주시 상동 180 상리주택 비동 301호,"경기도 여주시 청심로 197-19, 비동 3층 301호 (상동, 상리주택)",12620,리송캠프,2026-02-13 17:30:01,I,2026-02-15 00:20:02,,256844.998041214,421852.931772032,외국인관광 도시민박업,,주거지역,3,,,,,0,0,0,0,,,0,0,,0,0,,0,77.82,,0,,,,,,,0,,,,78,,리송캠프_경기도여주시상동180상리주택비동301호
2061,외국인관광도시민박업,03_11_04_P,5700000,CDFI2262212026000002,2026-02-13,,1,영업/정상,13,영업중,,,,,,,,경기도 여주시 창동 63-10 여주시 세종로 14번길 15-1,"경기도 여주시 세종로14번길 15-1, 3층 (창동)",12622,여주감각스테이,2026-02-13 17:34:33,I,2026-02-15 00:20:02,,256235.497857755,421860.133586429,외국인관광 도시민박업,,일반상업지역,3,,,,,0,0,0,0,,,0,0,,0,0,,0,71.71,,0,,,,,,,0,,,,72,,여주감각스테이_경기도여주시창동63-10여주시세종로14번길15-1
2059,외국인관광도시민박업,03_11_04_P,3090000,CDFI2262212026000002,2026-02-13,,1,영업/정상,13,영업중,,,,,,,,서울특별시 도봉구 쌍문동 315-337,"서울특별시 도봉구 노해로42길 61, 101호 (쌍문동)",01445,홍스테이,2026-02-13 17:10:08,I,2026-02-15 00:20:02,,202548.534680179,460717.648260057,외국인관광 도시민박업,,,0,,,,다세대주택,0,0,0,0,,,0,0,,0,0,,0,56.92,,0,,,,,,,10000000,,,,57,,홍스테이_서울특별시도봉구쌍문동315-337
2003,외국인관광도시민박업,03_11_04_P,3280000,CDFI2262212026000012,2026-02-12,,1,영업/정상,13,영업중,,,,,,,,부산광역시 영도구 청학동 442-24,부산광역시 영도구 청학남로3번길 16 (청학동),49018,온온해,2026-02-12 14:32:15,I,2026-02-14 00:20:02,,387610.245650128,178807.393173494,외국인관광 도시민박업,,,0,,,,,0,0,0,0,Ononhae,Foreign Tourist City Guest House,0,0,,0,0,,0,80.05,,0,,,,,,,0,,,,80,,온온해_부산광역시영도구청학동442-24
2006,외국인관광도시민박업,03_11_04_P,3120000,CDFI2262212026000027,2026-02-12,,1,영업/정상,13,영업중,,,,,,,,서울특별시 서대문구 홍제동 308-1 주정주택 201호,"서울특별시 서대문구 통일로39길 38-12, 201호 (홍제동, 주정주택)",03637,슬로우 스테이,2026-02-12 17:56:42,I,2026-02-14 00:20:02,,194835.743506608,453957.512479936,외국인관광 도시민박업,,주거지역,4,주택가주변,,,다세대주택,3,1,0,0,,,0,0,,0,0,,0,28.67,,0,,,,,,,0,,,,29,,슬로우스테이_서울특별시서대문구홍제동308-1주정주택201호
1993,외국인관광도시민박업,03_11_04_P,4400000,CDFI2262212026000001,2026-02-12,,1,영업/정상,13,영업중,,,,,,,,충청북도 제천시 서부동 1202,충청북도 제천시 내토로11가길 10-4 (서부동),27186,SOBU HOUSE,2026-02-12 14:59:26,I,2026-02-14 00:20:02,,306616.861640013,404194.044689465,외국인관광 도시민박업,,일반주거지역,1,주택가주변,,,단독주택,1,0,0,0,,,0,0,,0,0,,0,61.49,,0,,,,,,,0,,,,61,,SOBUHOUSE_충청북도제천시서부동1202
1994,외국인관광도시민박업,03_11_04_P,3220000,CDFI2262212026000066,2026-02-12,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 삼성동 114-27 유니빌,"서울특별시 강남구 봉은사로64길 3-4, 유니빌 401호 (삼성동, 유니빌)",06153,멜로우 파크사이드,2026-02-12 10:38:49,I,2026-02-14 00:20:02,,204180.679742634,445418.076321018,외국인관광 도시민박업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0.0,,0,,,,,,,0,,,,0,,멜로우파크사이드_서울특별시강남구삼성동114-27유니빌
1995,외국인관광도시민박업,03_11_04_P,3020000,CDFI2262212026000027,2026-02-12,,1,영업/정상,13,영업중,,,,,,,,서울특별시 용산구 이태원동 455-17,"서울특별시 용산구 녹사평대로40길 43-9, 1층 201호 (이태원동)",04351,세리 하우스,2026-02-12 17:40:40,I,2026-02-14 00:20:02,,198919.271207769,448053.544797404,외국인관광 도시민박업,,일반주거지역,0,,,,다가구용 주택(공동주택적용),2,1,1,0,,,0,0,,0,0,,0,45.25,,0,,,,,,,0,,,,45,,세리하우스_서울특별시용산구이태원동455-17
2005,외국인관광도시민박업,03_11_04_P,3120000,CDFI2262212026000026,2026-02-12,,1,영업/정상,13,영업중,,,,,,,,서울특별시 서대문구 연희동 344-44,서울특별시 서대문구 성산로16길 4 (연희동),03727,서울어반스테이,2026-02-12 15:26:05,I,2026-02-14 00:20:02,,193782.494476111,451191.522466129,외국인관광 도시민박업,,주거지역,4,주택가주변,,,다가구용 주택(공동주택적용),3,1,0,0,,,0,0,,0,0,,0,51.35,,0,,,,,,,0,,,,51,,서울어반스테이_서울특별시서대문구연희동344-44
2004,외국인관광도시민박업,03_11_04_P,3160000,CDFI2262212026000010,2026-02-12,,1,영업/정상,13,영업중,,,,,,,,서울특별시 구로구 개봉동 153-18,"서울특별시 구로구 경서로1나길 5-1, 101호 (개봉동)",08233,개봉책방,2026-02-12 15:30:23,I,2026-02-14 00:20:02,,187206.289419787,444051.065642306,외국인관광 도시민박업,,,0,,,,,0,0,0,0,,,0,0,,0,0,,0,0.0,,0,,,,,,,0,,,,0,,개봉책방_서울특별시구로구개봉동153-18
2010,외국인관광도시민박업,03_11_04_P,3380000,CDFI2262212026000029,2026-02-12,,1,영업/정상,13,영업중,,,,,,,,부산광역시 수영구 광안동 199-7 광안 포디움프레스티지 1,"부산광역시 수영구 광남로 96, 901호 (광안동, 광안 포디움프레스티지 1)",48303,퍼플 스테이,2026-02-12 10:46:09,I,2026-02-14 00:20:02,,392669.249463852,185523.836931558,외국인관광 도시민박업,,일반상업지역,0,,,,,0,0,1,0,,,0,0,,0,0,,0,48.24,,0,,,,,,,0,,,,48,,퍼플스테이_부산광역시수영구광안동199-7광안포디움프레스티지1
1996,외국인관광도시민박업,03_11_04_P,3020000,CDFI2262212026000028,2026-02-12,,1,영업/정상,13,영업중,,,,,,,,서울특별시 용산구 이태원동 455-17,"서울특별시 용산구 녹사평대로40길 43-9, 지층 101호 (이태원동)",04351,모아 하우스,2026-02-12 17:41:07,I,2026-02-14 00:20:02,,198919.271207769,448053.544797404,외국인관광 도시민박업,,일반주거지역,0,,,,다가구용 주택(공동주택적용),2,1,1,0,,,0,0,,0,0,,0,45.25,,0,,,,,,,0,,,,45,,모아하우스_서울특별시용산구이태원동455-17
2002,외국인관광도시민박업,03_11_04_P,3410000,CDFI2262212026000005,2026-02-12,,1,영업/정상,13,영업중,,,,,,,,대구광역시 중구 남산동 677-76,"대구광역시 중구 명륜로21길 45, 3층 (남산동)",41957,스테이웜.반월,2026-02-12 15:26:36,I,2026-02-14 00:20:02,,343962.94854657,263661.459107674,외국인관광 도시민박업,,일반상업지역,0,,,,단독주택,3,0,0,0,,,0,0,,0,0,,0,110.09,,0,,,,,,,40000000,,,,110,,스테이웜.반월_대구광역시중구남산동677-76
2001,외국인관광도시민박업,03_11_04_P,3410000,CDFI2262212026000004,2026-02-12,,1,영업/정상,13,영업중,,,,,,,,대구광역시 중구 동인동4가 190,"대구광역시 중구 국채보상로140길 13, 5층 (동인동4가)",41945,여운,2026-02-12 15:24:36,I,2026-02-14 00:20:02,,345032.326273033,264308.261586173,외국인관광 도시민박업,,일반주거지역,0,,,,다가구용 주택(공동주택적용),5,0,0,0,,,0,0,,0,0,,0,77.15,,0,,,,,,,5000000,,,,77,,여운_대구광역시중구동인동4가190
2000,외국인관광도시민박업,03_11_04_P,3120000,CDFI2262212026000025,2026-02-12,,1,영업/정상,13,영업중,,,,,,,,서울특별시 서대문구 창천동 265 지101호,"서울특별시 서대문구 신촌로3길 58, 지101호 (창천동)",03783,온정 스테이,2026-02-12 15:24:25,I,2026-02-14 00:20:02,,193775.297834026,450893.442721705,외국인관광 도시민박업,,주거지역,4,주택가주변,,,단독주택,3,1,0,0,,,0,0,,0,0,,0,42.9,,0,,,,,,,0,,,,43,,온정스테이_서울특별시서대문구창천동265지101호
1999,외국인관광도시민박업,03_11_04_P,3070000,CDFI2262212026000012,2026-02-12,,1,영업/정상,13,영업중,,,,,,,,서울특별시 성북구 성북동1가 105-8,서울특별시 성북구 성북로5길 29-12 (성북동1가),02880,복복당,2026-02-12 13:10:57,I,2026-02-14 00:20:02,,200199.22988931,454080.771946014,외국인관광 도시민박업,,,0,,,,단독주택,0,0,0,0,,,0,0,,0,0,,0,42.98,,0,,,,,,,0,,,,43,,복복당_서울특별시성북구성북동1가105-8
2031,외국인관광도시민박업,03_11_04_P,3330000,CDFI2262212026000004,2026-02-12,,1,영업/정상,13,영업중,,,,,,,,부산광역시 해운대구 송정동 201-7 송정삼계탕,"부산광역시 해운대구 송정중앙로27번길 10, 2층 (송정동)",48070,송정 201,2026-02-13 09:16:27,I,2026-02-15 00:20:02,,400686.918779689,189313.206787117,외국인관광 도시민박업,,일반상업지역,2,,,,,2,0,2,0,,,0,0,,0,0,,0,65.88,,0,,,,,,,0,,,,66,,송정201_부산광역시해운대구송정동201-7송정삼계탕
