"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","지정일자","민원종류명",
"173","담배소매업","11_43_02_P","3470000","2026347022705600023","2026-04-02","","01","영업/정상","0","정상영업","","","","","","","","대구광역시 달서구 죽전동 273-27","대구광역시 달서구 달구벌대로 1551, 제1층 제115호 (죽전동)","42633","제트바","2026-04-02 18:06:46","I","2026-04-04 00:20:02","","338717.714233625","262242.385643433","20260402","제7조의3제2항에따른경우",
"174","담배소매업","11_43_02_P","3860000","2026387100705600021","2026-04-02","","01","영업/정상","0","정상영업","","","","","","","","경기도 부천시 원미구 심곡동 385 심곡동 피노키오 상가","경기도 부천시 원미구 부천로3번길 48, 심곡동 피노키오 상가 1층 103호 (심곡동)","14637","제로 전자담배 부천역점","2026-04-02 15:24:15","I","2026-04-04 00:20:02","","180483.202220306","442608.40965091","20260402","제7조의3제2항에따른경우",
"175","담배소매업","11_43_02_P","3860000","2026387100705600022","2026-04-02","","01","영업/정상","0","정상영업","","","","","","","","경기도 부천시 원미구 심곡동 170-16","경기도 부천시 원미구 부천로 14, 102호 (심곡동)","14644","오지구 전자담배 부천역점","2026-04-02 15:25:34","I","2026-04-04 00:20:02","","180764.620609376","442602.663475855","20260402","제7조의3제2항에따른경우",
"176","담배소매업","11_43_02_P","4020000","2026402025605600009","2026-03-31","","01","영업/정상","0","정상영업","","","","","","","","경기도 군포시 부곡동 1136-1","경기도 군포시 송부로291번길 5, 1층 (부곡동)","15880","지에스25 군포부곡빌리지점","2026-04-02 13:54:04","I","2026-04-04 00:20:02","","194892.603819776","424428.787880925","20260331","제7조의3제2항에따른경우",
"177","담배소매업","11_43_02_P","4160000","2026416017505600004","2026-04-02","","01","영업/정상","0","정상영업","","","","","","","","경기도 가평군 가평읍 대곡리 695 가평자이","경기도 가평군 가평읍 문화로 91, 101,102,103호 (가평자이)","12416","씨유 가평자이점","2026-04-02 15:15:08","I","2026-04-04 00:20:02","","","","20260402","제7조의3제2항에따른경우",
"178","담배소매업","11_43_02_P","3990000","2026399051205600022","2026-04-02","","01","영업/정상","0","정상영업","","","","","","","","경기도 남양주시 화도읍 월산리 1528 남양주월산사랑으로부영1단지","경기도 남양주시 화도읍 경춘로2290번길 6, 남양주월산사랑으로부영1단지 상가2동 1층 103호","12190","월산SECRET뷰티","2026-04-02 18:35:49","I","2026-04-04 00:20:02","","229942.620403213","461425.628529802","20260402","제7조의3제2항에따른경우",
"179","담배소매업","11_43_02_P","3460000","2026346019705600013","2026-04-02","","01","영업/정상","0","정상영업","","","","","","","","대구광역시 수성구 두산동 105 대우트럼프월드수성아파트 E동 1호","대구광역시 수성구 동대구로 59, E동 1층 1호 (두산동, 대우트럼프월드수성아파트)","42171","씨유 수성트럼프월드점","2026-04-02 14:03:15","I","2026-04-04 00:20:02","","346571.168775507","260826.314022911","20260402","제7조의3제2항에따른경우",
"180","담배소매업","11_43_02_P","4080000","2026408026205600013","2026-04-02","","01","영업/정상","0","정상영업","","","","","","","","경기도 안성시 석정동 260-17 101호","경기도 안성시 석정2길 20-1, 101호 (석정동)","17578","씨유 하이킥점","2026-04-02 17:51:50","I","2026-04-04 00:20:02","","223173.066623296","389779.432241447","20260402","제7조의3제2항에따른경우",
"181","담배소매업","11_43_02_P","5690000","2026569006605600004","2026-04-02","","01","영업/정상","0","정상영업","","","","","","","","세종특별자치시 소정면 고등리 780 2층","세종특별자치시 소정면 소정산단6로 48, 2층","30002","가비엔누리 에이치비솔루션점","2026-04-02 11:16:43","I","2026-04-04 00:20:02","","","","20260402","제7조의3제2항에따른경우",
"182","담배소매업","11_43_02_P","3940000","2026395005205600019","2026-04-02","","01","영업/정상","0","정상영업","","","","","031-969-9511","","","경기도 고양시 덕양구 성사동 95-1 고양휴게소(상행)","경기도 고양시 덕양구 수원문산고속도로 51, 고양휴게소(상행) 편의점(103)호 (성사동)","10481","고양휴게소(서울방향) 편의점","2026-04-02 13:22:45","I","2026-04-04 00:20:02","","186703.064057325","458746.425542006","20260402","제7조의3제2항에따른경우",
"183","담배소매업","11_43_02_P","3940000","2026395005205600020","2026-04-02","","01","영업/정상","0","정상영업","","","","","031-979-5833","","","경기도 고양시 덕양구 성사동 97 고양휴게소(하행)","경기도 고양시 덕양구 수원문산고속도로 52, 고양휴게소(하행) 1층 편의점(104)호 (성사동)","10481","고양휴게소(문산방향) 편의점","2026-04-02 13:23:35","I","2026-04-04 00:20:02","","186903.921009853","458735.405540836","20260402","제7조의3제2항에따른경우",
"184","담배소매업","11_43_02_P","5410000","2026541011205600002","2026-04-01","","01","영업/정상","0","정상영업","","","","","","","","경상남도 창녕군 영산면 성내리 516-4","경상남도 창녕군 영산면 신영산로 56, 1-4호","50346","영산상회","2026-04-02 10:03:39","I","2026-04-04 00:20:02","","339051.993585325","218560.014680384","20260401","제7조의3제2항에따른경우",
"185","담배소매업","11_43_02_P","4050000","2026562002705600021","2026-04-02","","01","영업/정상","0","정상영업","","","","","","","","경기도 용인시 처인구 원삼면 미평리 511-5","경기도 용인시 처인구 원삼면 원양로 470, 1층","17166","지에스25 원삼 센트럴점","2026-04-02 14:24:03","I","2026-04-04 00:20:02","","227883.783858505","410066.751130003","20260402","제7조의3제2항에따른경우",
"186","담배소매업","11_43_02_P","5080000","2026508034905600022","2026-04-02","","01","영업/정상","0","정상영업","","","","","","","","경상북도 구미시 해평면 낙성리 51-8 1층","경상북도 구미시 해평면 강동로 1612, 1층","39155","씨유 해평터미널점","2026-04-02 16:59:43","I","2026-04-04 00:20:02","","325275.116734513","300229.855029199","20260402","제7조의3제2항에따른경우",
"187","담배소매업","11_43_02_P","4530000","2026453042405600012","2026-04-02","","01","영업/정상","0","정상영업","","","","","","","","충청남도 서산시 석림동 615-13","충청남도 서산시 한마음13로 40, 1층 (석림동)","31991","서산 로또","2026-04-02 17:25:58","I","2026-04-04 00:20:02","","151677.149692495","364016.234864981","20260402","제7조의3제2항에따른경우",
"188","담배소매업","11_43_02_P","4181000","2026418108105600008","2026-04-02","","01","영업/정상","0","정상영업","","","","","","","","강원특별자치도 춘천시 석사동 765-7","강원특별자치도 춘천시 애막골길20번길 23-1 (석사동)","24326","세븐일레븐 리치하우스점","2026-04-02 17:51:29","I","2026-04-04 00:20:02","","265869.994885092","484740.687826381","20260402","제7조의3제2항에따른경우",
"189","담배소매업","11_43_02_P","4641000","2026465100605600016","2026-04-02","","01","영업/정상","0","정상영업","","","","","","","","전북특별자치도 전주시 완산구 효자동3가 1633-7","전북특별자치도 전주시 완산구 마전중앙로 21, 1층 (효자동3가)","54962","씨유 전북경찰청점","2026-04-02 08:56:38","I","2026-04-04 00:20:02","","209331.138179875","258161.31748579","20260402","제7조의3제2항에따른경우",
"190","담배소매업","11_43_02_P","3820000","2026382023905600006","2026-04-02","","01","영업/정상","0","정상영업","","","","","","","","경기도 의정부시 의정부동 583","경기도 의정부시 경의로86번길 7, 103호 (의정부동)","11655","지에스25 의정부영광점","2026-04-02 16:54:48","I","2026-04-04 00:20:02","","203905.002441315","470013.820697417","20260402","제7조의3제2항에따른경우",
"191","담배소매업","11_43_02_P","3820000","2026382031405600006","2026-04-02","","01","영업/정상","0","정상영업","","","","","","","","경기도 의정부시 용현동 404-3 영우그린빌라","경기도 의정부시 시민로387번길 24, 1층 상가호 (용현동, 영우그린빌라)","11784","어부가(家)아구찜","2026-04-02 15:57:19","I","2026-04-04 00:20:02","","206810.0877526","470385.698647023","20260402","제7조의3제2항에따른경우",
"192","담배소매업","11_43_02_P","3820000","2026382031405600007","2026-04-02","","01","영업/정상","0","정상영업","","","","","","","","경기도 의정부시 민락동 873","경기도 의정부시 새롬안길 4 (민락동)","11814","더블스퀘어(DOUBLE SQUARE)","2026-04-02 16:01:12","I","2026-04-04 00:20:02","","209426.8901517","471527.877328137","20260402","제7조의3제2항에따른경우",
"193","담배소매업","11_43_02_P","5080000","2017508013305600083","2017-06-20","","01","영업/정상","0","정상영업","","","","","","","","경상북도 구미시 원평동 158-55","경상북도 구미시 산업로4길 48-1 (원평동)","39221","광장슈퍼","2026-04-02 16:59:18","U","2026-04-04 02:40:00","","319801.433864755","293074.316184896","20170620","제7조의3제2항에따른경우",
"194","담배소매업","11_43_02_P","3080000","2012308013905600078","2012-11-12","2026-04-02","04","취소/말소/만료/정지/중지","3","직권취소","","","","","02-994-1472","","","서울특별시 강북구 번동 418번지 17호 지하2층","서울특별시 강북구 도봉로 342, 지하 2층 (번동)","01063","우리식당","2026-04-02 16:54:17","U","2026-04-04 02:40:00","","202262.064420286","459520.705724947","20121112","제7조의3제3항에따른경우",
"195","담배소매업","11_43_02_P","3170000","2014317014205600083","2014-12-02","","01","영업/정상","0","정상영업","","","","","","","153-786","서울특별시 금천구 가산동 371번지 28호","서울특별시 금천구 가산디지털1로 168, A동 128호 (가산동, 우림라이온스밸리)","153-786","에코전자담배","2026-04-02 15:34:43","U","2026-04-04 02:40:00","","189538.020935968","441982.427934953","20141202","제7조의3제2항에따른경우",
"196","담배소매업","11_43_02_P","3240000","2019324023605600003","2019-01-24","","01","영업/정상","0","정상영업","","","","","","","","서울특별시 강동구 성내동 12번지 37호","서울특별시 강동구 천호옛14길 27, 1층 (성내동)","05379","천호중고폰","2026-04-02 10:52:38","U","2026-04-04 02:40:00","","211154.747429585","448218.65600777","20190124","제7조의3제2항에따른경우",
"197","담배소매업","11_43_02_P","3470000","2023347018105600091","2023-09-01","2026-01-28","04","취소/말소/만료/정지/중지","3","직권취소","","","","","","","","대구광역시 달서구 진천동 715-1","대구광역시 달서구 상화로7길 38, 1층 (진천동)","42776","정윤베스트마트","2026-04-02 14:06:49","U","2026-04-04 02:40:00","","337342.402148757","257604.199864963","20230901","제7조의3제2항에따른경우",
"198","담배소매업","11_43_02_P","4191000","2016419024105600061","2016-07-21","","03","폐업","2","폐업처리","2026-04-02","","","","","","","강원특별자치도 원주시 일산동 228번지 11호","강원특별자치도 원주시 남산로 142, 1층 (일산동)","26417","GS25 원주학성점","2026-04-02 10:14:59","U","2026-04-04 02:40:00","","283187.846770817","427882.767475831","20160721","제7조의3제2항에따른경우",
"199","담배소매업","11_43_02_P","4201000","2022420038705600011","2022-12-28","","03","폐업","2","폐업처리","2026-04-02","","","","","","","강원특별자치도 강릉시 주문진읍 교항리 127-29","강원특별자치도 강릉시 주문진읍 주문로 33","25419","주문진의료기 보청기","2026-04-02 13:41:35","U","2026-04-04 02:40:00","","360506.147037383","488700.941124846","20221228","제7조의3제2항에따른경우",
"200","담배소매업","11_43_02_P","3660000","2019366016005600073","2019-08-01","","01","영업/정상","0","정상영업","","","","","","","","대전광역시 서구 가수원동 1040번지 럭키프라자2","대전광역시 서구 도안동로11번길 33, 럭키프라자2 109호 (가수원동)","35368","어스 베이프","2026-04-02 15:55:14","U","2026-04-04 02:40:00","","231469.088933946","311703.397422923","20190801","제7조의3제2항에따른경우",
"201","담배소매업","11_43_02_P","3910000","2019391033105600069","2019-08-20","","03","폐업","2","폐업처리","2026-04-02","","","","","","","경기도 평택시 비전동 1092번지 2호 쏘울스퀘어","경기도 평택시 비전5로 21, 쏘울스퀘어 110호 (비전동)","17854","킹 전자담배","2026-04-02 15:45:53","U","2026-04-04 02:40:00","","210039.444317468","388794.746987848","20190820","제7조의3제2항에따른경우",
