번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),업소구분명,소재지,지정일자,신청일자,항목값1,Unnamed: 33,record_key
888,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014202500072,2025-09-25,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 동탄구 오산동  1088-1 동탄역 푸르지오시티,"경기도 화성시 동탄구 동탄대로 551-16, 동탄역 푸르지오시티 122,123호 (오산동)",18478,씨유 동탄푸르지오씨티점,2025-09-25 11:36:20,I,2026-02-04 01:35:23,,208514.644009169,411283.997984809,지정,경기도 화성시 오산동 1088-1 동탄역 푸르지오시티,20250925.0,20250925.0,관급봉투,,씨유동탄푸르지오씨티점_경기도화성시동탄구오산동1088-1동탄역푸르지오시티
1818,쓰레기종량제봉투판매업,09_30_13_P,3940000,395000014202500030,2025-09-23,,1,영업/정상,11,영업,,,,,,,,경기도 고양시 덕양구 벽제동 243-1,경기도 고양시 덕양구 호국로 1664 (벽제동),10269,(주)원더팜마트,2026-02-11 10:36:42,U,2026-02-13 02:40:00,,191393.605109328,466346.907039189,지정,,20250923.0,20250922.0,관급봉투,,(주)원더팜마트_경기도고양시덕양구벽제동243-1
1820,쓰레기종량제봉투판매업,09_30_13_P,3940000,395000014202500029,2025-09-22,,1,영업/정상,11,영업,,,,,,,,경기도 고양시 덕양구 내유동 442-2,"경기도 고양시 덕양구 내유길 27, 1층 일부호 (내유동)",10264,지에스25 내유제일점,2026-02-11 10:49:14,U,2026-02-13 02:40:00,,186848.831885378,468500.047348787,지정,,20250922.0,20250918.0,관급봉투,,지에스25내유제일점_경기도고양시덕양구내유동442-2
1819,쓰레기종량제봉투판매업,09_30_13_P,3940000,395000014202500028,2025-09-19,,1,영업/정상,11,영업,,,,,1577-0711,,,경기도 고양시 덕양구 성사동 405-8,"경기도 고양시 덕양구 고양대로1369번길 60, 상가1동 106호 (성사동)",10463,세븐일레븐 원당역롯데캐슬점,2026-02-11 10:40:01,U,2026-02-13 02:40:00,,185863.529629836,461502.170938415,지정,,20250919.0,20250918.0,관급봉투,,세븐일레븐원당역롯데캐슬점_경기도고양시덕양구성사동405-8
1817,쓰레기종량제봉투판매업,09_30_13_P,3940000,395000014202500027,2025-09-17,,1,영업/정상,11,영업,,,,,,,,경기도 고양시 덕양구 화정동 974 화정버스터미널,"경기도 고양시 덕양구 화신로260번길 74, 화정버스터미널 본관동 2층 213호 (화정동)",10500,한결식자재마트,2026-02-11 10:58:09,U,2026-02-13 02:40:00,,185250.616718986,459091.442294794,지정,,20250917.0,20250915.0,관급봉투,,한결식자재마트_경기도고양시덕양구화정동974화정버스터미널
1710,쓰레기종량제봉투판매업,09_30_13_P,4191000,419100014202500052,2025-09-05,,1,영업/정상,11,영업,,,,,,,,강원특별자치도 원주시 판부면 서곡리 2007-5,"강원특별자치도 원주시 판부면 오성마을길 63-6, 101호",26400,씨유원주오성마을길점,2026-02-04 15:55:56,U,2026-02-06 02:40:00,,283999.779711455,424569.036358216,지정,강원특별자치도 원주시 판부면 서곡리 2007-5,20260204.0,20260204.0,관급봉투,,씨유원주오성마을길점_강원특별자치도원주시판부면서곡리2007-5
1409,쓰레기종량제봉투판매업,09_30_13_P,5530000,574000014202500069,2025-09-04,,1,영업/정상,11,영업,,,,,031-353-8803,,,경기도 화성시 만세구 팔탄면 구장리 610-1,경기도 화성시 만세구 팔탄면 마곡길 9,18527,팔탄농협하나로마트,2025-09-04 14:39:18,I,2026-02-04 01:35:23,,191359.88363658,406924.220655676,지정,경기도 화성시 팔탄면 구장리 610-1,20080114.0,20080114.0,관급봉투,,팔탄농협하나로마트_경기도화성시만세구팔탄면구장리610-1
887,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014202500068,2025-09-03,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 동탄구 청계동  520 동탄역 시범한화 꿈에그린 프레스티지,"경기도 화성시 동탄구 동탄대로시범길 20, 제지동 1층 116,116-1호 (청계동, 동탄역 시범한화 꿈에그린 프레스티지)",18477,쌩쌩마트,2025-09-03 11:00:43,I,2026-02-04 01:35:23,,209001.940652944,410566.06413357,지정,경기도 화성시 청계동 520 동탄역 시범한화 꿈에그린 프레스티지,20250903.0,20250903.0,관급봉투,,쌩쌩마트_경기도화성시동탄구청계동520동탄역시범한화꿈에그린프레스티지
1408,쓰레기종량제봉투판매업,09_30_13_P,5530000,574000014202500067,2025-09-01,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 효행구 비봉면 쌍학리 246-1,"경기도 화성시 효행구 비봉면 화성로 2056, 1층",18292,씨유 화성로점,2025-09-01 10:42:06,I,2026-02-04 01:35:23,,190312.971997137,416174.223935156,지정,,20250901.0,20250828.0,관급봉투,,씨유화성로점_경기도화성시효행구비봉면쌍학리246-1
1816,쓰레기종량제봉투판매업,09_30_13_P,3940000,395000014202500026,2025-09-01,,1,영업/정상,11,영업,,,,,,,,경기도 고양시 덕양구 덕은동 692,"경기도 고양시 덕양구 청초로 10, 디동 1층 디디01-0101, 0102호 (덕은동)",10542,지에스25 덕은지엘메트로점,2026-02-11 10:50:28,U,2026-02-13 02:40:00,,,,지정,,20250901.0,20250828.0,관급봉투,,지에스25덕은지엘메트로점_경기도고양시덕양구덕은동692
1815,쓰레기종량제봉투판매업,09_30_13_P,3940000,395000014202500025,2025-09-01,,1,영업/정상,11,영업,,,,,,,,경기도 고양시 덕양구 행신동 936 능곡중앙교육센타,"경기도 고양시 덕양구 충장로152번길 59, 능곡중앙교육센타 1층 101호, 102호 (행신동)",10494,진로마트 행신점,2026-02-11 10:56:50,U,2026-02-13 02:40:00,,185680.722335147,458024.303570204,지정,,20250901.0,20250827.0,관급봉투,,진로마트행신점_경기도고양시덕양구행신동936능곡중앙교육센타
1407,쓰레기종량제봉투판매업,09_30_13_P,5530000,574000014202500066,2025-08-27,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 효행구 비봉면 삼화리 1890-2,"경기도 화성시 효행구 비봉면 새비봉서로 13, 1층 101호",18283,이마트24 비봉프리미엄점,2025-08-27 10:02:36,I,2026-02-04 01:35:23,,188532.202598212,416111.941983918,지정,,20250827.0,20250822.0,관급봉투,,이마트24비봉프리미엄점_경기도화성시효행구비봉면삼화리1890-2
1009,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014202500065,2025-08-27,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 동탄구 신동  561-1 힐스테이트 동탄포레,"경기도 화성시 동탄구 동탄신리천로4길 47, 상가동 B102,B103호 (신동, 힐스테이트 동탄포레)",18495,씨유 신동힐스포레점,2025-08-27 09:54:33,I,2026-02-04 01:35:23,,211972.55862379,408153.44114525,지정,경기도 화성시 신동 561-1 힐스테이트 동탄포레,20250827.0,20250827.0,관급봉투,,씨유신동힐스포레점_경기도화성시동탄구신동561-1힐스테이트동탄포레
1436,쓰레기종량제봉투판매업,09_30_13_P,5530000,574000014202500058,2025-08-21,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 만세구 우정읍 조암리 374,"경기도 화성시 만세구 우정읍 쌍봉로 36, 1층",18568,씨유 우정본점,2025-08-21 18:16:48,I,2026-02-04 01:35:23,,183318.927326136,398061.548230723,지정,경기도 화성시 우정읍 조암리 374,20250821.0,20250821.0,관급봉투,,씨유우정본점_경기도화성시만세구우정읍조암리374
1435,쓰레기종량제봉투판매업,09_30_13_P,5530000,574000014202500057,2025-08-21,,1,영업/정상,11,영업,,,,,031-366-2655-6,,,경기도 화성시 만세구 팔탄면 지월리 499-15 발안유통공구상가 6동 123호,"경기도 화성시 만세구 팔탄면 서해로987번길 6, 발안유통공구상가 6동 123호",18530,동원종합상사,2025-08-21 15:23:48,I,2026-02-04 01:35:23,,190313.394562016,405406.344811714,지정,경기도 화성시 팔탄면 지월리 499-15 발안유통공구상가 6동 123호,20250821.0,20250819.0,관급봉투,,동원종합상사_경기도화성시만세구팔탄면지월리499-15발안유통공구상가6동123호
1440,쓰레기종량제봉투판매업,09_30_13_P,5530000,574000014202500055,2025-08-18,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 만세구 송산면 고정리 891-2,"경기도 화성시 만세구 송산면 공룡로 317-4, 101, 102호",18548,지에스25(GS25) 송산고정리점,2025-08-18 15:47:33,I,2026-02-04 01:35:23,,176587.979800729,415113.989775054,지정,경기도 화성시 송산면 고정리 891-2,,20250818.0,관급봉투,,지에스25(GS25)송산고정리점_경기도화성시만세구송산면고정리891-2
1413,쓰레기종량제봉투판매업,09_30_13_P,5530000,574000014202500110,2025-08-18,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 만세구 서신면 장외리 278-4,경기도 화성시 만세구 서신면 제부로 587,18553,세븐일레븐 화성장외점,2025-12-17 16:26:41,I,2026-02-04 01:35:23,,171534.272823896,408075.45860396,지정,경기도 화성시 서신면 장외리 278-4,20250818.0,20250818.0,관급봉투,,세븐일레븐화성장외점_경기도화성시만세구서신면장외리278-4
1221,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014202500054,2025-08-01,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 동탄구 방교동  844-4,"경기도 화성시 동탄구 동탄기흥로 31, 108호 (방교동)",18487,지에스25동탄방교리1점,2025-08-01 11:07:07,I,2026-02-04 01:35:23,,207650.498712433,406892.959655464,지정,경기도 화성시 방교동 844-4,20250801.0,20250801.0,관급봉투,,지에스25동탄방교리1점_경기도화성시동탄구방교동844-4
1062,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014202500053,2025-07-31,,1,영업/정상,11,영업,,,,,16007001,,,경기도 화성시 동탄구 반송동  93-10 동탄 지웰 에스테이트,"경기도 화성시 동탄구 동탄반석로 160, 동탄 지웰 에스테이트 B01호 (반송동)",18454,(주)우아한형제들 B마트 동탄점,2025-07-31 14:53:28,I,2026-02-04 01:35:23,,206285.144405025,411226.353221417,지정,경기도 화성시 반송동 93-10 동탄 지웰 에스테이트,20250731.0,20250731.0,관급봉투,,(주)우아한형제들B마트동탄점_경기도화성시동탄구반송동93-10동탄지웰에스테이트
1813,쓰레기종량제봉투판매업,09_30_13_P,3940000,395000014202500023,2025-07-30,,1,영업/정상,11,영업,,,,,,,,경기도 고양시 덕양구 향동동 396,"경기도 고양시 덕양구 향동로 218, A-163호, A-164호 (향동동)",10545,세븐일레븐 향동테라타워점,2026-02-11 10:40:36,U,2026-02-13 02:40:00,,190571.011617033,456226.711628653,지정,,20250730.0,20250730.0,관급봉투,,세븐일레븐향동테라타워점_경기도고양시덕양구향동동396
1412,쓰레기종량제봉투판매업,09_30_13_P,5530000,574000014202500109,2025-07-30,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 만세구 서신면 궁평리 666-37,경기도 화성시 만세구 서신면 궁평항로 1069-6,18556,궁평하나로마트,2025-12-17 16:23:31,I,2026-02-04 01:35:23,,171872.816444662,401743.013767554,지정,경기도 화성시 서신면 궁평리 666-37,20250730.0,20250730.0,관급봉투,,궁평하나로마트_경기도화성시만세구서신면궁평리666-37
1439,쓰레기종량제봉투판매업,09_30_13_P,5530000,574000014202500051,2025-07-29,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 만세구 송산면 봉가리 128,경기도 화성시 만세구 송산면 송산포도로 60,18549,주식회사 신성비앤디 사강지점(더줌마켓),2025-07-29 15:44:50,I,2026-02-04 01:35:23,,177087.143921026,412401.080807164,지정,경기도 화성시 송산면 봉가리 128,,20250729.0,관급봉투,,주식회사신성비앤디사강지점(더줌마켓)_경기도화성시만세구송산면봉가리128
365,쓰레기종량제봉투판매업,09_30_13_P,5530000,576000014202500050,2025-07-28,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 병점구 진안동  908 진안골마을주공아파트,"경기도 화성시 병점구 병점4로 104, 진안골마을주공아파트 상가동 105호 (진안동)",18398,지에스25(GS25) 진안주공점,2025-07-28 14:30:35,I,2026-02-04 01:35:23,,203679.353728612,412687.962483936,지정,경기도 화성시 진안동 908 진안골마을주공아파트,20250728.0,20250721.0,관급봉투,,지에스25(GS25)진안주공점_경기도화성시병점구진안동908진안골마을주공아파트
1821,쓰레기종량제봉투판매업,09_30_13_P,3940000,395000014202500022,2025-07-28,,1,영업/정상,11,영업,,,,,031-964-5989,,,경기도 고양시 덕양구 화정동 712-10 외 필지,"경기도 고양시 덕양구 화수로14번길 10, 1층 (화정동)",10475,주식회사 수풀림,2026-02-11 13:14:17,U,2026-02-13 02:40:00,,184995.076599578,460253.500029984,지정,,20251126.0,20251125.0,관급봉투,,주식회사수풀림_경기도고양시덕양구화정동712-10외필지
1811,쓰레기종량제봉투판매업,09_30_13_P,3940000,395000014202500021,2025-07-25,,1,영업/정상,11,영업,,,,,,,,경기도 고양시 덕양구 내유동 646-22,"경기도 고양시 덕양구 유산길 10-1, 1층 일부호 (내유동)",10263,지에스25 내유킹스빌점,2026-02-11 10:49:38,U,2026-02-13 02:40:00,,186211.668985323,469235.743684628,지정,,20250725.0,20250724.0,관급봉투,,지에스25내유킹스빌점_경기도고양시덕양구내유동646-22
1061,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014202500048,2025-07-23,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 동탄구 목동  487-1,"경기도 화성시 동탄구 동탄순환대로 406, 109호 (목동)",18484,밀담푸릇 동탄점,2025-07-23 10:43:44,I,2026-02-04 01:35:23,,210855.963869312,409079.069600167,지정,경기도 화성시 목동 487-1,20250723.0,20250723.0,관급봉투,,밀담푸릇동탄점_경기도화성시동탄구목동487-1
1812,쓰레기종량제봉투판매업,09_30_13_P,3940000,395000014202500020,2025-07-22,,1,영업/정상,11,영업,,,,,,,,경기도 고양시 덕양구 도내동 703,"경기도 고양시 덕양구 중앙로 316, 1층 (도내동)",10488,CU SK 강매주유소점,2026-02-11 13:15:31,U,2026-02-13 02:40:00,,187395.726664453,456625.771692696,지정,,20250722.0,20250718.0,관급봉투,,CUSK강매주유소점_경기도고양시덕양구도내동703
1438,쓰레기종량제봉투판매업,09_30_13_P,5530000,574000014202500047,2025-07-22,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 만세구 송산면 봉가리 397-1,"경기도 화성시 만세구 송산면 화성로 425, 1층",18550,씨유 화성봉가리점,2025-07-22 16:25:33,I,2026-02-04 01:35:23,,176446.67340102,412322.247747733,지정,경기도 화성시 송산면 봉가리 397-1,,20250722.0,관급봉투,,씨유화성봉가리점_경기도화성시만세구송산면봉가리397-1
1402,쓰레기종량제봉투판매업,09_30_13_P,5530000,574000014202500046,2025-07-21,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 만세구 팔탄면 지월리 550-13 팔탄 자동차정비공장,"경기도 화성시 만세구 팔탄면 서해로 961, 팔탄 자동차정비공장 5동",18530,세븐일레븐 화성팔탄지월점,2025-07-21 11:41:29,I,2026-02-04 01:35:23,,190283.817586153,405079.798433934,지정,경기도 화성시 팔탄면 지월리 550-13 팔탄 자동차정비공장 5동,20250721.0,20250718.0,관급봉투,,세븐일레븐화성팔탄지월점_경기도화성시만세구팔탄면지월리550-13팔탄자동차정비공장
1060,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014202500045,2025-07-21,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 동탄구 영천동  675-5,"경기도 화성시 동탄구 동탄순환대로29길 62, 1층 103,104호 (영천동)",18472,씨유 뉴동탄강산프라자점,2025-07-21 09:49:20,I,2026-02-04 01:35:23,,209603.218109843,411405.268602967,지정,경기도 화성시 영천동 675-5,20250721.0,20250721.0,관급봉투,,씨유뉴동탄강산프라자점_경기도화성시동탄구영천동675-5
1401,쓰레기종량제봉투판매업,09_30_13_P,5530000,574000014202500044,2025-07-16,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 만세구 우정읍 화산리 3-18,"경기도 화성시 만세구 우정읍 기아자동차로 719, 나동 1층",18569,GS25 화성화산점,2025-07-16 15:54:20,I,2026-02-04 01:35:23,,183153.134465747,396602.717635524,지정,경기도 화성시 우정읍 화산리 3-18,20250716.0,20250716.0,관급봉투,,GS25화성화산점_경기도화성시만세구우정읍화산리3-18
1691,쓰레기종량제봉투판매업,09_30_13_P,4641000,464100014202500083,2025-07-15,,1,영업/정상,11,영업,,,,,,,,전북특별자치도 전주시 덕진구 전미동1가 593-1,전북특별자치도 전주시 덕진구 과학로 146 (전미동1가),54815,뉴팜식자재마트,2026-01-30 11:03:52,U,2026-02-04 11:04:37,,211609.565547966,264640.316472568,지정,전북특별자치도 전주시 덕진구 전미동1가 593-1,20250715.0,20250715.0,관급봉투,,뉴팜식자재마트_전북특별자치도전주시덕진구전미동1가593-1
