"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","환경업무구분명","업종구분명","종별명","주생산품명","배출시설조업시간","배출시설연간가동일수","방지시설조업시간","방지시설연간가동일수","사업자등록번호",
"150","대기오염물질배출시설설치사업장","09_30_08_P","3910000","391000021200400057","2004-11-23","","01","영업/정상","11","영업","","","","","031 683 2330","","","경기도 평택시 청북읍 토진리 632-5","","","(주)우보테크","2026-03-04 17:08:08","U","2026-03-06 02:40:00","","","","대기배출업소관리","","5종","","8","300","8","300","1378129744",
"151","대기오염물질배출시설설치사업장","09_30_08_P","5060000","506000021201000006","2010-07-27","","01","영업/정상","11","영업","","","","","4345203","","","경상북도 김천시 다수동 500","경상북도 김천시 영남대로 1192 (다수동)","","(주)케이티앤지김천공장","2026-03-04 14:44:26","U","2026-03-06 02:40:00","담배 제조업","295957.737704528","292273.803454436","대기배출업소관리","담배 제조업","3종","담배","9.6","240","8","240","5108502555",
"152","대기오염물질배출시설설치사업장","09_30_08_P","4520000","452000021201400005","2014-02-03","","01","영업/정상","11","영업","","","","","0415321480","","","충청남도 아산시 인주면 걸매리 1032","충청남도 아산시 인주면 인주산단로 123-59","336-831","(주)디엠티","2026-03-04 09:33:35","U","2026-03-06 02:40:00","도금업","188763.362049995","375229.119057117","대기배출업소관리","도금업","5종","자동차에어콘부품, 자동차연료펌프부품","24","300","24","300","3128632544",
"153","대기오염물질배출시설설치사업장","09_30_08_P","4050000","405000021201700007","2017-03-08","","01","영업/정상","11","영업","","","","","0312883000","","","경기도 용인시 기흥구 마북동 83","경기도 용인시 기흥구 마북로240번길 17-3 (마북동)","","(주)케이씨씨중앙연구소","2026-03-04 14:51:56","U","2026-03-06 02:40:00","연구 및 개발업","212013.260455149","423400.113241271","대기배출업소관리","연구 및 개발업","3종","실험연구용","8","365","","365","1358528693",
"154","대기오염물질배출시설설치사업장","09_30_08_P","4890000","489000021200900006","2009-12-10","","01","영업/정상","11","영업","","","","","0618531193","","","전라남도 보성군 미력면 도개리 963-1","전라남도 보성군 미력면 농공길 16","","남도산업(주)","2026-03-04 16:38:16","U","2026-03-06 02:40:00","콘크리트관 및 기타 구조용 콘크리트제품 제조업","207909.505250555","144271.684624814","대기배출업소관리","콘크리트관 및 기타 구조용 콘크리트제품 제조업","4종","콘크리트수로관, 암거, 레미콘","8","300","8","300","4168168863",
"155","대기오염물질배출시설설치사업장","09_30_08_P","4890000","489000021201300001","2013-02-08","","01","영업/정상","11","영업","","","","","061-853-7750","","","전라남도 보성군 미력면 도개리 956-1","전라남도 보성군 미력면 농공길 17","546-822","(주)원진","2026-03-04 16:46:50","U","2026-03-06 02:40:00","설치용 금속탱크 및 저장용기 제조업","208132.904632418","144262.440430067","대기배출업소관리","설치용 금속탱크 및 저장용기 제조업","5종","","4","260","4","260","4088197090",
"156","대기오염물질배출시설설치사업장","09_30_08_P","4890000","489000021201300002","2013-04-24","","01","영업/정상","11","영업","","","","","","","","전라남도 보성군 보성읍 원봉리 654-4 외 1필지","전라남도 보성군 보성읍 쾌상길 57 (외 1필지)","","생명자동차공업사","2026-03-04 16:48:43","U","2026-03-06 02:40:00","차체 및 특장차 제조업","206408.115825865","139391.424611365","대기배출업소관리","차체 및 특장차 제조업","4종","특장차","6","300","6","300","2510801563",
"157","대기오염물질배출시설설치사업장","09_30_08_P","4840000","484000021201600003","2016-06-02","","01","영업/정상","11","영업","","","","","","","","전라남도 광양시 광양읍 초남리 760-7","전라남도 광양시 광양읍 초남2공단2길 40","57759","(주)섬진크린","2026-03-04 22:21:30","U","2026-03-06 02:40:00","세탁업","255320.993766855","160748.762803302","대기배출업소관리","세탁업","5종","세탁품","15","300","15","300","8938100056",
"158","대기오염물질배출시설설치사업장","09_30_08_P","5380000","538000021200600678","2006-09-29","","01","영업/정상","11","영업","","","","","055-388-1481","","","경상남도 양산시 매곡동 984-21","경상남도 양산시 그린공단1길 7 (매곡동, 일성화이바)","50539","(주)일성화이바","2026-03-04 11:43:09","U","2026-03-06 02:40:00","","397176.079553563","209256.322915847","대기배출업소관리","","5종","페놀수지베어링","0","0","0","0","6108800620",
"159","대기오염물질배출시설설치사업장","09_30_08_P","4940000","494000021200600001","2006-03-06","","01","영업/정상","11","영업","","","","","","","","전라남도 영암군 삼호읍 나불리 339-7","전라남도 영암군 삼호읍 자유무역로 47","","(유)삼현식품","2026-03-04 15:37:19","U","2026-03-06 02:40:00","","149069.545692929","140730.238357741","대기배출업소관리","","4종","","24","270","24","270","4118134320",
"160","대기오염물질배출시설설치사업장","09_30_08_P","4940000","494000021201500003","2015-04-27","","01","영업/정상","11","영업","","","","","0614645240","","","전라남도 영암군 삼호읍 나불리 331-12 유한회사 두성중공업","전라남도 영암군 삼호읍 대불산단3로 201, 유한회사 두성중공업","58452","(유)두성중공업","2026-03-04 14:10:11","U","2026-03-06 02:40:00","산업용 오븐, 노 및 노용 버너 제조업","148464.515285998","141819.915323101","대기배출업소관리","산업용 오븐, 노 및 노용 버너 제조업","3종","","","0","","240","7348601649",
"161","대기오염물질배출시설설치사업장","09_30_08_P","3010000","301000021201600012","2016-07-19","","01","영업/정상","11","영업","","","","","02-2031-3337","","","","서울특별시 중구 을지로 82 (을지로2가, IBK파이낸스타워)","04538","IBK 파이낸스타워","2026-03-04 09:56:31","U","2026-03-06 02:40:00","부동산업","198791.046999434","451496.528160092","대기배출업소관리","부동산업","4종","","10","300","","300","2028100978",
"162","대기오염물질배출시설설치사업장","09_30_08_P","3990000","399000021200800004","2008-02-05","","01","영업/정상","11","영업","","","","","031-557-0001","","","경기도 남양주시 일패동 778-1","경기도 남양주시 경강로 27 (일패동)","","에이치엘비제약(주)","2026-03-04 10:35:10","U","2026-03-06 02:40:00","의약품 제조업","215446.807272143","456753.935980484","대기배출업소관리","의약품 제조업","4종","","8","300","8","300","2088125623",
"163","대기오염물질배출시설설치사업장","09_30_08_P","3480000","348000021198800009","1988-03-30","","01","영업/정상","11","영업","","","","","0536109000","","","대구광역시 달성군 논공읍 본리리 29-88","대구광역시 달성군 논공읍 논공중앙로51길 42","","평화오일씰공업(주)","2026-03-04 10:49:46","U","2026-03-06 02:40:00","그외 기타 고무제품 제조업","331841.770251061","249503.54326654","대기배출업소관리","그외 기타 고무제품 제조업","2종","오일씰(477백만개/년)","21","300","21","300","5148106384",
"164","대기오염물질배출시설설치사업장","09_30_08_P","3480000","348000021201300020","2013-08-07","","01","영업/정상","11","영업","","","","","053-610-9000","","","대구광역시 달성군 논공읍 북리 213-10","대구광역시 달성군 논공읍 논공중앙로45길 34","42981","평화오일씰공업(주) 제4공장","2026-03-04 14:13:25","U","2026-03-06 02:40:00","그외 기타 고무제품 제조업","331725.993773704","249338.422637226","대기배출업소관리","그외 기타 고무제품 제조업","4종","오일씰","21","300","21","300","5148106384",
"165","대기오염물질배출시설설치사업장","09_30_08_P","4890000","489000021201700001","2017-03-24","","01","영업/정상","11","영업","","","","","061-857-9015","","","전라남도 보성군 조성면 귀산리 832 1호","전라남도 보성군 조성면 조성로 181-8, 1호","59432","(주)우드맥스","2026-03-04 17:06:24","U","2026-03-06 02:40:00","표면가공목재 및 특정 목적용 제재목 제조업","223167.431343169","145846.842515705","대기배출업소관리","표면가공목재 및 특정 목적용 제재목 제조업","5종","제재목","24","264","8","300","5238100064",
"166","대기오염물질배출시설설치사업장","09_30_08_P","4890000","489000021201700002","2017-03-28","","01","영업/정상","11","영업","","","","","061-853-1738","","","전라남도 보성군 보성읍 원봉리 545","전라남도 보성군 보성읍 흥성로 2132-25","59465","(주)한양자원개발","2026-03-04 17:08:30","U","2026-03-06 02:40:00","건설 폐기물 처리업","204064.613383737","139857.011904586","대기배출업소관리","건설 폐기물 처리업","4종","재생골재","7","300","","0","4168143289",
"167","대기오염물질배출시설설치사업장","09_30_08_P","4890000","489000021201700003","2017-04-11","","01","영업/정상","11","영업","","","","","0618537547","","","","전라남도 보성군 보성읍 흥성로 2101","59446","(주)승우개발","2026-03-04 17:10:34","U","2026-03-06 02:40:00","건설 폐기물 처리업","203988.747926972","140073.224220837","대기배출업소관리","건설 폐기물 처리업","5종","순활골재","5","300","","0","6898100326",
"168","대기오염물질배출시설설치사업장","09_30_08_P","4890000","489000021201800002","2018-03-22","","01","영업/정상","11","영업","","","","","0618537175","","","전라남도 보성군 미력면 도개리 958-1","전라남도 보성군 미력면 농공길 35","59443","러버랩","2026-03-04 17:22:41","U","2026-03-06 02:40:00","산업용 비경화고무제품 제조업","208125.774846494","144155.79844593","대기배출업소관리","산업용 비경화고무제품 제조업","5종","고무장갑","22","264","22","264","8760100587",
"169","대기오염물질배출시설설치사업장","09_30_08_P","4490000","449000021202500024","2025-06-24","","01","영업/정상","11","영업","","","","","041-521-5764","","","충청남도 천안시 서북구 입장면 가산리 688","","","천안시청(축구종합센터 실내체육관)","2026-03-04 08:41:18","U","2026-03-06 02:40:00","일반 공공 행정","","","대기배출업소관리","일반 공공 행정","5종","","8","280","8","280","3128300041",
"170","대기오염물질배출시설설치사업장","09_30_08_P","4781000","478100021201000005","2010-06-03","","01","영업/정상","11","영업","","","","","0635602534","","","전북특별자치도 고창군 고수면 부곡리 939","전북특별자치도 고창군 고수면 고인돌대로 1360","","주식회사 쎄레스","2026-03-04 08:44:04","U","2026-03-06 02:40:00","음·식료품 제조업","170582.96183637","211869.626252742","대기배출업소관리","음·식료품 제조업","5종","","8","300","8","300","1328622149",
"171","대기오염물질배출시설설치사업장","09_30_08_P","3360000","336000021200100198","2001-06-12","","01","영업/정상","11","영업","","","","","8316030","","","부산광역시 강서구 송정동 1724-3","부산광역시 강서구 녹산산단290로 20 (송정동)","","조일산업(주)","2026-03-04 17:31:52","U","2026-03-06 02:40:00","직물 직조업","368517.839308692","178037.815732459","대기배출업소관리","직물 직조업","4종","","10","300","10","300","6228105764",
"172","대기오염물질배출시설설치사업장","09_30_08_P","4090000","409000021202100015","2021-02-26","","01","영업/정상","11","영업","","","","","031-983-1288","","","경기도 김포시 통진읍 가현리 723-3","경기도 김포시 통진읍 가현로105번길 150","10030","풍경과디자인","2026-03-04 09:34:31","U","2026-03-06 02:40:00","체조, 육상 및 체력단련용 장비 제조업","162702.805908383","463502.388459815","대기배출업소관리","체조, 육상 및 체력단련용 장비 제조업","5종","체력단련용장비","8","300","8","300","1193700542",
