번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),문화체육업종명,공사립구분명,보험가입여부코드,지도자수,건축물동수,건축물연면적,회원모집총인원,세부업종명,법인명,Unnamed: 37,record_key
126,체육도장업,10_41_01_P,3830000,CDFH3301022022000003,2022-03-02,,1,영업/정상,13,영업중,,,,,,,,경기도 안양시 동안구 호계동 1048 백산프라자,"경기도 안양시 동안구 평촌대로217번길 19, 백산프라자 6층 (호계동)",14072,핏해짐 피티 헬스,2026-02-09 17:51:29,U,2026-02-11 02:40:00,권투,195926.56393091,432053.085008876,체육도장업,사립,,0.0,0.0,5502.6,0.0,,,,핏해짐피티헬스_경기도안양시동안구호계동1048백산프라자
404,체육도장업,10_41_01_P,3860000,CDFH3301022022000002,2022-03-02,,1,영업/정상,13,영업중,,,,,032-343-9093,,,경기도 부천시 소사구 범박동 44-8 경원프라자,"경기도 부천시 소사구 범안로 141-10, 경원프라자 2층 (범박동)",14783,범박태권도장,2026-02-24 11:38:16,U,2026-02-26 02:40:00,태권도,183102.232330518,440818.133405481,체육도장업,사립,,0.0,0.0,0.0,0.0,,,,범박태권도장_경기도부천시소사구범박동44-8경원프라자
398,체육도장업,10_41_01_P,3060000,CDFH3301022022000002,2022-02-10,,1,영업/정상,13,영업중,,,,,,,,서울특별시 중랑구 면목동 131-1 재동의원,"서울특별시 중랑구 봉우재로 120, 재동의원 지하1층 (면목동)",02144,탑클래스 레슬링 체육관,2026-02-24 14:12:51,U,2026-02-26 02:40:00,레슬링,207551.858553968,454464.431663999,체육도장업,사립,,1.0,1.0,560.82,0.0,,,,탑클래스레슬링체육관_서울특별시중랑구면목동131-1재동의원
130,체육도장업,10_41_01_P,3830000,CDFH3301022022000001,2022-01-17,,1,영업/정상,13,영업중,,,,,,,,경기도 안양시 동안구 비산동 1185 평촌자이아이파크,"경기도 안양시 동안구 비산로 18, 평촌자이아이파크 상가1동 306호 (비산동)",13924,경희대국가대표 태권도장,2026-02-09 17:29:48,U,2026-02-11 02:40:00,태권도,194025.825318297,433354.214371547,체육도장업,사립,,1.0,0.0,5576.68,0.0,,,,경희대국가대표태권도장_경기도안양시동안구비산동1185평촌자이아이파크
403,체육도장업,10_41_01_P,3860000,CDFH3301022021000014,2021-12-28,,1,영업/정상,13,영업중,,,,,032-345-2474,,,경기도 부천시 소사구 괴안동 124,"경기도 부천시 소사구 부광로 23, 3층 (괴안동)",14680,역곡 백호 태권도장,2026-02-24 13:36:25,U,2026-02-26 02:40:00,태권도,183457.241074774,442303.442241781,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,역곡백호태권도장_경기도부천시소사구괴안동124
377,체육도장업,10_41_01_P,5530000,CDFH3301022021000008,2021-04-27,,1,영업/정상,13,영업중,,,,,,,,경기도 화성시 동탄구 영천동 673-2,"경기도 화성시 동탄구 동탄순환대로29길 33, 4층 401,402,403호 (영천동)",18472,숨비소리 태권도장,2026-02-23 10:22:07,U,2026-02-25 02:40:00,태권도,209503.391296672,411611.402751066,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,숨비소리태권도장_경기도화성시동탄구영천동673-2
345,체육도장업,10_41_01_P,3230000,CDFH3301022021000001,2021-03-05,,1,영업/정상,13,영업중,,,,,,,,서울특별시 송파구 가락동 154-7,"서울특별시 송파구 중대로20길 16, 2층, 1층 (가락동)",05822,품다태권도장,2026-02-19 16:31:07,U,2026-02-21 02:40:00,태권도,211195.522796682,444004.812595518,체육도장업,사립,,1.0,1.0,686.16,0.0,,,,품다태권도장_서울특별시송파구가락동154-7
294,체육도장업,10_41_01_P,5020000,CDFH3301022021000001,2021-02-22,,1,영업/정상,13,영업중,,,,,,,,경상북도 포항시 북구 양덕동 1187 2층,"경상북도 포항시 북구 신덕로 215, 2층 (양덕동)",37587,드림오브유도 양덕유도관,2026-02-13 18:44:16,U,2026-02-15 02:40:00,유도,415422.571211124,289957.116271897,체육도장업,사립,,1.0,1.0,484.05,0.0,,,,드림오브유도양덕유도관_경상북도포항시북구양덕동11872층
293,체육도장업,10_41_01_P,3740000,CDFH3301022021000005,2021-02-16,,1,영업/정상,13,영업중,,,,,,,,"경기도 수원시 권선구 권선동 1265 보성,유원아파트","경기도 수원시 권선구 권중로 110, 상가동 (권선동, 보성,유원아파트)",16560,무결 태권도장,2026-02-13 17:58:32,U,2026-02-15 02:40:00,태권도,202420.657813411,416334.246660044,체육도장업,사립,,1.0,1.0,0.0,0.0,,,,"무결태권도장_경기도수원시권선구권선동1265보성,유원아파트"
220,체육도장업,10_41_01_P,3830000,CDFH3301022021000001,2021-01-28,,1,영업/정상,13,영업중,,,,,,,,경기도 안양시 동안구 비산동 355-1,"경기도 안양시 동안구 운곡로 23, 2층 (비산동)",13920,경희대 삼호 태권도장,2026-02-12 14:31:35,U,2026-02-14 02:40:00,태권도,,,체육도장업,사립,Y,1.0,1.0,1848.12,0.0,,,,경희대삼호태권도장_경기도안양시동안구비산동355-1
439,체육도장업,10_41_01_P,3650000,CDFH3301022021000001,2021-01-08,,1,영업/정상,13,영업중,,,,,,,,대전광역시 중구 오류동 162-1,"대전광역시 중구 계룡로874번길 59, 3, 4층 (오류동)",34909,유도패밀리(JUDO FAMILY),2026-02-25 10:06:43,U,2026-02-27 02:40:00,유도,236564.693411032,313589.503387648,체육도장업,사립,,0.0,0.0,0.0,0.0,,,,유도패밀리(JUDOFAMILY)_대전광역시중구오류동162-1
219,체육도장업,10_41_01_P,3740000,CDFH3301022021000004,2021-01-08,,3,폐업,3,폐업,2026-02-12,,,,031-248-6222,,,경기도 수원시 장안구 송죽동 195 광교프라자,"경기도 수원시 장안구 경수대로994번길 31, 6층 (송죽동, 광교프라자)",16298,팀블랙파드,2026-02-12 17:10:29,U,2026-02-14 02:40:00,권투,200266.697560326,422768.134890711,체육도장업,사립,,1.0,0.0,3563.8,0.0,,,,팀블랙파드_경기도수원시장안구송죽동195광교프라자
388,체육도장업,10_41_01_P,4040000,CDFH3301022020000010,2020-12-23,,1,영업/정상,13,영업중,,,,,,,,경기도 하남시 감이동 525-3 메인프라자,"경기도 하남시 감일백제로 97, 메인프라자 4,5층 (감이동)",13004,한류 태권도장,2026-02-23 12:59:41,U,2026-02-25 02:40:00,태권도,214248.351542427,444699.322647153,체육도장업,사립,,0.0,0.0,0.0,0.0,,,,한류태권도장_경기도하남시감이동525-3메인프라자
329,체육도장업,10_41_01_P,5710000,CDFH3301022020000052,2020-12-08,,1,영업/정상,13,영업중,,,,,,,,충청북도 청주시 흥덕구 가경동 644-5,"충청북도 청주시 흥덕구 서현로 32, 310,311호 (가경동)",28382,승리태권도,2026-02-13 10:15:29,U,2026-02-15 02:40:00,태권도,238091.713686821,346296.159124888,체육도장업,사립,,0.0,0.0,0.0,0.0,,,,승리태권도_충청북도청주시흥덕구가경동644-5
137,체육도장업,10_41_01_P,3670000,CDFH3301022020000016,2020-09-16,,1,영업/정상,13,영업중,,,,,042-936-2728,,,대전광역시 유성구 관평동 806 대덕테크노벨리 303호,"대전광역시 유성구 테크노중앙로 32, 대덕테크노벨리 303호 (관평동)",34017,드림바디 유도클럽,2026-02-09 09:26:11,U,2026-02-11 02:40:00,유도,234820.308659395,325184.438789983,체육도장업,사립,,0.0,0.0,0.0,0.0,,,,드림바디유도클럽_대전광역시유성구관평동806대덕테크노벨리303호
65,체육도장업,10_41_01_P,3970000,CDFH3301022020000001,2020-08-18,,1,영업/정상,13,영업중,,,,,,,,경기도 과천시 중앙동 40-13 가보자빌딩,"경기도 과천시 중앙로 137, 가보자빌딩 지층 (중앙동)",13807,과천 몬스터 유도 스포츠클럽,2026-02-04 15:53:25,U,2026-02-06 02:40:00,유도,199196.214723535,436297.806742568,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,과천몬스터유도스포츠클럽_경기도과천시중앙동40-13가보자빌딩
409,체육도장업,10_41_01_P,3940000,CDFH3301022020000017,2020-06-26,,3,폐업,3,폐업,2026-02-24,,,,031-962-6416,,,경기도 고양시 덕양구 성사동 720-2 서강프라자,"경기도 고양시 덕양구 고양대로1384번길 7-5, 서강프라자 3층 301호 (성사동)",10468,합기도검무관,2026-02-24 14:36:52,U,2026-02-26 02:40:00,합기도,185626.867951354,461282.296703707,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,합기도검무관_경기도고양시덕양구성사동720-2서강프라자
287,체육도장업,10_41_01_P,3600000,CDFH3301022020000007,2020-06-23,,1,영업/정상,13,영업중,,,,,062-3675-3214,,,광주광역시 서구 내방동 581-4,"광주광역시 서구 화운로199번길 28, 3층 (내방동)",61972,다온합기도(내방관),2026-02-13 15:29:42,U,2026-02-15 02:40:00,합기도,188430.098770996,184213.824004509,체육도장업,사립,,0.0,1.0,437.67,0.0,,,,다온합기도(내방관)_광주광역시서구내방동581-4
52,체육도장업,10_41_01_P,4201000,CDFH3301022020000004,2020-04-24,,3,폐업,3,폐업,2026-02-03,,,,,,,강원특별자치도 강릉시 입암동 445-1,"강원특별자치도 강릉시 용지로 31, 지하1층 (입암동)",25582,늘해랑태권도장,2026-02-03 10:47:42,U,2026-02-06 02:40:00,태권도,368352.328022581,474150.746209816,체육도장업,사립,,1.0,0.0,1006.65,0.0,,,,늘해랑태권도장_강원특별자치도강릉시입암동445-1
364,체육도장업,10_41_01_P,5350000,CDFH3301022020000011,2020-04-13,,1,영업/정상,13,영업중,,,,,,,,경상남도 김해시 관동동 444-4 중원프라자,"경상남도 김해시 팔판로 26, 중원프라자 202호 (관동동)",50997,한국체육관,2026-02-20 11:16:14,U,2026-02-22 02:40:00,태권도,363042.976486339,187905.196520342,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,한국체육관_경상남도김해시관동동444-4중원프라자
156,체육도장업,10_41_01_P,3500000,CDFH3301022020000003,2020-04-08,,3,폐업,3,폐업,2026-02-09,,,,,,,인천광역시 동구 송현동 56-303 황금프라자3층,"인천광역시 동구 송현로 33, 황금프라자 3층 (송현동)",22546,한결합기도,2026-02-10 09:04:43,U,2026-02-12 02:40:00,합기도,167703.126317463,441948.397942784,체육도장업,사립,,0.0,0.0,0.0,0.0,,,,한결합기도_인천광역시동구송현동56-303황금프라자3층
340,체육도장업,10_41_01_P,3660000,CDFH3301022020000016,2020-04-06,,1,영업/정상,13,영업중,,,,,,,,대전광역시 서구 관저동 1410 5층,"대전광역시 서구 관저로 173, 5층 (관저동)",35379,JE양우합기도&줄넘기 관저도장,2026-02-19 14:48:31,U,2026-02-21 02:40:00,합기도,230587.235889632,311007.555100436,체육도장업,사립,,0.0,0.0,0.0,0.0,,,,JE양우합기도&줄넘기관저도장_대전광역시서구관저동14105층
380,체육도장업,10_41_01_P,3650000,CDFH3301022020000007,2020-04-01,,3,폐업,3,폐업,2026-02-23,,,,042-525-0898,,,대전광역시 중구 태평동 349-1,"대전광역시 중구 태평로 173, 2층 (태평동)",34874,가온합기도,2026-02-23 16:07:45,U,2026-02-25 02:40:00,합기도,235602.200941839,314642.176963461,체육도장업,사립,,0.0,0.0,0.0,0.0,,,,가온합기도_대전광역시중구태평동349-1
447,체육도장업,10_41_01_P,3460000,CDFH3301022020000003,2020-03-31,,1,영업/정상,13,영업중,,,,,,,,대구광역시 수성구 두산동 89,"대구광역시 수성구 청수로24길 39, 3층 (두산동)",42170,무성관 합기도,2026-02-26 09:04:07,U,2026-02-28 02:40:00,합기도,346429.061143719,260996.308119284,체육도장업,사립,,0.0,0.0,0.0,0.0,,,,무성관합기도_대구광역시수성구두산동89
178,체육도장업,10_41_01_P,3610000,CDFH3301022020000004,2020-03-30,,1,영업/정상,13,영업중,,,,,,,,광주광역시 남구 백운동 607-1 2층,"광주광역시 남구 백운로 64-1, 2층 (백운동)",61644,GB백운최강합기도교육관,2026-02-11 18:35:19,U,2026-02-13 02:40:00,합기도,191381.6909732,182196.761233389,체육도장업,사립,,0.0,0.0,0.0,0.0,,,,GB백운최강합기도교육관_광주광역시남구백운동607-12층
336,체육도장업,10_41_01_P,3740000,CDFH3301022020000018,2020-03-13,,1,영업/정상,13,영업중,,,,,031-271-2226,,,경기도 수원시 장안구 정자동 876-5 뱅뱅프라자 603호,"경기도 수원시 장안구 정자천로173번길 11-10, 뱅뱅프라자 6층 603호 (정자동)",16334,선후 합기도,2026-02-19 14:03:32,U,2026-02-21 02:40:00,합기도,199403.27123928,421530.537176168,체육도장업,사립,,0.0,1.0,3567.6,0.0,,,,선후합기도_경기도수원시장안구정자동876-5뱅뱅프라자603호
107,체육도장업,10_41_01_P,3900000,CDFH3301022020000006,2020-03-12,,1,영업/정상,13,영업중,,,,,02-2613-3427,,,경기도 광명시 철산동 509-267 서빈빌딩,"경기도 광명시 도덕공원로 23, 서빈빌딩 303,304호 (철산동)",14253,합기도천기관(철산),2026-02-06 17:25:04,U,2026-02-08 02:40:00,합기도,188025.296800988,441027.486409186,체육도장업,사립,,0.0,0.0,0.0,0.0,,,,합기도천기관(철산)_경기도광명시철산동509-267서빈빌딩
448,체육도장업,10_41_01_P,3990000,CDFH3301022020000005,2020-03-09,,1,영업/정상,13,영업중,,,,,0315712134,,,경기도 남양주시 별내동 895 별내우미린스타포레,"경기도 남양주시 별내5로 189-130, 상가동 203,204,205호 (별내동, 별내우미린스타포레)",12095,용인대 온유 태권도·줄넘기,2026-02-26 11:21:28,U,2026-02-28 02:40:00,태권도,211523.445063487,462533.277453354,체육도장업,사립,,0.0,0.0,0.0,0.0,,,,용인대온유태권도·줄넘기_경기도남양주시별내동895별내우미린스타포레
89,체육도장업,10_41_01_P,3900000,CDFH3301022020000005,2020-03-02,,1,영업/정상,13,영업중,,,,,02-899-1375,,,경기도 광명시 소하동 1268-2 진성빌딩,"경기도 광명시 기아로6번길 18, 신협빌딩 3층 (소하동)",14327,한얼합기도,2026-02-05 14:19:18,U,2026-02-07 02:40:00,합기도,189297.609455155,436985.18541586,체육도장업,사립,,0.0,0.0,1573.8,0.0,,,,한얼합기도_경기도광명시소하동1268-2진성빌딩
31,체육도장업,10_41_01_P,3720000,CDFH3301022020000001,2020-02-14,,1,영업/정상,13,영업중,,,,,,,,울산광역시 북구 천곡동 502,"울산광역시 북구 가재길 96, 수라인프라자 301호 (천곡동)",44202,청산관합기도 천곡도장,2026-01-30 17:05:01,U,2026-02-04 11:04:37,합기도,411273.53141679,239698.299362087,체육도장업,사립,,0.0,1.0,0.0,0.0,,,,청산관합기도천곡도장_울산광역시북구천곡동502
129,체육도장업,10_41_01_P,3900000,CDFH3301022020000002,2020-02-06,,1,영업/정상,13,영업중,,,,,02-2613-4706,,,경기도 광명시 광명동 779 현진에버빌아파트,"경기도 광명시 목감로 88, 현진상가동 3층 (광명동, 현진에버빌아파트)",14293,실전무예합기도천기관,2026-02-09 15:13:23,U,2026-02-11 02:40:00,합기도,186411.21363788,441502.291714627,체육도장업,사립,,0.0,0.0,0.0,0.0,,,,실전무예합기도천기관_경기도광명시광명동779현진에버빌아파트
128,체육도장업,10_41_01_P,5380000,CDFH3301022020000001,2020-01-21,,1,영업/정상,13,영업중,,,,,055-386-0085,,,경상남도 양산시 평산동 51-17 델리카베이커리,"경상남도 양산시 평산중앙로 74, 델리카베이커리 3층 (평산동)",50548,줄친구 점프점프(태권도),2026-02-09 10:39:58,U,2026-02-11 02:40:00,태권도,395502.884842788,211707.230213073,체육도장업,사립,,1.0,1.0,984.33,0.0,,,,줄친구점프점프(태권도)_경상남도양산시평산동51-17델리카베이커리
338,체육도장업,10_41_01_P,4191000,CDFH3301022020000001,2020-01-10,,1,영업/정상,13,영업중,,,,,,,,강원특별자치도 원주시 태장동 689-3,"강원특별자치도 원주시 현충로58번길 14, 2층 (태장동)",26325,호연지기 검도교실,2026-02-19 11:21:55,U,2026-02-21 02:40:00,검도,284625.276439169,429182.425781851,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,호연지기검도교실_강원특별자치도원주시태장동689-3
284,체육도장업,10_41_01_P,3600000,CDFH3301022020000003,2020-01-07,,1,영업/정상,13,영업중,,,,,,,,광주광역시 서구 금호동 786 마재마을주은아파트,"광주광역시 서구 마재로 59, 마재마을주은아파트 2층 (금호동)",62016,합기도 인성 교육관,2026-02-13 15:29:07,U,2026-02-15 02:40:00,합기도,187549.075861272,181299.364712877,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,합기도인성교육관_광주광역시서구금호동786마재마을주은아파트
59,체육도장업,10_41_01_P,4390000,CDFH3301022019000004,2019-12-06,,1,영업/정상,13,영업중,,,,,1644-4338,,,충청북도 충주시 호암동 1216,"충청북도 충주시 호암토성2로 3, 선우프라자 6층 (호암동)",27480,강일 킥복싱 무에타이 복싱체육관,2026-02-03 14:39:30,U,2026-02-06 02:40:00,권투,283159.569241827,384208.64027472,체육도장업,사립,,1.0,1.0,8833.43,50.0,,,,강일킥복싱무에타이복싱체육관_충청북도충주시호암동1216
124,체육도장업,10_41_01_P,3600000,CDFH3301022019000005,2019-11-28,,1,영업/정상,13,영업중,,,,,062-710-6789,,,광주광역시 서구 농성동 425-8,"광주광역시 서구 월산로 265, 2층 (농성동)",61933,태권하라,2026-02-09 17:46:18,U,2026-02-11 02:40:00,태권도,189767.315871824,184477.322543735,체육도장업,사립,,0.0,0.0,0.0,0.0,,,,태권하라_광주광역시서구농성동425-8
101,체육도장업,10_41_01_P,3990000,CDFH3301022019000005,2019-03-19,,1,영업/정상,13,영업중,,,,,,,,경기도 남양주시 호평동 640 메인시네마타워 701호,"경기도 남양주시 늘을2로 26, 메인시네마타워 7층 701호 (호평동)",12150,용인대 TK유도,2026-02-06 13:43:38,U,2026-02-08 02:40:00,유도,221468.586010805,461438.064834388,체육도장업,사립,,1.0,0.0,0.0,0.0,,,,용인대TK유도_경기도남양주시호평동640메인시네마타워701호
227,체육도장업,10_41_01_P,4201000,CDFH3301022019000001,2019-01-24,,1,영업/정상,13,영업중,,,,,,,,강원특별자치도 강릉시 유천동 756-3,"강원특별자치도 강릉시 선수촌로 130, 3층 (유천동)",25458,강릉 용인대 유도 멀티짐(유천점),2026-02-13 14:14:16,U,2026-02-15 02:40:00,유도,364749.47300516,474993.83011436,체육도장업,사립,,1.0,1.0,985.26,0.0,,,,강릉용인대유도멀티짐(유천점)_강원특별자치도강릉시유천동756-3
170,체육도장업,10_41_01_P,3990000,CDFH3301022018000016,2018-12-27,,3,폐업,3,폐업,2019-03-19,,,,,,,경기도 남양주시 호평동 668 금강아파트 상가동 301호,"경기도 남양주시 호평로 90, 3층 301호 (호평동)",12151,대건도장,2026-02-11 10:55:49,U,2026-02-13 02:40:00,,222033.601461456,461471.553575094,체육도장업,사립,,0.0,0.0,0.0,0.0,,,,대건도장_경기도남양주시호평동668금강아파트상가동301호
