번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),위생업태명,건물지상층수,건물지하층수,사용시작지상층,사용끝지상층,사용시작지하층,사용끝지하층,조건부허가신고사유,조건부허가시작일자,조건부허가종료일자,건물소유구분명,세탁기수,여성종사자수,남성종사자수,회수건조기수,다중이용업소여부,Unnamed: 44,record_key
370,세탁업,06_20_01_P,5530000,5740000-205-2017-00006,2017-03-07,,3,폐업,2,폐업,2021-03-16,,,,031 3517710,46.2,,경기도 화성시 만세구 우정읍 조암리 794-2 1층 일부,경기도 화성시 만세구 우정읍 조암동로36번길 21 (1층 일부),,하얀기쁨,2021-03-16 14:15:20,I,2026-02-04 01:35:23,운동화전문세탁업,184389.904121354,398451.504556945,운동화전문세탁업,0,0,0,0,0,0,,,,,3,0,0,0,N,,하얀기쁨_경기도화성시만세구우정읍조암리794-21층일부
95,세탁업,06_20_01_P,5530000,5760000-205-2017-00005,2017-03-06,,3,폐업,2,폐업,2023-01-25,,,,031 221 8482,34.2,,경기도 화성시 병점구 병점동  347-14 103호,"경기도 화성시 병점구 병점로 12, 1층 103호 (병점동)",,마마 운동화·이불빨래방,2023-01-25 13:27:55,I,2026-02-04 01:35:23,운동화전문세탁업,203189.68779534,411887.598865276,운동화전문세탁업,0,0,1,0,0,0,,,,,2,0,0,2,N,,마마운동화·이불빨래방_경기도화성시병점구병점동347-14103호
94,세탁업,06_20_01_P,5530000,5760000-205-2017-00004,2017-02-28,,1,영업/정상,1,영업,,,,,031 238 9887,24.7,,경기도 화성시 병점구 반월동  960 e편한세상 신동탄 201동 119호,"경기도 화성시 병점구 효행로 1337-23, 201동 1층 119호 (반월동, e편한세상 신동탄)",,명품세탁소,2017-05-26 16:11:27,I,2026-02-04 01:35:23,일반세탁업,205354.311885065,413724.701543383,일반세탁업,0,0,1,0,0,0,,,,,1,0,0,1,N,,명품세탁소_경기도화성시병점구반월동960e편한세상신동탄201동119호
275,세탁업,06_20_01_P,5530000,5750000-205-2017-00003,2017-02-23,,1,영업/정상,1,영업,,,,,031 3335133,31.5,,경기도 화성시 효행구 봉담읍 동화리 603 휴먼시아4단지아파트 1층 103호일부-104호일부,"경기도 화성시 효행구 봉담읍 동화새터길 122, 휴먼시아4단지아파트 1층 103호일부-104호일부",,동화명품세탁소,2024-04-30 11:25:01,I,2026-02-04 01:35:23,일반세탁업,196432.570036567,412676.389616018,일반세탁업,0,0,0,0,0,0,,,,,1,0,0,1,N,,동화명품세탁소_경기도화성시효행구봉담읍동화리603휴먼시아4단지아파트1층103호일부-104호일부
93,세탁업,06_20_01_P,5530000,5750000-205-2017-00002,2017-01-23,,1,영업/정상,1,영업,,,,,031 2330429,40.29,,경기도 화성시 효행구 봉담읍 와우리 237 해피트리상가2층 202호,경기도 화성시 효행구 봉담읍 효행로 370-4 (해피트리상가2층 202호),,해피트리세탁소,2017-01-23 10:46:40,I,2026-02-04 01:35:23,일반세탁업,197944.956300509,412752.722886534,일반세탁업,0,0,0,0,0,0,,,,,2,0,0,1,N,,해피트리세탁소_경기도화성시효행구봉담읍와우리237해피트리상가2층202호
92,세탁업,06_20_01_P,5530000,5770000-205-2017-00001,2017-01-03,,3,폐업,2,폐업,2019-11-07,,,,031 372 4884,46.0,,경기도 화성시 동탄구 영천동  705-5 1층일부호,"경기도 화성시 동탄구 지산2길 31, 1층 일부호 (영천동)",,코인워시 동탄2영천부영점,2019-11-08 09:05:46,I,2026-02-04 01:35:23,일반세탁업,210147.902618464,411552.49928167,일반세탁업,0,0,1,0,0,0,,,,,3,0,0,0,N,,코인워시동탄2영천부영점_경기도화성시동탄구영천동705-51층일부호
91,세탁업,06_20_01_P,5530000,5760000-205-2016-00013,2016-12-26,,1,영업/정상,1,영업,,,,,031 235 3211,236.0,,경기도 화성시 병점구 기산동  443-1 1층일부호,"경기도 화성시 병점구 진안북길 81-8, 1층 일부호 (기산동)",,그린텍,2018-05-09 15:29:50,I,2026-02-04 01:35:23,일반세탁업,203053.324697621,413922.40058595,일반세탁업,0,0,0,0,0,0,,,,,2,0,0,2,N,,그린텍_경기도화성시병점구기산동443-11층일부호
90,세탁업,06_20_01_P,5530000,5740000-205-2016-00012,2016-12-06,,3,폐업,2,폐업,2017-05-10,,,,031 3535525,36.72,,경기도 화성시 만세구 향남읍 상신리 605-13 102호,경기도 화성시 만세구 향남읍 상신하길로135번길 5-10 (102호),,울동네세탁,2017-05-10 14:23:35,I,2026-02-04 01:35:23,일반세탁업,190890.936078897,400437.255009677,일반세탁업,0,0,0,0,0,0,,,,,1,0,0,1,N,,울동네세탁_경기도화성시만세구향남읍상신리605-13102호
89,세탁업,06_20_01_P,5530000,5760000-205-2016-00011,2016-11-08,,1,영업/정상,1,영업,,,,,031 235 4712,19.21,,경기도 화성시 병점구 반월동  944 에스케이뷰파크 상가1동 101일부호,"경기도 화성시 병점구 동탄원천로 382-37, 101일부호 (반월동, 에스케이뷰파크 상가1동)",,SK화이트세탁소,2021-01-15 09:32:49,I,2026-02-04 01:35:23,일반세탁업,204924.595234923,413427.031634281,일반세탁업,0,0,1,0,0,0,,,,,1,0,0,1,N,,SK화이트세탁소_경기도화성시병점구반월동944에스케이뷰파크상가1동101일부호
88,세탁업,06_20_01_P,5530000,5750000-205-2016-00010,2016-11-04,,3,폐업,2,폐업,2019-08-30,,,,031 2977388,198.0,,경기도 화성시 효행구 봉담읍 유리 95-1 2동,경기도 화성시 효행구 봉담읍 갈담초교길 38-2 (2동),,한울에이스(주),2019-08-30 13:37:17,I,2026-02-04 01:35:23,일반세탁업,193871.970900872,408209.452443648,일반세탁업,0,0,1,1,0,0,,,,,2,0,0,4,N,,한울에이스(주)_경기도화성시효행구봉담읍유리95-12동
112,세탁업,06_20_01_P,5530000,5760000-205-2016-00009,2016-07-25,,3,폐업,2,폐업,2019-10-11,,,,,84.96,,경기도 화성시 병점구 진안동  862-3 1층 일부호,"경기도 화성시 병점구 병점4로 58, 1층 일부호 (진안동)",,크린토피아 화성진안점,2019-10-11 13:22:23,I,2026-02-04 01:35:23,빨래방업,203231.521887585,412499.157989451,빨래방업,0,0,1,0,0,0,,,,,3,0,0,3,N,,크린토피아화성진안점_경기도화성시병점구진안동862-31층일부호
461,세탁업,06_20_01_P,5530000,5750000-205-2016-00008,2016-06-29,,1,영업/정상,1,영업,,,,,,198.0,,경기도 화성시 효행구 배양동  35-22 1층 나동,"경기도 화성시 효행구 배양북길 47, 나동 1층 (배양동)",,엠제이컴퍼니,2021-12-08 10:57:46,I,2026-02-04 01:35:23,세탁업 기타,199615.554672073,413730.604203078,세탁업 기타,1,0,0,0,0,0,,,,,2,0,0,2,N,,엠제이컴퍼니_경기도화성시효행구배양동35-221층나동
32,세탁업,06_20_01_P,4301000,4301000-205-2016-00001,2016-06-21,,3,폐업,2,폐업,2019-11-07,,,,07076220075,60.6,,강원특별자치도 철원군 갈말읍 신철원리 686-1,강원특별자치도 철원군 갈말읍 삼부연로 13-4,24042.0,크린토피아코인워시신철원점,2019-11-07 13:41:02,I,2026-02-03 01:35:10,빨래방업,227059.578278953,515878.705178267,빨래방업,0,0,1,0,0,0,,,,임대,2,0,0,3,N,,크린토피아코인워시신철원점_강원특별자치도철원군갈말읍신철원리686-1
427,세탁업,06_20_01_P,5530000,5770000-205-2016-00007,2016-05-09,,3,폐업,2,폐업,2018-08-14,,,,031 613 3440,26.44,,경기도 화성시 동탄구 반송동  85 상가동 112호,"경기도 화성시 동탄구 동탄반석로 193, 상가동 112호 (반송동)",,현대세탁소,2018-08-14 13:40:52,I,2026-02-04 01:35:23,일반세탁업,206171.5213082,411635.425075484,일반세탁업,0,0,1,0,0,0,,,,,1,0,0,1,N,,현대세탁소_경기도화성시동탄구반송동85상가동112호
411,세탁업,06_20_01_P,5530000,5740000-205-2016-00006,2016-03-16,,3,폐업,2,폐업,2018-07-26,,,,031 354 5564,39.69,,경기도 화성시 만세구 향남읍 하길리 1447 103호,"경기도 화성시 만세구 향남읍 상신하길로356번길 29-16, 103호",,향남세탁,2018-07-26 13:24:44,I,2026-02-04 01:35:23,일반세탁업,192549.437000895,401983.190579964,일반세탁업,0,0,1,1,0,0,,,,,1,0,0,1,N,,향남세탁_경기도화성시만세구향남읍하길리1447103호
543,세탁업,06_20_01_P,5530000,5770000-205-2016-00005,2016-03-14,,1,영업/정상,1,영업,,,,,031 613 1336,27.52,,경기도 화성시 동탄구 능동 1151 102호,"경기도 화성시 동탄구 10용사로 349-13, 102호 (능동, 동탄푸른마을모아미래도 상가에이동)",,명품 행운 고급세탁소,2026-02-02 18:26:57,U,2026-02-04 02:40:00,일반세탁업,205046.75664683,410969.382865853,일반세탁업,0,0,1,0,0,0,,,,,1,0,0,1,N,,명품행운고급세탁소_경기도화성시동탄구능동1151102호
410,세탁업,06_20_01_P,5530000,5740000-205-2016-00004,2016-03-03,,3,폐업,2,폐업,2020-11-27,,,,,17.15,,경기도 화성시 만세구 송산면 고정리 349-26,"경기도 화성시 만세구 송산면 평택시흥고속도로 25, 송산휴게소 8동",,한신유통,2020-11-27 13:43:31,I,2026-02-04 01:35:23,빨래방업,178392.68343302,415078.424919883,빨래방업,0,0,1,1,0,0,,,,,3,0,0,2,N,,한신유통_경기도화성시만세구송산면고정리349-26
536,세탁업,06_20_01_P,5530000,5770000-205-2016-00003,2016-02-19,,3,폐업,2,폐업,2019-10-25,,,,,52.14,,경기도 화성시 동탄구 능동 1064-5 109호,"경기도 화성시 동탄구 동탄원천로 354-28, 109호 (능동)",,크린토피아 코인워시 화성동탄능동점,2026-02-02 18:26:57,U,2026-02-04 02:40:00,빨래방업,205141.46505177,412932.296803458,빨래방업,0,0,1,0,0,0,,,,,3,0,0,4,N,,크린토피아코인워시화성동탄능동점_경기도화성시동탄구능동1064-5109호
564,세탁업,06_20_01_P,6510000,6510000-205-2016-00002,2016-02-15,,1,영업/정상,1,영업,,,,,,48.77,690-121,제주특별자치도 제주시 아라일동 6121 아라이이파크 상가동 109호,제주특별자치도 제주시 인다1길 20 (아라일동),63247.0,이박사크리닝,2026-02-03 17:42:39,U,2026-02-06 02:40:00,일반세탁업,158153.677392674,-2194.19150929965,일반세탁업,0,0,0,0,0,0,,,,,4,0,0,0,N,,이박사크리닝_제주특별자치도제주시아라일동6121아라이이파크상가동109호
239,세탁업,06_20_01_P,5530000,5750000-205-2016-00002,2016-02-05,,3,폐업,2,폐업,2019-10-29,,,,,199.7,,경기도 화성시 효행구 봉담읍 유리 107-1 2동 1층,"경기도 화성시 효행구 봉담읍 전원길 18-15, 2동 1층",,두정,2019-10-29 09:16:51,I,2026-02-04 01:35:23,일반세탁업,194017.297636799,408612.548568792,일반세탁업,0,0,1,1,0,0,,,,,2,0,0,4,N,,두정_경기도화성시효행구봉담읍유리107-12동1층
238,세탁업,06_20_01_P,5530000,5740000-205-2016-00001,2016-02-04,,3,폐업,2,폐업,2023-03-03,,,,,58.0,,경기도 화성시 만세구 남양읍 활초리 4-21 지하1층,"경기도 화성시 만세구 남양읍 시청로 290, 지하1층",,롤링힐스호텔,2023-03-03 15:05:38,I,2026-02-04 01:35:23,일반세탁업,185606.817956411,409830.199177825,일반세탁업,0,0,0,0,1,1,,,,,15,0,0,3,N,,롤링힐스호텔_경기도화성시만세구남양읍활초리4-21지하1층
575,세탁업,06_20_01_P,4231000,4231000-205-2016-00002,2016-02-02,,1,영업/정상,1,영업,,,,,033 636 2894,132.0,,강원특별자치도 속초시 장사동 632-53,"강원특별자치도 속초시 사진4길 8-1, A동 1층 (장사동)",24805.0,햇살세탁협동조합,2026-02-05 16:36:43,U,2026-02-07 02:40:00,일반세탁업,338937.73296377,525649.344729631,일반세탁업,2,0,1,1,0,0,,,,임대,1,0,0,0,N,,햇살세탁협동조합_강원특별자치도속초시장사동632-53
31,세탁업,06_20_01_P,4301000,4301000-205-2015-00001,2015-12-28,,3,폐업,2,폐업,2019-12-17,,,,033 455 6668,68.61,,강원특별자치도 철원군 동송읍 이평리 854-14,강원특별자치도 철원군 동송읍 이평로 68,24012.0,크린토피아코인워시동송점,2019-12-17 11:44:28,I,2026-02-03 01:35:10,일반세탁업,218895.889768133,522962.838251668,일반세탁업,3,0,1,0,0,0,,,,임대,3,0,0,4,N,,크린토피아코인워시동송점_강원특별자치도철원군동송읍이평리854-14
386,세탁업,06_20_01_P,5530000,5740000-205-2015-00022,2015-11-19,,1,영업/정상,1,영업,,,,,031 357 2776,59.14,,경기도 화성시 만세구 남양읍 남양리 2312 시티 프라디움 1차아파트 상가2동 116호,"경기도 화성시 만세구 남양읍 시청로102번길 51, 상가2동 1층 116호 (시티 프라디움 1차아파트)",,명품엘림세탁소,2020-12-01 14:32:35,I,2026-02-04 01:35:23,일반세탁업,184122.11219242,410760.207088229,일반세탁업,0,0,0,0,0,0,,,,,1,0,0,1,N,,명품엘림세탁소_경기도화성시만세구남양읍남양리2312시티프라디움1차아파트상가2동116호
193,세탁업,06_20_01_P,5530000,5750000-205-2015-00021,2015-11-16,,3,폐업,2,폐업,2018-06-14,,,,,33.54,,경기도 화성시 효행구 봉담읍 와우리 26-12 114호,"경기도 화성시 효행구 봉담읍 와우로73번길 6, 114호",,워시앤드라이,2018-06-14 09:40:52,I,2026-02-04 01:35:23,빨래방업,197627.089137563,412461.269426304,빨래방업,0,0,1,1,0,0,,,,,3,0,0,2,N,,워시앤드라이_경기도화성시효행구봉담읍와우리26-12114호
192,세탁업,06_20_01_P,5530000,5750000-205-2015-00020,2015-11-02,,3,폐업,2,폐업,2021-09-06,,,,,180.0,,경기도 화성시 효행구 봉담읍 유리 113-1 2동,"경기도 화성시 효행구 봉담읍 전원길 6-23, 2동 1층",,효진엔텍,2021-09-06 16:15:10,I,2026-02-04 01:35:23,일반세탁업,194086.630940292,408593.012418007,일반세탁업,1,0,0,0,0,0,,,,,2,0,0,4,N,,효진엔텍_경기도화성시효행구봉담읍유리113-12동
191,세탁업,06_20_01_P,5530000,5770000-205-2015-00019,2015-09-30,,1,영업/정상,1,영업,,,,,031 376 7477,51.48,,경기도 화성시 동탄구 영천동  675-4 강산프라자 1층 103호,"경기도 화성시 동탄구 동탄순환대로29길 60, 강산프라자 1층 103호 (영천동)",,대한민국세탁1번가,2020-02-17 10:21:14,I,2026-02-04 01:35:23,일반세탁업,209577.392577585,411409.356155575,일반세탁업,0,0,0,0,0,0,,,,,2,0,0,2,N,,대한민국세탁1번가_경기도화성시동탄구영천동675-4강산프라자1층103호
194,세탁업,06_20_01_P,5530000,5770000-205-2015-00018,2015-09-18,,3,폐업,2,폐업,2021-08-30,,,,,41.32,,경기도 화성시 동탄구 영천동  산 27-60,"경기도 화성시 동탄구 지산1길 25-10, 1층 (영천동)",,크린토피아코인워시 신동탄이지더원점,2021-08-30 15:10:10,I,2026-02-04 01:35:23,빨래방업,209773.595304146,411825.863229096,빨래방업,0,0,1,0,0,0,,,,,3,0,0,3,N,,크린토피아코인워시신동탄이지더원점_경기도화성시동탄구영천동산27-60
195,세탁업,06_20_01_P,5530000,5770000-205-2015-00017,2015-09-17,,1,영업/정상,1,영업,,,,,031 37716909,23.14,,경기도 화성시 동탄구 청계동  산 21 108일부호,"경기도 화성시 동탄구 동탄대로시범길 19, 108일부호 (청계동)",,포스코 세탁,2018-07-06 12:05:24,I,2026-02-04 01:35:23,일반세탁업,208833.662229635,410742.966692235,일반세탁업,1,0,0,0,0,0,,,,,1,0,0,1,N,,포스코세탁_경기도화성시동탄구청계동산21108일부호
425,세탁업,06_20_01_P,5530000,5770000-205-2015-00016,2015-08-31,,1,영업/정상,1,영업,,,,,,30.53,,경기도 화성시 동탄구 오산동  967-3 A동 124호,"경기도 화성시 동탄구 동탄대로 557-9, 우성르보아시티 A동 124호 (오산동)",,우리세탁,2020-04-01 14:34:47,I,2026-02-04 01:35:23,일반세탁업,208640.722,411288.274333333,일반세탁업,0,0,0,0,0,0,,,,,1,0,0,1,N,,우리세탁_경기도화성시동탄구오산동967-3A동124호
327,세탁업,06_20_01_P,5530000,5760000-205-2015-00015,2015-08-27,,1,영업/정상,1,영업,,,,,,99.75,,경기도 화성시 병점구 기산동  231-6 1층전체호,"경기도 화성시 병점구 기산말길 93-12, 1층 전체호 (기산동)",,한산테크,2021-01-22 10:26:41,I,2026-02-04 01:35:23,일반세탁업,204002.738621481,413728.413517891,일반세탁업,0,0,0,0,0,0,,,,,2,0,0,1,N,,한산테크_경기도화성시병점구기산동231-61층전체호
424,세탁업,06_20_01_P,5530000,5740000-205-2015-00014,2015-08-11,,3,폐업,2,폐업,2018-07-26,,,,031 375 6065,60.36,,,"경기도 화성시 만세구 향남읍 한절이1길 35-1, 102호",,크린토피아 향남2지구,2018-07-26 15:09:45,I,2026-02-04 01:35:23,일반세탁업,192451.472027074,401867.854890308,일반세탁업,0,0,0,0,0,0,,,,,3,0,0,2,N,,크린토피아향남2지구_
423,세탁업,06_20_01_P,5530000,5770000-205-2015-00013,2015-08-07,,3,폐업,2,폐업,2018-07-04,,,,031 372 3336,40.77,,경기도 화성시 동탄구 청계동  510-889 208호,"경기도 화성시 동탄구 동탄순환대로21길 54, 상가동 208호 (청계동)",,대우명품세탁,2018-07-04 18:07:36,I,2026-02-04 01:35:23,일반세탁업,210217.733003909,410591.146065571,일반세탁업,0,0,0,0,0,0,,,,,4,0,0,0,N,,대우명품세탁_경기도화성시동탄구청계동510-889208호
417,세탁업,06_20_01_P,5530000,5770000-205-2015-00012,2015-07-31,,3,폐업,2,폐업,2019-12-30,,,,,481.54,,경기도 화성시 동탄구 중동  41,경기도 화성시 동탄구 중리북길 41,,유한회사 이크리너스,2019-12-30 16:56:45,I,2026-02-04 01:35:23,일반세탁업,210565.214291209,413006.713747259,일반세탁업,0,0,1,1,0,0,,,,,3,0,0,6,N,,유한회사이크리너스_경기도화성시동탄구중동41
291,세탁업,06_20_01_P,5530000,5760000-205-2015-00011,2015-07-17,,3,폐업,2,폐업,2016-12-26,,,,,200.0,,경기도 화성시 병점구 기산동  443-1,경기도 화성시 병점구 진안북길 81-8 (기산동),,이지산업,2015-07-17 14:06:44,I,2026-02-04 01:35:23,일반세탁업,203053.324697621,413922.40058595,일반세탁업,0,0,1,1,0,0,,,,,2,0,0,2,N,,이지산업_경기도화성시병점구기산동443-1
290,세탁업,06_20_01_P,5530000,5740000-205-2015-00010,2015-07-13,,3,폐업,2,폐업,2017-08-10,,,,031 356 7712,35.1,,경기도 화성시 만세구 남양읍 남양리 658,"경기도 화성시 만세구 남양읍 남양시장로42번길 7-3, 1층",,하얀기쁨,2017-08-10 13:42:41,I,2026-02-04 01:35:23,운동화전문세탁업,183472.345740187,411847.193871288,운동화전문세탁업,0,0,1,1,0,0,,,,,2,0,0,3,N,,하얀기쁨_경기도화성시만세구남양읍남양리658
84,세탁업,06_20_01_P,5530000,5760000-205-2015-00009,2015-06-29,,3,폐업,2,폐업,2016-10-21,,,,,43.2,,경기도 화성시 병점구 병점동  847 안화동마을우남퍼스트빌 상가A동 108호,"경기도 화성시 병점구 효행로 1076-7, 상가A동 1층 108호 (병점동, 안화동마을우남퍼스트빌)",,믿음세탁소,2015-06-29 11:55:58,I,2026-02-04 01:35:23,일반세탁업,204019.978097613,412494.891931231,일반세탁업,0,0,1,1,0,0,,,,,1,0,0,1,N,,믿음세탁소_경기도화성시병점구병점동847안화동마을우남퍼스트빌상가A동108호
83,세탁업,06_20_01_P,5530000,5740000-205-2015-00008,2015-05-18,,3,폐업,2,폐업,2016-08-17,,,,,45.9,,경기도 화성시 만세구 향남읍 행정리 503-1,경기도 화성시 만세구 향남읍 행정죽전로1길 47,,워시엔조이셀프빨래방향남점,2015-05-18 13:25:02,I,2026-02-04 01:35:23,빨래방업,193055.88047669,402590.914747688,빨래방업,0,0,1,1,0,0,,,,,3,0,0,3,N,,워시엔조이셀프빨래방향남점_경기도화성시만세구향남읍행정리503-1
170,세탁업,06_20_01_P,5530000,5760000-205-2015-00007,2015-04-14,,3,폐업,2,폐업,2018-08-13,,,,,43.52,,경기도 화성시 병점구 반월동  870 신영동현대타운 상가동 105호,"경기도 화성시 병점구 영통로27번길 14-17, 상가동 1층 105호 (반월동, 신영통현대타운)",,신현대세탁소,2018-08-13 14:16:57,I,2026-02-04 01:35:23,일반세탁업,205409.40443904,414612.673780212,일반세탁업,0,0,1,1,0,0,,,,,1,0,0,1,N,,신현대세탁소_경기도화성시병점구반월동870신영동현대타운상가동105호
