번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),위생업태명,건물지상층수,건물지하층수,사용시작지상층,사용끝지상층,사용시작지하층,사용끝지하층,한실수,양실수,조건부허가신고사유,조건부허가시작일자,조건부허가종료일자,건물소유구분명,여성종사자수,남성종사자수,다중이용업소여부,Unnamed: 44,record_key
585,숙박업,03_11_03_P,6520000,6520000-201-2022-00006,2022-09-05,,1,영업/정상,1,영업,,,,,,132.28,699-931,제주특별자치도 서귀포시 대정읍 안성리 1313 대정 헤르멘하우스,"제주특별자치도 서귀포시 대정읍 평화로 85, 3동 (대정 헤르멘하우스)",63520.0,헤르멘하우스,2026-02-09 11:12:17,U,2026-02-11 02:40:00,숙박업 기타,133422.552729941,-26303.3175282355,숙박업 기타,3,0,1,1,0,0,0,1,,,,,0.0,0.0,N,,헤르멘하우스_제주특별자치도서귀포시대정읍안성리1313대정헤르멘하우스
823,숙박업,03_11_03_P,4840000,4840000-201-2022-00001,2022-09-05,,1,영업/정상,1,영업,,,,,061 791 1338,1315.65,545-879,"전라남도 광양시 중동 1318-1 4층중 1층일부, 2~3층전부","전라남도 광양시 행정1길 32, 4층중 1층일부, 2~3층전부 (중동)",57785.0,원드라이브무인텔,2026-02-20 11:52:16,U,2026-02-22 02:40:00,여관업,263488.096020575,160591.702463689,여관업,4,0,1,3,0,0,0,24,,,,,0.0,0.0,N,,"원드라이브무인텔_전라남도광양시중동1318-14층중1층일부,2~3층전부"
984,숙박업,03_11_03_P,3490000,3490000-214-2022-00003,2022-08-23,,1,영업/정상,1,영업,,,,,,6672.12,400-320,"인천광역시 중구 중산동 1947-1 ,1,3~18층 각 일부","인천광역시 중구 영종진광장로 32, 1,3~18층 각 일부 (중산동)",22393.0,디오션스테이,2026-02-25 09:53:15,U,2026-02-27 02:40:00,숙박업(생활),162730.374194168,443666.194076243,숙박업(생활),0,0,0,0,0,0,0,101,,,,,0.0,0.0,N,,"디오션스테이_인천광역시중구중산동1947-1,1,3~18층각일부"
128,숙박업,03_11_03_P,5530000,5770000-201-2022-00006,2022-08-23,,1,영업/정상,1,영업,,,,,,1155.41,,경기도 화성시 동탄구 오산동  962-31,"경기도 화성시 동탄구 동탄대로11길 83, 센트럴스타 주건축물제1동 5층 (오산동)",,호텔오붓 동탄역점,2024-02-19 13:26:17,I,2026-02-04 01:35:23,일반호텔,208622.33308041,409284.353165193,일반호텔,0,0,5,5,0,0,0,32,,,,,0.0,0.0,N,,호텔오붓동탄역점_경기도화성시동탄구오산동962-31
985,숙박업,03_11_03_P,3580000,3580000-214-2022-00013,2022-07-11,,1,영업/정상,1,영업,,,,,032 8860052,404.6,409-871,인천광역시 옹진군 영흥면 내리 1538,"인천광역시 옹진군 영흥면 영흥로757번길 147, 1,3~6,7(2층)동",23117.0,도자기펜션,2026-02-25 15:42:13,U,2026-02-27 02:40:00,숙박업(생활),151039.105683309,418586.338922082,숙박업(생활),2,0,1,2,0,0,4,2,,,,임대,0.0,1.0,N,,도자기펜션_인천광역시옹진군영흥면내리1538
271,숙박업,03_11_03_P,5530000,5740000-214-2022-00004,2022-07-08,,1,영업/정상,1,영업,,,,,,334.79,,경기도 화성시 만세구 서신면 제부리 292,경기도 화성시 만세구 서신면 해안길178번길 106,,제부도펜션 벚꽃,2023-05-30 13:18:25,I,2026-02-04 01:35:23,숙박업(생활),166104.961484192,407824.760387719,숙박업(생활),0,0,0,0,0,0,0,8,,,,,0.0,0.0,N,,제부도펜션벚꽃_경기도화성시만세구서신면제부리292
945,숙박업,03_11_03_P,4201000,4201000-214-2022-00006,2022-06-30,,1,영업/정상,1,영업,,,,,,330.97,,강원특별자치도 강릉시 사천면 방동리 16-3,강원특별자치도 강릉시 사천면 가둔지길 34-5,25440.0,스테이다시올게,2026-02-25 10:51:50,U,2026-02-27 02:40:00,숙박업(생활),365392.268918638,482005.155075159,숙박업(생활),3,0,0,0,0,0,0,3,,,,자가,0.0,0.0,N,,스테이다시올게_강원특별자치도강릉시사천면방동리16-3
523,숙박업,03_11_03_P,3980000,3980000-214-2022-00002,2022-06-21,,1,영업/정상,1,영업,,,,,031 5512777,11967.52,471-815,경기도 구리시 수택동 379 우남퍼스트빌스위트,"경기도 구리시 안골로 65, 우남퍼스트빌스위트 396개호 (수택동)",11927.0,주식회사 365스테이,2026-02-05 17:30:32,U,2026-02-07 02:40:00,숙박업(생활),212168.294894553,455048.333197269,숙박업(생활),0,0,0,0,0,0,0,396,,,,,0.0,0.0,N,,주식회사365스테이_경기도구리시수택동379우남퍼스트빌스위트
130,숙박업,03_11_03_P,5530000,5740000-201-2022-00005,2022-06-21,,1,영업/정상,1,영업,,,,,,381.1,,경기도 화성시 만세구 서신면 제부리 9-4,경기도 화성시 만세구 서신면 해안길442번길 36,,서쪽섬제부,2022-06-21 11:47:26,I,2026-02-04 01:35:23,숙박업 기타,166640.703931038,408050.65166057,숙박업 기타,0,0,1,2,0,0,0,5,,,,,0.0,0.0,N,,서쪽섬제부_경기도화성시만세구서신면제부리9-4
698,숙박업,03_11_03_P,6520000,6520000-214-2022-00008,2022-06-15,,1,영업/정상,1,영업,,,,,,351.8,697-844,제주특별자치도 서귀포시 서귀동 319-11,제주특별자치도 서귀포시 중정로 19-6 (서귀동),63592.0,크리스마스게스트하우스,2026-02-12 17:52:39,U,2026-02-14 02:40:00,숙박업(생활),158794.586356899,-27463.1127593352,숙박업(생활),3,1,1,3,0,0,0,14,,,,,0.0,0.0,N,,크리스마스게스트하우스_제주특별자치도서귀포시서귀동319-11
259,숙박업,03_11_03_P,5530000,5740000-214-2022-00003,2022-06-10,,1,영업/정상,1,영업,,,,,,4684.64,,경기도 화성시 만세구 향남읍 구문천리 925-6,"경기도 화성시 만세구 향남읍 발안공단로 82, 161개호실",,산단부동산컨설팅 주식회사 B동,2026-01-19 18:04:42,I,2026-02-04 01:35:23,숙박업(생활),191956.572686377,398366.335136611,숙박업(생활),0,0,0,0,0,0,0,0,,,,,0.0,0.0,N,,산단부동산컨설팅주식회사B동_경기도화성시만세구향남읍구문천리925-6
699,숙박업,03_11_03_P,4050000,4050000-214-2022-00001,2022-05-27,,1,영업/정상,1,영업,,,,,,13094.79,449-930,경기도 용인시 처인구 역북동 370-13 THE TRINY HOTEL,"경기도 용인시 처인구 중부대로 1218, THE TRINY HOTEL (역북동)",17053.0,(주)더트리니호텔,2026-02-12 16:00:23,U,2026-02-14 02:40:00,숙박업(생활),215933.375981422,415055.784054297,숙박업(생활),0,0,0,0,0,0,0,232,,,,,0.0,0.0,N,,(주)더트리니호텔_경기도용인시처인구역북동370-13THETRINYHOTEL
246,숙박업,03_11_03_P,5530000,5740000-214-2022-00002,2022-05-20,,1,영업/정상,1,영업,,,,,,5436.59,,경기도 화성시 만세구 향남읍 구문천리 925-8,"경기도 화성시 만세구 향남읍 발안공단로 86, 278개호실",,산단부동산컨설팅 주식회사 A동,2026-01-13 17:16:45,I,2026-02-04 01:35:23,숙박업(생활),191910.421736856,398365.049748517,숙박업(생활),0,0,2,20,0,0,0,34,,,,,0.0,0.0,N,,산단부동산컨설팅주식회사A동_경기도화성시만세구향남읍구문천리925-8
400,숙박업,03_11_03_P,3330000,3330000-201-2022-00007,2022-05-20,,1,영업/정상,1,영업,,,,,16669528,2477.25,612-704,부산광역시 해운대구 우동 1505 벡스코 비지니스호텔,"부산광역시 해운대구 센텀3로 20, 벡스코 비지니스호텔 1603호 (우동)",48060.0,센텀빅토리아호텔,2026-01-30 13:44:46,U,2026-02-04 11:04:37,일반호텔,394254.000317371,187484.983031977,일반호텔,21,5,5,19,0,0,0,55,,,,,0.0,0.0,N,,센텀빅토리아호텔_부산광역시해운대구우동1505벡스코비지니스호텔
874,숙박업,03_11_03_P,3010000,3010000-214-2022-00001,2022-05-16,,1,영업/정상,1,영업,,,,,0222757790,6449.38,100-014,서울특별시 중구 충무로4가 334,"서울특별시 중구 창경궁로1길 14, 3층~15층 (충무로4가)",4558.0,위코스테이 명동,2026-02-23 16:48:07,U,2026-02-25 02:40:00,숙박업(생활),199711.205550174,451182.224072035,숙박업(생활),0,0,3,15,0,0,0,230,,,,임대,0.0,0.0,Y,,위코스테이명동_서울특별시중구충무로4가334
989,숙박업,03_11_03_P,6520000,6520000-201-2022-00002,2022-05-09,,1,영업/정상,1,영업,,,,,,5861.83,697-844,제주특별자치도 서귀포시 서귀동 319-2 비스타케이호텔(천지연),제주특별자치도 서귀포시 중앙로47번길 25 (서귀동),63592.0,테 마타 호텔 서귀포 제주,2026-02-25 17:56:17,U,2026-02-27 02:40:00,일반호텔,158824.117100521,-27445.2795156066,일반호텔,10,2,2,10,0,0,0,131,,,,임대,0.0,0.0,N,,테마타호텔서귀포제주_제주특별자치도서귀포시서귀동319-2비스타케이호텔(천지연)
1007,숙박업,03_11_03_P,4201000,4201000-214-2022-00002,2022-04-25,,1,영업/정상,1,영업,,,,,033 920 0296,31222.88,,강원특별자치도 강릉시 사천면 사천진리 86-81,강원특별자치도 강릉시 사천면 진리항구2길 5,25435.0,컨피네스오션스위트,2026-02-26 14:57:23,U,2026-02-28 02:40:00,숙박업(생활),364956.617705235,483211.601501235,숙박업(생활),27,2,5,27,0,0,0,252,,,,,0.0,0.0,N,,컨피네스오션스위트_강원특별자치도강릉시사천면사천진리86-81
292,숙박업,03_11_03_P,5530000,5770000-201-2022-00004,2022-04-11,,1,영업/정상,1,영업,,,,,070 88898540,1022.64,,"경기도 화성시 동탄구 반송동  103-8 타래프라자 5,6,7,8층","경기도 화성시 동탄구 동탄중심상가1길 30, 타래프라자 5,6,7,8층 (반송동)",,퍼스트호텔(1ST),2024-11-06 13:03:25,I,2026-02-04 01:35:23,숙박업 기타,206342.43569043,411073.815018077,숙박업 기타,0,0,5,8,0,0,0,27,,,,,0.0,0.0,N,,"퍼스트호텔(1ST)_경기도화성시동탄구반송동103-8타래프라자5,6,7,8층"
580,숙박업,03_11_03_P,4490000,5650000-214-2022-00002,2022-04-04,,1,영업/정상,1,영업,,,,,,374.04,330-843,충청남도 천안시 동남구 목천읍 남화리 65-47 1~3층,"충청남도 천안시 동남구 목천읍 삼방로 77-8, 1~3층",31232.0,더자연펜션,2026-02-09 11:01:10,U,2026-02-11 02:40:00,숙박업(생활),220729.390360646,363832.023493353,숙박업(생활),0,0,1,3,0,0,3,1,,,,,0.0,0.0,N,,더자연펜션_충청남도천안시동남구목천읍남화리65-471~3층
319,숙박업,03_11_03_P,5530000,5770000-201-2022-00003,2022-03-28,,3,폐업,2,폐업,2024-12-09,,,,,0.0,,경기도 화성시 동탄구 반송동  90-6 데이즈호텔동탄 3~13층 1~11호,"경기도 화성시 동탄구 노작로 197, 데이즈호텔동탄 3~13층 1~11호 (반송동)",,주식회사 에스스테이호텔동탄,2024-12-09 17:11:28,I,2026-02-04 01:35:23,숙박업 기타,206539.829465089,411520.038282661,숙박업 기타,13,0,3,13,0,0,0,121,,,,임대,6.0,6.0,N,,주식회사에스스테이호텔동탄_경기도화성시동탄구반송동90-6데이즈호텔동탄3~13층1~11호
243,숙박업,03_11_03_P,5530000,5740000-201-2022-00002,2022-02-23,,1,영업/정상,1,영업,,,,,031 359 9799,1049.58,,"경기도 화성시 만세구 향남읍 제암리 136-1 지하1층 일부호, 2층·3층·4층 전체호","경기도 화성시 만세구 향남읍 3.1만세로 988-6, 지하1층 일부호, 2층·3층·4층 전체호",,호텔느낌,2025-07-02 10:10:59,I,2026-02-04 01:35:23,일반호텔,190950.825268662,402607.300295515,일반호텔,0,0,2,4,1,1,0,30,,,,,0.0,0.0,N,,"호텔느낌_경기도화성시만세구향남읍제암리136-1지하1층일부호,2층·3층·4층전체호"
1006,숙박업,03_11_03_P,4231000,4231000-214-2022-00002,2022-02-16,,1,영업/정상,1,영업,,,,,02  16447694,11035.11,,강원특별자치도 속초시 영랑동 148-45,"강원특별자치도 속초시 영랑해안8길 11, 써밋베이속초 일부층 255객실호 (영랑동)",24808.0,어반스테이속초등대해변,2026-02-26 16:52:19,U,2026-02-28 02:40:00,숙박업(생활),339547.299609763,524978.205516889,숙박업(생활),20,3,1,20,1,3,0,255,,,,,0.0,0.0,N,,어반스테이속초등대해변_강원특별자치도속초시영랑동148-45
313,숙박업,03_11_03_P,5530000,5770000-201-2022-00001,2022-02-10,,1,영업/정상,1,영업,,,,,,2310.82,,"경기도 화성시 동탄구 오산동  962-31 센트럴스타 주건축물제1동 6층 601호, 7층 701호","경기도 화성시 동탄구 동탄대로11길 83, 센트럴스타 주건축물제1동 6층, 7층 601호, 701호 (오산동)",,저스트슬립호텔 동탄역점,2024-02-19 13:25:52,I,2026-02-04 01:35:23,일반호텔,208622.33308041,409284.353165193,일반호텔,0,0,6,7,0,0,0,64,,,,,0.0,0.0,N,,"저스트슬립호텔동탄역점_경기도화성시동탄구오산동962-31센트럴스타주건축물제1동6층601호,7층701호"
267,숙박업,03_11_03_P,5530000,5740000-214-2022-00001,2022-01-25,,1,영업/정상,1,영업,,,,,,122.9,,"경기도 화성시 만세구 서신면 제부리 41-4 1동, 2동 전체호","경기도 화성시 만세구 서신면 해안길 122, 1동, 2동 전체호",,나드리펜션,2022-02-04 09:34:09,I,2026-02-04 01:35:23,숙박업(생활),166650.631187506,407223.282276403,숙박업(생활),0,0,1,1,0,0,0,2,,,,,0.0,0.0,N,,"나드리펜션_경기도화성시만세구서신면제부리41-41동,2동전체호"
900,숙박업,03_11_03_P,4620000,4620000-214-2022-00001,2022-01-12,,1,영업/정상,1,영업,,,,,,889.51,357-953,"충청남도 태안군 남면 신온리 652-264 ,652-280","충청남도 태안군 남면 곰섬로 129-81, 129-87",32158.0,주식회사펄베이풀빌라,2026-02-24 14:52:37,U,2026-02-26 02:40:00,숙박업(생활),138002.15929873,344933.506804321,숙박업(생활),0,0,1,2,0,0,0,7,,,,임대,0.0,2.0,N,,"주식회사펄베이풀빌라_충청남도태안군남면신온리652-264,652-280"
1021,숙박업,03_11_03_P,3720000,3720000-201-2022-00001,2022-01-05,,1,영업/정상,1,영업,,,,,,3086.96,683-350,울산광역시 북구 진장동 0 지상1~5층,"울산광역시 북구 진장3길 23-10, 지상1~5층 (진장동)",44251.0,뉴이스테이호텔,2026-02-26 09:30:38,U,2026-02-28 02:40:00,일반호텔,,,일반호텔,5,0,1,5,0,0,0,27,,,,,0.0,0.0,N,,뉴이스테이호텔_울산광역시북구진장동0지상1~5층
311,숙박업,03_11_03_P,5530000,5740000-214-2021-00003,2021-12-15,,1,영업/정상,1,영업,,,,,,539.36,,"경기도 화성시 만세구 서신면 제부리 290-9 1층 일부, 2층, 3층","경기도 화성시 만세구 서신면 해안길 330, 1층 일부, 2층, 3층",,바닷길펜션,2021-12-15 14:58:06,I,2026-02-04 01:35:23,숙박업(생활),166027.598530948,407734.284834553,숙박업(생활),0,0,0,0,0,0,0,12,,,,,0.0,0.0,N,,"바닷길펜션_경기도화성시만세구서신면제부리290-91층일부,2층,3층"
382,숙박업,03_11_03_P,4160000,4160000-214-2021-00111,2021-11-01,,1,영업/정상,1,영업,,,,,,182.5,,경기도 가평군 조종면 운악리 419-64,"경기도 가평군 조종면 현등사길 55-462, 1동 1층",12432.0,더클리프,2026-01-30 15:58:20,U,2026-02-04 11:04:37,숙박업(생활),,,숙박업(생활),2,0,1,2,0,0,0,3,,,,,0.0,0.0,N,,더클리프_경기도가평군조종면운악리419-64
548,숙박업,03_11_03_P,3920000,3920000-201-2021-00001,2021-10-25,,1,영업/정상,1,영업,,,,,,441.73,483-050,경기도 동두천시 탑동동 885-12,"경기도 동두천시 천보산로 567-12, 8동,9동(2층) (탑동동)",11360.0,니지모리료칸,2026-02-06 14:09:33,U,2026-02-08 02:40:00,숙박업 기타,207992.375152428,486179.346953213,숙박업 기타,2,0,0,0,0,0,8,0,,,,자가,0.0,0.0,N,,니지모리료칸_경기도동두천시탑동동885-12
261,숙박업,03_11_03_P,5530000,5740000-214-2021-00002,2021-10-21,,1,영업/정상,1,영업,,,,,,352.99,,"경기도 화성시 만세구 서신면 제부리 190-29 여행스케치B 1층, 2층, 3층 전체","경기도 화성시 만세구 서신면 해안길 308-5, 여행스케치B 1층, 2층, 3층 전체",,여행스케치B,2021-10-21 15:20:53,I,2026-02-04 01:35:23,숙박업(생활),166068.175650386,407534.977759431,숙박업(생활),0,0,1,3,0,0,0,7,,,,,0.0,0.0,N,,"여행스케치B_경기도화성시만세구서신면제부리190-29여행스케치B1층,2층,3층전체"
810,숙박업,03_11_03_P,5700000,5700000-201-2021-00002,2021-10-19,,1,영업/정상,1,영업,,,,,031 882 5050,491.27,469-109,경기도 여주시 월송동 315,경기도 여주시 월평로 73 (월송동),12645.0,스테이여주 무인텔,2026-02-20 11:04:38,U,2026-02-22 02:40:00,숙박업 기타,253582.388318873,419628.458168817,숙박업 기타,3,1,1,3,0,0,0,18,,,,,0.0,0.0,N,,스테이여주무인텔_경기도여주시월송동315
639,숙박업,03_11_03_P,4231000,4231000-214-2021-00014,2021-10-18,,1,영업/정상,1,영업,,,,,02  69269268,6080.78,,강원특별자치도 속초시 조양동 1450-6,"강원특별자치도 속초시 해오름로 195, 리센 오션파크 속초C동 74객실호 (조양동)",24887.0,어반스테이속초해변씨,2026-02-11 17:31:01,U,2026-02-13 02:40:00,숙박업(생활),340223.981657986,522015.154948093,숙박업(생활),20,4,20,20,4,4,0,74,,,,,0.0,0.0,N,,어반스테이속초해변씨_강원특별자치도속초시조양동1450-6
904,숙박업,03_11_03_P,3900000,3900000-201-2021-00001,2021-10-08,,1,영업/정상,1,영업,,,,,0220007100,9548.45,423-090,경기도 광명시 일직동 512-3,경기도 광명시 신기로 22 (일직동),14345.0,(주)호텔롯데L7광명,2026-02-24 16:36:50,U,2026-02-26 02:40:00,관광호텔,189541.850018502,435187.738812827,관광호텔,27,8,9,27,0,0,0,228,,,,,0.0,0.0,N,,(주)호텔롯데L7광명_경기도광명시일직동512-3
690,숙박업,03_11_03_P,3010000,3010000-201-2021-00006,2021-10-01,,1,영업/정상,1,영업,,,,,,10845.42,100-195,서울특별시 중구 을지로5가 19-29,서울특별시 중구 동호로 369 (을지로5가),4546.0,머큐어 앰버서더 서울 동대문,2026-02-12 10:10:34,U,2026-02-14 02:40:00,관광호텔,200095.261182808,451680.793663218,관광호텔,20,4,1,20,4,1,0,297,,,,임대,0.0,0.0,N,,머큐어앰버서더서울동대문_서울특별시중구을지로5가19-29
972,숙박업,03_11_03_P,6520000,6520000-201-2021-00009,2021-09-13,,1,영업/정상,1,영업,,,,,064 802 3042,9069.87,697-806,제주특별자치도 서귀포시 법환동 745-5,제주특별자치도 서귀포시 김정문화로 51 (법환동),63566.0,서귀포제이에스(JS),2026-02-25 15:02:49,U,2026-02-27 02:40:00,일반호텔,154290.73429657,-27065.1568545862,일반호텔,10,4,1,10,1,4,0,181,,,,,0.0,0.0,N,,서귀포제이에스(JS)_제주특별자치도서귀포시법환동745-5
124,숙박업,03_11_03_P,5530000,5770000-201-2021-00004,2021-09-07,,3,폐업,2,폐업,2022-04-11,,,,,1412.7,,"경기도 화성시 동탄구 반송동  103-8 타래프라자 5층,6층,7층,8층 전체호","경기도 화성시 동탄구 동탄중심상가1길 30, 타래프라자 5층,6층,7층,8층 전체호 (반송동)",,투데이(T-DAY),2022-04-11 14:02:36,I,2026-02-04 01:35:23,숙박업 기타,206342.43569043,411073.815018077,숙박업 기타,9,0,5,8,0,0,27,0,,,,,0.0,0.0,N,,"투데이(T-DAY)_경기도화성시동탄구반송동103-8타래프라자5층,6층,7층,8층전체호"
455,숙박업,03_11_03_P,6510000,6510000-214-2021-00013,2021-07-15,,1,영업/정상,1,영업,,,,,,7799.46,690-813,제주특별자치도 제주시 연동 263-2 제주1번가 더테라스,"제주특별자치도 제주시 연동6길 5, 제주1번가 더테라스 (연동)",63132.0,어반스테이제주공항,2026-02-04 14:25:18,U,2026-02-06 02:40:00,숙박업(생활),152474.096060369,-1072.77590391526,숙박업(생활),0,0,1,19,1,0,0,67,,,,,0.0,0.0,N,,어반스테이제주공항_제주특별자치도제주시연동263-2제주1번가더테라스
573,숙박업,03_11_03_P,4191000,4191000-201-2021-00004,2021-07-09,,1,영업/정상,1,영업,,,,,,630.24,,강원특별자치도 원주시 지정면 신평리 170-12,"강원특별자치도 원주시 지정면 신무로 54-6, 2층",26348.0,어반스테이,2026-02-09 15:28:37,U,2026-02-11 02:40:00,여관업,279700.662942088,429179.900203654,여관업,3,0,2,2,0,0,0,17,,,,자가,0.0,0.0,N,,어반스테이_강원특별자치도원주시지정면신평리170-12
