번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),환경업무구분명,업종구분명,종별명,주생산품명,배출시설조업시간,배출시설연간가동일수,방지시설조업시간,방지시설연간가동일수,사업자등록번호,Unnamed: 37,record_key
393,대기오염물질배출시설설치사업장,09_30_08_P,3490000,349000021202000002,2020-02-10,,1,영업/정상,11,영업,,,,,032-888-1987,,,인천광역시 중구 신흥동3가 50-21,인천광역시 중구 서해대로 188 (신흥동3가),22339,코오롱모빌리티그룹(주) 롤스로이스서비스센터,2026-02-05 16:54:10,U,2026-02-07 02:40:00,자동차 종합 수리업,166533.245708095,438117.428045492,대기배출업소관리,자동차 종합 수리업,,,8.0,300.0,6.0,300.0,8338702544.0,,코오롱모빌리티그룹(주)롤스로이스서비스센터_인천광역시중구신흥동3가50-21
615,대기오염물질배출시설설치사업장,09_30_08_P,4090000,409000021202000011,2020-02-04,,1,영업/정상,11,영업,,,,,0319972280,,,"경기도 김포시 하성면 후평리 543-4 543-20,541-2",경기도 김포시 하성면 후평로 48-76,10007,(주)모빌인,2026-02-09 16:35:09,U,2026-02-11 02:40:00,주방용 및 음식점용 목재가구 제조업,167746.685871644,470925.48275748,대기배출업소관리,주방용 및 음식점용 목재가구 제조업,4종,주방용 목재가구,12.0,300.0,12.0,300.0,4366100678.0,,"(주)모빌인_경기도김포시하성면후평리543-4543-20,541-2"
117,대기오염물질배출시설설치사업장,09_30_08_P,4691000,469100021202000002,2020-02-04,,1,영업/정상,11,영업,,,,,063-537-5465,,,"전북특별자치도 정읍시 산외면 화죽리 491-1 , 491-2, 491-6, 493-1, 503-3, 503-18",전북특별자치도 정읍시 산외면 산외로 778,56121,농업회사법인 화정바이오(주),2026-01-30 10:58:45,U,2026-02-04 11:04:37,지정외 폐기물 처리업,206263.091974742,237309.246666884,대기배출업소관리,지정외 폐기물 처리업,5종,,24.0,365.0,24.0,365.0,5338700063.0,,"농업회사법인화정바이오(주)_전북특별자치도정읍시산외면화죽리491-1,491-2,491-6,493-1,503-3,503-18"
1803,대기오염물질배출시설설치사업장,09_30_08_P,4070000,407000021202000002,2020-01-31,,1,영업/정상,11,영업,,,,,031-633-0778,,,경기도 이천시 백사면 백우리 339-18,경기도 이천시 백사면 청백리로499번길 226,17313,주식회사 대정포장산업,2026-02-12 10:08:42,U,2026-02-14 02:40:00,기타 인쇄업,245014.310659877,425077.798238223,대기배출업소관리,기타 인쇄업,5종,포장지,12.0,300.0,12.0,300.0,4188702888.0,,주식회사대정포장산업_경기도이천시백사면백우리339-18
1072,대기오염물질배출시설설치사업장,09_30_08_P,4830000,483000021202000001,2020-01-02,,1,영업/정상,11,영업,,,,,,,,전라남도 나주시 동수동 322-1 광명리싸이클링,"전라남도 나주시 동수농공단지길 138-12, 광명리싸이클링 (동수동)",58277,(주)광명리싸이클링,2026-02-11 16:49:45,U,2026-02-13 02:40:00,폐기물 처리업,170708.544372299,165428.498271864,대기배출업소관리,폐기물 처리업,5종,,8.0,300.0,8.0,300.0,8508801004.0,,(주)광명리싸이클링_전라남도나주시동수동322-1광명리싸이클링
763,대기오염물질배출시설설치사업장,09_30_08_P,4701000,470100021201900002,2019-12-27,,1,영업/정상,11,영업,,,,,063-630-1223,,,전북특별자치도 남원시 동충동 171-2 (배출장소: 동충동 160-3),전북특별자치도 남원시 용성로 49 (동충동),590-985,전북특별자치도교육청남원학생교육문화관,2026-02-10 15:17:56,U,2026-02-12 02:40:00,"기타 오락, 문화 및 운동관련 산업",234621.592357124,212328.800786437,대기배출업소관리,"기타 오락, 문화 및 운동관련 산업",5종,수영장,6.0,125.0,,0.0,4078304705.0,,전북특별자치도교육청남원학생교육문화관_전북특별자치도남원시동충동171-2(배출장소:동충동160-3)
495,대기오염물질배출시설설치사업장,09_30_08_P,4040000,404000021201900008,2019-12-19,,1,영업/정상,11,영업,,,,,02-481-8181,,,경기도 하남시 초이동 622,"경기도 하남시 감초로184번길 11, 4,5층 (초이동)",12988,태온모터스,2026-02-06 08:38:07,U,2026-02-08 02:40:00,자동차 종합 수리업,214572.141106627,447373.741423576,대기배출업소관리,자동차 종합 수리업,5종,수리된 자동차,7.0,300.0,7.0,300.0,8850601057.0,,태온모터스_경기도하남시초이동622
1442,대기오염물질배출시설설치사업장,09_30_08_P,6530000,642000001201900018,2019-12-18,,1,영업/정상,1,영업,,,,,0336559808,,,강원특별자치도 강릉시 대전동 914-2,강원특별자치도 강릉시 과학단지로 58-13 (대전동),25451,에스앤푸드 주식회사,2021-04-09 17:32:49,I,2026-02-13 17:57:07,,363152.101488941,479037.79688029,대기배출업소관리,기타 곡물가공품 제조업,5종,"시리얼바, 초코시리얼바",8.0,240.0,8.0,240.0,3748801738.0,,에스앤푸드주식회사_강원특별자치도강릉시대전동914-2
1069,대기오염물질배출시설설치사업장,09_30_08_P,5530000,553000021201900198,2019-12-17,,1,영업/정상,11,영업,,,,,,,,"경기도 화성시 만세구 남양읍 장덕리 786-16 , 783, 785",경기도 화성시 만세구 남양읍 남양로106번길 22-8,18281,주)코아월드,2026-02-11 15:19:12,U,2026-02-13 02:40:00,폐기물 처리업,182158.051867004,405903.080477983,대기배출업소관리,폐기물 처리업,4종,"고철, 동",,0.0,8.0,300.0,4368602365.0,,"주)코아월드_경기도화성시만세구남양읍장덕리786-16,783,785"
1793,대기오염물질배출시설설치사업장,09_30_08_P,4070000,407000021201900022,2019-12-13,,1,영업/정상,11,영업,,,,,,,,경기도 이천시 모가면 서경리 437 폴리텍스코리아(주),"경기도 이천시 모가면 진상미로 1193-1, 폴리텍스코리아(주)",17408,(주)투에스텍,2026-02-12 15:01:54,U,2026-02-14 02:40:00,석회 및 플라스터 제조업,242279.2404752,406921.029002484,대기배출업소관리,석회 및 플라스터 제조업,5종,수산화칼슘,8.0,300.0,8.0,300.0,7168801403.0,,(주)투에스텍_경기도이천시모가면서경리437폴리텍스코리아(주)
1760,대기오염물질배출시설설치사업장,09_30_08_P,4050000,563000021201900009,2019-12-11,,1,영업/정상,11,영업,,,,,031-760-5564,,,경기도 용인시 기흥구 신갈동 384-67,경기도 용인시 기흥구 신정로 79 (신갈동),17094,주성엔지니어링(주),2024-04-17 13:39:30,U,2026-02-13 17:57:07,그외 기타 가공공작기계 제조업,208988.134135815,419584.447788529,대기배출업소관리,그외 기타 가공공작기계 제조업,5종,반도체연구,8.0,300.0,8.0,300.0,1248129001.0,,주성엔지니어링(주)_경기도용인시기흥구신갈동384-67
1791,대기오염물질배출시설설치사업장,09_30_08_P,4070000,407000021201900020,2019-12-09,,1,영업/정상,11,영업,,,,,031-632-8131,,,경기도 이천시 모가면 진가리 171-5,경기도 이천시 모가면 대월로127번길 51,17408,주식회사 스피폭스,2026-02-12 10:49:16,U,2026-02-14 02:40:00,전자축전기 제조업,242887.357913479,408539.909428104,대기배출업소관리,전자축전기 제조업,5종,콘덴서케이스,24.0,250.0,24.0,250.0,1268104665.0,,주식회사스피폭스_경기도이천시모가면진가리171-5
1519,대기오염물질배출시설설치사업장,09_30_08_P,3560000,356000021201900057,2019-12-04,,1,영업/정상,11,영업,,,,,,,,인천광역시 서구 가좌동 178-475번지,인천광역시 서구 백범로934번길 41-12 (가좌동),22846,진성분체,2019-12-04 18:15:19,I,2026-02-13 17:57:07,도장 및 기타 피막처리업,169312.908841923,443307.882341279,,,,,,,,,,,진성분체_인천광역시서구가좌동178-475번지
733,대기오염물질배출시설설치사업장,09_30_08_P,5540000,554000021201900040,2019-11-22,,1,영업/정상,11,영업,,,,,,,,경기도 광주시 목동 142-27,경기도 광주시 염소골길 47-5 (목동),12770,(주)장수산업,2026-02-10 14:57:13,U,2026-02-12 02:40:00,기타 목재가구 제조업,218001.905508008,430755.718022862,대기배출업소관리,기타 목재가구 제조업,5종,,8.0,300.0,8.0,300.0,2198111944.0,,(주)장수산업_경기도광주시목동142-27
1999,대기오염물질배출시설설치사업장,09_30_08_P,4930000,493000021201900002,2019-11-21,,1,영업/정상,11,영업,,,,,,,,전라남도 해남군 산이면 초송리 산 95-1,,,농업회사법인(주)다솜,2026-02-13 15:40:50,U,2026-02-15 02:40:00,폐기물 처리업,149641.81426956,129110.315352663,대기배출업소관리,폐기물 처리업,4종,퇴비,8.0,300.0,24.0,330.0,4038146198.0,,농업회사법인(주)다솜_전라남도해남군산이면초송리산95-1
32,대기오염물질배출시설설치사업장,09_30_08_P,4490000,449000021201900033,2019-11-20,,1,영업/정상,11,영업,,,,,,,,충청남도 천안시 동남구 수신면 백자리 100-1,충청남도 천안시 동남구 수신면 백자3길 198,31250,에코리턴,2026-02-02 15:44:45,U,2026-02-04 02:40:00,위생용 종이제품 제조업,225370.76345632,357182.620070361,대기배출업소관리,위생용 종이제품 제조업,5종,"위생용 두루마리화장지, 복사용지",8.0,300.0,,0.0,3530403758.0,,에코리턴_충청남도천안시동남구수신면백자리100-1
380,대기오염물질배출시설설치사업장,09_30_08_P,6310000,631000001201900025,2019-11-15,,1,영업/정상,1,영업,,,,,,,,울산광역시 울주군 언양읍 반천리 1108-3 (주)정운반천공장,"울산광역시 울주군 언양읍 반천산업로 80-62, (주)정운반천공장",44936,(주)정운,2026-02-05 15:40:17,U,2026-02-07 02:40:00,,394779.976729724,231191.714419195,대기배출업소관리,기타 자동차 부품 제조업,3종,,0.0,0.0,0.0,0.0,6208144738.0,,(주)정운_울산광역시울주군언양읍반천리1108-3(주)정운반천공장
613,대기오염물질배출시설설치사업장,09_30_08_P,4060000,406000021201900063,2019-11-01,,1,영업/정상,11,영업,,,,,0319442451,,,경기도 파주시 탄현면 축현리 133,경기도 파주시 탄현면 웅지로 76-93 (축현리 133),10846,도호디자인퍼니처,2026-02-09 10:26:43,U,2026-02-11 02:40:00,기타 목재가구 제조업,176696.138522078,478947.629980909,대기배출업소관리,기타 목재가구 제조업,5종,"일반가구, 주방가구",8.0,300.0,8.0,300.0,5570700451.0,,도호디자인퍼니처_경기도파주시탄현면축현리133
862,대기오염물질배출시설설치사업장,09_30_08_P,6530000,653000001201900017,2019-10-23,,1,영업/정상,1,영업,,,,,,,,강원특별자치도 강릉시 사천면 방동리 804-6,강원특별자치도 강릉시 사천면 과학단지로 158-17,25440,동양산전(주),2021-01-13 14:51:38,I,2026-02-13 00:20:38,,363326.93905462,479969.996825562,,,,,,,,,,,동양산전(주)_강원특별자치도강릉시사천면방동리804-6
812,대기오염물질배출시설설치사업장,09_30_08_P,4450000,445000021199160029,2019-10-22,,1,영업/정상,11,영업,,,,,043-537-7705,,,충청북도 진천군 이월면 신계리 758-3 부경아스콘(주),,,(주)부경아스콘,2026-02-10 09:04:06,U,2026-02-12 02:40:00,아스콘 제조업,235130.258100274,384002.672197222,대기배출업소관리,아스콘 제조업,2종,,8.0,125.0,8.0,125.0,3018164565.0,,(주)부경아스콘_충청북도진천군이월면신계리758-3부경아스콘(주)
1792,대기오염물질배출시설설치사업장,09_30_08_P,4520000,452000021201900032,2019-10-15,,1,영업/정상,11,영업,,,,,0415458816,,,충청남도 아산시 영인면 구성리 956,충청남도 아산시 영인면 토정로 507-21,31402,(주)허밍아비스,2026-02-12 09:19:52,U,2026-02-14 02:40:00,화장품 제조업,197223.36297216,377583.719638471,대기배출업소관리,화장품 제조업,5종,"실리콘,아이마스크",8.0,240.0,8.0,240.0,5058140831.0,,(주)허밍아비스_충청남도아산시영인면구성리956
863,대기오염물질배출시설설치사업장,09_30_08_P,6530000,653000001201900019,2019-10-02,,3,폐업,2,폐업,2022-02-07,,,,,,,강원특별자치도 강릉시 사천면 방동리 801-5,강원특별자치도 강릉시 사천면 과학단지로 174-15,25440,"(주)한국포스밴시스템 (재정리, 무허가)",2022-04-29 16:54:01,I,2026-02-13 00:20:38,,363345.704241235,480128.610310418,,,,,,,,,,,"(주)한국포스밴시스템(재정리,무허가)_강원특별자치도강릉시사천면방동리801-5"
1440,대기오염물질배출시설설치사업장,09_30_08_P,6530000,642000001201900016,2019-09-30,,1,영업/정상,1,영업,,,,,0333452557,,,강원특별자치도 횡성군 우천면 상하가리 532번지,강원특별자치도 횡성군 우천면 우천산업단지로 37-6,25244,(주)바이오 로제트,2022-04-15 16:56:37,I,2026-02-13 17:57:07,,293895.86419822,443437.169679595,대기배출업소관리,건강기능식품 제조업,4종,"홍삼, 아로니아, 석류등을 이용한 액상 및 고형 제품",8.0,276.0,8.0,276.0,2078134847.0,,(주)바이오로제트_강원특별자치도횡성군우천면상하가리532번지
200,대기오염물질배출시설설치사업장,09_30_08_P,6430000,643000001201900049,2019-09-23,,1,영업/정상,1,영업,,,,,0435340900,,,충청북도 진천군 덕산면 산수리 1072번지 1호,충청북도 진천군 덕산면 산수산단3로 11,27856,(주)사세,2026-02-03 11:09:38,U,2026-02-06 02:40:00,,242833.790949397,377204.864609779,대기배출업소관리,기타 육류 가공 및 저장처리업,4종,계육가공품,24.0,312.0,0.0,0.0,1198126322.0,,(주)사세_충청북도진천군덕산면산수리1072번지1호
729,대기오염물질배출시설설치사업장,09_30_08_P,5200000,520000021201900007,2019-09-05,,1,영업/정상,11,영업,,,,,054-956-7032,,,경상북도 고령군 성산면 박곡리 동고령일반산업단지 3블럭 8로트,경상북도 고령군 성산면 동고령산단로 162,40115,(주)반석카본,2026-02-10 15:05:10,U,2026-02-12 02:40:00,,324134.402935146,254395.509928334,대기배출업소관리,,5종,,8.0,300.0,8.0,300.0,5038602423.0,,(주)반석카본_경상북도고령군성산면박곡리동고령일반산업단지3블럭8로트
1439,대기오염물질배출시설설치사업장,09_30_08_P,6530000,642000001201900015,2019-09-04,,1,영업/정상,1,영업,,,,,0333426224,,,강원특별자치도 횡성군 우천면 상하가리 517번지,강원특별자치도 횡성군 우천면 우천산업단지로 38-36,25244,웰텍(주) 횡성우천산단지점,2023-02-07 09:10:59,I,2026-02-13 17:57:07,,293821.134629962,443924.749194615,대기배출업소관리,강관 제조업,4종,상수도 강관,8.0,300.0,8.0,300.0,3128125728.0,,웰텍(주)횡성우천산단지점_강원특별자치도횡성군우천면상하가리517번지
1215,대기오염물질배출시설설치사업장,09_30_08_P,4050000,562000021201900016,2019-08-28,,1,영업/정상,11,영업,,,,,0313372177,,,경기도 용인시 처인구 이동읍 어비리 95-2번지,,,(주)대흥엠앤티2사업장,2020-04-08 22:10:27,U,2026-02-13 17:57:07,폐기물 처리업,219300.782513121,401231.204395392,,,,,,,,,,,(주)대흥엠앤티2사업장_경기도용인시처인구이동읍어비리95-2번지
609,대기오염물질배출시설설치사업장,09_30_08_P,4341000,434100021201900001,2019-08-26,,1,영업/정상,11,영업,,,,,033-633-0052,,,강원특별자치도 고성군 죽왕면 오호리 278-27 (주)솔트로드,강원특별자치도 고성군 죽왕면 송지호로 15-5,24747,자연드림솔트로드(주),2026-02-09 16:23:47,U,2026-02-11 02:40:00,기타 식료품 제조업,333116.068786898,537306.327300812,대기배출업소관리,기타 식료품 제조업,4종,먹는해양심층수,24.0,300.0,,0.0,1648701376.0,,자연드림솔트로드(주)_강원특별자치도고성군죽왕면오호리278-27(주)솔트로드
209,대기오염물질배출시설설치사업장,09_30_08_P,3480000,348000021201900026,2019-08-23,,1,영업/정상,11,영업,,,,,053-716-5348,,,대구광역시 달성군 구지면 수리리 1301-2,대구광역시 달성군 구지면 국가산단서로71길 129,43011,대봉산업(주),2026-02-04 11:34:45,U,2026-02-06 02:40:00,주형 및 금형 제조업,325866.841016067,241482.231736002,대기배출업소관리,주형 및 금형 제조업,4종,자동차부품,16.0,240.0,16.0,240.0,5148180841.0,,대봉산업(주)_대구광역시달성군구지면수리리1301-2
728,대기오염물질배출시설설치사업장,09_30_08_P,4980000,498000021201900007,2019-08-22,,1,영업/정상,11,영업,,,,,0613929792,,,전라남도 장성군 황룡면 월평리 610-1,전라남도 장성군 황룡면 강변로 451-25,57227,세연필텍(주),2026-02-10 08:48:51,U,2026-02-12 02:40:00,플라스틱제품 제조업,178473.006130386,198410.693396045,대기배출업소관리,플라스틱제품 제조업,5종,,,0.0,,0.0,,,세연필텍(주)_전라남도장성군황룡면월평리610-1
