번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),문화체육업종명,공사립구분명,보험가입여부코드,지도자수,건축물동수,건축물연면적,휴게실면적,사무실면적,탈의실면적,회원모집총인원,세부업종명,법인명,Unnamed: 40,record_key
139,체력단련장업,10_42_01_P,4020000,CDFH3301062024000007,2024-07-31,,1,영업/정상,13,영업중,,,,,,535.51,,경기도 군포시 산본동 1123-2 인베스텔,"경기도 군포시 산본천로 62, 인베스텔 303호 (산본동)",15865.0,하이클래스짐 산본점 헬스 PT,2026-02-09 15:25:41,U,2026-02-11 02:40:00,,193781.24343459,428712.578275366,체력단련장업,사립,,0,0,0.0,0,0.0,0.0,0,,,,하이클래스짐산본점헬스PT_경기도군포시산본동1123-2인베스텔
340,체력단련장업,10_42_01_P,3200000,CDFH3301062024000014,2024-07-30,,1,영업/정상,13,영업중,,,,,,253.16,,서울특별시 관악구 봉천동 858-6 WD세븐스,"서울특별시 관악구 관악로 186, WD세븐스 지하1층 B02호 (봉천동)",8738.0,프로틴짐PT 서울대입구점,2026-02-11 17:34:26,U,2026-02-13 02:40:00,,195820.484507172,442141.85108667,체력단련장업,사립,,0,0,7255.64,0,0.0,0.0,1,,,,프로틴짐PT서울대입구점_서울특별시관악구봉천동858-6WD세븐스
343,체력단련장업,10_42_01_P,3220000,CDFH3301062024000027,2024-07-22,,1,영업/정상,13,영업중,,,,,,713.0,,서울특별시 강남구 역삼동 823-16,"서울특별시 강남구 논현로85길 70, 지하2층 (역삼동)",6234.0,어반필드 역삼점,2026-02-11 11:37:15,U,2026-02-13 02:40:00,,202801.293856321,443952.335566124,체력단련장업,사립,,0,0,0.0,0,0.0,0.0,0,,,,어반필드역삼점_서울특별시강남구역삼동823-16
345,체력단련장업,10_42_01_P,3220000,CDFH3301062024000026,2024-07-19,,1,영업/정상,13,영업중,,,,,,163.0,,서울특별시 강남구 역삼동 783-18 제이케이빌딩,"서울특별시 강남구 언주로65길 13, 제이케이빌딩 2층 (역삼동)",6229.0,스튜디오 루시,2026-02-11 11:36:47,U,2026-02-13 02:40:00,,203899.451520288,443655.84995276,체력단련장업,사립,,0,0,0.0,0,0.0,0.0,0,,,,스튜디오루시_서울특별시강남구역삼동783-18제이케이빌딩
467,체력단련장업,10_42_01_P,3140000,CDFH3301062024000012,2024-07-15,,1,영업/정상,13,영업중,,,,,,485.89,,서울특별시 양천구 목동 650-7,"서울특별시 양천구 등촌로 186, 3,4층 (목동)",7951.0,리뉴짐,2026-02-12 13:41:44,U,2026-02-14 02:40:00,,187824.577078216,449342.399687907,체력단련장업,사립,,1,1,1871.76,0,0.0,0.0,0,,,,리뉴짐_서울특별시양천구목동650-7
344,체력단련장업,10_42_01_P,3220000,CDFH3301062024000024,2024-07-11,,1,영업/정상,13,영업중,,,,,,164.0,,서울특별시 강남구 대치동 507-2 대치퍼스트빌딩,"서울특별시 강남구 삼성로 155, 대치퍼스트빌딩 B121호 (대치동)",6291.0,최원준 GYM,2026-02-11 11:36:22,U,2026-02-13 02:40:00,,205496.329962005,443515.70221107,체력단련장업,사립,,0,0,0.0,0,0.0,0.0,0,,,,최원준GYM_서울특별시강남구대치동507-2대치퍼스트빌딩
338,체력단련장업,10_42_01_P,3220000,CDFH3301062024000022,2024-07-03,,1,영업/정상,13,영업중,,,,,,165.0,,서울특별시 강남구 신사동 565-14,"서울특별시 강남구 도산대로25길 36, 지하1층 (신사동)",6032.0,웰니스라운지 헤이원,2026-02-11 11:35:55,U,2026-02-13 02:40:00,,202271.155211169,446637.695096022,체력단련장업,사립,,0,0,0.0,0,0.0,0.0,0,,,,웰니스라운지헤이원_서울특별시강남구신사동565-14
337,체력단련장업,10_42_01_P,3220000,CDFH3301062024000021,2024-06-25,,1,영업/정상,13,영업중,,,,,,252.0,,서울특별시 강남구 신사동 640-5,"서울특별시 강남구 언주로172길 29, 2층 (신사동)",6017.0,트라이포드스포츠 (TPS Ground),2026-02-11 11:35:25,U,2026-02-13 02:40:00,,203138.672069121,447257.10283752,체력단련장업,사립,,0,0,0.0,0,0.0,0.0,0,,,,트라이포드스포츠(TPSGround)_서울특별시강남구신사동640-5
218,체력단련장업,10_42_01_P,3060000,CDFH3301062024000007,2024-06-25,,1,영업/정상,13,영업중,,,,,,165.0,,서울특별시 중랑구 면목동 91-69 한성빌딩,"서울특별시 중랑구 면목로 456, 한성빌딩 2층 201호 (면목동)",2155.0,비프로PT,2026-02-10 15:58:19,U,2026-02-12 02:40:00,,207605.319631481,454476.402983363,체력단련장업,사립,,0,0,0.0,0,0.0,0.0,0,,,,비프로PT_서울특별시중랑구면목동91-69한성빌딩
699,체력단련장업,10_42_01_P,3780000,CDFH3301062024000023,2024-06-24,,1,영업/정상,13,영업중,,,,,,83.5,,경기도 성남시 분당구 이매동 120-2 성우빌딩,"경기도 성남시 분당구 양현로94번길 9, 성우빌딩 504호 (이매동)",13568.0,RNP트레이닝센터,2026-02-23 15:18:29,U,2026-02-25 02:40:00,,211050.995817061,432189.206018457,체력단련장업,사립,,1,0,0.0,0,0.0,0.0,0,,,,RNP트레이닝센터_경기도성남시분당구이매동120-2성우빌딩
336,체력단련장업,10_42_01_P,3220000,CDFH3301062024000020,2024-06-19,,1,영업/정상,13,영업중,,,,,02-6204-3615,643.0,,서울특별시 강남구 청담동 133 정원빌딩,"서울특별시 강남구 영동대로 706, 정원빌딩 4, 5층 (청담동)",6075.0,에스앤제이코어(제일리핏케어센터),2026-02-11 11:34:41,U,2026-02-13 02:40:00,,204995.90828647,446508.745956305,체력단련장업,사립,,0,0,0.0,0,0.0,0.0,0,,,,에스앤제이코어(제일리핏케어센터)_서울특별시강남구청담동133정원빌딩
341,체력단련장업,10_42_01_P,3220000,CDFH3301062024000019,2024-06-14,,1,영업/정상,13,영업중,,,,,,329.0,,서울특별시 강남구 역삼동 726-15 정진빌딩,"서울특별시 강남구 논현로 428, 정진빌딩 B1층 (역삼동)",6223.0,페레 역삼,2026-02-11 11:32:45,U,2026-02-13 02:40:00,,203334.508325772,444035.802358739,체력단련장업,사립,,0,0,0.0,0,0.0,0.0,0,,,,페레역삼_서울특별시강남구역삼동726-15정진빌딩
563,체력단련장업,10_42_01_P,3090000,CDFH3301062024000004,2024-06-12,,1,영업/정상,13,영업중,,,,,,469.88,,서울특별시 도봉구 창동 655-21 안강프라자,"서울특별시 도봉구 도봉로110나길 21, 지하1층 (창동, 안강프라자)",1455.0,워라밸피트니스 24시 쌍문역점,2026-02-19 09:35:42,U,2026-02-21 02:40:00,,202991.660105264,460533.989789054,체력단련장업,사립,,2,0,0.0,0,0.0,0.0,0,,,,워라밸피트니스24시쌍문역점_서울특별시도봉구창동655-21안강프라자
554,체력단련장업,10_42_01_P,5530000,CDFH3301062024000017,2024-06-10,,1,영업/정상,13,영업중,,,,,,629.95,,경기도 화성시 만세구 새솔동 77-1,"경기도 화성시 만세구 꽃내음1길 19-6, 601호~606호 (새솔동)",18244.0,리라 핏,2026-02-19 13:20:56,U,2026-02-21 02:40:00,,183799.769501545,420266.099880927,체력단련장업,사립,,0,0,0.0,0,0.0,0.0,0,,,,리라핏_경기도화성시만세구새솔동77-1
468,체력단련장업,10_42_01_P,3140000,CDFH3301062024000011,2024-06-07,,1,영업/정상,13,영업중,,,,,,100.62,,서울특별시 양천구 목동 404-156 대경프라자,"서울특별시 양천구 신목로 102, 대경프라자 지하1층 1호 (목동)",8007.0,주식회사 포그로스,2026-02-12 13:40:41,U,2026-02-14 02:40:00,,188954.524397407,446824.338404844,체력단련장업,사립,,0,0,0.0,0,0.0,0.0,0,,,,주식회사포그로스_서울특별시양천구목동404-156대경프라자
342,체력단련장업,10_42_01_P,3220000,CDFH3301062024000018,2024-06-03,,1,영업/정상,13,영업중,,,,,,167.0,,서울특별시 강남구 청담동 131-13,"서울특별시 강남구 영동대로138길 15, 2층 (청담동)",6075.0,짐포레스트,2026-02-11 11:31:35,U,2026-02-13 02:40:00,,204919.07413946,446773.705671189,체력단련장업,사립,,0,0,0.0,0,0.0,0.0,0,,,,짐포레스트_서울특별시강남구청담동131-13
512,체력단련장업,10_42_01_P,3740000,CDFH3301062024000030,2024-05-31,,1,영업/정상,13,영업중,,,,,,202.04,,경기도 수원시 팔달구 우만동 140-4,"경기도 수원시 팔달구 중부대로 185, 3층 (우만동)",16494.0,올데이피티,2026-02-13 13:01:08,U,2026-02-15 02:40:00,,203171.687902161,419487.538203233,체력단련장업,사립,,1,0,0.0,0,0.0,0.0,0,,,,올데이피티_경기도수원시팔달구우만동140-4
363,체력단련장업,10_42_01_P,3220000,CDFH3301062024000016,2024-05-29,,1,영업/정상,13,영업중,,,,,,283.0,,서울특별시 강남구 개포동 1246 서호빌딩,"서울특별시 강남구 개포로 209, 서호빌딩 지하1층 (개포동)",6303.0,렛츠핏 개포점,2026-02-11 11:30:42,U,2026-02-13 02:40:00,,203961.441172109,441830.00854726,체력단련장업,사립,,0,0,0.0,0,0.0,0.0,0,,,,렛츠핏개포점_서울특별시강남구개포동1246서호빌딩
364,체력단련장업,10_42_01_P,3220000,CDFH3301062024000017,2024-05-29,,1,영업/정상,13,영업중,,,,,,1312.0,,서울특별시 강남구 역삼동 653-4,"서울특별시 강남구 언주로 563, B127호 (역삼동)",6135.0,웰앤피트니스 강남지점,2026-02-11 11:31:11,U,2026-02-13 02:40:00,,203311.617902145,445074.121017059,체력단련장업,사립,,0,0,0.0,0,0.0,0.0,0,,,,웰앤피트니스강남지점_서울특별시강남구역삼동653-4
709,체력단련장업,10_42_01_P,3780000,CDFH3301062024000020,2024-05-29,,1,영업/정상,13,영업중,,,,,,57.01,,경기도 성남시 분당구 정자동 230-10,"경기도 성남시 분당구 불곡남로 19, 지하1층 (정자동)",13604.0,주앤짐,2026-02-23 15:16:41,U,2026-02-25 02:40:00,,210883.15000114,428438.793199079,체력단련장업,사립,,1,0,0.0,0,0.0,0.0,0,,,,주앤짐_경기도성남시분당구정자동230-10
710,체력단련장업,10_42_01_P,3780000,CDFH3301062024000021,2024-05-29,,1,영업/정상,13,영업중,,,,,,109.56,,경기도 성남시 분당구 율동 310-1 청암빌딩,"경기도 성남시 분당구 새마을로 173, 청암빌딩 5층 (율동)",13574.0,분당맥스짐,2026-02-23 15:17:35,U,2026-02-25 02:40:00,,213191.082371814,431301.225628604,체력단련장업,사립,,1,0,0.0,0,0.0,0.0,0,,,,분당맥스짐_경기도성남시분당구율동310-1청암빌딩
475,체력단련장업,10_42_01_P,3140000,CDFH3301062024000010,2024-05-24,,1,영업/정상,13,영업중,,,,,,162.64,,서울특별시 양천구 신정동 1028-5,"서울특별시 양천구 신월로 322, 2층 (신정동)",8082.0,렛츠고짐,2026-02-12 13:38:46,U,2026-02-14 02:40:00,,187265.646036998,446578.869333061,체력단련장업,사립,,0,0,0.0,0,0.0,0.0,0,,,,렛츠고짐_서울특별시양천구신정동1028-5
473,체력단련장업,10_42_01_P,3140000,CDFH3301062024000009,2024-05-20,,1,영업/정상,13,영업중,,,,,,52.52,,서울특별시 양천구 신정동 1029-14 에비앙빌딩,"서울특별시 양천구 신월로 310, 502호 (신정동, 에비앙빌딩)",8082.0,mk#,2026-02-12 13:38:06,U,2026-02-14 02:40:00,,187147.122565712,446555.544194408,체력단련장업,사립,,0,0,0.0,0,0.0,0.0,0,,,,mk#_서울특별시양천구신정동1029-14에비앙빌딩
514,체력단련장업,10_42_01_P,3210000,CDFH3301062024000006,2024-05-17,,1,영업/정상,13,영업중,,,,,02-542-2654,334.93,,서울특별시 서초구 잠원동 20-5 인성빌딩,"서울특별시 서초구 강남대로 603, 인성빌딩 지하1층 (잠원동)",6526.0,신사 라이크짐,2026-02-13 10:28:15,U,2026-02-15 02:40:00,,201631.754128865,445925.192925207,체력단련장업,사립,,2,0,0.0,0,0.0,0.0,0,,,,신사라이크짐_서울특별시서초구잠원동20-5인성빌딩
359,체력단련장업,10_42_01_P,3220000,CDFH3301062024000015,2024-05-16,,1,영업/정상,13,영업중,,,,,,117.0,,서울특별시 강남구 청담동 39-4,"서울특별시 강남구 학동로55길 26, 4층 (청담동)",6065.0,스텐셜핏,2026-02-11 11:29:45,U,2026-02-13 02:40:00,,203607.377667895,446328.847827318,체력단련장업,사립,,0,0,0.0,0,0.0,0.0,0,,,,스텐셜핏_서울특별시강남구청담동39-4
476,체력단련장업,10_42_01_P,3140000,CDFH3301062024000008,2024-05-14,,1,영업/정상,13,영업중,,,,,,194.38,,서울특별시 양천구 목동 611-5,"서울특별시 양천구 목동중앙북로 13, 3층 (목동)",7946.0,헬스고 여성전용 등촌점,2026-02-12 13:34:49,U,2026-02-14 02:40:00,,188000.151149559,449606.322472582,체력단련장업,사립,,0,0,0.0,0,0.0,0.0,0,,,,헬스고여성전용등촌점_서울특별시양천구목동611-5
713,체력단련장업,10_42_01_P,3780000,CDFH3301062024000019,2024-05-13,,1,영업/정상,13,영업중,,,,,,351.75,,경기도 성남시 분당구 수내동 58-5 한올빌딩,"경기도 성남시 분당구 내정로174번길 6, 한올빌딩 지하1층 (수내동)",13599.0,업투휘트니스 수내 주식회사,2026-02-23 15:16:13,U,2026-02-25 02:40:00,,210579.992036802,430167.347888896,체력단련장업,사립,,2,0,0.0,0,0.0,0.0,0,,,,업투휘트니스수내주식회사_경기도성남시분당구수내동58-5한올빌딩
553,체력단련장업,10_42_01_P,5530000,CDFH3301062024000014,2024-05-13,,1,영업/정상,13,영업중,,,,,,455.48,,경기도 화성시 만세구 새솔동 100-2,"경기도 화성시 만세구 노들길 8, 203호~205호 (새솔동)",18242.0,라인짐,2026-02-19 11:42:51,U,2026-02-21 02:40:00,,183930.249468027,419739.057226225,체력단련장업,사립,,0,0,0.0,0,0.0,0.0,0,,,,라인짐_경기도화성시만세구새솔동100-2
577,체력단련장업,10_42_01_P,3860000,CDFH3301062024000015,2024-05-13,,1,영업/정상,13,영업중,,,,,032-661-4502,336.95,,경기도 부천시 소사구 심곡본동 588-1 부천라비앙로제,"경기도 부천시 소사구 경인로 190, 3층 (심곡본동, 부천라비앙로제)",14711.0,트라이던 피트니스 심곡점,2026-02-19 16:32:42,U,2026-02-21 02:40:00,,180179.04605575,442385.85182858,체력단련장업,사립,,0,0,0.0,0,0.0,0.0,0,,,,트라이던피트니스심곡점_경기도부천시소사구심곡본동588-1부천라비앙로제
580,체력단련장업,10_42_01_P,3090000,CDFH3301062024000002,2024-05-09,,1,영업/정상,13,영업중,,,,,,494.48,,서울특별시 도봉구 창동 581-69,"서울특별시 도봉구 덕릉로 249, 2층 (창동)",1470.0,주식회사 바디크러쉬,2026-02-19 09:35:15,U,2026-02-21 02:40:00,,203369.946577921,459738.270028612,체력단련장업,사립,,1,0,0.0,0,0.0,0.0,0,,,,주식회사바디크러쉬_서울특별시도봉구창동581-69
714,체력단련장업,10_42_01_P,3780000,CDFH3301062024000016,2024-05-07,,1,영업/정상,13,영업중,,,,,,583.83,,경기도 성남시 분당구 삼평동 741 판교푸르지오월드마크,"경기도 성남시 분당구 대왕판교로606번길 58, 판교푸르지오월드마크 지하1층 (삼평동)",13525.0,헬스보이홀딩스 판교본점,2026-02-23 15:13:48,U,2026-02-25 02:40:00,,209993.600292929,432609.081811328,체력단련장업,사립,,2,0,0.0,0,0.0,0.0,0,,,,헬스보이홀딩스판교본점_경기도성남시분당구삼평동741판교푸르지오월드마크
715,체력단련장업,10_42_01_P,3780000,CDFH3301062024000017,2024-05-07,,1,영업/정상,13,영업중,,,,,,81.58,,경기도 성남시 분당구 백현동 529 SK HUB 오피스텔,"경기도 성남시 분당구 판교역로 109, SK HUB 오피스텔 A동 B212호 (백현동)",13531.0,근육 연구소,2026-02-23 15:14:58,U,2026-02-25 02:40:00,,209584.950505381,432125.308120738,체력단련장업,사립,,1,0,0.0,0,0.0,0.0,0,,,,근육연구소_경기도성남시분당구백현동529SKHUB오피스텔
552,체력단련장업,10_42_01_P,5530000,CDFH3301062024000013,2024-05-03,,1,영업/정상,13,영업중,,,,,,,,경기도 화성시 만세구 남양읍 남양리 2319-1,"경기도 화성시 만세구 남양읍 시청로160번길 52, 202호",18270.0,프로틴하우스 2호점,2026-02-19 11:45:59,U,2026-02-21 02:40:00,,184430.188340406,410809.480956502,체력단련장업,사립,,0,0,0.0,0,0.0,0.0,0,,,,프로틴하우스2호점_경기도화성시만세구남양읍남양리2319-1
707,체력단련장업,10_42_01_P,3780000,CDFH3301062024000015,2024-05-02,,1,영업/정상,13,영업중,,,,,,189.26,,경기도 성남시 분당구 금곡동 159 한국프라자,"경기도 성남시 분당구 성남대로 170, 한국프라자 403,404호 (금곡동)",13618.0,홈리복싱짐 헬스PT,2026-02-23 15:11:12,U,2026-02-25 02:40:00,,209631.991430699,427685.482703527,체력단련장업,사립,,1,0,0.0,0,0.0,0.0,0,,,,홈리복싱짐헬스PT_경기도성남시분당구금곡동159한국프라자
711,체력단련장업,10_42_01_P,3780000,CDFH3301062024000013,2024-05-01,,1,영업/정상,13,영업중,,,,,,136.6,,경기도 성남시 분당구 정자동 117-4 새소망전인교육센타,"경기도 성남시 분당구 정자로 105, 새소망전인교육센타 401호 (정자동)",13607.0,"O,range PT Studio",2026-02-23 15:09:34,U,2026-02-25 02:40:00,,210257.337290139,429091.86942051,체력단련장업,사립,,1,0,0.0,0,0.0,0.0,0,,,,"O,rangePTStudio_경기도성남시분당구정자동117-4새소망전인교육센타"
362,체력단련장업,10_42_01_P,3340000,CDFH3301062024000005,2024-05-01,,1,영업/정상,13,영업중,,,,,,,,부산광역시 사하구 당리동 324-4 삼원당리프라자,"부산광역시 사하구 낙동대로 381, 삼원당리프라자 3층 (당리동)",49411.0,헬스보이짐 당리점,2026-02-11 08:59:37,U,2026-02-13 02:40:00,,380112.082865005,179941.209428049,체력단련장업,사립,,0,0,0.0,0,0.0,0.0,0,,,,헬스보이짐당리점_부산광역시사하구당리동324-4삼원당리프라자
706,체력단련장업,10_42_01_P,3780000,CDFH3301062024000014,2024-05-01,,1,영업/정상,13,영업중,,,,,,87.86,,경기도 성남시 분당구 정자동 17-6 정자역프라자,"경기도 성남시 분당구 성남대로 345, 정자역프라자 706호 (정자동)",13558.0,TOP PT 정자 본점,2026-02-23 15:10:02,U,2026-02-25 02:40:00,,209469.052333717,429435.191473829,체력단련장업,사립,,1,0,0.0,0,0.0,0.0,0,,,,TOPPT정자본점_경기도성남시분당구정자동17-6정자역프라자
579,체력단련장업,10_42_01_P,3860000,CDFH3301062024000012,2024-04-30,,1,영업/정상,13,영업중,,,,,,245.19,,경기도 부천시 소사구 소사본동 409-6 아크리아Ⅲ 401호,"경기도 부천시 소사구 소사동로72번길 17, 아크리아Ⅲ 401호 (소사본동)",14772.0,랩핏피트니스,2026-02-19 16:39:15,U,2026-02-21 02:40:00,,182540.084084056,441168.956655763,체력단련장업,사립,,0,0,0.0,0,0.0,0.0,0,,,,랩핏피트니스_경기도부천시소사구소사본동409-6아크리아Ⅲ401호
366,체력단련장업,10_42_01_P,3040000,CDFH3301062024000008,2024-04-25,,1,영업/정상,13,영업중,,,,,070-8878-5650,2677.11,,서울특별시 광진구 화양동 174 건대 트레비앙 오피스텔,"서울특별시 광진구 광나루로 374, 건대 트레비앙 오피스텔 B1,B2층 (화양동)",5009.0,짐박스피트니스 어린이대공원점,2026-02-11 11:06:54,U,2026-02-13 02:40:00,,206246.086401238,449495.358478907,체력단련장업,사립,,2,0,2677.11,0,0.0,0.0,0,,,,짐박스피트니스어린이대공원점_서울특별시광진구화양동174건대트레비앙오피스텔
