번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),자산규모,부채총액,자본금,판매방식명,Unnamed: 32,record_key
2033,통신판매업,08_26_04_P,5230000,2026523012830200017,2026-03-04,,1,영업/정상,1,정상영업,,,,,,,,경상북도 예천군 예천읍 대심리 **-** 예천잔디조경공사,"경상북도 예천군 예천읍 봉덕로 *, 예천잔디조경공사",36827,봉덕식당,2026-03-04 13:40:22,I,2026-03-06 00:20:02,종합몰,329018.880626787,350704.007247843,0,0,0,인터넷,,봉덕식당_경상북도예천군예천읍대심리**-**예천잔디조경공사
2032,통신판매업,08_26_04_P,5230000,2026523012830200016,2026-03-04,,1,영업/정상,1,정상영업,,,,,,,,경상북도 예천군 호명읍 산합리 **** 우방아이유쉘*차 ***동 ****호,"경상북도 예천군 호명읍 검무로 **, ***동 ****호 (우방아이유쉘*차)",36849,바다속으로,2026-03-04 13:36:15,I,2026-03-06 00:20:02,종합몰,333577.977664159,342834.428584659,0,0,0,인터넷,,바다속으로_경상북도예천군호명읍산합리****우방아이유쉘*차***동****호
2004,통신판매업,08_26_04_P,3200000,2026320022530200476,2026-03-04,,1,영업/정상,1,정상영업,,,,,,,,서울특별시 관악구 남현동 ****-* 르.메이에르 강남타운 *차,"서울특별시 관악구 남부순환로 ****, 제비*층 제에프*호 (남현동, 르.메이에르 강남타운 *차)",08806,비엔(BIEN),2026-03-04 15:43:23,I,2026-03-06 00:20:02,의류/패션/잡화/뷰티,198033.379026219,441572.330525418,0,0,0,인터넷,,비엔(BIEN)_서울특별시관악구남현동****-*르.메이에르강남타운*차
2003,통신판매업,08_26_04_P,3940000,2026396012830200417,2026-03-04,,1,영업/정상,1,정상영업,,,,,,,,경기도 고양시 일산동구 마두동 ***-*,"경기도 고양시 일산동구 일산로***번길 **-*, *층 ***, ***호 (마두동)",10407,매그놀리아(MAGNOLIA),2026-03-04 15:53:58,I,2026-03-06 00:20:02,기타,181184.980792331,462535.550379909,0,0,0,인터넷,,매그놀리아(MAGNOLIA)_경기도고양시일산동구마두동***-*
2002,통신판매업,08_26_04_P,3740000,2026376003430200255,2026-03-04,,1,영업/정상,1,정상영업,,,,,,,,경기도 수원시 권선구 구운동 ***-**,"경기도 수원시 권선구 구운로**번길 **-**, *층 일부호 (구운동)",16406,강남소고기해장국,2026-03-04 11:44:12,I,2026-03-06 00:20:02,건강/식품,197350.660074851,419782.18801596,0,0,0,인터넷,,강남소고기해장국_경기도수원시권선구구운동***-**
1972,통신판매업,08_26_04_P,3530000,2026353017930200410,2026-03-04,,1,영업/정상,1,정상영업,,,,,,,,인천광역시 남동구 서창동 ***-* 센타프라자,"인천광역시 남동구 서창남순환로 ***, 센타프라자 ***-G***호 (서창동)",21617,다담마켓,2026-03-04 10:40:22,I,2026-03-06 00:20:02,종합몰,177756.290036904,435809.186707765,0,0,0,인터넷,,다담마켓_인천광역시남동구서창동***-*센타프라자
1970,통신판매업,08_26_04_P,3080000,2026308019030200186,2026-03-04,,1,영업/정상,1,정상영업,,,,,,,,서울특별시 강북구 미아동 **** 꿈의숲 해링턴 플레이스,"서울특별시 강북구 오현로 **, ***동 ***호 (미아동, 꿈의숲 해링턴 플레이스)",01155,러빈엔코(LOVRIN&CO),2026-03-04 10:26:55,I,2026-03-06 00:20:02,종합몰 가구/수납용품 기타,202969.724087593,457353.848565416,0,0,0,"인터넷, 기타",,러빈엔코(LOVRIN&CO)_서울특별시강북구미아동****꿈의숲해링턴플레이스
1969,통신판매업,08_26_04_P,3080000,2026308019030200185,2026-03-04,,1,영업/정상,1,정상영업,,,,,,,,서울특별시 강북구 미아동 *** 경남아너스빌,"서울특별시 강북구 삼양로**길 *, ***동 ***호 (미아동, 경남아너스빌)",01120,우강에프앤비,2026-03-04 09:17:50,I,2026-03-06 00:20:02,종합몰 건강/식품,201579.866316595,458504.977036074,0,0,0,"인터넷, 기타",,우강에프앤비_서울특별시강북구미아동***경남아너스빌
1968,통신판매업,08_26_04_P,5070000,2026507028630200069,2026-03-04,,1,영업/정상,1,정상영업,,,,,,,,경상북도 안동시 태화동 ***-*,"경상북도 안동시 태화중앙로 ***-*, *층 (태화동)",36673,이제이베이커리,2026-03-04 17:19:48,I,2026-03-06 00:20:02,종합몰,353453.800082756,341596.076597785,0,0,0,인터넷,,이제이베이커리_경상북도안동시태화동***-*
3660,통신판매업,08_26_04_P,4191000,2026419100630200692,2026-03-04,,1,영업/정상,1,정상영업,,,,,,,,강원특별자치도 원주시 반곡동 ****-*,"강원특별자치도 원주시 혁신로 **-*, *층 *** D-***호 (반곡동)",26465,글로벌픽터2,2026-03-05 10:05:36,I,2026-03-07 00:20:02,종합몰,286737.127898559,425074.335936994,0,0,0,인터넷,,글로벌픽터2_강원특별자치도원주시반곡동****-*
3661,통신판매업,08_26_04_P,4191000,2026419100630200693,2026-03-04,,1,영업/정상,1,정상영업,,,,,,,,강원특별자치도 원주시 단계동 ***-* 세경*차아파트,"강원특별자치도 원주시 백간길 **, 세경*차아파트 **, ***호 (단계동)",26410,알약연구소,2026-03-05 10:05:58,I,2026-03-07 00:20:02,종합몰,282350.250504186,428239.899901682,0,0,0,인터넷,,알약연구소_강원특별자치도원주시단계동***-*세경*차아파트
3662,통신판매업,08_26_04_P,4191000,2026419100630200694,2026-03-04,,1,영업/정상,1,정상영업,,,,,,,,강원특별자치도 원주시 무실동 **** 원주무실*단지엘에이치아파트,"강원특별자치도 원주시 무실로 ***, ***동 ***호 (무실동, 원주무실*단지엘에이치아파트)",26477,투엔티파이,2026-03-05 10:06:16,I,2026-03-07 00:20:02,종합몰,282491.791788334,426385.549427199,0,0,0,인터넷,,투엔티파이_강원특별자치도원주시무실동****원주무실*단지엘에이치아파트
3663,통신판매업,08_26_04_P,4191000,2026419100630200695,2026-03-04,,1,영업/정상,1,정상영업,,,,,,,,강원특별자치도 원주시 반곡동 ****-*,"강원특별자치도 원주시 혁신로 **-*, *층 ***-D***호 (반곡동)",26465,룸앤월드굿스트어,2026-03-05 10:06:38,I,2026-03-07 00:20:02,종합몰,286737.127898559,425074.335936994,0,0,0,인터넷,,룸앤월드굿스트어_강원특별자치도원주시반곡동****-*
3664,통신판매업,08_26_04_P,4191000,2026419100630200696,2026-03-04,,1,영업/정상,1,정상영업,,,,,,,,강원특별자치도 원주시 반곡동 **** 원주반곡아이파크,"강원특별자치도 원주시 늘품로 ***, ***동 ***호 (반곡동, 원주반곡아이파크)",26458,태이슨맘,2026-03-05 10:06:56,I,2026-03-07 00:20:02,기타,285366.193270224,426297.745351932,0,0,0,인터넷,,태이슨맘_강원특별자치도원주시반곡동****원주반곡아이파크
3665,통신판매업,08_26_04_P,3230000,2026323029130200739,2026-03-04,,1,영업/정상,1,정상영업,,,,,,,,서울특별시 송파구 문정동 * 현대아파트,"서울특별시 송파구 동남로 ***, **동 ***호 (문정동, 현대아파트)",05795,비에스랩,2026-03-05 10:23:21,I,2026-03-07 00:20:02,기타,211262.754658782,443270.546001431,0,0,0,기타,,비에스랩_서울특별시송파구문정동*현대아파트
2385,통신판매업,08_26_04_P,4090000,2026409051630202211,2026-03-04,,1,영업/정상,1,정상영업,,,,,,,,경기도 김포시 장기동 **** 한강센트럴자이*단지,"경기도 김포시 태장로 ***, ***동 ****호 (장기동, 한강센트럴자이*단지)",10089,머니브로스,2026-03-04 10:45:21,I,2026-03-06 00:20:02,건강/식품,171136.55535059,459276.38136678,0,0,0,인터넷,,머니브로스_경기도김포시장기동****한강센트럴자이*단지
2387,통신판매업,08_26_04_P,4090000,2026409051630202213,2026-03-04,,1,영업/정상,1,정상영업,,,,,,,,경기도 김포시 장기동 ****-*,"경기도 김포시 청송로 *, ***호, ***호. ***-*호 (장기동)",10080,십이월마켓,2026-03-04 11:12:31,I,2026-03-06 00:20:02,종합몰 건강/식품,170393.647314004,460567.796925842,0,0,0,인터넷,,십이월마켓_경기도김포시장기동****-*
2388,통신판매업,08_26_04_P,3210000,2026321015330200790,2026-03-04,,1,영업/정상,1,정상영업,,,,,,,,서울특별시 서초구 서초동 **** 유원서초아파트,"서울특별시 서초구 서초중앙로**길 **, ***동 ***호 (서초동, 유원서초아파트)",06603,까마기,2026-03-04 16:29:04,I,2026-03-06 00:20:02,종합몰 의류/패션/잡화/뷰티,201545.503195417,443788.298282562,0,0,0,인터넷,,까마기_서울특별시서초구서초동****유원서초아파트
2389,통신판매업,08_26_04_P,3210000,2026321015330200791,2026-03-04,,1,영업/정상,1,정상영업,,,,,,,,서울특별시 서초구 반포동 ***-** 신우빌딩,"서울특별시 서초구 사평대로**길 **, 신우빌딩 *층 에이**호 (반포동)",06575,에이코어트레이드 유한회사,2026-03-04 16:37:19,I,2026-03-06 00:20:02,종합몰,199647.400104709,443989.686110998,0,0,0,인터넷,,에이코어트레이드유한회사_서울특별시서초구반포동***-**신우빌딩
2390,통신판매업,08_26_04_P,3860000,2026387100730200434,2026-03-04,,1,영업/정상,1,정상영업,,,,,,,,경기도 부천시 원미구 심곡동 ***-*,"경기도 부천시 원미구 부천로**번길 *, ***동 S*호 ***-S*호 (심곡동)",14634,프랜드,2026-03-04 09:49:14,I,2026-03-06 00:20:02,종합몰,180713.17123244,442768.956714268,0,0,0,인터넷,,프랜드_경기도부천시원미구심곡동***-*
2392,통신판매업,08_26_04_P,3860000,2026387100730200436,2026-03-04,,1,영업/정상,1,정상영업,,,,,,,,경기도 부천시 원미구 심곡동 ***-**,경기도 부천시 원미구 장말로 *** (심곡동),14630,보컬로즈,2026-03-04 11:42:37,I,2026-03-06 00:20:02,종합몰,180689.736339295,443158.226092584,0,0,0,인터넷,,보컬로즈_경기도부천시원미구심곡동***-**
2393,통신판매업,08_26_04_P,3860000,2026387100730200437,2026-03-04,,1,영업/정상,1,정상영업,,,,,,,,경기도 부천시 원미구 상동 ***-* 진달래마을,"경기도 부천시 원미구 도약로 **, ****동 ****호 (상동, 진달래마을)",14507,무온,2026-03-04 13:37:26,I,2026-03-06 00:20:02,종합몰,178301.878551592,445440.196677445,0,0,0,인터넷,,무온_경기도부천시원미구상동***-*진달래마을
2394,통신판매업,08_26_04_P,3860000,2026387100730200438,2026-03-04,,1,영업/정상,1,정상영업,,,,,,,,경기도 부천시 원미구 상동 *** 반달마을,"경기도 부천시 원미구 상일로 **, ****동 ***호 (상동, 반달마을)",14597,퍼플리토퍼,2026-03-04 13:43:30,I,2026-03-06 00:20:02,기타,177826.649818569,443425.434082518,0,0,0,인터넷,,퍼플리토퍼_경기도부천시원미구상동***반달마을
2396,통신판매업,08_26_04_P,3860000,2026387100730200440,2026-03-04,,1,영업/정상,1,정상영업,,,,,,,,경기도 부천시 원미구 춘의동 ***-*,"경기도 부천시 원미구 부천로***번길 **, *층 *-*호 (춘의동)",14555,이레섬유,2026-03-04 14:57:25,I,2026-03-06 00:20:02,종합몰 의류/패션/잡화/뷰티,181461.470654937,444631.988763716,0,0,0,인터넷,,이레섬유_경기도부천시원미구춘의동***-*
2397,통신판매업,08_26_04_P,4090000,2026409051630202214,2026-03-04,,1,영업/정상,1,정상영업,,,,,,,,경기도 김포시 장기동 ****-* 한강호반베르디움,"경기도 김포시 김포한강*로 ***, ***동 **층 ****호 (장기동, 한강호반베르디움)",10084,호이(Human of Innovation),2026-03-04 11:17:38,I,2026-03-06 00:20:02,종합몰,169900.575678815,460481.247942229,0,0,0,인터넷,,호이(HumanofInnovation)_경기도김포시장기동****-*한강호반베르디움
3594,통신판매업,08_26_04_P,4191000,2026419100630200710,2026-03-04,,1,영업/정상,1,정상영업,,,,,,,,강원특별자치도 원주시 무실동 **** 뜨란채아파트,"강원특별자치도 원주시 시청로 **, ***동 ***호 (무실동, 뜨란채아파트)",26389,화니,2026-03-05 10:21:28,I,2026-03-07 00:20:02,종합몰,281899.941295093,426231.809915782,0,0,0,인터넷,,화니_강원특별자치도원주시무실동****뜨란채아파트
2399,통신판매업,08_26_04_P,4090000,2026409051630202205,2026-03-04,,1,영업/정상,1,정상영업,,,,,,,,경기도 김포시 구래동 ****-**,"경기도 김포시 김포한강*로 **, *층 ***-***A호 (구래동)",10071,해피니스상점,2026-03-04 10:23:01,I,2026-03-06 00:20:02,종합몰,166870.656266271,460256.294697182,0,0,0,인터넷,,해피니스상점_경기도김포시구래동****-**
2400,통신판매업,08_26_04_P,4090000,2026409051630202206,2026-03-04,,1,영업/정상,1,정상영업,,,,,,,,경기도 김포시 운양동 **** 한강 롯데캐슬 **단지,"경기도 김포시 김포한강**로 ***, ****동 ***호 (운양동, 한강 롯데캐슬 **단지)",10077,올데이 샬롬 (All Day Shalom),2026-03-04 10:23:47,I,2026-03-06 00:20:02,종합몰 교육/도서/완구/오락 가전 컴퓨터/사무용품 가구/수납용품 의류/패션/잡화/뷰티,172039.429462145,460246.340074533,0,0,0,인터넷,,올데이샬롬(AllDayShalom)_경기도김포시운양동****한강롯데캐슬**단지
2401,통신판매업,08_26_04_P,3210000,2026321015330200772,2026-03-04,,1,영업/정상,1,정상영업,,,,,,,,서울특별시 서초구 서초동 ****-* 중앙빌딩,"서울특별시 서초구 서초대로 ***, 중앙빌딩 ***호 E*** (서초동)",06596,디케이 글로벌 파트너스(DK Global Partners),2026-03-04 10:21:37,I,2026-03-06 00:20:02,종합몰,200949.551476636,443483.146383375,0,0,0,인터넷,,디케이글로벌파트너스(DKGlobalPartners)_서울특별시서초구서초동****-*중앙빌딩
2402,통신판매업,08_26_04_P,3210000,2026321015330200773,2026-03-04,,1,영업/정상,1,정상영업,,,,,,,,서울특별시 서초구 반포동 ***-** 신우빌딩,"서울특별시 서초구 사평대로**길 **, 신우빌딩 *층 비**호 (반포동)",06575,유몽의 방 유한회사,2026-03-04 12:09:07,I,2026-03-06 00:20:02,종합몰,199647.400104709,443989.686110998,0,0,0,인터넷,,유몽의방유한회사_서울특별시서초구반포동***-**신우빌딩
2403,통신판매업,08_26_04_P,3210000,2026321015330200774,2026-03-04,,1,영업/정상,1,정상영업,,,,,,,,서울특별시 서초구 서초동 ****-* ENDEAVOR TOWER,"서울특별시 서초구 서초대로**길 **, ENDEAVOR TOWER B*층 ***호 (서초동)",06626,우븐실루엣(Woven Silhouette),2026-03-04 12:31:27,I,2026-03-06 00:20:02,종합몰 의류/패션/잡화/뷰티,202408.927424445,443494.434121253,0,0,0,인터넷,,우븐실루엣(WovenSilhouette)_서울특별시서초구서초동****-*ENDEAVORTOWER
3659,통신판매업,08_26_04_P,4191000,2026419100630200691,2026-03-04,,1,영업/정상,1,정상영업,,,,,,,,강원특별자치도 원주시 반곡동 ****-*,"강원특별자치도 원주시 혁신로 **-*, ***-D***호 (반곡동)",26465,올어라운드2,2026-03-05 10:05:09,I,2026-03-07 00:20:02,종합몰,286737.127898559,425074.335936994,0,0,0,인터넷,,올어라운드2_강원특별자치도원주시반곡동****-*
1973,통신판매업,08_26_04_P,3530000,2026353017930200411,2026-03-04,,1,영업/정상,1,정상영업,,,,,,,,인천광역시 남동구 서창동 ***-*,"인천광역시 남동구 서창남로 **, *층 ***호-A**호 (서창동)",21614,유니픽9,2026-03-04 10:46:07,I,2026-03-06 00:20:02,종합몰,177684.54789213,435937.136166187,0,0,0,인터넷,,유니픽9_인천광역시남동구서창동***-*
3657,통신판매업,08_26_04_P,4191000,2026419100630200687,2026-03-04,,1,영업/정상,1,정상영업,,,,,,,,강원특별자치도 원주시 단구동 ****-*,"강원특별자치도 원주시 남원로 ***-**, *층 A***호 (단구동)",26484,리엔미,2026-03-05 10:03:48,I,2026-03-07 00:20:02,종합몰,284008.718407116,425766.061140531,0,0,0,인터넷,,리엔미_강원특별자치도원주시단구동****-*
1974,통신판매업,08_26_04_P,3530000,2026353017930200412,2026-03-04,,1,영업/정상,1,정상영업,,,,,,,,인천광역시 남동구 구월동 **** ****호,"인천광역시 남동구 선수촌공원로 **, ****호 (구월동)",21583,모어데이(MoreDay),2026-03-04 10:59:14,I,2026-03-06 00:20:02,종합몰 의류/패션/잡화/뷰티,174315.029892233,437840.089610858,0,0,0,인터넷,,모어데이(MoreDay)_인천광역시남동구구월동********호
2000,통신판매업,08_26_04_P,3740000,2026375003230200199,2026-03-04,,1,영업/정상,1,정상영업,,,,,,,,경기도 수원시 장안구 정자동 **-**,"경기도 수원시 장안구 송정로**번길 **-*, *층 (정자동)",16312,가온길에어,2026-03-04 10:53:50,I,2026-03-06 00:20:02,종합몰 교육/도서/완구/오락 가전 컴퓨터/사무용품 가구/수납용품 의류/패션/잡화/뷰티 자동차/자동차용품,200035.537021594,421451.703588785,0,0,0,인터넷,,가온길에어_경기도수원시장안구정자동**-**
1999,통신판매업,08_26_04_P,3550000,2026355012730200222,2026-03-04,,1,영업/정상,1,정상영업,,,,,,,,인천광역시 계양구 임학동 **-** 태근맨션,"인천광역시 계양구 임학서로 **, *동 B**호 (임학동, 태근맨션)",21032,제이디글로벌,2026-03-04 15:46:58,I,2026-03-06 00:20:02,종합몰,176259.622169218,449434.369889965,0,0,0,인터넷,,제이디글로벌_인천광역시계양구임학동**-**태근맨션
2380,통신판매업,08_26_04_P,3860000,2026388100630200175,2026-03-04,,1,영업/정상,1,정상영업,,,,,,,,경기도 부천시 소사구 송내동 *** 삼익아파트 *동 ***호,"경기도 부천시 소사구 경인로***번길 **, *동 ***호 (송내동, 삼익아파트)",14735,글로바이,2026-03-04 17:46:31,I,2026-03-06 00:20:02,종합몰,179618.709067759,442201.291034109,0,0,0,인터넷,,글로바이_경기도부천시소사구송내동***삼익아파트*동***호
