"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","공사립구분명","보험가입여부코드","지도자수","건축물동수","건축물연면적","휴게실면적","사무실면적","탈의실면적","회원모집총인원","세부업종명","법인명",
"170","체력단련장업","10_42_01_P","3830000","CDFH3301062021000009","2021-07-13","","01","영업/정상","13","영업중","","","","","0507-1371-5144","605.07","","경기도 안양시 만안구 안양동 668-33 VON PLAZA","경기도 안양시 만안구 안양로 316, VON PLAZA 5층 (안양동)","13992","비오엠 안양점 PT 헬스 필라테스","2026-02-09 14:56:42","U","2026-02-11 02:40:00","","","","체력단련장업","사립","","2","0","2082.1","0","0","0","0","","",
"171","체력단련장업","10_42_01_P","3830000","CDFH3301062021000007","2021-07-07","","01","영업/정상","13","영업중","","","","","","490","","경기도 안양시 동안구 비산동 1110-1 샤크존","경기도 안양시 동안구 평촌대로243번길 30, 샤크존 11층 (비산동)","14047","자마이카 피트니스","2026-02-09 19:59:30","U","2026-02-11 02:40:00","","195769.966943865","432304.250823794","체력단련장업","사립","","0","0","35209.7","0","0","0","0","","",
"172","체력단련장업","10_42_01_P","3210000","CDFH3301062021000022","2021-08-26","","01","영업/정상","13","영업중","","","","","02-6449-6800","115.59","","서울특별시 서초구 반포동 58-7 삼공빌딩","서울특별시 서초구 고무래로 6-3, 삼공빌딩 지층 201호 (반포동)","06593","PT MATE","2026-02-09 10:28:02","U","2026-02-11 02:40:00","","200802.012147961","444616.351633551","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"173","체력단련장업","10_42_01_P","4020000","CDFH3301062021000006","2021-07-08","","01","영업/정상","13","영업중","","","","","","108.88","","경기도 군포시 산본동 1136-1 청송프라자","경기도 군포시 산본로323번길 16-29, 청송프라자 5층 502호 (산본동)","15865","더블에잇짐","2026-02-09 15:18:41","U","2026-02-11 02:40:00","","193831.569242452","428654.988732085","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"174","체력단련장업","10_42_01_P","3210000","CDFH3301062021000021","2021-08-24","","01","영업/정상","13","영업중","","","","","02-587-9682","189.35","","서울특별시 서초구 서초동 1337-17 보원빌딩","서울특별시 서초구 사임당로 180, 보원빌딩 1층 (서초동)","06627","로그짐 서초우성점","2026-02-09 10:28:25","U","2026-02-11 02:40:00","","202521.38313875","443368.091262312","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"175","체력단련장업","10_42_01_P","3210000","CDFH3301062021000023","2021-08-27","","03","폐업","03","폐업","2025-06-09","","","","","39.61","","서울특별시 서초구 서초동 1628-10 URBANTREE(어반트리)","서울특별시 서초구 사임당로 80, URBANTREE(어반트리) 204호 (서초동)","06641","교대PT","2026-02-09 10:27:32","U","2026-02-11 02:40:00","","201570.689719875","443020.375848786","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"176","체력단련장업","10_42_01_P","3210000","CDFH3301062023000002","2023-01-12","","01","영업/정상","13","영업중","","","","","","998.26","","서울특별시 서초구 반포동 50-12 지지반포빌딩","서울특별시 서초구 서초중앙로31길 6-3, 지하2층 (반포동)","06593","어메이징휘트니스 헬스&PT 반포점","2026-02-09 10:24:38","U","2026-02-11 02:40:00","","200931.030899497","444209.998155051","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"177","체력단련장업","10_42_01_P","3940000","CDFH3301062022000038","2022-11-23","","01","영업/정상","13","영업중","","","","","031-927-7601","93.34","","경기도 고양시 일산동구 장항동 1756 소노캄 고양 이스트타워","경기도 고양시 일산동구 태극로 20, 소노캄 고양 이스트타워 3층 302호 (장항동)","10394","소노캄 고양 휘트니스","2026-02-09 11:33:59","U","2026-02-11 02:40:00","","177950.802263582","462211.391982139","체력단련장업","사립","Y","1","0","47333.65","0","0","0","0","","",
"178","체력단련장업","10_42_01_P","3210000","CDFH3301062022000040","2022-12-23","","01","영업/정상","13","영업중","","","","","02-6956-2455","383.11","","서울특별시 서초구 서초동 1330-4 아르누보씨티2","서울특별시 서초구 서초대로74길 49, B1층 (서초동)","06626","하이라이트 피트니스","2026-02-09 10:25:11","U","2026-02-11 02:40:00","","202414.607737359","443479.513965293","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"179","체력단련장업","10_42_01_P","4470000","CDFH3301062021000002","2021-05-24","","01","영업/정상","13","영업중","","","","","","105.6","","충청북도 음성군 맹동면 동성리 480","충청북도 음성군 맹동면 사예1길 5, 202호","27738","스텔라인핏","2026-02-09 18:06:02","U","2026-02-11 02:40:00","","248294.1687212","378903.844304683","체력단련장업","사립","","1","0","0","0","0","0","0","","",
"180","체력단련장업","10_42_01_P","4020000","CDFH3301062021000005","2021-07-02","","01","영업/정상","13","영업중","","","","","","153.88","","경기도 군포시 당동 871-4 용호프라자","경기도 군포시 고산로 251, 용호프라자 1동 6층 603호 (당동)","15875","원포올스튜디오","2026-02-09 15:14:29","U","2026-02-11 02:40:00","","194972.904498864","427098.652262496","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"181","체력단련장업","10_42_01_P","3830000","CDFH3301062010000001","2010-01-06","","01","영업/정상","13","영업중","","","","","031-421-1242","645.77","","경기도 안양시 동안구 관양동 1502 스타타워빌딩","경기도 안양시 동안구 흥안대로 527, 스타타워빌딩 8층 (관양동)","13951","아이콘짐","2026-02-09 20:18:17","U","2026-02-11 02:40:00","","197814.858608781","433232.516618571","체력단련장업","사립","","2","1","11319.65","0","0","0","0","","",
"182","체력단련장업","10_42_01_P","3830000","CDFH3301062010000002","2010-02-04","","01","영업/정상","13","영업중","","","","","031-378-0097","998.1","431-060","경기도 안양시 동안구 관양동 1604-1 신세대상가 B01호","경기도 안양시 동안구 관평로182번길 48, B01호 (관양동, 신세대상가)","14066","피아트짐 헬스&PT 평촌점","2026-02-09 20:25:24","U","2026-02-11 02:40:00","","196636.62","432400.6","체력단련장업","사립","","2","0","8118.52","0","0","0","0","","",
"183","체력단련장업","10_42_01_P","3830000","CDFH3301062007000002","2007-06-22","","01","영업/정상","13","영업중","","","","","","519.97","","경기도 안양시 동안구 관양동 1588-6 평촌라츠오피스텔","경기도 안양시 동안구 부림로 171, 평촌라츠오피스텔 219호 (관양동)","14051","라인짐 휘트니스 평촌점","2026-02-09 20:15:37","U","2026-02-11 02:40:00","","196512.444906236","432911.451582184","체력단련장업","사립","","2","0","0","0","0","0","0","","",
"184","체력단련장업","10_42_01_P","3830000","CDFH3301061993000002","1993-02-09","","01","영업/정상","13","영업중","","","","","031-424-9203","296.09","","경기도 안양시 동안구 관양동 1450 3층","경기도 안양시 동안구 관악대로 344, 3층 (관양동)","13946","열린스포츠센터","2026-02-09 20:01:51","U","2026-02-11 02:40:00","","196490.984721836","433481.278968513","체력단련장업","사립","","1","0","1391.7","0","0","0","0","","",
"185","체력단련장업","10_42_01_P","3830000","CDFH3301062018000002","2018-02-27","","01","영업/정상","13","영업중","","","","","031-423-1254","408.42","","경기도 안양시 동안구 관양동 865 보광빌딩3","경기도 안양시 동안구 벌말로 118, 보광빌딩3 4층 (관양동)","14057","비케이짐 평촌점 헬스 PT","2026-02-09 20:35:53","U","2026-02-11 02:40:00","","197201.513674936","432950.982673593","체력단련장업","사립","","0","0","2619.35","0","0","0","0","","",
"186","체력단련장업","10_42_01_P","3830000","CDFH3301062018000006","2018-07-11","","01","영업/정상","13","영업중","","","","","031-383-5144","297.87","","경기도 안양시 동안구 호계동 1048-1 파크애비뉴엘","경기도 안양시 동안구 평촌대로217번길 15, 파크애비뉴엘 9층 (호계동)","14072","비오엠 범계점 PT 헬스","2026-02-09 20:43:05","U","2026-02-11 02:40:00","","195947.464495988","432062.236891687","체력단련장업","사립","","0","0","5147.46","0","0","0","0","","",
"187","체력단련장업","10_42_01_P","3830000","CDFH3301062004000005","2004-05-10","","01","영업/정상","13","영업중","","","","","","514.14","","경기도 안양시 동안구 평촌동 85-10 노블레스의류타운","경기도 안양시 동안구 흥안대로 459, 노블레스의류타운 제디동 제301호 (평촌동)","14058","주식회사 업투평촌","2026-02-09 20:09:41","U","2026-02-11 02:40:00","","197744.633465488","432578.867395688","체력단련장업","사립","","2","0","2740.51","0","0","0","0","","",
"188","체력단련장업","10_42_01_P","4050000","CDFH3301062010000010","2010-05-28","","01","영업/정상","13","영업중","","","","","031-332-0222","479","449-833","경기도 용인시 처인구 이동읍 천리 231-1 2층","경기도 용인시 처인구 이동읍 백옥대로 603 (2층)","17128","보보스 휘트니스","2026-02-09 09:09:42","U","2026-02-11 02:40:00","","218250.316221038","409885.186138196","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"189","체력단련장업","10_42_01_P","4060000","CDFH3301062016000004","2016-07-15","","03","폐업","03","폐업","2026-02-09","","","","948-9688","239.33","","경기도 파주시 탄현면 금승리 11-37","경기도 파주시 탄현면 엘씨디로241번길 47-13, 2층","10845","Beast Mode","2026-02-09 18:32:17","U","2026-02-11 02:40:00","","178653.801647932","478616.326827445","체력단련장업","사립","","1","0","0","0","0","0","0","","",
"190","체력단련장업","10_42_01_P","3830000","CDFH3301062015000003","2015-01-19","","01","영업/정상","13","영업중","","","","","","554.37","431-811","경기도 안양시 동안구 비산동 1107-1 안양벤처텔 1003~1009호","경기도 안양시 동안구 시민대로 167, 1003~1009호 (비산동, 안양벤처텔)","14048","범계역점 스포애니 (주)케이디헬스케어","2026-02-09 20:29:08","U","2026-02-11 02:40:00","","195463.14791536","432081.400083725","체력단련장업","사립","","2","0","18815.92","0","0","0","0","","",
"191","체력단련장업","10_42_01_P","3830000","CDFH3301062020000008","2020-09-07","","01","영업/정상","13","영업중","","","","","","287.38","","경기도 안양시 동안구 호계동 976-8","경기도 안양시 동안구 흥안대로145번길 127, 3층 (호계동)","14109","트루피티 헬스 PT 호계동점","2026-02-09 20:54:50","U","2026-02-11 02:40:00","","196119.654893854","430446.385506353","체력단련장업","사립","","0","1","1432.73","0","0","0","0","","",
"192","체력단련장업","10_42_01_P","3740000","CDFH3301062020000031","2020-10-29","","01","영업/정상","13","영업중","","","","","031-217-7939","430.5","","경기도 수원시 영통구 이의동 1202-2 골드클래스","경기도 수원시 영통구 대학로 103, 골드클래스7 2층 201~203호 (이의동)","16224","피트니스, 그 순간","2026-02-09 15:51:46","U","2026-02-11 02:40:00","","204110.53","422515.710000001","체력단련장업","사립","","1","0","0","0","0","0","0","","",
"193","체력단련장업","10_42_01_P","3740000","CDFH3301062020000035","2020-11-05","","01","영업/정상","13","영업중","","","","","","214.8","","경기도 수원시 영통구 이의동 1204-3","경기도 수원시 영통구 웰빙타운로49번길 14, 3층 (이의동)","16224","괜찮은짐","2026-02-09 15:49:12","U","2026-02-11 02:40:00","","204008.799884233","422514.334107342","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"194","체력단련장업","10_42_01_P","3240000","CDFH3301062020000012","2020-11-18","","01","영업/정상","13","영업중","","","","","02-481-1101","475.2","","서울특별시 강동구 고덕동 210-5","서울특별시 강동구 고덕로 391, 종점빌딩 -2층 (고덕동)","05222","(주)에프45상일","2026-02-09 09:01:32","U","2026-02-11 02:40:00","","214860.734709632","450566.106650078","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"195","체력단련장업","10_42_01_P","4060000","CDFH3301062025000010","2025-06-24","","01","영업/정상","13","영업중","","","","","","766","","경기도 파주시 목동동 935-2 월드타워5","경기도 파주시 청암로17번길 21, 월드타워5 1동 7층 01~02호 (목동동)","10892","에프(F)45 운정","2026-02-09 10:57:39","U","2026-02-11 02:40:00","","176579.107453521","469706.069058033","체력단련장업","사립","","1","1","8458.42","0","0","0","0","","",
"196","체력단련장업","10_42_01_P","3100000","CDFH3301062025000011","2025-07-10","","01","영업/정상","13","영업중","","","","","02-6958-8384","154","","서울특별시 노원구 중계동 84-7 현대프라자 201호","서울특별시 노원구 중계로 162-11, 현대프라자 2층 201호 (중계동)","01724","운동만세","2026-02-09 11:17:00","U","2026-02-11 02:40:00","","207105.241612335","460826.476802953","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"197","체력단련장업","10_42_01_P","4060000","CDFH3301062025000012","2025-07-04","","01","영업/정상","13","영업중","","","","","","198","","경기도 파주시 야당동 421-45","경기도 파주시 송학1길 45, 1동 1층 (야당동)","10909","크로스핏 레인필드","2026-02-09 11:00:00","U","2026-02-11 02:40:00","","178981.758337358","467748.672293696","체력단련장업","사립","","1","1","198","0","0","0","0","","",
"198","체력단련장업","10_42_01_P","3830000","CDFH3301062022000017","2022-10-06","","01","영업/정상","13","영업중","","","","","07078689996","119","","경기도 안양시 만안구 안양동 1389-3 덕천디스퀘어","경기도 안양시 만안구 태평로52번길 47, 덕천디스퀘어 301~302호 (안양동)","14037","포인트짐","2026-02-09 10:27:33","U","2026-02-11 02:40:00","","","","체력단련장업","사립","","0","0","147","0","0","0","0","","",
