"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","건물지상층수","건물지하층수","사용시작지상층","사용끝지상층","사용시작지하층","사용끝지하층","의자수","조건부허가신고사유","조건부허가시작일자","조건부허가종료일자","건물소유구분명","여성종사자수","남성종사자수","침대수","다중이용업소여부",
"303","미용업","05_18_01_P","3720000","3720000-211-2022-00020","2022-08-25","","01","영업/정상","01","영업","","","","","","216.70","683-420","울산광역시 북구 매곡동 628","울산광역시 북구 매산로 15, 지상1층 (매곡동)","44223","헤어르뽀렘 매곡2호점","2026-04-01 13:18:22","U","2026-04-03 02:40:00","일반미용업","413429.530520745","240549.527750622","일반미용업","0","0","2","2","0","0","16","","","","임대","0","0","0","N",
"304","미용업","05_18_01_P","4040000","4040000-213-2023-00051","2023-12-26","","01","영업/정상","01","영업","","","","","","31.73","465-150","경기도 하남시 망월동 1093-3 더랜드시티","경기도 하남시 미사강변동로 121, 더랜드시티 3층 316호 (망월동)","12913","미사 속눈썹&피부 보담뷰티","2026-04-01 15:27:40","U","2026-04-03 02:40:00","메이크업업","216839.902363113","451475.409238152","종합미용업","0","0","0","0","0","0","0","","","","","0","0","2","N",
"305","미용업","05_18_01_P","4040000","4040000-215-2023-00023","2023-12-28","","01","영업/정상","01","영업","","","","","","44.28","465-170","경기도 하남시 풍산동 507-3 메인프라자","경기도 하남시 미사강변대로34번길 90, 메인프라자 2층 214호 (풍산동)","12919","네일드올","2026-04-01 16:23:19","U","2026-04-03 02:40:00","네일아트업","216563.512417845","450491.801545074","네일미용업","0","0","0","0","0","0","4","","","","","0","0","0","N",
"306","미용업","05_18_01_P","3600000","3600000-211-2016-00027","2016-06-13","","01","영업/정상","01","영업","","","","","062383 4383","33.00","502-839","광주광역시 서구 화정동 901-4 1층","광주광역시 서구 학생독립로 8, 1층 (화정동)","62024","헤어클라시","2026-04-01 10:19:18","U","2026-04-03 02:40:00","일반미용업","187772.681690348","182799.711748658","일반미용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"307","미용업","05_18_01_P","3600000","3600000-211-2011-00042","2011-03-04","","03","폐업","02","폐업","2026-04-01","","","","062 5225111","254.00","502-882","광주광역시 서구 동천동 626 (2층)","광주광역시 서구 하남대로 696 (동천동,(2층))","61903","시월애헤어 동천점","2026-04-01 11:08:17","U","2026-04-03 02:40:00","일반미용업","187968.326698756","185816.033795487","일반미용업","0","0","2","0","0","0","10","","","","","0","0","0","N",
"308","미용업","05_18_01_P","3600000","3600000-211-2015-00016","2015-03-31","","01","영업/정상","01","영업","","","","","062 384 6999","126.36","502-806","광주광역시 서구 금호동 766-15 (2층)","광주광역시 서구 운천로 6-1, 2층 (금호동)","62036","내가반한헤어#","2026-04-01 10:22:12","U","2026-04-03 02:40:00","일반미용업","187131.843774734","181577.995250523","일반미용업","0","0","2","2","0","0","8","","","","","0","0","0","N",
"309","미용업","05_18_01_P","3410000","3410000-213-2018-00003","2018-10-15","","01","영업/정상","01","영업","","","","","","84.35","700-822","대구광역시 중구 봉산동 0152-0012 지상 3층","대구광역시 중구 동성로1길 72, 지상 3층 (봉산동)","41943","민뷰티 메이크업샵","2026-04-01 15:15:04","U","2026-04-03 02:40:00","피부미용업","344168.704359941","263965.686569283","종합미용업","0","0","3","3","0","0","4","","","","","0","0","5","N",
"310","미용업","05_18_01_P","3200000","3200000-211-2010-00072","2010-12-09","","01","영업/정상","01","영업","","","","","02 8854315","33.00","151-849","서울특별시 관악구 봉천동 1675-15","서울특별시 관악구 행운1길 4, 1층 우측호 (봉천동)","08740","명동 헤어모드","2026-04-01 11:27:32","U","2026-04-03 02:40:00","일반미용업","196292.407056524","441959.30539382","일반미용업","2","0","1","1","0","0","3","","","","임대","0","0","0","N",
"311","미용업","05_18_01_P","3200000","3200000-211-2017-00040","2017-06-30","","03","폐업","02","폐업","2026-04-01","","","","","33.00","151-897","서울특별시 관악구 신림동 1555 1층","서울특별시 관악구 호암로22길 26, 1층 (신림동)","08812","헤어바이쥬디","2026-04-01 13:38:47","U","2026-04-03 02:40:00","일반미용업","194104.160228467","440737.494050738","일반미용업","0","0","0","0","0","0","3","","","","임대","0","0","0","N",
"312","미용업","05_18_01_P","4530000","4530000-211-2018-00021","2018-12-31","","01","영업/정상","01","영업","","","","","","54.40","356-852","충청남도 서산시 성연면 일람리 1123 서산 골드클래스 판매시설3동 309호","충청남도 서산시 성연면 성연5로 46, 판매시설3동 309호 (서산 골드클래스)","31931","the 헤어 #(더헤어샵)","2026-04-01 14:54:40","U","2026-04-03 02:40:00","일반미용업","150776.899919378","369048.334214123","일반미용업","0","0","1","1","0","0","4","","","","자가","0","0","0","N",
"313","미용업","05_18_01_P","3740000","3760000-212-2026-00003","2026-02-20","","01","영업/정상","01","영업","","","","","","32.00","441-450","경기도 수원시 권선구 호매실동 1398-2","경기도 수원시 권선구 호매실로90번길 77, 4층 408호 (호매실동)","16630","MY피부샵","2026-04-01 17:29:28","U","2026-04-03 02:40:00","피부미용업","196697.918469267","417429.160552981","피부미용업","0","0","4","4","0","0","0","","","","","0","0","2","N",
"314","미용업","05_18_01_P","3130000","3130000-212-2020-00029","2020-11-30","","01","영업/정상","01","영업","","","","","","40.21","121-837","서울특별시 마포구 서교동 486 서교푸르지오","서울특별시 마포구 홍익로 10, 제101동 제지하1층 제133호 (서교동, 서교푸르지오)","04055","제이에이치 왁싱(JH왁싱)","2026-04-01 13:19:13","U","2026-04-03 02:40:00","피부미용업","193187.802952358","450172.178899424","피부미용업","0","0","0","0","1","0","4","","","","임대","0","0","2","N",
"315","미용업","05_18_01_P","3740000","3760000-212-2026-00004","2026-02-27","","01","영업/정상","01","영업","","","","","","26.00","441-884","경기도 수원시 권선구 호매실동 377 호매실GS아파트 301동 205호","경기도 수원시 권선구 매실로 70, 301동 2층 205호 (호매실동, 호매실GS아파트)","16395","채온뷰티","2026-04-01 17:34:21","U","2026-04-03 02:40:00","피부미용업","196300.390913266","418381.799851753","피부미용업","0","0","2","2","0","0","0","","","","","0","0","2","N",
"316","미용업","05_18_01_P","3290000","3290000-219-2019-00018","2019-07-03","","01","영업/정상","01","영업","","","","","","50.22","614-867","부산광역시 부산진구 전포동 347-32","부산광역시 부산진구 전포대로190번길 24, 3층 (전포동)","47305","한올뷰티","2026-04-01 17:56:07","U","2026-04-03 02:40:00","메이크업업","388266.0951246","185762.727798276","화장ㆍ분장 미용업","5","1","5","0","0","0","2","","","","","0","0","1","N",
"317","미용업","05_18_01_P","3830000","3850000-219-2022-00005","2022-05-04","","03","폐업","02","폐업","2026-04-01","","","","","16.45","431-815","경기도 안양시 동안구 관양동 1608-4 동아프라자아케이드","경기도 안양시 동안구 부림로 121, 동아프라자아케이드 2층 213호 (관양동)","14066","블룸메이크업&퍼스널컬러","2026-04-01 09:34:27","U","2026-04-03 02:40:00","메이크업업","196784.059244886","432448.726631302","화장ㆍ분장 미용업","0","0","0","0","0","0","0","","","","","0","0","1","N",
"318","미용업","05_18_01_P","3520000","3520000-212-2023-00035","2023-10-19","","03","폐업","02","폐업","2026-03-31","","","","","42.21","406-081","인천광역시 연수구 송도동 29-2 송도랜드마크푸르지오시티","인천광역시 연수구 아트센터대로168번길 101, 송도랜드마크푸르지오시티 2층 224호 (송도동)","22006","NANA 스킨 앤 바디","2026-04-01 17:29:00","U","2026-04-03 02:40:00","피부미용업","167003.10559807","433722.158523982","피부미용업","0","0","0","0","0","0","4","","","","","0","0","4","N",
"319","미용업","05_18_01_P","3230000","3230000-213-2023-00063","2023-10-20","","03","폐업","02","폐업","2026-03-31","","","","","6.60","138-837","서울특별시 송파구 삼전동 7-9 문화빌딩","서울특별시 송파구 백제고분로 203, 문화빌딩 2층 (삼전동)","05606","뷰티유스(Beauty Youth)","2026-04-01 09:19:05","U","2026-04-03 02:40:00","피부미용업","207835.064426503","444668.856223119","종합미용업","2","0","0","0","0","0","0","","","","","0","0","1","N",
"320","미용업","05_18_01_P","4060000","4060000-215-2021-00024","2021-12-28","","03","폐업","02","폐업","2026-04-01","","","","","14.00","413-200","경기도 파주시 야당동 1074","경기도 파주시 경의로 1108, 월드타워7차  207호 일부 (야당동)","10908","의미네일","2026-04-01 15:48:55","U","2026-04-03 02:40:00","네일아트업","178789.285831218","468219.267968005","네일미용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"321","미용업","05_18_01_P","3220000","3220000-212-2023-00104","2023-11-27","","01","영업/정상","01","영업","","","","","","62.70","135-840","서울특별시 강남구 대치동 900-49","서울특별시 강남구 선릉로82길 40-6, 지상1층 102호 (대치동)","06197","메이플바디앤스파 남자왁싱","2026-04-01 11:00:48","U","2026-04-03 02:40:00","피부미용업","204652.243068808","444530.499334504","피부미용업","0","0","1","1","0","0","1","","","","","0","0","1","N",
"322","미용업","05_18_01_P","4040000","4040000-213-2024-00048","2024-12-13","","01","영업/정상","01","영업","","","","","","121.61","465-150","경기도 하남시 망월동 1098-3","경기도 하남시 미사강변중앙로 181, 2층 209호, 214호 (망월동)","12913","헤어샤압 투리짓(2LEGIT)","2026-04-01 16:31:07","U","2026-04-03 02:40:00","일반미용업","216712.935873647","451163.071076545","종합미용업","0","0","0","0","0","0","11","","","","","0","0","0","N",
"323","미용업","05_18_01_P","4010000","4010000-219-2025-00002","2025-02-07","","03","폐업","02","폐업","2026-04-01","","","","","13.20","429-240","경기도 시흥시 능곡동 898-7 두성타워, 404호 일부호","경기도 시흥시 능곡번영길 24, 두성타워 4층 404호 일부호 (능곡동)","14999","눈눈","2026-04-01 17:43:52","U","2026-04-03 02:40:00","메이크업업","182876.886623944","429778.070211711","화장ㆍ분장 미용업","0","0","0","0","0","0","0","","","","","0","0","1","N",
"324","미용업","05_18_01_P","6520000","6520000-212-2024-00019","2024-11-21","","01","영업/정상","01","영업","","","","","","7.84","697-030","제주특별자치도 서귀포시 하효동 669","제주특별자치도 서귀포시 과원동로12번길 15, 1층 (하효동)","63601","더 앤 서귀포","2026-04-01 10:57:45","U","2026-04-03 02:40:00","피부미용업","164478.77397594","-26139.2872753776","피부미용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"325","미용업","05_18_01_P","3660000","3660000-211-2025-00003","2025-01-21","","01","영업/정상","01","영업","","","","","","44.22","302-318","대전광역시 서구 도안동 1068","대전광역시 서구 원도안로224번안길 58, 1층 일부호 (도안동)","35354","이앤헤어","2026-04-01 15:16:17","U","2026-04-03 02:40:00","일반미용업","231103.658864016","313885.050769212","일반미용업","0","0","1","0","0","0","3","","","","","0","0","2","N",
"326","미용업","05_18_01_P","3620000","3620000-212-2026-00006","2026-04-02","","01","영업/정상","01","영업","","","","","","16.50","500-873","광주광역시 북구 중흥동 262-1 1층 상가동 104호","광주광역시 북구 호동로46번길 16, 상가동 1층 104호 (중흥동)","61190","이루아","2026-04-02 14:01:17","I","2026-04-04 00:20:02","피부미용업","192395.307641495","186270.373188205","피부미용업","0","0","0","0","0","0","0","","","","","0","0","1","N",
"327","미용업","05_18_01_P","3620000","3620000-213-2013-00008","2013-10-15","","01","영업/정상","01","영업","","","","","062 384 0558","40.50","500-855","광주광역시 북구 운암동 140-17 중흥아파트 1층 상가동 107호","광주광역시 북구 금호로86번길 22, 중흥아파트 상가동 1층 107호 (운암동)","61115","금수연헤어","2026-04-02 18:11:35","I","2026-04-04 00:20:02","일반미용업","189647.453661478","186543.58360221","종합미용업","3","0","1","1","0","0","3","","","","임대","0","0","0","N",
"328","미용업","05_18_01_P","3660000","3660000-219-2026-00012","2026-04-02","","01","영업/정상","01","영업","","","","","","0.00","302-733","대전광역시 서구 둔산동 1203 은하수아파트","대전광역시 서구 둔산남로 15, 상가동 2층 203호 (둔산동, 은하수아파트)","35234","키리주","2026-04-02 13:29:26","I","2026-04-04 00:20:02","메이크업업","233998.862271367","316588.372343594","화장ㆍ분장 미용업","0","0","0","0","0","0","0","","","","","0","0","1","N",
"329","미용업","05_18_01_P","4050000","5620000-211-2026-00011","2026-04-02","","01","영업/정상","01","영업","","","","","","41.08","449-933","경기도 용인시 처인구 역북동 756-1 유니버스트윈2","경기도 용인시 처인구 명지로60번길 8-11, 유니버스트윈2동 113호 (역북동)","17056","유월헤어","2026-04-02 15:06:12","I","2026-04-04 00:20:02","일반미용업","216551.297960292","414438.041076241","일반미용업","0","0","0","0","0","0","4","","","","","1","0","0","N",
"330","미용업","05_18_01_P","4050000","5640000-211-2026-00010","2026-04-02","","01","영업/정상","01","영업","","","","","","42.35","448-502","경기도 용인시 수지구 동천동 768-1","경기도 용인시 수지구 동천로 31, 5층 (동천동)","16826","지니스타헤어","2026-04-02 13:36:04","I","2026-04-04 00:20:02","일반미용업","208755.751359279","426522.477358648","일반미용업","0","0","5","5","0","0","4","","","","","0","0","0","N",
"331","미용업","05_18_01_P","4050000","5640000-215-2026-00002","2026-04-02","","01","영업/정상","01","영업","","","","","","44.22","448-830","경기도 용인시 수지구 성복동 90 성동마을엘지빌리지2차아파트","경기도 용인시 수지구 수지로113번길 15, 주상가동 2층 208호, 209호 (성복동, 성동마을엘지빌리지2차아파트)","16849","그리밍네일","2026-04-02 17:35:25","I","2026-04-04 00:20:02","네일아트업","206703.069930865","423416.941525571","네일미용업","0","0","2","2","0","0","1","","","","","0","0","1","N",
"332","미용업","05_18_01_P","4010000","4010000-211-2026-00015","2026-04-02","","01","영업/정상","01","영업","","","","","","31.59","429-766","경기도 시흥시 정왕동 1876-2 모아아파트","경기도 시흥시 함송로 38, 모아아파트 상가동 1층 106호 (정왕동)","15022","라움헤어","2026-04-02 09:31:25","I","2026-04-04 00:20:02","일반미용업","176122.209341791","428925.771173327","일반미용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
