번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),비상시설위치,시설구분명,시설명건물명,해제일자,Unnamed: 32,record_key
145,민방위급수시설,11_46_01_P,5530000,5740000-E202000020,2020-01-22,2023-11-22,4,취소/말소/만료/정지/중지,19,사용중지,2023-11-22,,,,,60.0,,경기도 화성시 만세구 서신면 장외리 139번지,경기도 화성시 만세구 서신면 해양공단로100번길 49,18553,서신면 장외리139-25 (홍**),2026-02-01 09:45:07,U,2026-02-04 01:35:23,,170741.673318032,408544.086808344,경기도 화성시 만세구 서신면 장외리 139번지,공공용시설,서신면 장외리139-25 (홍**),20231122.0,,서신면장외리139-25(홍**)_경기도화성시만세구서신면장외리139번지
125,민방위급수시설,11_46_01_P,5530000,5740000-E202000071,2020-01-22,2023-09-07,4,취소/말소/만료/정지/중지,19,사용중지,2023-09-07,,,,,65.0,,경기도 화성시 만세구 우정읍 화산리 364번지 16호,경기도 화성시 만세구 우정읍 사기말길27번길 69,18569,(주)금비타워크레인,2026-02-01 09:45:07,U,2026-02-04 01:35:23,,181740.454030551,396806.53337108,경기도 화성시 만세구 우정읍 화산리 364번지 16호,공공용시설,(주)금비타워크레인,20230907.0,,(주)금비타워크레인_경기도화성시만세구우정읍화산리364번지16호
144,민방위급수시설,11_46_01_P,5530000,5740000-E202000019,2020-01-22,,1,영업/정상,18,사용중,,,,,,60.0,,경기도 화성시 만세구 서신면 송교리 471번지 2호,경기도 화성시 만세구 서신면 제부로 341-7,18553,서신면 송교리 471(이**),2026-02-01 09:45:07,U,2026-02-04 01:35:23,,169905.177169059,407213.54620158,경기도 화성시 만세구 서신면 송교리 471번지 2호,공공용시설,서신면 송교리 471(이**),,,서신면송교리471(이**)_경기도화성시만세구서신면송교리471번지2호
154,민방위급수시설,11_46_01_P,5530000,5740000-E202000070,2020-01-22,,1,영업/정상,18,사용중,,,,,,56.0,,경기도 화성시 만세구 우정읍 화산리 139번지 25호,경기도 화성시 만세구 우정읍 포승향남로 1411-14,18569,나노벽돌,2026-02-01 09:45:07,U,2026-02-04 01:35:23,,181881.828885912,396865.751791002,경기도 화성시 만세구 우정읍 화산리 139번지 25호,공공용시설,나노벽돌,,,나노벽돌_경기도화성시만세구우정읍화산리139번지25호
126,민방위급수시설,11_46_01_P,5530000,5740000-E202000072,2020-01-22,,1,영업/정상,18,사용중,,,,,,66.0,,경기도 화성시 만세구 우정읍 화산리 45번지 20호,경기도 화성시 만세구 우정읍 한말길 16,18569,(주)신성플랜트,2026-02-01 09:45:07,U,2026-02-04 01:35:23,,182269.753367758,396284.46332739,경기도 화성시 만세구 우정읍 화산리 45번지 20호,공공용시설,(주)신성플랜트,,,(주)신성플랜트_경기도화성시만세구우정읍화산리45번지20호
127,민방위급수시설,11_46_01_P,5530000,5740000-E202000073,2020-01-22,,1,영업/정상,18,사용중,,,,,,54.0,,경기도 화성시 만세구 우정읍 화산리 산 17번지 27호,경기도 화성시 만세구 우정읍 사기말길27번길 88,18569,우정읍 화산리 17-27(박**),2026-02-01 09:45:07,U,2026-02-04 01:35:23,,181877.458464406,396935.97804895,경기도 화성시 만세구 우정읍 화산리 산 17번지 27호,공공용시설,우정읍 화산리 17-27(박**),,,우정읍화산리17-27(박**)_경기도화성시만세구우정읍화산리산17번지27호
129,민방위급수시설,11_46_01_P,5530000,5740000-E202000001,2020-01-22,,1,영업/정상,18,사용중,,,,,,55.0,,경기도 화성시 만세구 송산면 육일리 412번지 2호,"경기도 화성시 만세구 송산면 화성로 284, 송산장례문화원",18552,송산장례문화원,2026-02-01 09:45:07,U,2026-02-04 01:35:23,,175550.355476563,411252.620814683,경기도 화성시 만세구 송산면 육일리 412번지 2호,공공용시설,송산장례문화원,,,송산장례문화원_경기도화성시만세구송산면육일리412번지2호
143,민방위급수시설,11_46_01_P,5530000,5740000-E202000018,2020-01-22,,1,영업/정상,18,사용중,,,,,,60.0,,경기도 화성시 만세구 서신면 송교리 772번지 86호,경기도 화성시 만세구 서신면 살곶이길 114-17,18553,송교리772-86(김**),2026-02-01 09:45:07,U,2026-02-04 01:35:23,,169731.237706227,405992.397904185,경기도 화성시 만세구 서신면 송교리 772번지 86호,공공용시설,송교리772-86(김**),,,송교리772-86(김**)_경기도화성시만세구서신면송교리772번지86호
132,민방위급수시설,11_46_01_P,5530000,5740000-E202000004,2020-01-22,,1,영업/정상,18,사용중,,,,,,60.0,,경기도 화성시 만세구 송산면 중송리 336번지 31호,경기도 화성시 만세구 송산면 중송길 51-12,18545,신화정밀,2026-02-01 09:45:07,U,2026-02-04 01:35:23,,173679.829465818,413065.68109122,경기도 화성시 만세구 송산면 중송리 336번지 31호,공공용시설,신화정밀,,,신화정밀_경기도화성시만세구송산면중송리336번지31호
133,민방위급수시설,11_46_01_P,5530000,5750000-E202000005,2020-01-22,,1,영업/정상,18,사용중,,,,,,90.0,,경기도 화성시 효행구 정남면 고지리 166번지 20호,경기도 화성시 효행구 정남면 고지3길 39,18512,생명수교회,2026-02-01 09:45:07,U,2026-02-04 01:35:23,,200703.424676929,407268.895636696,경기도 화성시 효행구 정남면 고지리 166번지 20호,공공용시설,생명수교회,,,생명수교회_경기도화성시효행구정남면고지리166번지20호
134,민방위급수시설,11_46_01_P,5530000,5770000-E202000006,2020-01-22,,1,영업/정상,18,사용중,,,,,,20.0,,경기도 화성시 동탄구 금곡동 233번지 6호,경기도 화성시 동탄구 금곡로 278-18 (금곡동),18511,금곡동233-6,2026-02-01 09:45:07,U,2026-02-04 01:35:23,,207112.157595528,409166.216089902,경기도 화성시 동탄구 금곡동 233번지 6호,공공용시설,금곡동233-6,,,금곡동233-6_경기도화성시동탄구금곡동233번지6호
135,민방위급수시설,11_46_01_P,5530000,5770000-E202000007,2020-01-22,,1,영업/정상,18,사용중,,,,,,10.0,,경기도 화성시 동탄구 금곡동 244번지 2호,경기도 화성시 동탄구 금곡로210번길 45-34 (금곡동),18511,금곡동244-2,2026-02-01 09:45:07,U,2026-02-04 01:35:23,,207286.29287708,409128.020032692,경기도 화성시 동탄구 금곡동 244번지 2호,공공용시설,금곡동244-2,,,금곡동244-2_경기도화성시동탄구금곡동244번지2호
136,민방위급수시설,11_46_01_P,5530000,5760000-E202000008,2020-01-22,,1,영업/정상,18,사용중,,,,,,60.0,,경기도 화성시 병점구 진안동 620번지 3호,경기도 화성시 병점구 병점중앙로 214-25 (진안동),18389,갈보리식당,2026-02-01 09:45:07,U,2026-02-04 01:35:23,,202766.917873723,412838.26617287,경기도 화성시 병점구 진안동 620번지 3호,공공용시설,갈보리식당,,,갈보리식당_경기도화성시병점구진안동620번지3호
138,민방위급수시설,11_46_01_P,5530000,5750000-E202000010,2020-01-22,,1,영업/정상,18,사용중,,,,,,50.0,,경기도 화성시 효행구 매송면 천천리 285번지 1호,경기도 화성시 효행구 매송면 매송고색로394번길 76,18290,천천리285,2026-02-01 09:45:07,U,2026-02-04 01:35:23,,194995.976877529,415243.985618875,경기도 화성시 효행구 매송면 천천리 285번지 1호,공공용시설,천천리285,,,천천리285_경기도화성시효행구매송면천천리285번지1호
153,민방위급수시설,11_46_01_P,5530000,5740000-E202000028,2020-01-22,,1,영업/정상,18,사용중,,,,,,61.0,,경기도 화성시 만세구 송산면 사강리 117번지 3호,경기도 화성시 만세구 송산면 송산로 220,18547,드릴메이커,2026-02-01 09:45:07,U,2026-02-04 01:35:23,,174803.038636666,413633.401142167,경기도 화성시 만세구 송산면 사강리 117번지 3호,공공용시설,드릴메이커,,,드릴메이커_경기도화성시만세구송산면사강리117번지3호
149,민방위급수시설,11_46_01_P,5530000,5740000-E202000024,2020-01-22,2023-09-07,4,취소/말소/만료/정지/중지,19,사용중지,2023-09-07,,,,,50.0,,경기도 화성시 만세구 송산면 마산리 1번지 1호,경기도 화성시 만세구 송산면 송산로467번길 71,18545,마산리1-1(허**),2026-02-01 09:45:07,U,2026-02-04 01:35:23,,173220.28339717,414957.227955232,경기도 화성시 만세구 송산면 마산리 1번지 1호,공공용시설,마산리1-1(허**),20230907.0,,마산리1-1(허**)_경기도화성시만세구송산면마산리1번지1호
157,민방위급수시설,11_46_01_P,5530000,5760000-E202000014,2020-01-22,,1,영업/정상,18,사용중,,,,,,56.0,,경기도 화성시 병점구 반월동 264번지 1호,경기도 화성시 병점구 반월남길 144 (반월동),18385,수원새하늘교회,2026-02-01 09:45:07,U,2026-02-04 01:35:23,,204308.561799645,413856.397118322,경기도 화성시 병점구 반월동 264번지 1호,공공용시설,수원새하늘교회,,,수원새하늘교회_경기도화성시병점구반월동264번지1호
160,민방위급수시설,11_46_01_P,5530000,5740000-E202000017,2020-01-22,,1,영업/정상,18,사용중,,,,,,50.0,,경기도 화성시 만세구 서신면 상안리 402번지,경기도 화성시 만세구 서신면 제부로 953-17,18555,서신면 상안리401(이**),2026-02-01 09:45:07,U,2026-02-04 01:35:23,,173902.300795667,409292.592297852,경기도 화성시 만세구 서신면 상안리 402번지,공공용시설,서신면 상안리401(이**),,,서신면상안리401(이**)_경기도화성시만세구서신면상안리402번지
158,민방위급수시설,11_46_01_P,5530000,5760000-E202000015,2020-01-22,,1,영업/정상,18,사용중,,,,,,67.0,,경기도 화성시 병점구 반월동 214-2,경기도 화성시 병점구 동탄지성로 452-56 (반월동),18375,반월동197-1(이**),2026-02-01 09:45:07,U,2026-02-04 01:35:23,,204509.307510987,414684.712265299,경기도 화성시 병점구 반월동 214-2,공공용시설,반월동197-1(이**),,,반월동197-1(이**)_경기도화성시병점구반월동214-2
159,민방위급수시설,11_46_01_P,5530000,5740000-E202000016,2020-01-22,,1,영업/정상,18,사용중,,,,,,60.0,,경기도 화성시 만세구 서신면 궁평리 375번지 4호,경기도 화성시 만세구 서신면 궁평항로1194번길 42,18556,서신면 궁평리375-4(정**),2026-02-01 09:45:07,U,2026-02-04 01:35:23,,172900.469626291,402800.684906583,경기도 화성시 만세구 서신면 궁평리 375번지 4호,공공용시설,서신면 궁평리375-4(정**),,,서신면궁평리375-4(정**)_경기도화성시만세구서신면궁평리375번지4호
162,민방위급수시설,11_46_01_P,5530000,5740000-E202000061,2020-01-22,,1,영업/정상,18,사용중,,,,,,53.0,,경기도 화성시 만세구 우정읍 석천리 36번지 1호,경기도 화성시 만세구 우정읍 남양만로 745,18572,(주)풍강,2026-02-01 09:45:07,U,2026-02-04 01:35:23,,181557.024508426,394306.135514294,경기도 화성시 만세구 우정읍 석천리 36번지 1호,공공용시설,(주)풍강,,,(주)풍강_경기도화성시만세구우정읍석천리36번지1호
156,민방위급수시설,11_46_01_P,5530000,5760000-E202000013,2020-01-22,,1,영업/정상,18,사용중,,,,,,54.0,,경기도 화성시 병점구 반월동 324번지 21호,경기도 화성시 병점구 반월길40번길 26-4 (반월동),18384,반월동324-21(신**),2026-02-01 09:45:07,U,2026-02-04 01:35:23,,205152.132979661,414211.79958056,경기도 화성시 병점구 반월동 324번지 21호,공공용시설,반월동324-21(신**),,,반월동324-21(신**)_경기도화성시병점구반월동324번지21호
161,민방위급수시설,11_46_01_P,5530000,5740000-E202000060,2020-01-22,,1,영업/정상,18,사용중,,,,,,55.0,,경기도 화성시 만세구 우정읍 멱우리 462번지 8호,경기도 화성시 만세구 우정읍 수정고개길 108,18560,늘푸른너싱홈,2026-02-01 09:45:07,U,2026-02-04 01:35:23,,184234.037012997,399480.866523119,경기도 화성시 만세구 우정읍 멱우리 462번지 8호,공공용시설,늘푸른너싱홈,,,늘푸른너싱홈_경기도화성시만세구우정읍멱우리462번지8호
131,민방위급수시설,11_46_01_P,5530000,5740000-E202000003,2020-01-21,,1,영업/정상,18,사용중,,,,,,80.0,,경기도 화성시 만세구 송산면 봉가리 397번지 8호,경기도 화성시 만세구 송산면 화성로 426,18551,빈아일랜드,2026-02-01 09:45:07,U,2026-02-04 01:35:23,,176466.713554756,412277.16802106,경기도 화성시 만세구 송산면 봉가리 397번지 8호,공공용시설,빈아일랜드,,,빈아일랜드_경기도화성시만세구송산면봉가리397번지8호
130,민방위급수시설,11_46_01_P,5530000,5740000-E202000002,2020-01-21,,1,영업/정상,18,사용중,,,,,,55.0,,경기도 화성시 만세구 송산면 고포리 182-1,경기도 화성시 만세구 송산면 고포길 56,18545,하늘정원실버타운,2026-02-01 09:45:07,U,2026-02-04 01:35:23,,170722.196140446,414964.29138029,경기도 화성시 만세구 송산면 고포리 182-1,공공용시설,하늘정원실버타운,,,하늘정원실버타운_경기도화성시만세구송산면고포리182-1
30,민방위급수시설,11_46_01_P,5540000,5540000-E202000006,2020-01-08,,1,영업/정상,18,사용중,,,,,,70.0,,경기도 광주시 초월읍 쌍동리 48번지 59호,경기도 광주시 초월읍 경충대로963번길 50-7,12736,쌍동3 민방위 비상급수,2020-01-08 14:08:56,D,2026-02-03 02:30:00,,226983.071446055,429183.980804347,경기도 광주시 초월읍 쌍동리 48번지 59호,공공용시설,쌍동3 민방위 비상급수,,,쌍동3민방위비상급수_경기도광주시초월읍쌍동리48번지59호
21,민방위급수시설,11_46_01_P,5540000,5540000-E202000015,2020-01-08,,1,영업/정상,18,사용중,,,,,,70.0,,경기도 광주시 초월읍 용수리 55번지 6호,,,용수 민방위 비상급수,2020-01-08 15:52:16,D,2026-02-03 02:30:00,,226743.257084991,431965.780212461,경기도 광주시 초월읍 용수리 55번지 6호,공공용시설,용수 민방위 비상급수,,,용수민방위비상급수_경기도광주시초월읍용수리55번지6호
20,민방위급수시설,11_46_01_P,5540000,5540000-E202000011,2020-01-08,,1,영업/정상,18,사용중,,,,,,55.0,,경기도 광주시 초월읍 도평리 184번지 5호,경기도 광주시 초월읍 도평길 93-15,12734,도평1 민방위 비상급수,2020-01-08 14:45:40,D,2026-02-03 02:30:00,,226442.535141908,432871.15266268,경기도 광주시 초월읍 도평리 184번지 5호,공공용시설,도평1 민방위 비상급수,,,도평1민방위비상급수_경기도광주시초월읍도평리184번지5호
28,민방위급수시설,11_46_01_P,5540000,5540000-E202000001,2020-01-08,,1,영업/정상,18,사용중,,,,,,55.0,,경기도 광주시 초월읍 대쌍령리 290번지,,,백마터널관리사무소 민방위 비상급수,2020-01-08 13:45:08,D,2026-02-03 02:30:00,,225294.407251548,431265.25866774,경기도 광주시 초월읍 대쌍령리 290번지,공공용시설,백마터널관리사무소 민방위 비상급수,,,백마터널관리사무소민방위비상급수_경기도광주시초월읍대쌍령리290번지
29,민방위급수시설,11_46_01_P,5540000,5540000-E202000004,2020-01-08,,1,영업/정상,18,사용중,,,,,,55.0,,경기도 광주시 초월읍 쌍동리 311번지 14호,경기도 광주시 초월읍 도곡길 132-4,12736,쌍동1 민방위 비상급수,2020-01-08 13:55:14,D,2026-02-03 02:30:00,,225623.241223966,429601.666434605,경기도 광주시 초월읍 쌍동리 311번지 14호,공공용시설,쌍동1 민방위 비상급수,,,쌍동1민방위비상급수_경기도광주시초월읍쌍동리311번지14호
32,민방위급수시설,11_46_01_P,5540000,5540000-E202000003,2020-01-08,,1,영업/정상,18,사용중,,,,,,65.0,,경기도 광주시 초월읍 대쌍령리 산 9번지 5호,,,대쌍령 충현교회 민방위 비상급수,2020-01-08 13:48:16,D,2026-02-03 02:30:00,,226083.877293102,431160.136724824,경기도 광주시 초월읍 대쌍령리 산 9번지 5호,공공용시설,대쌍령 충현교회 민방위 비상급수,,,대쌍령충현교회민방위비상급수_경기도광주시초월읍대쌍령리산9번지5호
