"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","건물지상층수","건물지하층수","사용시작지상층","사용끝지상층","사용시작지하층","사용끝지하층","조건부허가신고사유","조건부허가시작일자","조건부허가종료일자","건물소유구분명","여성종사자수","남성종사자수","다중이용업소여부",
"303","건물위생관리업","09_30_04_P","5530000","5750000-206-2025-00032","2025-10-21","","01","영업/정상","01","영업","","","","","","24.00","","경기도 화성시 효행구 봉담읍 수기리 1-168 주영원룸 1층 일부(105)호","경기도 화성시 효행구 봉담읍 고시길 23, 주영원룸 1층 일부(105)호","","주식회사 바른청소환경","2025-10-21 16:06:22","I","2026-02-04 01:35:23","건물위생관리업","198240.073410241","411479.781854577","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
"304","건물위생관리업","09_30_04_P","5530000","5760000-206-2025-00036","2025-11-18","","01","영업/정상","01","영업","","","","","","23.76","","경기도 화성시 병점구 병점동  887-10 골든스퀘어Ⅰ, 1217호","경기도 화성시 병점구 병점노을4로 19, 골든스퀘어Ⅰ, 1217호 (병점동)","","비엠자산관리 주식회사","2025-11-18 14:36:20","I","2026-02-04 01:35:23","건물위생관리업","202671.366371684","411514.015472486","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
"305","건물위생관리업","09_30_04_P","5530000","5740000-206-2025-00041","2025-12-15","","01","영업/정상","01","영업","","","","","","33.54","","경기도 화성시 만세구 송산면 중송리 169-10 1층 일부호","경기도 화성시 만세구 송산면 송산포도로 436-5, 1층 일부호","","송그린환경","2025-12-15 14:43:01","I","2026-02-04 01:35:23","건물위생관리업","173666.625105849","413722.31221806","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
"306","건물위생관리업","09_30_04_P","5530000","5740000-206-2016-00023","2016-12-09","","01","영업/정상","01","영업","","","","","","50.89","","경기도 화성시 만세구 향남읍 관리 95-1 1층 일부(101호)","경기도 화성시 만세구 향남읍 발안로 386 (1층 일부(101호))","","(주)그린비전","2021-12-22 15:50:46","I","2026-02-04 01:35:23","건물위생관리업","195395.263599319","403222.067167627","건물위생관리업","0","0","1","0","0","0","","","","","0","0","N",
"307","건물위생관리업","09_30_04_P","5530000","5750000-206-2023-00004","2023-02-10","","01","영업/정상","01","영업","","","","","","18.30","","경기도 화성시 효행구 매송면 야목리 524-1 1층 일부호(102호)","경기도 화성시 효행구 매송면 야목동길 26-9, 1층 일부호(102호)","","(주)라파메디텍","2025-07-16 15:31:49","I","2026-02-04 01:35:23","건물위생관리업","189510.726112323","418268.59726097","건물위생관리업","0","0","1","1","0","0","","","","","0","0","N",
"308","건물위생관리업","09_30_04_P","5530000","5740000-206-2009-00006","2009-04-28","","03","폐업","02","폐업","2018-11-19","","","","","13.00","","경기도 화성시 만세구 남양읍 북양리 254-8 외 2필지","경기도 화성시 만세구 남양읍 남양로930번길 8 (북양동,외 2필지)","","남양크린환경","2018-11-19 13:54:47","I","2026-02-04 01:35:23","건물위생관리업","185073.464170765","413042.695502895","건물위생관리업","0","0","1","0","0","0","","","","자가","0","0","N",
"309","건물위생관리업","09_30_04_P","5530000","5770000-206-2009-00011","2009-07-29","","01","영업/정상","01","영업","","","","","031 613 2341","106.20","","경기도 화성시 동탄구 반송동  151-1 1층","경기도 화성시 동탄구 10용사2길 13, 1층 (반송동)","","주식회사 다윤자산관리","2020-05-13 14:29:58","I","2026-02-04 01:35:23","건물위생관리업","205808.501012166","410157.556637972","건물위생관리업","0","0","7","7","0","0","","","","임대","0","0","N",
"310","건물위생관리업","09_30_04_P","5530000","5750000-206-2013-00003","2013-01-14","","03","폐업","02","폐업","2021-12-13","","","","","27.00","","경기도 화성시 효행구 봉담읍 동화리 139-1 화성공구유통밸리 108동 222호","경기도 화성시 효행구 봉담읍 와우안길 109, 화성공구유통밸리 108동 222호","","이레환경","2021-12-13 14:19:53","I","2026-02-04 01:35:23","건물위생관리업","197607.132367783","413349.198055201","건물위생관리업","0","0","2","2","0","0","","","","임대","0","0","N",
"311","건물위생관리업","09_30_04_P","5530000","5750000-206-2013-00005","2013-01-25","","03","폐업","02","폐업","2022-09-01","","","","031 226 6779","53.00","","경기도 화성시 효행구 봉담읍 와우리 100-5","경기도 화성시 효행구 봉담읍 남촌길 38","","문화건설(주)","2022-09-01 15:51:40","I","2026-02-04 01:35:23","건물위생관리업","197919.184755018","412890.651684567","건물위생관리업","0","0","3","0","0","0","","","","","0","0","N",
"312","건물위생관리업","09_30_04_P","5530000","5740000-206-2013-00006","2013-02-06","","01","영업/정상","01","영업","","","","","0313547299","172.09","","","경기도 화성시 만세구 향남읍 푸른들판로 230-11","","주식회사 휴먼비전","2013-02-06 16:59:23","I","2026-02-04 01:35:23","건물위생관리업","192029.099560119","403879.765052967","건물위생관리업","0","0","3","0","0","0","","","","","0","0","N",
"313","건물위생관리업","09_30_04_P","5530000","5760000-206-2015-00017","2015-08-19","","03","폐업","02","폐업","2017-01-17","","","","031 238 0016","43.00","","경기도 화성시 병점구 반정동  51-7 1층일부","경기도 화성시 병점구 반정로 155, 1층 일부호 (반정동)","","주식회사삼원건업","2015-08-19 16:42:30","I","2026-02-04 01:35:23","건물위생관리업","203442.806107005","414719.425966359","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
"314","건물위생관리업","09_30_04_P","5530000","5760000-206-2016-00020","2016-10-05","","03","폐업","02","폐업","2018-06-20","","","","031 268 3790","21.33","","경기도 화성시 병점구 병점동  348-4 그린씨티 205호","경기도 화성시 병점구 병점3로 24, 205호 (병점동, 그린씨티)","","엠엔케이(M&K) 건축사 사무소","2018-06-20 17:12:02","I","2026-02-04 01:35:23","건물위생관리업","203148.887865905","411762.460098087","건물위생관리업","0","0","2","0","0","0","","","","","0","0","N",
"315","건물위생관리업","09_30_04_P","5530000","5770000-206-2011-00016","2011-10-25","","01","영업/정상","01","영업","","","","","031 80150038","66.01","","경기도 화성시 동탄구 방교동  752-3 1층 일부(102)호","경기도 화성시 동탄구 동탄기흥로257번나길 4-7, 1층 일부(102)호 (방교동)","","(주)늘푸른관리","2023-11-02 14:07:32","I","2026-02-04 01:35:23","건물위생관리업","207859.82","409023.655","건물위생관리업","0","0","1","1","0","0","","","","","0","0","N",
"316","건물위생관리업","09_30_04_P","5530000","5760000-206-2011-00024","2011-08-18","","03","폐업","02","폐업","2017-12-21","","","","031 2092722","10.00","","경기도 화성시 병점구 반월동  319-5 2층일부호","경기도 화성시 병점구 반월길40번길 21, 2층 일부호 (반월동)","","(주)씨앤비","2017-12-21 10:59:02","I","2026-02-04 01:35:23","건물위생관리업","205207.720523646","414187.570922108","건물위생관리업","0","0","1","1","0","0","","","","","0","0","N",
"317","건물위생관리업","09_30_04_P","5530000","5760000-206-2004-00010","2004-08-03","","01","영업/정상","01","영업","","","","","031 2371984","33.00","","경기도 화성시 병점구 반월동  295-6 A동 1층일부호","경기도 화성시 병점구 반월길40번길 64, A동 1층 일부호 (반월동)","","머니컴퍼니테크(주)","2018-04-12 10:06:19","I","2026-02-04 01:35:23","건물위생관리업","204903.757610487","414077.75867145","건물위생관리업","4","1","2","2","0","0","","","","임대","0","0","N",
"318","건물위생관리업","09_30_04_P","5530000","5750000-206-2016-00005","2016-03-11","","01","영업/정상","01","영업","","","","","","50.00","","경기도 화성시 효행구 비봉면 양노리 275-10 1층","경기도 화성시 효행구 비봉면 비봉로 84, 1층","","(주)덕운앤인베스트","2016-11-18 10:53:17","I","2026-02-04 01:35:23","건물위생관리업","188542.94565944","414862.071483023","건물위생관리업","0","0","1","1","0","0","","","","","0","0","N",
"319","건물위생관리업","09_30_04_P","5530000","5760000-206-2016-00021","2016-11-21","","03","폐업","02","폐업","2017-08-25","","","","031 235 5551","28.00","","경기도 화성시 병점구 진안동  863-1 2층일부호","경기도 화성시 병점구 병점동로 126, 2층 일부호 (진안동)","","주식회사 일광환경","2017-08-25 17:27:59","I","2026-02-04 01:35:23","건물위생관리업","203345.68432091","412561.808915175","건물위생관리업","0","0","2","0","0","0","","","","","0","0","N",
"320","건물위생관리업","09_30_04_P","5530000","5770000-206-2010-00020","2010-02-08","","03","폐업","02","폐업","2021-11-01","","","","","33.06","","경기도 화성시 동탄구 반송동  93-10 동탄 지웰 에스테이트 1층 125호","경기도 화성시 동탄구 동탄반석로 160, 동탄 지웰 에스테이트 1층 125호 (반송동)","","(주)미가존종합건축사사무소","2021-11-01 17:06:54","I","2026-02-04 01:35:23","건물위생관리업","206285.144405025","411226.353221417","건물위생관리업","0","0","0","0","0","0","","","","임대","0","0","N",
"321","건물위생관리업","09_30_04_P","5530000","5740000-206-2016-00026","2016-09-05","","03","폐업","02","폐업","2017-07-05","","","","063 247 6789","19.27","","경기도 화성시 만세구 향남읍 하길리 1410-2 화성라일플로리스3차 B945호","경기도 화성시 만세구 향남읍 발안공단로2길 34 (화성라일플로리스3차 B945호)","","(주)진흥","2017-07-05 11:46:42","I","2026-02-04 01:35:23","건물위생관리업","192091.602098969","398427.372912186","건물위생관리업","2","0","1","1","0","0","","","","","0","0","N",
"322","건물위생관리업","09_30_04_P","5530000","5770000-206-2017-00001","2017-01-12","","03","폐업","02","폐업","2019-12-31","","","","","16.00","","경기도 화성시 동탄구 반송동  36-14 1층일부호","경기도 화성시 동탄구 동탄반송1길 30-9, 1층 일부호 (반송동)","","에코그린","2019-12-31 16:01:53","I","2026-02-04 01:35:23","건물위생관리업","205536.77","412064.365","건물위생관리업","0","0","1","0","0","0","","","","","0","0","N",
"323","건물위생관리업","09_30_04_P","5530000","5750000-206-2018-00020","2018-11-09","","03","폐업","02","폐업","2022-08-01","","","","","70.00","","경기도 화성시 효행구 비봉면 자안리 517-2","경기도 화성시 효행구 비봉면 푸른들판로 1133","","온누리 종합관리 (주)","2022-08-01 14:23:17","I","2026-02-04 01:35:23","건물위생관리업","188645.54043254","411430.904118256","건물위생관리업","0","0","1","1","0","0","","","","","0","0","N",
"324","건물위생관리업","09_30_04_P","5530000","5760000-206-2018-00021","2018-11-16","","03","폐업","02","폐업","2019-08-23","","","","070 71161170","10.00","","경기도 화성시 병점구 반월동  66-9 명성프라자 204-1호","경기도 화성시 병점구 영통로26번길 15, 명성프라자 204-1호 (반월동)","","(주)지퍼스트","2019-08-23 13:33:25","I","2026-02-04 01:35:23","건물위생관리업","205725.796238038","414687.371895768","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
"325","건물위생관리업","09_30_04_P","5530000","5740000-206-2005-00008","2005-12-27","","01","영업/정상","01","영업","","","","","031 3541129","259.32","","경기도 화성시 만세구 향남읍 하길리 1465-1","경기도 화성시 만세구 향남읍 상신하길로 320, 603, 604호","","화성지역자활센터청소사업단크린원","2025-09-23 10:07:24","I","2026-02-04 01:35:23","건물위생관리업","192026.152661415","401664.450987032","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
"326","건물위생관리업","09_30_04_P","5530000","5760000-206-2007-00006","2007-09-05","","03","폐업","02","폐업","2018-07-09","","","","031 238 8271","58.23","","경기도 화성시 병점구 송산동  98-11","경기도 화성시 병점구 작현길 8-4 (송산동)","","(주)지코","2018-07-09 16:40:14","I","2026-02-04 01:35:23","건물위생관리업","201517.553528831","411632.12682384","건물위생관리업","1","0","0","0","0","0","","","","임대","0","0","N",
"327","건물위생관리업","09_30_04_P","5530000","5740000-206-2007-00007","2007-10-17","","03","폐업","02","폐업","2018-08-13","","","","0313524588","33.00","","경기도 화성시 만세구 양감면 12-1","경기도 화성시 만세구 양감면 은행나무로 154","","만석종합환경","2018-08-13 17:18:00","I","2026-02-04 01:35:23","건물위생관리업","194489.062042074","396933.997186279","건물위생관리업","1","0","0","0","0","0","","","","","0","0","N",
"328","건물위생관리업","09_30_04_P","5530000","5750000-206-2001-00002","2001-05-08","","03","폐업","02","폐업","2010-06-08","","","","031 2544217","0.00","","경기도 화성시 효행구 정남면 오일리 80-1","","","(주)일야","2007-11-12 13:18:43","I","2026-02-04 01:35:23","건물위생관리업","197184.287157456","407986.047421069","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
"329","건물위생관리업","09_30_04_P","5530000","5770000-206-2024-00025","2024-09-11","","01","영업/정상","01","영업","","","","","031 215 3910","51.63","","경기도 화성시 동탄구 반송동  10-8","경기도 화성시 동탄구 동탄반송2길 35-8, 1층 일부(101)호 (반송동)","","(주)현명비엠씨","2024-09-11 11:41:34","I","2026-02-04 01:35:23","건물위생관리업","205736.150866455","412069.552211258","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
"330","건물위생관리업","09_30_04_P","5530000","5770000-206-2022-00013","2022-07-21","","01","영업/정상","01","영업","","","","","031 80437779","19.04","","경기도 화성시 동탄구 반송동  93-2 동탄SR GOLD PLAZA","경기도 화성시 동탄구 동탄지성로 11, 동탄SR GOLD PLAZA 7층 710호 (반송동)","","다올솔루션(주)","2022-07-21 11:35:30","I","2026-02-04 01:35:23","건물위생관리업","206392.098284319","411409.903369014","건물위생관리업","0","0","7","7","0","0","","","","임대","0","0","N",
