"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","수리대상 의료기기의 유형","다른 겸업 여부","총규모","영업규모",
"357","의료기기판매(임대)업","01_02_03_P","4510000","PHMG120214510030047000011","2021-07-26","","03","폐업","03","폐업","2026-04-02","","","","","","","충청남도 보령시 대천동 ***-**","충청남도 보령시 대흥로 **-*(대천동)","33455","지안컨설팅","2026-04-03 14:04:59","U","2026-04-05 02:40:00","","163187.402330887","316821.045080617","","","","",
"358","의료기기판매(임대)업","01_02_03_P","4990000","PHMG120254990020047000004","2025-09-30","","03","폐업","03","폐업","2026-04-02","","","","","","","","전라남도 완도군 완도읍 청해진남로 **, ***호","59123","GS25 완도청해진점","2026-04-03 17:09:07","U","2026-04-05 02:40:00","","177451.918126934","90552.4809767055","","","","",
"359","의료기기판매(임대)업","01_02_03_P","5380000","PHMG120225380021047000300","2022-11-14","","03","폐업","03","폐업","2026-04-03","","","","","","","경상남도 양산시 소주동 ***-* 천성리버타운","경상남도 양산시 소주회야*길 *, ***동 **,**호 (소주동)","50514","지에스(GS)25 양산장백점","2026-04-03 11:06:56","U","2026-04-05 02:40:00","","396117.250752628","214458.222634646","","","10.95","",
"360","의료기기판매(임대)업","01_02_03_P","3370000","PHMG120223370022047000153","2022-12-23","","03","폐업","03","폐업","2026-04-03","","","","","","","부산광역시 연제구 연산동 ***-*","부산광역시 연제구 중앙대로****번길 **, *층 (연산동)","47598","세븐일레븐 부산연산원룸점","2026-04-03 15:19:29","U","2026-04-05 02:40:00","","389484.654760534","188988.025280432","","","","",
"361","의료기기판매(임대)업","01_02_03_P","4090000","PHMG120214090023047000135","2019-03-26","","01","영업/정상","13","영업중","","","","","","","","경기도 김포시 풍무동 ****","경기도 김포시 김포대로 ***, **층 ****호 (풍무동)","10113","누리메드(NURI MED)","2026-04-03 09:20:06","U","2026-04-05 02:40:00","","176280.77235261","456676.274741796","","","","",
"362","의료기기판매(임대)업","01_02_03_P","5130000","PHMG120215130030047000046","2021-05-26","","03","폐업","03","폐업","2026-04-01","","","","","","","경상북도 경산시 압량읍 부적리 ***-*","경상북도 경산시 압량읍 대학로**길 **","38509","지에스(GS)25 압량공원점","2026-04-03 09:21:35","U","2026-04-05 02:40:00","","358847.846353808","261794.871374263","","","","",
"363","의료기기판매(임대)업","01_02_03_P","3100000","PHMG120163100034047000024","2016-03-25","","03","폐업","03","폐업","2026-04-03","","","","","","","서울특별시 노원구 중계동 ***번지 ***호","서울특별시 노원구 동일로***가길 **, ***호 (중계동, 브라운스톤 )","01779","디케이엠","2026-04-03 13:49:04","U","2026-04-05 02:40:00","","205601.926027171","459732.128595514","","","","",
"364","의료기기판매(임대)업","01_02_03_P","4060000","PHMG120254060482047000040","2025-06-11","","01","영업/정상","13","영업중","","","","","","","","경기도 파주시 동패동 **** 신한프라자","경기도 파주시 와석순환로 ***, 신한프라자 ***호 (동패동)","10905","주식회사 이니스홀딩스","2026-04-03 10:54:49","U","2026-04-05 02:40:00","","177399.189379121","467765.114929425","","","198.68","",
"365","의료기기판매(임대)업","01_02_03_P","4390000","PHMG120224390029047000148","2022-08-30","","03","폐업","03","폐업","2026-04-01","","","","","","","충청북도 충주시 봉방동 ***-*","충청북도 충주시 상방**길 *, *층 (봉방동)","27430","씨유 충주봉방가람점","2026-04-03 14:39:23","U","2026-04-05 02:40:00","","281419.183581709","386048.949193363","","","1","",
"366","의료기기판매(임대)업","01_02_03_P","3220000","PHMG120223220033047000750","2022-04-26","","03","폐업","03","폐업","2026-04-03","","","","","","","서울특별시 강남구 개포동 ****-* 이손빌딩","서울특별시 강남구 논현로 **, 이손빌딩 지하*층 (개포동)","06307","디이뎀","2026-04-03 16:48:35","U","2026-04-05 02:40:00","","203934.719263754","441706.866401197","","","","",
"367","의료기기판매(임대)업","01_02_03_P","3200000","PHMG120213200033047000013","2021-02-18","","01","영업/정상","13","영업중","","","","","02-3289-8002","","","서울특별시 관악구 봉천동 ***-** 롯데백화점","서울특별시 관악구 봉천로 ***, 롯데백화점 *층 (봉천동)","08708","롯데쇼핑(주) 관악점","2026-04-03 10:48:14","U","2026-04-05 02:40:00","","193301.885808714","443151.561302292","","","","",
"368","의료기기판매(임대)업","01_02_03_P","5690000","PHMG120145690045047000014","2014-11-07","","03","폐업","03","폐업","2026-04-03","","","","044-862-1028","","339-012","세종특별자치시 어진동 산 ***번지","세종특별자치시 갈매로 ***, ***호 (어진동, 세종푸르지오시티)","30121","지에스25 뉴세종시티점","2026-04-03 14:09:46","U","2026-04-05 02:40:00","","223575.308898308","332809.178623571","","","42.9","",
"369","의료기기판매(임대)업","01_02_03_P","5710000","PHMG120094360069047000011","2009-06-29","","01","영업/정상","13","영업중","","","","","","","","충청북도 청주시 상당구 방서동 ***","충청북도 청주시 상당구 월평로 ***, *층 (방서동)","28785","(주)에스원 청주","2026-04-03 14:00:45","U","2026-04-05 02:40:00","","245726.167057398","344890.268273136","","","","",
"370","의료기기판매(임대)업","01_02_03_P","3420000","PHMG120253420023047000029","2025-03-24","","01","영업/정상","13","영업중","","","","","","","","대구광역시 동구 신기동 ***-**","대구광역시 동구 반야월로**길 **, *층 (신기동)","41114","동네방네 대구 동구점","2026-04-03 09:14:44","U","2026-04-05 02:40:00","","353947.284853046","264726.216237062","","","40","",
"371","의료기기판매(임대)업","01_02_03_P","5070000","PHMG120255070014047000009","2025-03-17","","01","영업/정상","13","영업중","","","","","","","","경상북도 안동시 옥동 *** 테마프라자B","경상북도 안동시 경북대로 ***, 테마프라자B ***호 (옥동)","36658","리더스클럽","2026-04-03 11:06:59","U","2026-04-05 02:40:00","","352110.950863549","341912.587535596","","","","",
"372","의료기기판매(임대)업","01_02_03_P","3980000","PHMG120223980021047000098","2022-07-04","","03","폐업","03","폐업","2026-04-02","","","","","","","경기도 구리시 사노동 ***-*","경기도 구리시 동구릉로***번길 *, 세븐일레븐 사노메인점 (사노동)","11906","세븐일레븐 구리사노메인점","2026-04-03 08:51:26","U","2026-04-05 02:40:00","","212288.209529754","459592.172033625","","","199.68","",
"373","의료기기판매(임대)업","01_02_03_P","5540000","PHMG120225540016047000285","2022-08-17","","01","영업/정상","13","영업중","","","","","","","","경기도 광주시 역동 ***-*","경기도 광주시 광주역*로 *, *층 *호 (역동)","12764","GS(지에스)25 광주역동자이점","2026-04-03 13:17:55","U","2026-04-05 02:40:00","","222154.126785268","433641.248169394","","","60","",
"374","의료기기판매(임대)업","01_02_03_P","5380000","PHMG120095380021047000007","2009-06-24","","01","영업/정상","13","영업중","","","","","055-383-1533","","","경상남도 양산시 물금읍 범어리 ****번지 **호","경상남도 양산시 물금읍 청운로 ***, *층","50611","(주)에스원 양산지사","2026-04-03 17:35:37","U","2026-04-05 02:40:00","","383323.948236657","204955.376003139","","","23.1","",
"375","의료기기판매(임대)업","01_02_03_P","3990000","PHMG120173990309047000042","2017-09-26","","03","폐업","03","폐업","2026-04-03","","","","070-4201-1464","","","경기도 남양주시 진건읍 송능리 ***-*","경기도 남양주시 진건읍 사릉로***번길 **-**, *호","12140","아자부","2026-04-03 15:59:44","U","2026-04-05 02:40:00","","217669.793692473","460454.549561601","","","","",
"376","의료기기판매(임대)업","01_02_03_P","5690000","PHMG120155690045047000018","2015-05-01","","01","영업/정상","13","영업중","","","","","","","","","세종특별자치시 한누리대로 ***, ***호 (나성동, 금강프라자)","30130","(주)에스원 세종지사","2026-04-03 11:35:29","U","2026-04-05 02:40:00","","223450.463970799","330955.927655799","","","132","",
"377","의료기기판매(임대)업","01_02_03_P","5690000","PHMG120155690045047000021","2015-06-09","","01","영업/정상","13","영업중","","","","","","","","세종특별자치시 어진동 ***번지 세종시 *차 푸르지오시티","세종특별자치시 가름로 ***-**, 세종시 *차 푸르지오시티 ***호 (어진동)","30120","GS25세종뉴푸른점","2026-04-03 15:33:24","U","2026-04-05 02:40:00","","223861.253208974","332749.004942996","","","45.49","",
"378","의료기기판매(임대)업","01_02_03_P","3010000","PHMG120093010033047000044","2009-06-25","","01","영업/정상","13","영업중","","","","","02-2131-8515","","","서울특별시 중구 충무로*가 **-*","서울특별시 중구 퇴계로 ***, **층 (충무로*가)","04554","(주)에스원 강북광역지사","2026-04-03 14:08:04","U","2026-04-05 02:40:00","","199145.32420106","451040.432662092","","","","",
"379","의료기기판매(임대)업","01_02_03_P","3420000","PHMG120183420023047000069","2018-12-20","","03","폐업","03","폐업","2026-04-03","","","","","","","","대구광역시 동구 율하서로 **, ***호 (율하동)","41109","한독메디택","2026-04-03 17:28:51","U","2026-04-05 02:40:00","","352483.255291181","263767.924798154","","","","",
"380","의료기기판매(임대)업","01_02_03_P","3420000","PHMG120213420023047000004","2021-01-12","","03","폐업","03","폐업","2026-04-03","","","","","","","대구광역시 동구 신서동 *** 신서화성파크드림","대구광역시 동구 반야월북로 ***, ***동 ***호 (신서동, 신서화성파크드림)","41074","굿필샵","2026-04-03 17:28:41","U","2026-04-05 02:40:00","","355482.435571958","265110.866676298","","","","",
"381","의료기기판매(임대)업","01_02_03_P","3130000","PHMG120203130033047000212","2020-12-02","","01","영업/정상","13","영업중","","","","","1544-4253","","","서울특별시 마포구 도화동 **-* 성우빌딩 *층 **-호","서울특별시 마포구 마포대로 **, 성우빌딩 *층 *-*호 (도화동)","04158","(주)피에이치비코리아","2026-04-03 09:45:22","U","2026-04-05 02:40:00","","195237.642733133","448733.404817253","","","","",
"382","의료기기판매(임대)업","01_02_03_P","3160000","PHMG120243160034047000111","2024-12-23","","01","영업/정상","13","영업중","","","","","","","","서울특별시 구로구 구로동 ***-** 코오롱싸이언스밸리*차","서울특별시 구로구 디지털로**길 **, 코오롱싸이언스밸리*차 ****호 (구로동)","08378","디케이에스에이치코리아(주) 구로지점","2026-04-03 15:35:01","U","2026-04-05 02:40:00","","190980.657371441","442547.689997913","","","133.6","",
"383","의료기기판매(임대)업","01_02_03_P","3220000","PHMG120263220033047000100","2026-04-02","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 논현동 **-*","서울특별시 강남구 논현로***길 **, *층 (논현동)","06049","주식회사 메디밴스글로벌","2026-04-04 09:10:10","I","2026-04-06 00:20:22","","202617.746510475","446219.770434031","","","94.79","",
"384","의료기기판매(임대)업","01_02_03_P","5710000","PHMG120265710106047000007","2026-04-05","","01","영업/정상","13","영업중","","","","","","","","충청북도 청주시 상당구 영운동 ***-** 현대빌","충청북도 청주시 상당구 무심동로 ***-*, 다동 ***호 (영운동, 현대빌)","28712","한울","2026-04-05 13:37:42","I","2026-04-07 00:20:01","","244346.388265408","346244.465272276","","","","",
"385","의료기기판매(임대)업","01_02_03_P","4681000","PHMG120264681049047000009","2026-03-17","","01","영업/정상","13","영업중","","","","","","","","전북특별자치도 익산시 평화동 *** 익산역 하늘채 더 퍼스트 ***동 ****호","전북특별자치도 익산시 익산대로*길 *, ***동 ****호 (평화동, 익산역 하늘채 더 퍼스트)","54602","인터내셔널몰(GJ)(통신판매업)","2026-04-05 15:55:05","U","2026-04-07 02:40:00","","","","","","","",
