사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호,총규모
삐에로쑈핑 W몰점,2020-02-05,189997.455663258,441687.841171831,2026-05-06 22:37:38,I,03,폐업,2020-02-05 11:46:43,,2018-11-22,,서울특별시 금천구 가산동 **번지 **호 더블유몰,PHMG120183170035047000131,3170000,"서울특별시 금천구 디지털로 ***, 더블유몰 (가산동)",08513,03,폐업,,,,
주식회사 푼크트,,211546.60345507,447396.203158752,2026-05-06 22:43:13,I,15,전출,2019-11-18 08:42:13,,2017-11-01,,서울특별시 강동구 성내동 ***번지,PHMG120183240033047000089,3240000,"서울특별시 강동구 성안로 **, ***호 (성내동)",05403,05,제외/삭제/전출,,,02-473-1778,36.98
펄스온 생명공학,2019-12-10,211614.351155316,449564.794645899,2026-05-06 22:43:11,I,03,폐업,2019-12-10 14:59:39,,2018-04-13,,서울특별시 강동구 암사동 ***번지 **호,PHMG120183240033047000029,3240000,"서울특별시 강동구 상암로 **-*, *층 (암사동)",05265,03,폐업,,,,89.1
주식회사 루베티,2021-09-02,189603.222916543,441801.135064157,2026-05-06 22:37:48,I,03,폐업,2021-09-02 09:43:28,,2020-08-19,,서울특별시 금천구 가산동 ***-** 가산 더스카이밸리 *차,PHMG120203170035047000139,3170000,"서울특별시 금천구 가산디지털*로 ***, 가산 더스카이밸리 *차 ***호 (가산동)",08507,03,폐업,,,,
코코베이비,2015-05-26,210750.209556247,448078.828745215,2026-05-06 22:42:01,I,03,폐업,2015-05-26 17:53:05,,2011-09-16,134-841,서울특별시 강동구 성내*동 ***번지 **호 *층,PHMG120113240033047000099,3240000,,,03,폐업,,,,
누가의료기 명일지점,2021-04-10,212672.159203487,449388.425456064,2026-05-06 22:42:04,I,03,폐업,2021-04-19 17:40:43,,2012-04-09,,서울특별시 강동구 명일동 ***번지 **호 에이플러스 ***호,PHMG120123240033047000030,3240000,"서울특별시 강동구 상암로 ***, 에이플러스 ***호 (명일동)",05295,03,폐업,,,02-470-1497,
제이에이치 컴퍼니,,189504.258704224,441390.738560411,2026-05-06 22:37:50,I,13,영업중,2020-12-07 09:44:28,,2020-12-07,,서울특별시 금천구 가산동 ***-** 대륭테크노타운**차,PHMG120203170035047000201,3170000,"서울특별시 금천구 가산디지털*로 **, 대륭테크노타운**차 ***호 (가산동)",08589,01,영업/정상,,,,
GS25 강동삼성점,2016-08-04,215181.429128744,449666.575864271,2026-05-06 22:43:00,I,03,폐업,2016-08-09 09:28:32,,2015-05-04,134-837,서울특별시 강동구 상일제*동 ***번지 *호,PHMG120153240033047000053,3240000,서울특별시 강동구 상일로*길 * (상일제*동),05282,03,폐업,,,02-427-0626,
(주)홀푸드코리아,2025-11-26,190612.396689527,440843.481313197,2026-05-06 22:37:39,I,03,폐업,2025-11-26 09:17:32,,2017-04-28,,서울특별시 금천구 독산동 ***번지 *호 성화빌딩,PHMG120183170035047000147,3170000,"서울특별시 금천구 두산로**길 *, 성화빌딩 *층 (독산동)",08584,03,폐업,,,070-5030-5860,
원클릭메디칼,2018-12-26,210670.952245602,447702.664835505,2026-05-06 22:43:06,I,03,폐업,2018-12-26 17:38:47,,2018-12-26,,서울특별시 강동구 성내동 ***번지 *호 ***호,PHMG120163240033047000090,3240000,"서울특별시 강동구 천호옛길 **, ***호 (성내동)",05391,03,폐업,,,070-8625-1446,
오리지널스,2025-06-17,210839.864533215,449345.968814181,2026-05-06 22:43:51,I,03,폐업,2025-06-18 11:12:57,,2022-02-04,,서울특별시 강동구 천호동 ***-**,PHMG120223240033047000042,3240000,서울특별시 강동구 천중로 **-**(천호동),05244,03,폐업,,,,
닥터88플러스,,191025.260366089,441144.703754361,2026-05-06 22:38:41,I,13,영업중,2024-07-02 10:11:36,,2024-07-01,,서울특별시 금천구 독산동 ***-**,PHMG120243170035047000080,3170000,"서울특별시 금천구 시흥대로***길 **-*, 지*층 (독산동)",08545,01,영업/정상,,,,41.28
파미헬스넷,,210726.372421992,447514.331250631,2026-05-06 22:43:28,I,15,전출,2021-10-01 09:32:43,,2019-12-03,,서울특별시 강동구 성내동 ***-* 토성빌딩,PHMG120193240033047000106,3240000,"서울특별시 강동구 성내로*길 **-**, 토성빌딩 *층 (성내동)",05398,05,제외/삭제/전출,,,02-6672-3234,85.26
펄스젬 암사지점,2014-03-13,211317.64053059,449871.521384996,2026-05-06 22:42:34,I,03,폐업,2014-03-13 15:38:09,,2013-04-08,134-859,서울특별시 강동구 암사*동 ***번지 **호,PHMG120133240033047000028,3240000,,,03,폐업,,,,
가족오락실,2021-11-03,212114.433403978,447600.696370667,2026-05-06 22:43:36,I,03,폐업,2021-11-03 15:43:29,,2020-06-17,,서울특별시 강동구 둔촌동 ***번지 원천빌딩,PHMG120203240033047000058,3240000,"서울특별시 강동구 양재대로 ****, 원천빌딩 *층 **호 (둔촌동)",05372,03,폐업,,,,39.67
메디라이즈,2014-11-13,211944.802237496,447692.410024376,2026-05-06 22:42:23,I,03,폐업,2015-05-15 09:07:50,,2013-01-14,134-843,서울특별시 강동구 성내*동 ***번지 **호 *층,PHMG120133240033047000001,3240000,"서울특별시 강동구 양재대로**길 **, *층 (성내동)",,03,폐업,,,,
주식회사 빅토리아선인터내셔날,,189262.863257737,442093.310518456,2026-05-06 22:38:38,I,13,영업중,2024-10-25 14:09:04,,2019-06-25,,서울특별시 금천구 가산동 ***-**,PHMG120233170035047000126,3170000,"서울특별시 금천구 가산디지털*로 ***, ****~****호 (가산동)",08503,01,영업/정상,,,,
온누리,2014-11-06,210838.57127781,448111.209844185,2026-05-06 22:42:08,I,03,폐업,2014-11-06 16:47:14,,2012-04-26,,,PHMG120123240033047000036,3240000,"서울특별시 강동구 올림픽로**길 **, ***호 (성내동)",,03,폐업,,,,
이레의료기,2018-07-09,212197.189535434,449731.440169833,2026-05-06 22:42:48,I,03,폐업,2018-07-09 17:05:28,,2014-08-04,134-861,서울특별시 강동구 천호동 **번지 *호 천호우성상가 *층 ***호,PHMG120143240033047000051,3240000,"서울특별시 강동구 구천면로 ***, *층 ***호 (천호동, 천호우성상가)",05305,03,폐업,,,,
도아메드,2013-03-21,,,2026-05-06 22:41:12,I,03,폐업,2013-03-21 18:02:59,,2008-01-14,134-090,서울특별시 강동구 상일동 ***-*(***호),PHMG120083240033047000006,3240000,,,03,폐업,,,02-463-4624,
엔터메디,2009-08-27,,,2026-05-06 22:40:11,I,03,폐업,2009-08-28 08:46:15,,2004-12-16,134-052,서울특별시 강동구 암사*동 ***-** 동경빌딩 *층,PHMG120043240033047000073,3240000,,,03,폐업,,,02-442-1084,
주식회사 씨브이파트너스,,190917.029334959,441578.336428922,2026-05-06 22:38:07,I,13,영업중,2026-02-12 10:48:16,,2021-08-27,,서울특별시 금천구 독산동 ***-* 엘지유플러스 독산사옥,PHMG120213170035047000126,3170000,"서울특별시 금천구 시흥대로 ***, 엘지유플러스 독산사옥 **층 (독산동)",08531,01,영업/정상,,,070-7336-7939,
메디케이드,,211546.60345507,447396.203158752,2026-05-06 22:43:42,I,13,영업중,2021-03-18 18:36:16,,2021-03-17,,서울특별시 강동구 성내동 ***,PHMG120213240033047000033,3240000,"서울특별시 강동구 성안로 **, *층 ***호 (성내동)",05403,01,영업/정상,,,,
네일루카 &레푸스,,211209.896771449,448636.019046393,2026-05-06 22:43:49,I,13,영업중,2021-11-30 10:36:18,,2021-11-26,,서울특별시 강동구 천호동 ***-*,PHMG120213240033047000178,3240000,"서울특별시 강동구 천호대로***길 **, *호 (천호동)",05329,01,영업/정상,,,,
씨유독산AK점,,191486.71157808,440689.088502186,2026-05-06 22:38:19,I,13,영업중,2022-02-10 10:44:37,,2022-02-10,,서울특별시 금천구 독산동 ***-*,PHMG120223170035047000035,3170000,"서울특별시 금천구 독산로**길 **, *층 (독산동)",08558,01,영업/정상,,,,
씨유 가산하이엔드7차점,2016-12-29,189417.678263584,441342.660096623,2026-05-06 22:37:25,I,03,폐업,2016-12-29 14:50:59,,2014-11-18,,,PHMG120143170035047000093,3170000,"서울특별시 금천구 가산디지털*로 **, ***호 (가산동)",08588,03,폐업,,,,
정현몰 JNHMall,2021-09-08,189601.079212177,441193.941914277,2026-05-06 22:37:57,I,03,폐업,2021-09-08 15:51:51,,2020-04-16,,서울특별시 금천구 가산동 ***-** 가산 아이에스비즈타워,PHMG120213170035047000051,3170000,"서울특별시 금천구 가산디지털*로 **-**, 가산 아이에스비즈타워 ****호 (가산동)",08589,03,폐업,,,,
장우양행 주식회사,,189647.046752134,441677.096205358,2026-05-06 22:38:37,I,13,영업중,2024-05-23 11:09:56,,2023-07-13,,서울특별시 금천구 가산동 ***-** 에스티엑스브이타워,PHMG120233170035047000098,3170000,"서울특별시 금천구 가산디지털*로 ***, 에스티엑스브이타워 ****호 (가산동)",08507,01,영업/정상,,,,
웰빙플러스,,191623.918087992,438766.981064195,2026-05-06 22:37:45,I,15,전출,2021-09-23 14:19:44,,2018-12-12,,서울특별시 금천구 시흥동 ***번지 **호 대성빌딩,PHMG120203170035047000017,3170000,"서울특별시 금천구 독산로 **, 대성빌딩 지하*층 (시흥동)",08642,05,제외/삭제/전출,,,,
조이온메드,,212143.778930005,448048.253831401,2026-05-06 22:44:12,I,13,영업중,2025-11-27 10:49:32,,2025-11-26,,서울특별시 강동구 길동 ***-* 강동그린타워,PHMG120253240033047000129,3240000,"서울특별시 강동구 천호대로 ****, 강동그린타워 **층 R****-**호 (길동)",05355,01,영업/정상,,,,
(주)덴탈마켓,,190089.848501108,441320.86732122,2026-05-06 22:38:23,I,13,영업중,2022-02-16 14:10:27,,2022-02-16,,,PHMG120223170035047000068,3170000,"서울특별시 금천구 벚꽃로**길 **, 에이스 하이엔드타워 클래식 지식산업센터 ***호 (가산동)",08517,01,영업/정상,,,,
메르디엔,2024-12-20,211735.074058941,448418.314614241,2026-05-06 22:44:04,I,03,폐업,2024-12-23 13:59:29,,2023-04-04,,서울특별시 강동구 천호동 ***-** 우정에쉐르,PHMG120233240033047000050,3240000,"서울특별시 강동구 진황도로**길 *, ***동 ***호 (천호동, 우정에쉐르)",05338,03,폐업,,,,
CKmeditech,,213671.045593053,450099.191717155,2026-05-06 22:41:12,I,15,전출,2023-12-19 16:45:54,,2008-01-23,134-825,서울특별시 강동구 명일동 **번지 **호,PHMG120083240033047000010,3240000,서울특별시 강동구 동남로**길 **-** (명일동),05269,05,제외/삭제/전출,,,,
구운돌침대길동지점,2013-03-20,212480.531746742,448427.874427656,2026-05-06 22:41:47,I,24,직권폐업,2015-05-14 14:20:14,,2010-06-14,134-880,서울특별시 강동구 길동 ***번지 **호 (***호),PHMG120103240033047000046,3240000,서울특별시 강동구 천호대로***길 ** (길동),,04,취소/말소/만료/정지/중지,,,,
(주)오거스트나인,,189055.138252216,441958.334400683,2026-05-06 22:37:21,I,15,전출,2017-06-05 09:06:21,,2013-12-17,,,PHMG120133170035047000085,3170000,"서울특별시 금천구 서부샛길 ***, B동 ***호 (가산동, 대성디폴리스지식산업센터)",08504,05,제외/삭제/전출,,,070-7731-5010,
제이에이치메디칼,2019-05-17,214951.433254592,450763.023582457,2026-05-06 22:43:14,I,03,폐업,2019-05-17 17:40:10,,2019-02-26,,서울특별시 강동구 고덕동 ***번지,PHMG120193240033047000020,3240000,"서울특별시 강동구 상일로**길 **, ***호 (고덕동)",05222,03,폐업,,,,28.62
대승의료기기(주),,189472.091898625,441483.675018356,2026-05-06 22:37:48,I,13,영업중,2022-11-17 11:32:06,,2020-09-04,,서울특별시 금천구 가산동 ***-** 남성프라자,PHMG120203170035047000148,3170000,"서울특별시 금천구 디지털로 ***, 남성프라자 ***호 (가산동)",08589,01,영업/정상,,,02-2026-1785,
㈜디네트웍스,2015-10-01,190050.903572929,440523.497478209,2026-05-06 22:37:19,I,24,직권폐업,2015-10-03 10:29:03,,2013-01-03,153-776,서울특별시 금천구 가산동 ***번지 우림라이온스밸리*차 ****호,PHMG120133170035047000001,3170000,"서울특별시 금천구 가산디지털*로 *, ****호 (가산동, 우림라이온스밸리*차)",08591,04,취소/말소/만료/정지/중지,,,,
마이위시,2021-04-06,189350.592434703,442143.206055455,2026-05-06 22:37:48,I,03,폐업,2021-04-07 09:35:24,,2020-08-11,,서울특별시 금천구 가산동 ***-*** 가산 더블유센터,PHMG120203170035047000133,3170000,"서울특별시 금천구 가산디지털*로 ***, 가산 더블유센터 **층 ****호 (가산동)",08503,03,폐업,,,,
희망의료기,2010-04-27,,,2026-05-06 22:41:29,I,03,폐업,2010-04-27 14:54:32,,2008-10-31,134-082,서울특별시 강동구 길*동 ***(*층),PHMG120083240033047000071,3240000,,,03,폐업,,,02-6414-2747,
주식회사 에이치엔엘,2021-11-25,210935.038615054,448663.480515858,2026-05-06 22:43:04,I,03,폐업,2021-11-25 15:52:19,,2016-04-15,,서울특별시 강동구 천호동 ***번지 *호 비***호,PHMG120163240033047000030,3240000,"서울특별시 강동구 올림픽로 ***, 비***호 (천호동, 천호엘크루주상복합)",05328,03,폐업,,,02-6279-0093,79.8
디어베이비 시흥점,2015-12-16,191152.432649234,438865.160717275,2026-05-06 22:37:20,I,03,폐업,2015-12-16 13:26:16,,2013-04-05,153-864,서울특별시 금천구 시흥동 ***번지 **호 홈플러스 *층,PHMG120133170035047000015,3170000,"서울특별시 금천구 시흥대로 ***, *층 (시흥동, 홈플러스)",08632,03,폐업,,,,
러블리,2022-04-27,211115.499905641,447695.144303535,2026-05-06 22:43:33,I,03,폐업,2022-04-28 10:00:17,,2020-02-11,,서울특별시 강동구 성내동 ***번지 *호,PHMG120203240033047000013,3240000,"서울특별시 강동구 풍성로 ***, 지층 (성내동)",05393,03,폐업,,,02-473-5328,
(주)진명피앤씨,2021-11-01,190912.168726491,440461.875991112,2026-05-06 22:37:49,I,03,폐업,2021-11-01 13:03:36,,2020-10-12,,서울특별시 금천구 독산동 **** 용구빌딩,PHMG120203170035047000166,3170000,"서울특별시 금천구 시흥대로 ***, 용구빌딩 ***호 (독산동)",08616,03,폐업,,,,
(주)씨앤제이어패럴,2024-03-27,212624.891449347,448937.811380947,2026-05-06 22:43:56,I,03,폐업,2024-03-28 14:02:18,,2022-04-29,,서울특별시 강동구 길동 ***-* 동서울오네뜨,PHMG120223240033047000165,3240000,"서울특별시 강동구 양재대로***길 **, ***호,***호,***호 (길동, 동서울오네뜨)",05303,03,폐업,,,,
은혜 대리점,2019-12-26,211838.35431041,447195.676766748,2026-05-06 22:42:56,I,03,폐업,2019-12-26 14:51:15,,2015-02-25,,"서울특별시 강동구 성내동 ***번지 *호 ***,***호",PHMG120153240033047000027,3240000,"서울특별시 강동구 양재대로**길 **, ***,***호 (성내동, 파크프라자)",05404,03,폐업,,,,16.5
한국천기권의료기,2011-10-05,211089.937769186,449764.86880061,2026-05-06 22:41:50,I,03,폐업,2011-10-05 19:26:26,,2010-10-18,134-877,서울특별시 강동구 암사*동 ***번지 **호,PHMG120103240033047000086,3240000,,,03,폐업,,,,
델타엠에스 수도권 동부사업소,,191226.287379467,437914.06299827,2026-05-06 22:37:26,I,15,전출,2016-05-11 17:49:39,,2014-11-26,153-755,서울특별시 금천구 시흥동 ***번지,PHMG120143170035047000112,3170000,"서울특별시 금천구 시흥대로 **, *동 ***층 (시흥동)",08639,05,제외/삭제/전출,,,,
강동마추미실버케어의료기,2010-04-06,211670.007180071,449201.996731158,2026-05-06 22:41:33,I,03,폐업,2010-04-06 17:58:52,,2009-02-26,134-867,서울특별시 강동구 천호*동 ***번지 *호 *층,PHMG120093240033047000010,3240000,,,03,폐업,,,,
일진메디칼샵,,212494.525396029,448050.505747076,2026-05-06 22:39:31,I,13,영업중,2024-03-28 16:00:58,,2001-09-26,,서울특별시 강동구 길동 ***-*,PHMG120013240033047000061,3240000,"서울특별시 강동구 진황도로**길 **, *층 ***호 (길동)",05356,01,영업/정상,,,02-428-3889,
두손프라임,,212130.656684422,449072.688753461,2026-05-06 22:43:11,I,13,영업중,2018-11-23 10:17:44,,2018-01-08,,서울특별시 강동구 천호동 **번지 **호 천호도전숙,PHMG120183240033047000044,3240000,"서울특별시 강동구 천중로**길 **-*, ***호 (천호동, 천호도전숙)",05312,01,영업/정상,,,,34.24
길메디텍,,191013.682027481,441003.614307903,2026-05-06 22:37:33,I,15,전출,2019-01-07 10:06:49,,2017-12-22,,,PHMG120173170035047000108,3170000,"서울특별시 금천구 가산로 **, 건설오피스 ***호 (독산동)",08576,05,제외/삭제/전출,,,,
아투스,,214844.691529811,450341.891483543,2026-05-06 22:43:59,I,13,영업중,2022-08-09 13:36:56,,2022-08-09,,서울특별시 강동구 상일동 *** 고덕아르테온,PHMG120223240033047000256,3240000,"서울특별시 강동구 고덕로 ***, ***동 ***호 (상일동, 고덕아르테온)",05274,01,영업/정상,,,,
한국제이이에스,2010-04-13,189300.99056996,441593.025663978,2026-05-06 22:37:12,I,03,폐업,2010-04-13 13:15:17,,2009-07-03,153-023,서울특별시 금천구 가산동 ***번지 *호 국민일보빌딩 *층,PHMG120093170035047000026,3170000,"서울특별시 금천구 가산디지털*로 ** (가산동,국민일보빌딩 *층)",,03,폐업,,,,
新나노의료기,2016-02-25,,,2026-05-06 22:39:53,I,03,폐업,2016-02-25 14:01:01,,2003-08-08,134-012,서울특별시 강동구 길동 ***-*,PHMG120033240033047000057,3240000,,,03,폐업,,,02-472-2688,
은메디칼,2014-02-04,212552.627369684,448854.789430534,2026-05-06 22:42:02,I,03,폐업,2014-02-04 17:10:27,,2011-11-11,,,PHMG120113240033047000119,3240000,서울특별시 강동구 천중로**길 ** (길동),,03,폐업,,,,
(주)오클레어,,189419.091886816,441207.655086501,2026-05-06 22:37:13,I,13,영업중,2023-06-15 15:26:32,,2010-01-20,,서울특별시 금천구 가산동 ***-** 한라시그마밸리,PHMG120103170035047000003,3170000,"서울특별시 금천구 가산디지털*로 **, 한라시그마밸리 ****호,B***호,B***호 (가산동)",08588,01,영업/정상,,,,
(주)타임앤플레이스,2016-05-23,189841.076534283,441127.322443807,2026-05-06 22:37:27,I,03,폐업,2016-05-25 11:17:00,,2015-06-02,,,PHMG120153170035047000061,3170000,"서울특별시 금천구 가산디지털*로 **, 가산동 ****호 (가산동, 호서대벤처타워)",08590,03,폐업,,,,
