건물지상층수,건물소유구분명,건물지하층수,사업장명,업태구분명,폐업일자,조건부허가시작일자,조건부허가신고사유,조건부허가종료일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,여성종사자수,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,개방자치단체코드,도로명주소,도로명우편번호,회수건조기수,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,사용시작지상층,사용시작지하층,사용끝지상층,사용끝지하층,세탁기수
0,,0,컴퓨터세탁,일반세탁업,,,,,201512.747860029,458226.238221918,2026-05-06 22:34:57,I,01,영업,0,2022-10-26 16:02:10,2015-01-06,15.00,142-824,서울특별시 강북구 미아동 791-947,N,0,3080000-205-2015-00001,3080000,서울특별시 강북구 삼양로57길 3 (미아동),01110,0,01,영업/정상,일반세탁업,,1,,1,,2
0,,0,크린토피아코인워시수유역점,빨래방업,,,,,202417.019755233,459999.34344237,2026-05-06 22:34:57,I,01,영업,0,2024-12-19 17:12:16,2015-05-01,48.97,142-876,"서울특별시 강북구 수유동 169-5 101,102,103호",N,0,3080000-205-2015-00003,3080000,"서울특별시 강북구 도봉로97길 26, 101,102,103호 (수유동)",01055,0,01,영업/정상,빨래방업,02-6448-3536,1,,1,,3
0,,0,엄마맘세탁,일반세탁업,,,,,201208.931369175,457553.736478082,2026-05-06 22:34:57,I,01,영업,0,2025-06-24 09:58:47,2015-05-11,69.00,142-821,서울특별시 강북구 미아동 839-466,N,0,3080000-205-2015-00004,3080000,"서울특별시 강북구 솔샘로 197, 1층 (미아동)",01187,0,01,영업/정상,일반세탁업,,0,0,0,0,4
1,,0,백옥세탁소,일반세탁업,2026-04-24,,,,201764.381486234,460336.466046088,2026-05-06 22:34:58,I,02,폐업,0,2026-04-24 11:10:34,2017-02-14,30.00,142-879,서울특별시 강북구 수유동 252-31,N,0,3080000-205-2017-00006,3080000,"서울특별시 강북구 노해로23길 48, 1층 좌측호 (수유동)",01048,1,03,폐업,일반세탁업,02-997-8312,,,,,1
0,,0,백선사,일반세탁업,,,,,202151.156805564,459955.764719906,2026-05-06 22:34:58,I,01,영업,0,2024-01-16 11:16:08,2018-12-04,25.00,142-876,서울특별시 강북구 수유동 178-40 1층,N,0,3080000-205-2018-00003,3080000,"서울특별시 강북구 한천로148길 12-22, 1층 (수유동)",01053,1,01,영업/정상,일반세탁업,02-900-5531,,,,,1
0,,0,우리신발세탁소,운동화전문세탁업,2026-03-06,,,,201783.625174481,460510.614097619,2026-05-06 22:34:59,I,02,폐업,0,2026-03-06 15:06:23,2020-05-06,21.69,142-888,서울특별시 강북구 수유동 726-2 1층,N,0,3080000-205-2020-00001,3080000,"서울특별시 강북구 노해로27길 66, 1층 (수유동)",01045,1,03,폐업,운동화전문세탁업,,0,0,0,0,0
0,,0,충남세탁,일반세탁업,,,,,202141.211010238,460108.378141808,2026-05-06 22:34:59,I,01,영업,0,2025-05-26 15:55:37,2020-10-22,25.00,142-876,서울특별시 강북구 수유동 180-14,N,0,3080000-205-2020-00002,3080000,"서울특별시 강북구 한천로148길 32, 1층 (수유동)",01053,1,01,영업/정상,일반세탁업,,,,,,2
0,,0,웰빙세탁,일반세탁업,,,,,204083.177112537,458197.61919645,2026-05-06 22:34:59,I,01,영업,,2025-03-21 13:12:00,2021-02-17,.00,142-060,서울특별시 강북구 번동 242-4,N,,3080000-205-2021-00001,3080000,"서울특별시 강북구 한천로105길 7, 번동1단지주공아파트상가 205호 (번동)",01230,1,01,영업/정상,일반세탁업,02-945-5557,2,0,2,0,1
0,,0,주식회사 호미아,세탁업 기타,,,,,200914.734028965,460099.328199056,2026-05-06 22:34:59,I,01,영업,0,2024-08-22 11:07:49,2022-07-21,42.09,142-883,서울특별시 강북구 수유동 554-93,N,1,3080000-205-2022-00001,3080000,"서울특별시 강북구 인수봉로 274-1, 1층 (수유동)",01031,0,01,영업/정상,세탁업 기타,02-1800-0184,1,0,1,0,5
0,,0,유모차카시트세탁뽀송강북점,세탁업 기타,,,,,201028.204061244,459423.354761201,2026-05-06 22:34:59,I,01,영업,0,2025-04-24 09:38:07,2023-07-06,65.36,142-885,서울특별시 강북구 수유동 434-10 1층 101호,N,0,3080000-205-2023-00001,3080000,"서울특별시 강북구 인수봉로57길 7, 1층 101호 (수유동)",01023,1,01,영업/정상,세탁업 기타,,,,,,2
0,,0,하얀사,일반세탁업,,,,,202022.430958864,458041.360353398,2026-05-06 22:34:59,I,01,영업,0,2023-08-25 11:03:42,2023-08-25,30.00,142-812,서울특별시 강북구 미아동 302-35 1층,N,0,3080000-205-2023-00002,3080000,"서울특별시 강북구 도봉로49길 50, 1층 (미아동)",01169,1,01,영업/정상,일반세탁업,,,,,,2
0,,0,조광세탁소,일반세탁업,,,,,202551.565409436,457634.010974108,2026-05-06 22:34:59,I,01,영업,0,2024-03-28 11:59:54,2024-03-28,33.00,142-809,서울특별시 강북구 미아동 134-47 1층,N,0,3080000-205-2024-00002,3080000,"서울특별시 강북구 도봉로30길 22, 1층 (미아동)",01161,1,01,영업/정상,일반세탁업,,,,,,2
0,,0,코리아워싱,일반세탁업,,,,,202473.34364432,460146.775073956,2026-05-06 22:34:59,I,01,영업,0,2025-03-14 13:21:16,2025-03-14,82.08,142-876,서울특별시 강북구 수유동 167-75,N,0,3080000-205-2025-00001,3080000,"서울특별시 강북구 도봉로101길 35, 1층 (수유동)",01055,0,01,영업/정상,일반세탁업,,,,,,2
0,,0,우리사세탁소,일반세탁업,,,,,196565.462472428,449746.928318953,2026-05-06 22:43:55,I,01,영업,,2014-09-03 15:59:19,2008-10-09,36.44,121-805,서울특별시 마포구 공덕동 468 두영이지안 B02,N,,3130000-205-2008-00008,3130000,"서울특별시 마포구 만리재로14길 27 (공덕동,두영이지안 B02)",04183,1,01,영업/정상,일반세탁업,02-363-1821,1,0,1,0,3
1,임대,1,크린토피아마포성산지사,일반세탁업,,,,,191019.274464113,450317.529337819,2026-05-06 22:43:56,I,01,영업,,2024-11-07 14:56:09,2008-11-11,171.54,121-889,서울특별시 마포구 망원동 454-4 1층,N,,3130000-205-2008-00012,3130000,"서울특별시 마포구 동교로3길 104 (망원동,1층)",04006,1,01,영업/정상,일반세탁업,02-338-1993,1,0,1,0,3
3,,1,하늘세탁소,일반세탁업,,,,,191589.552929087,449908.695922793,2026-05-06 22:43:56,I,01,영업,,2017-03-31 14:20:55,2009-08-07,42.90,121-888,서울특별시 마포구 합정동 443-5 1층,N,,3130000-205-2009-00003,3130000,"서울특별시 마포구 희우정로 53-1, 1층 (합정동)",04019,1,01,영업/정상,일반세탁업,02-322-5687,1,,1,,1
0,,0,금메달세탁소,일반세탁업,,,,,190975.112602392,450643.168625825,2026-05-06 22:43:57,I,01,영업,,2024-09-27 06:36:20,2009-10-21,35.45,121-825,서울특별시 마포구 망원동 430-24 (1층),N,,3130000-205-2009-00009,3130000,"서울특별시 마포구 방울내로 24 (망원동,(1층))",03957,0,01,영업/정상,일반세탁업,,1,,1,,1
0,,0,동원세탁소,일반세탁업,,,,,195661.222780646,448690.315807025,2026-05-06 22:43:57,I,01,영업,,2017-05-23 13:55:31,2009-11-11,13.00,121-813,서울특별시 마포구 도화동 200-10 1층,N,,3130000-205-2009-00010,3130000,"서울특별시 마포구 도화4길 35, 1층 (도화동)",04169,0,01,영업/정상,일반세탁업,02-711-6831,1,,1,,2
0,,0,미영사,일반세탁업,,,,,192508.796598403,450322.734454602,2026-05-06 22:43:57,I,01,영업,,2020-11-16 11:41:16,2009-12-15,39.60,121-842,서울특별시 마포구 서교동 459-7 (1층),N,,3130000-205-2009-00011,3130000,"서울특별시 마포구 동교로 125 (서교동,(1층))",04002,1,01,영업/정상,일반세탁업,02-336-3444,1,,1,,2
0,,0,그린컴퓨터크리닝,일반세탁업,,,,,191855.569080768,452020.913645038,2026-05-06 22:43:57,I,01,영업,,2017-12-19 11:02:13,2010-01-26,28.00,121-877,서울특별시 마포구 중동 40-12 성산2차현대아파트 상가 104호,N,,3130000-205-2010-00001,3130000,"서울특별시 마포구 성암로 79, 상가동 104호 (중동, 성산2차현대아파트)",03944,1,01,영업/정상,일반세탁업,02-308-6981,1,0,1,0,0
0,,0,펜트라우스명품세탁,일반세탁업,,,,,195874.639172861,449015.903404686,2026-05-06 22:43:57,I,01,영업,,2017-09-25 09:57:49,2011-07-14,46.00,121-030,서울특별시 마포구 신공덕동 172 펜트라우스상가 B2층22호,N,,3130000-205-2011-00005,3130000,"서울특별시 마포구 백범로 205 (신공덕동,펜트라우스상가 B2층22호)",04194,1,01,영업/정상,일반세탁업,02-702-3222,,2,,2,0
0,,0,스카이세탁,일반세탁업,,,,,190352.555252104,452510.91383579,2026-05-06 22:43:57,I,01,영업,,2012-09-13 09:36:04,2011-12-23,47.11,121-904,서울특별시 마포구 상암동 1637 월드컵파크2단지 상가103호,N,,3130000-205-2011-00007,3130000,서울특별시 마포구 월드컵북로47길 46 (상암동),03912,1,01,영업/정상,일반세탁업,,1,,1,,0
0,,0,광천세탁소,일반세탁업,,,,,196457.172432241,450334.589836963,2026-05-06 22:43:57,I,01,영업,,2018-12-20 18:04:39,2012-01-09,14.20,121-010,서울특별시 마포구 아현동 764-2 (1층),N,,3130000-205-2012-00001,3130000,서울특별시 마포구 환일길 34 (아현동),04199,1,01,영업/정상,일반세탁업,,1,,1,,0
0,,0,매직크린,일반세탁업,,,,,191498.022323609,452219.185859685,2026-05-06 22:43:58,I,01,영업,,2017-11-24 10:21:51,2012-11-23,33.00,121-877,서울특별시 마포구 중동 48-21 1층,N,,3130000-205-2012-00009,3130000,"서울특별시 마포구 월드컵북로38길 45, 1층 (중동)",03942,0,01,영업/정상,일반세탁업,02-302-4852,1,,,,3
0,,0,밤섬 명품세탁소,일반세탁업,,,,,193498.962562579,449378.132789147,2026-05-06 22:43:58,I,01,영업,0,2024-09-27 06:41:20,2014-11-27,30.94,121-829,서울특별시 마포구 상수동 398,N,0,3130000-205-2014-00004,3130000,"서울특별시 마포구 독막로20나길 21, 108호 (상수동)",04077,0,01,영업/정상,일반세탁업,02-323-3990,,,,,0
0,,0,백양명품세탁,일반세탁업,,,,,191406.718345685,451465.793127329,2026-05-06 22:43:58,I,01,영업,0,2014-12-10 13:11:06,2014-12-10,21.48,121-850,서울특별시 마포구 성산동 590-5,N,0,3130000-205-2014-00005,3130000,"서울특별시 마포구 월드컵로34길 13, 104-1호 (성산동, 상암월드시티)",03938,0,01,영업/정상,일반세탁업,,,,,,0
0,,0,명품자이세탁소,일반세탁업,,,,,,,2026-05-06 22:43:58,I,01,영업,1,2019-10-01 16:42:50,2015-05-01,37.80,121-010,서울특별시 마포구 아현동 801 공덕자이아파트 상가 106호,N,1,3130000-205-2015-00001,3130000,"서울특별시 마포구 마포대로24길 4, 공덕자이아파트 상가 106호 (아현동)",04202,2,01,영업/정상,일반세탁업,02-393-0101,,,,,2
0,,0,굿모닝세탁소,일반세탁업,,,,,191077.271980762,450858.170719132,2026-05-06 22:43:56,I,01,영업,0,2015-07-07 11:37:05,2015-07-07,26.00,121-824,서울특별시 마포구 망원동 466-8,N,0,3130000-205-2015-00002,3130000,"서울특별시 마포구 방울내로3길 26, 비동 101호 (망원동)",03955,1,01,영업/정상,일반세탁업,02-719-9570,,,,,1
,,,대우세탁,일반세탁업,,,,,192577.990805265,450569.670545853,2026-05-06 22:43:58,I,01,영업,,2019-10-28 16:50:25,2015-08-24,52.00,121-841,서울특별시 마포구 서교동 487 서교동 대우미래사랑 1층 111호,N,,3130000-205-2015-00003,3130000,"서울특별시 마포구 월드컵북로5나길 18, 1층 111호 (서교동, 서교동 대우미래사랑)",04002,,01,영업/정상,일반세탁업,02-333-0802,,,,,
0,임대,0,타워크린월드,일반세탁업,,,,,195251.653529577,448236.655548283,2026-05-06 22:43:58,I,01,영업,1,2022-09-15 12:32:15,2015-11-11,22.00,121-812,서울특별시 마포구 도화동 82 도화3지구우성아파트 A동 203호,N,0,3130000-205-2015-00005,3130000,"서울특별시 마포구 삼개로 38, A동 203호 (도화동, 도화3지구우성아파트)",04179,1,01,영업/정상,일반세탁업,02-706-9929,2,0,2,0,2
0,,0,GS세탁,일반세탁업,,,,,193841.224094019,449082.136782289,2026-05-06 22:43:58,I,01,영업,0,2016-06-03 14:49:43,2016-06-03,52.80,121-140,서울특별시 마포구 신정동 30,N,0,3130000-205-2016-00002,3130000,"서울특별시 마포구 토정로14길 38, 2층 201호 (신정동)",04093,0,01,영업/정상,일반세탁업,02-717-1582,,,,,0
0,,0,혁신크린,일반세탁업,,,,,201734.029298986,459261.606829021,2026-05-06 22:34:59,I,01,영업,0,2025-08-05 16:08:45,2025-08-05,99.70,142-891,서울특별시 강북구 수유동 46-20 태영빌딩,N,0,3080000-205-2025-00002,3080000,"서울특별시 강북구 수유로 62, 태영빌딩 지하1층, 3층 일부호 (수유동)",01081,0,01,영업/정상,일반세탁업,,3,1,3,1,3
0,임대,0,"킨더클리닝 강북성북점 유모차세탁,카시트세탁",세탁업 기타,,,,,202889.109338319,457166.783822083,2026-05-06 22:34:59,I,01,영업,0,2025-11-10 11:55:38,2025-11-10,103.80,142-801,서울특별시 강북구 미아동 3-863,N,0,3080000-205-2025-00003,3080000,"서울특별시 강북구 오패산로 168, 1층 (미아동)",01156,0,01,영업/정상,세탁업 기타,,,,,,1
0,,0,슈즈크리닝,운동화전문세탁업,,,,,191019.274464113,450317.529337819,2026-05-06 22:43:58,I,01,영업,0,2024-11-07 14:55:44,2016-06-20,45.00,121-889,서울특별시 마포구 망원동 454-4,N,0,3130000-205-2016-00003,3130000,"서울특별시 마포구 동교로3길 104, B동 (망원동)",04006,0,01,영업/정상,운동화전문세탁업,,0,0,0,0,0
0,,0,그린어스,일반세탁업,,,,,192142.27136309,449868.964586499,2026-05-06 22:43:58,I,01,영업,0,2018-01-18 14:03:48,2017-03-17,33.06,121-888,서울특별시 마포구 합정동 473 마포 한강 2차 푸르지오 상가 2층 222호,N,0,3130000-205-2017-00001,3130000,"서울특별시 마포구 월드컵로3길 14, 마포 한강 2차 푸르지오 상가동 2층 222호 (합정동)",04024,0,01,영업/정상,일반세탁업,02-377-2323,,,,,1
0,,0,마마운동화 이불빨래방,일반세탁업,,,,,194235.290808574,449139.522444126,2026-05-06 22:43:58,I,01,영업,1,2024-09-27 06:38:59,2017-06-02,23.00,121-856,서울특별시 마포구 신수동 448-23 1층 5호,N,0,3130000-205-2017-00002,3130000,"서울특별시 마포구 토정로 224, 1층 5호 (신수동)",04091,0,01,영업/정상,일반세탁업,02-711-8482,1,,1,,3
0,,0,운동화 세탁,운동화전문세탁업,,,,,195215.901635896,450313.678389264,2026-05-06 22:43:58,I,01,영업,0,2017-08-10 11:04:03,2017-08-10,23.00,121-870,서울특별시 마포구 염리동 10-122 1층,N,1,3130000-205-2017-00003,3130000,"서울특별시 마포구 숭문길 196, 1층 (염리동)",04122,0,01,영업/정상,운동화전문세탁업,02-718-8285,1,,1,,2
0,,0,월드컵명품세탁소,일반세탁업,,,,,190186.074762743,452282.784860958,2026-05-06 22:43:58,I,01,영업,0,2017-08-16 13:28:53,2017-08-16,28.86,121-904,서울특별시 마포구 상암동 1643 상암월드컵파크3단지 상가동 203호,N,0,3130000-205-2017-00005,3130000,"서울특별시 마포구 월드컵로 338, 상가동동 203호 (상암동, 상암월드컵파크3단지)",03911,0,01,영업/정상,일반세탁업,02-308-1113,2,,2,,2
0,임대,0,크린토피아 코인워시 합정역점,세탁업 기타,,,,,192248.367259313,449365.725555308,2026-05-06 22:43:58,I,01,영업,1,2018-02-09 09:47:09,2018-02-09,61.95,121-897,서울특별시 마포구 합정동 370-26 1층 101호,N,0,3130000-205-2018-00001,3130000,"서울특별시 마포구 성지길 49, 1층 101호 (합정동)",04083,0,01,영업/정상,세탁업 기타,02-336-1998,1,,1,,7
0,임대,0,워시엔조이 셀프빨래방 마포연남점,빨래방업,,,,,192853.412532218,450979.087270176,2026-05-06 22:43:58,I,01,영업,1,2024-09-27 06:37:37,2018-05-02,50.00,121-869,서울특별시 마포구 연남동 562-23 1층 101호,Y,0,3130000-205-2018-00005,3130000,"서울특별시 마포구 연남로5길 43, 1층 101호 (연남동)",03987,0,01,영업/정상,빨래방업,,1,,,,7
0,임대,0,현대크리닝,일반세탁업,,,,,194099.619415814,449074.568654973,2026-05-06 22:43:58,I,01,영업,0,2018-06-15 10:18:04,2018-06-15,37.31,121-120,서울특별시 마포구 현석동 44 1층,N,1,3130000-205-2018-00007,3130000,"서울특별시 마포구 신수로 25, 1층 (현석동)",04092,0,01,영업/정상,일반세탁업,02-713-7005,1,,1,,3
0,임대,0,하루세탁,빨래방업,,,,,194711.550282994,449256.966048063,2026-05-06 22:43:59,I,01,영업,1,2025-01-20 10:55:32,2018-10-05,27.09,121-810,서울특별시 마포구 대흥동 330-2 드림빌딩 106호,N,0,3130000-205-2018-00008,3130000,"서울특별시 마포구 독막로38길 22, 드림빌딩 1층 106호 (대흥동)",04150,0,01,영업/정상,빨래방업,02-719-1991,1,,1,,3
0,,0,크린토피아,일반세탁업,,,,,194711.550282994,449256.966048063,2026-05-06 22:43:58,I,01,영업,0,2025-12-02 14:00:54,2019-01-31,27.09,121-810,서울특별시 마포구 대흥동 330-2 드림빌딩 107호,N,0,3130000-205-2019-00001,3130000,"서울특별시 마포구 독막로38길 22, 드림빌딩 107호 (대흥동)",04150,0,01,영업/정상,일반세탁업,,0,0,0,0,0
0,,0,상암명품세탁소,일반세탁업,,,,,190097.791838986,452827.150591544,2026-05-06 22:43:58,I,01,영업,0,2019-04-02 15:56:17,2019-04-02,33.32,121-904,서울특별시 마포구 상암동 1655 상암 월드컵파크 4단지 상가 206호,N,0,3130000-205-2019-00002,3130000,"서울특별시 마포구 월드컵북로 381, 상가동 206호 (상암동, 상암 월드컵파크 4단지)",03907,0,01,영업/정상,일반세탁업,02-309-5588,1,,1,,0
0,,0,신촌숲 탑 크리닝,일반세탁업,,,,,194134.552742402,449869.274982304,2026-05-06 22:43:59,I,01,영업,0,2019-09-27 14:47:25,2019-09-27,50.40,121-854,서울특별시 마포구 신수동 93-102 신촌숲아이파크 301동 지하1층 129호,N,0,3130000-205-2019-00004,3130000,"서울특별시 마포구 광성로 17, 301동 지하1층 129호 (신수동, 신촌숲아이파크)",04094,1,01,영업/정상,일반세탁업,02-706-1130,,1,,1,2
0,,0,신성드라이크리닝,일반세탁업,,,,,194229.892091743,449894.090010439,2026-05-06 22:43:58,I,01,영업,0,2024-09-27 06:39:55,2019-10-28,33.21,121-766,서울특별시 마포구 신수동 450 신촌삼익아파트,N,0,3130000-205-2019-00005,3130000,"서울특별시 마포구 신수로 107, 상가동 1층 104호 (신수동, 신촌삼익아파트)",04095,1,01,영업/정상,일반세탁업,02-362-7371,,,,,1
1,자가,0,양지세탁 얼룩빼기 전문점,일반세탁업,,,,,192012.45649531,450784.40039352,2026-05-06 22:43:59,I,01,영업,0,2020-03-10 11:41:46,2020-01-28,25.20,121-847,서울특별시 마포구 성산동 250-3 시티하임Ⅱ 101호,N,0,3130000-205-2020-00001,3130000,"서울특별시 마포구 월드컵로26길 48, 1층 101호 (성산동, 시티하임Ⅱ)",03971,0,01,영업/정상,일반세탁업,,,,,,0
1,임대,0,그랑자이 세탁소,일반세탁업,,,,,195024.767399686,450346.134756933,2026-05-06 22:43:58,I,01,영업,0,2020-04-14 13:50:29,2020-04-14,35.20,121-808,서울특별시 마포구 대흥동 17-5 신촌그랑자이,N,0,3130000-205-2020-00003,3130000,"서울특별시 마포구 대흥로 175, 4동 1층 103호 (대흥동, 신촌그랑자이)",04105,1,01,영업/정상,일반세탁업,,,,,,2
0,임대,0,삼성세탁,일반세탁업,,,,,195228.918161534,449634.74859808,2026-05-06 22:43:59,I,01,영업,0,2021-10-21 12:56:06,2021-10-21,24.86,121-874,서울특별시 마포구 염리동 520 염리삼성래미안 상가동 2층 206호 전체,N,0,3130000-205-2021-00001,3130000,"서울특별시 마포구 숭문길 58, 염리삼성래미안 상가동 2층 206호 (염리동)",04139,1,01,영업/정상,일반세탁업,02-703-8285,2,,2,,2
