신청일자,항목값1,사업장명,업소구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,지정일자,상세영업상태코드,상세영업상태명,최종수정시점,인허가일자,소재지,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
2023-01-11,관급봉투,이마트24 상암디지털큐브점,지정,,190144.143203955,452658.525902179,2026-04-25 22:30:23,I,2023-01-12,11,영업,2024-04-23 17:17:12,2023-01-11,,,서울특별시 마포구 상암동 1647,313000014202300002,3130000,"서울특별시 마포구 상암산로 34, 지하1층 B131호 (상암동)",03909,,01,영업/정상,,,
2023-01-30,관급봉투,(주)오피스디포코리아,지정,,190144.892942247,453302.04990022,2026-04-25 22:30:23,I,2023-01-31,11,영업,2026-04-13 10:28:06,2023-01-31,"서울특별시 마포구 상암동 1596 상암DMC푸르지오시티, S-City",,"서울특별시 마포구 상암동 1596 상암DMC푸르지오시티, S-City",313000014202300003,3130000,"서울특별시 마포구 월드컵북로54길 25, 상암DMC푸르지오시티, S-City 1층 (상암동)",03924,,01,영업/정상,,,02-515-4377
2023-03-09,관급봉투,지에스25 마포공덕,지정,,195855.131833666,449365.617305312,2026-04-25 22:30:23,I,2023-03-13,11,영업,2023-03-10 18:17:56,2023-03-10,서울특별시 마포구 공덕동 249-12 영명빌딩,,서울특별시 마포구 공덕동 249-12 영명빌딩,313000014202300005,3130000,"서울특별시 마포구 마포대로8길 9, 영명빌딩 (공덕동)",04211,,01,영업/정상,,,02-755-8164
2023-03-09,관급봉투,세븐일레븐 공덕자이점,지정,,,,2026-04-25 22:30:23,I,2023-03-13,11,영업,2025-02-05 09:55:30,2023-03-13,서울특별시 마포구 아현동 798,,서울특별시 마포구 아현동 798,313000014202300007,3130000,"서울특별시 마포구 마포대로24길 5, 1층 (아현동)",04202,,01,영업/정상,,,02-313-7689
2023-03-09,관급봉투,지에스(GS)25 서교이삭길점,지정,,192639.20704379,450191.171275812,2026-04-25 22:30:23,I,2023-03-13,11,영업,2023-03-13 10:16:06,2023-03-13,서울특별시 마포구 서교동 376-1 효영빌딩,,서울특별시 마포구 서교동 376-1 효영빌딩,313000014202300008,3130000,"서울특별시 마포구 동교로18길 30, 효영빌딩 (서교동)",04031,,01,영업/정상,,,
2023-03-09,관급봉투,씨유 홍대놀이터점,지정,,193048.597980722,450001.931077355,2026-04-25 22:30:23,I,2023-03-13,11,영업,2026-01-07 15:19:00,2023-03-13,서울특별시 마포구 서교동 364-26,,서울특별시 마포구 서교동 364-26,313000014202300009,3130000,"서울특별시 마포구 와우산로21길 31, 1층 (서교동)",04041,,01,영업/정상,,,
2023-03-09,관급봉투,세븐일레븐 마포센터점,지정,,195597.981543781,448915.134736478,2026-04-25 22:30:23,I,2023-03-13,11,영업,2023-03-10 18:33:50,2023-03-13,서울특별시 마포구 도화동 565 서울대학교 총동창회 장학빌딩,,서울특별시 마포구 도화동 565 서울대학교 총동창회 장학빌딩,313000014202300010,3130000,"서울특별시 마포구 새창로 7, 서울대학교 총동창회 장학빌딩 1층 (도화동)",04168,,01,영업/정상,,,
2023-04-04,관급봉투,씨유 마포더클래시,지정,,195554.21266596,450382.73238922,2026-04-25 22:30:23,I,,11,영업,2024-07-15 13:51:57,2023-04-04,서울특별시 마포구 아현동 662 마포 더 클래시,,서울특별시 마포구 아현동 662 마포 더 클래시,313000014202300011,3130000,"서울특별시 마포구 신촌로28길 8 (아현동, 마포 더 클래시)",04113,,01,영업/정상,,,
2023-03-31,관급봉투,GS25 마포더클래시,지정,,195554.21266596,450382.73238922,2026-04-25 22:30:23,I,2023-04-04,11,영업,2023-04-11 17:23:27,2023-04-04,서울특별시 마포구 아현동 662 마포 더 클래시,,서울특별시 마포구 아현동 662 마포 더 클래시,313000014202300012,3130000,"서울특별시 마포구 신촌로28길 50 (아현동, 마포 더 클래시)",04114,,01,영업/정상,,,1644-5425
2023-03-08,관급봉투,한살림 아현매장,지정,,195835.448021829,450370.13541991,2026-04-25 22:30:23,I,2023-04-04,11,영업,2023-04-11 17:26:00,2023-04-04,서울특별시 마포구 아현동 777 마포 래미안 푸르지오,,서울특별시 마포구 아현동 777 마포 래미안 푸르지오,313000014202300013,3130000,"서울특별시 마포구 마포대로 195, 112호 (아현동, 마포 래미안 푸르지오)",04129,,01,영업/정상,,,02-362-2255
2023-03-08,관급봉투,한살림 용강매장(마포매장),지정,,194638.870976547,448941.139333022,2026-04-25 22:30:23,I,2023-04-04,11,영업,2023-04-11 17:24:40,2023-04-04,서울특별시 마포구 용강동 472-3 우강빌딩,,서울특별시 마포구 용강동 472-3 우강빌딩,313000014202300014,3130000,"서울특별시 마포구 토정로 269, 우강빌딩 102호 (용강동)",04159,,01,영업/정상,,,02-713-0600
2023-04-04,관급봉투,비엔씨리테일 주식회사,지정,,192577.990805265,450569.670545853,2026-04-25 22:30:23,I,2023-04-04,11,영업,2023-04-05 13:26:23,2023-04-04,,,서울특별시 마포구 서교동 487 서교동 대우미래사랑,313000014202300015,3130000,"서울특별시 마포구 월드컵북로5나길 18 (서교동, 서교동 대우미래사랑)",04002,,01,영업/정상,,,02-3144-7887
2023-04-19,관급봉투,씨유 상암센트럴파크점,지정,,190679.932210164,452541.500069191,2026-04-25 22:30:23,I,2023-04-19,11,영업,2023-04-19 09:02:01,2023-04-19,서울특별시 마포구 상암동 34-18,,서울특별시 마포구 상암동 34-18 장수하늘소의 전설,313000014202300016,3130000,"서울특별시 마포구 월드컵북로 325, 1층 (상암동)",03914,,01,영업/정상,,,
2023-04-06,관급봉투,GS25 S6대흥역점,지정,,194838.358535945,449497.94100549,2026-04-25 22:30:23,I,2023-04-20,11,영업,2023-04-20 09:42:02,2023-04-20,서울특별시 마포구 대흥동 128-1 대흥역,,서울특별시 마포구 대흥동 128-1 대흥역,313000014202300017,3130000,"서울특별시 마포구 대흥로 지하 85, 대흥역 (대흥동)",04110,,01,영업/정상,,,
2023-04-19,관급봉투,시티식자재마트,지정,,192207.639914367,451600.397676312,2026-04-25 22:30:23,I,2023-05-02,11,영업,2023-05-02 11:16:06,2023-05-02,서울특별시 마포구 성산동 99-1,,서울특별시 마포구 성산동 99-1,313000014202300019,3130000,서울특별시 마포구 모래내로 87 (성산동),03949,,01,영업/정상,,,
2023-05-22,관급봉투,세븐일레븐마포중앙도서관,지정,,191843.829548101,451282.5581689,2026-04-25 22:30:23,I,2023-06-01,11,영업,2023-06-03 15:41:10,2023-06-01,,,서울특별시 마포구 성산동 275-3 마포중앙도서관,313000014202300020,3130000,"서울특별시 마포구 성산로 128, 마포중앙도서관 지하1층 3호 (성산동)",03965,,01,영업/정상,,,
2022-07-23,관급봉투,서부설비,지정,2026-01-07,195543.867545557,448806.629514746,2026-04-25 22:30:23,I,2022-07-23,2,폐업,2026-01-07 13:11:39,2022-07-28,서울특별시 마포구 도화동 182-6,,서울특별시 마포구 도화동 182-6,313000014202200036,3130000,서울특별시 마포구 도화길 42 (도화동),04169,,03,폐업,,,02-715-6551
2019-10-18,관급봉투,세븐일레븐 연트럴파크점,지정,,193238.060828774,450661.267605693,2026-04-25 22:30:18,I,2019-10-25,11,영업,2019-10-25 11:44:11,2019-10-25,서울특별시 마포구 동교동 154번지 18호,,서울특별시 마포구 동교동 154-18,313000014201900044,3130000,"서울특별시 마포구 양화로19길 14, 1,2층 (동교동)",03994,,01,영업/정상,,,
2019-10-18,관급봉투,(코리아세븐)세븐일레븐 노고산점,지정,,194101.520605062,450379.36436879,2026-04-25 22:30:18,I,2019-10-25,11,영업,2019-10-25 13:22:27,2019-10-25,서울특별시 마포구 노고산동 49번지 22호,,서울특별시 마포구 노고산동 49-22,313000014201900045,3130000,"서울특별시 마포구 신촌로14길 5, 1층 (노고산동)",04057,,01,영업/정상,,,02-323-0920
2019-10-25,관급봉투,신수할인마트,지정,,194236.734674521,449243.162717684,2026-04-25 22:30:18,I,2019-10-28,11,영업,2019-10-28 17:40:25,2019-10-28,서울특별시 마포구 신수동 288번지 1호,,서울특별시 마포구 신수동 288-1,313000014201900046,3130000,"서울특별시 마포구 토정로17길 17, 1층 (신수동)",04088,,01,영업/정상,,,02-2275-1480
2019-10-28,관급봉투,지에스 더프레시(GS THE FRESH)신촌숲아이파크점,지정,,194134.552742402,449869.274982304,2026-04-25 22:30:18,I,2019-10-28,11,영업,2022-11-10 16:32:41,2019-10-28,서울특별시 마포구 신수동 93번지 102호 신촌숲아이파크 127호,,서울특별시 마포구 신수동 93-102 신촌숲아이파크 127호,313000014201900047,3130000,"서울특별시 마포구 광성로 17, 127호 (신수동, 신촌숲아이파크)",04094,,01,영업/정상,,,
2019-11-11,관급봉투,씨유 신촌숲아이파크점,지정,,194134.552742402,449869.274982304,2026-04-25 22:30:18,I,2019-11-19,11,영업,2025-01-24 16:03:42,2019-11-19,서울특별시 마포구 신수동 93번지 102호 신촌숲아이파크 116호,,서울특별시 마포구 신수동 93-102 신촌숲아이파크 116호,313000014201900048,3130000,"서울특별시 마포구 광성로 17, 116, 117호 (신수동, 신촌숲아이파크)",04094,,01,영업/정상,,,
2019-11-11,관급봉투,씨유 홍대서교점,지정,,193443.852794446,450457.094862042,2026-04-25 22:30:18,I,2019-11-19,11,영업,2019-11-19 16:53:10,2019-11-19,서울특별시 마포구 서교동 330번지 17호,,서울특별시 마포구 서교동 330-17,313000014201900049,3130000,"서울특별시 마포구 와우산로29길 70, 1층 (서교동)",04052,,01,영업/정상,,,
2019-11-11,관급봉투,세븐일레븐 상암우리점,지정,,189988.285119266,453238.148137922,2026-04-25 22:30:18,I,2019-11-19,11,영업,2019-11-19 17:02:24,2019-11-19,서울특별시 마포구 상암동 1593번지 (주)우리기술 사옥 101호,,서울특별시 마포구 상암동 1593 (주)우리기술 사옥 101호,313000014201900050,3130000,서울특별시 마포구 월드컵북로56길 9 (주)우리기술 사옥 1층 101호 (상암동),03923,,01,영업/정상,,,02-632-6353
2019-11-11,관급봉투,세븐일레븐 중동성사길점,지정,,192080.309938945,451775.501632398,2026-04-25 22:30:18,I,2019-11-19,11,영업,2019-11-19 17:10:41,2019-11-19,서울특별시 마포구 중동 355번지 2호,,서울특별시 마포구 중동 355-2,313000014201900051,3130000,"서울특별시 마포구 성암로3길 27, 1층 (중동)",03949,,01,영업/정상,,,
2019-11-11,관급봉투,지에스(GS)25 망원하늘점,지정,,191244.140034183,450544.576899293,2026-04-25 22:30:18,I,2019-11-19,11,영업,2024-06-07 10:16:58,2019-11-19,서울특별시 마포구 망원동 421번지 30호,,서울특별시 마포구 망원동 421-30,313000014201900052,3130000,"서울특별시 마포구 망원로3길 8, 1층 (망원동)",03958,,01,영업/정상,,,
2019-11-11,관급봉투,토마토24 성산제일점,지정,,192234.09325485,450734.688299418,2026-04-25 22:30:18,I,2019-11-19,5,제외사항,2026-02-10 15:09:46,2019-11-19,서울특별시 마포구 성산동 242번지 1호,,서울특별시 마포구 성산동 242-1,313000014201900053,3130000,서울특별시 마포구 성미산로 42 (성산동),03998,,05,제외/삭제/전출,,,070-7636-5282
2019-11-11,관급봉투,지에스(GS)25 망원그린점,지정,,191441.13173765,450899.823916301,2026-04-25 22:30:18,I,2019-11-20,11,영업,2021-11-27 10:30:58,2019-11-20,서울특별시 마포구 망원동 475번지 52호 형덕빌딩,,서울특별시 마포구 망원동 475-52 형덕빌딩,313000014201900054,3130000,"서울특별시 마포구 방울내로 76-1, 형덕빌딩 1층 (망원동)",03964,,01,영업/정상,,,02-719-7391
2020-03-18,관급봉투,씨유 상수사거리점,지정,,193140.898068116,449255.706103955,2026-04-25 22:30:18,I,2020-03-18,5,제외사항,2021-08-12 14:54:15,2020-03-18,,,,313000014202000003,3130000,"서울특별시 마포구 와우산로 12, 지1층 103,104호 (상수동, 제이캐슬레지던스)",04075,,05,제외/삭제/전출,,,
2020-03-25,관급봉투,세븐일레븐 도화점,지정,,195852.524254164,448575.779442887,2026-04-25 22:30:18,I,2020-03-25,11,영업,2020-03-27 19:02:32,2020-03-25,서울특별시 마포구 도화동 357번지 도화동현대아파트,,서울특별시 마포구 도화동 357 도화동현대아파트,313000014202000005,3130000,"서울특별시 마포구 새창로 52, 13동 109,110호 (도화동, 도화동현대아파트)",04182,,01,영업/정상,,,
2020-04-17,관급봉투,(주)이마트 마포점,지정,,195762.384708242,448937.788922853,2026-04-25 22:30:18,I,2020-04-17,11,영업,2025-04-29 13:46:02,2020-04-19,서울특별시 마포구 신공덕동 173번지,121-030,서울특별시 마포구 신공덕동 173-1 그랜드플라자,313000014202000007,3130000,서울특별시 마포구 백범로 212 (신공덕동),04058,,01,영업/정상,,,02-219-7125
2020-04-20,관급봉투,씨유신촌노고산점,지정,,194117.365875122,450220.187710375,2026-04-25 22:30:18,I,2020-04-21,11,영업,2021-08-19 13:39:56,2020-04-21,서울특별시 마포구 노고산동 56번지 7호,,서울특별시 마포구 노고산동 56-7,313000014202000008,3130000,서울특별시 마포구 신촌로16길 34 (노고산동),04057,,01,영업/정상,,,
2020-04-20,관급봉투,씨유 신촌그랑자이점,지정,,195024.767399686,450346.134756933,2026-04-25 22:30:18,I,2020-04-21,11,영업,2020-04-21 17:02:44,2020-04-21,서울특별시 마포구 대흥동 16번지 8호 신촌그랑자이 상가 104호,,서울특별시 마포구 대흥동 16-8 신촌그랑자이 상가 104호,313000014202000009,3130000,"서울특별시 마포구 대흥로 183, 신촌그랑자이 상가 104호 (대흥동)",04105,,01,영업/정상,,,
2020-04-20,관급봉투,GS25홍대프린스,지정,,193590.17092242,450318.074336236,2026-04-25 22:30:18,I,2020-04-21,11,영업,2020-04-21 17:25:16,2020-04-21,서울특별시 마포구 서교동 335번지 4호,,서울특별시 마포구 서교동 335-4,313000014202000010,3130000,서울특별시 마포구 와우산로29길 27 (서교동),04053,,01,영업/정상,,,
2023-06-01,관급봉투,씨유 망원센터,지정,,191775.943848966,450204.164670252,2026-04-25 22:30:23,I,2023-06-14,11,영업,2023-06-14 19:17:30,2023-06-14,,,서울특별시 마포구 망원동 381-6,313000014202300021,3130000,서울특별시 마포구 월드컵로15길 67 (망원동),04013,,01,영업/정상,,,
2023-06-01,관급봉투,(주)코리아세븐 공덕래미안점,지정,,195704.773542311,449831.361975685,2026-04-25 22:30:23,I,2023-06-14,5,제외사항,2023-06-15 19:21:57,2023-06-14,,,서울특별시 마포구 공덕동 469 래미안 공덕5차,313000014202300022,3130000,"서울특별시 마포구 마포대로 173-15, 1층 104호 (공덕동, 래미안 공덕5차)",04131,,05,제외/삭제/전출,,,
2023-06-28,관급봉투,이마트24 마포성산동점,지정,,191915.846345096,450685.643257379,2026-04-25 22:30:23,I,2023-07-11,11,영업,2023-07-11 10:37:46,2023-07-11,,,서울특별시 마포구 성산동 251-32,313000014202300023,3130000,서울특별시 마포구 성미산로 9 (성산동),03971,,01,영업/정상,,,
2023-06-27,관급봉투,씨유 홍대입구역점,지정,,193059.129985791,450492.637723561,2026-04-25 22:30:23,I,2023-07-11,11,영업,2023-08-14 10:06:35,2023-07-11,,,서울특별시 마포구 동교동 158-17,313000014202300024,3130000,"서울특별시 마포구 동교로 182-5, 1층 (동교동)",03995,,01,영업/정상,,,
2023-08-09,관급봉투,GS25 서강스타,지정,,194993.888079269,449735.117130447,2026-04-25 22:30:23,I,2023-08-09,11,영업,2023-08-09 16:51:52,2023-08-09,,,서울특별시 마포구 대흥동 36-1,313000014202300025,3130000,"서울특별시 마포구 대흥로 116-6, 1층 (대흥동)",04136,,01,영업/정상,,,
2023-08-09,관급봉투,씨유 앰배서더홍대,지정,,193117.423321223,450328.080980205,2026-04-25 22:30:23,I,2023-08-09,11,영업,2023-08-09 16:56:25,2023-08-09,,,서울특별시 마포구 동교동 163-10,313000014202300026,3130000,"서울특별시 마포구 홍익로6길 14, 1층 (동교동)",04050,,01,영업/정상,,,
2023-08-28,관급봉투,지에스(GS)25 아름다운미소점,지정,,192264.078672177,450739.210855857,2026-04-25 22:30:23,I,2023-09-06,11,영업,2024-06-07 10:31:03,2023-09-06,서울특별시 마포구 성산동 242-2,,서울특별시 마포구 성산동 242-2,313000014202300027,3130000,"서울특별시 마포구 성미산로 44, 1층 (성산동)",03998,,01,영업/정상,,,
2023-10-19,관급봉투,행복중심용산소비자생활협동조합 아현매장,지정,,195835.448021829,450370.13541991,2026-04-25 22:30:23,I,2023-10-25,11,영업,2023-10-25 17:52:22,2023-10-25,서울특별시 마포구 아현동 777 마포 래미안 푸르지오,,서울특별시 마포구 아현동 777 마포 래미안 푸르지오,313000014202300028,3130000,"서울특별시 마포구 마포대로 195, 4단지상가동 111호 (아현동, 마포 래미안 푸르지오)",04129,,01,영업/정상,,,02-365-0615
2023-10-19,관급봉투,이마트24 R마포망원로,지정,,191182.957964574,450662.316698198,2026-04-25 22:30:23,I,2023-10-25,11,영업,2023-10-25 17:57:34,2023-10-25,서울특별시 마포구 망원동 432-27,,서울특별시 마포구 망원동 432-27,313000014202300029,3130000,"서울특별시 마포구 망원로3길 34, 1층 (망원동)",03959,,01,영업/정상,,,
2023-12-20,관급봉투,지에스25망원라비앙점,지정,2026-02-26,190901.774895161,450838.213703916,2026-04-25 22:30:23,I,2024-01-17,2,폐업,2026-03-03 14:16:47,2024-01-17,서울특별시 마포구 망원동 464-12 라비앙로즈,,서울특별시 마포구 망원동 464-12 라비앙로즈,313000014202400001,3130000,"서울특별시 마포구 방울내로9안길 104, 1층 (망원동, 라비앙로즈)",03955,,03,폐업,,,
2023-12-20,관급봉투,성산마트,지정,,191799.257134443,450870.101038901,2026-04-25 22:30:23,I,2010-02-03,11,영업,2024-01-17 18:40:29,2024-01-17,서울특별시 마포구 성산동 258-18 한흥시티빌,,서울특별시 마포구 성산동 258-18 한흥시티빌,313000014202400002,3130000,"서울특별시 마포구 성미산로1길 42-12 (성산동, 한흥시티빌)",03970,,01,영업/정상,,,
